"scenario","time","system_state","pressure","regime","collapse_threshold","recovery_threshold","hysteresis_gap","damage_flow","recovery_flow","net_flow","rolling_variance_12","rolling_autocorrelation_12"
"late_intervention",109,0,81.7999999999997,"degraded",70,45,25,49.3094399999997,0.8,-48.5094399999997,0,NA
"late_intervention",110,0,81.4499999999997,"degraded",70,45,25,48.9351149999997,0.8,-48.1351149999997,0,NA
"late_intervention",111,0,81.0999999999997,"degraded",70,45,25,48.5622599999996,0.8,-47.7622599999996,0,NA
"late_intervention",112,0,80.7499999999997,"degraded",70,45,25,48.1908749999996,0.8,-47.3908749999996,0,NA
"late_intervention",113,0,80.3999999999997,"degraded",70,45,25,47.8209599999996,0.8,-47.0209599999996,0,NA
"late_intervention",114,0,80.0499999999996,"degraded",70,45,25,47.4525149999996,0.8,-46.6525149999996,0,NA
"late_intervention",115,0,79.6999999999996,"degraded",70,45,25,47.0855399999996,0.8,-46.2855399999996,0,NA
"late_intervention",116,0,79.3499999999996,"degraded",70,45,25,46.7200349999996,0.8,-45.9200349999996,0,NA
"late_intervention",117,0,78.9999999999996,"degraded",70,45,25,46.3559999999996,0.8,-45.5559999999996,0,NA
"late_intervention",118,0,78.6499999999996,"degraded",70,45,25,45.9934349999996,0.8,-45.1934349999996,0,NA
"late_intervention",119,0,78.2999999999996,"degraded",70,45,25,45.6323399999996,0.8,-44.8323399999996,0,NA
"late_intervention",120,0,77.9499999999996,"degraded",70,45,25,45.2727149999996,0.8,-44.4727149999996,0,NA
"late_intervention",121,0,77.5999999999996,"degraded",70,45,25,44.9145599999996,0.8,-44.1145599999996,0,NA
"late_intervention",122,0,77.2499999999996,"degraded",70,45,25,44.5578749999996,0.8,-43.7578749999996,0,NA
"late_intervention",123,0,76.8999999999996,"degraded",70,45,25,44.2026599999996,0.8,-43.4026599999996,0,NA
"late_intervention",124,0,76.5499999999996,"degraded",70,45,25,43.8489149999996,0.8,-43.0489149999996,0,NA
"late_intervention",125,0,76.1999999999995,"degraded",70,45,25,43.4966399999995,0.8,-42.6966399999995,0,NA
"late_intervention",126,0,75.8499999999995,"degraded",70,45,25,43.1458349999995,0.8,-42.3458349999995,0,NA
"late_intervention",127,0,75.4999999999995,"degraded",70,45,25,42.7964999999995,0.8,-41.9964999999995,0,NA
"late_intervention",128,0,75.1499999999995,"degraded",70,45,25,42.4486349999995,0.8,-41.6486349999995,0,NA
"late_intervention",129,0,74.7999999999995,"degraded",70,45,25,42.1022399999995,0.8,-41.3022399999995,0,NA
"late_intervention",130,0,74.4499999999995,"degraded",70,45,25,41.7573149999995,0.8,-40.9573149999995,0,NA
"late_intervention",131,0,74.0999999999995,"degraded",70,45,25,41.4138599999995,0.8,-40.6138599999995,0,NA
"late_intervention",132,0,73.7499999999995,"degraded",70,45,25,41.0718749999995,0.8,-40.2718749999995,0,NA
"late_intervention",133,0,73.3999999999995,"degraded",70,45,25,40.7313599999995,0.8,-39.9313599999995,0,NA
"late_intervention",134,0,73.0499999999995,"degraded",70,45,25,40.3923149999995,0.8,-39.5923149999995,0,NA
"late_intervention",135,0,72.6999999999995,"degraded",70,45,25,40.0547399999995,0.8,-39.2547399999995,0,NA
"late_intervention",136,0,72.3499999999995,"degraded",70,45,25,39.7186349999995,0.8,-38.9186349999995,0,NA
"late_intervention",137,0,71.9999999999994,"degraded",70,45,25,39.3839999999995,0.8,-38.5839999999995,0,NA
"late_intervention",138,0,71.6499999999994,"degraded",70,45,25,39.0508349999995,0.8,-38.2508349999995,0,NA
"late_intervention",139,0,71.2999999999994,"degraded",70,45,25,38.7191399999995,0.8,-37.9191399999995,0,NA
"late_intervention",140,0,70.9499999999994,"degraded",70,45,25,38.3889149999995,0.8,-37.5889149999995,0,NA
"strong_recovery",1,82,20,"stable",70,45,25,0,0,0,NA,NA
"strong_recovery",2,82.688055,20.85,"stable",70,45,25,1.911945,2.6,0.688055,NA,NA
"strong_recovery",3,83.261275,21.7,"stable",70,45,25,2.02678,2.6,0.57322,NA,NA
"strong_recovery",4,83.71677,22.55,"stable",70,45,25,2.144505,2.6,0.455495,NA,NA
"strong_recovery",5,84.05165,23.4,"stable",70,45,25,2.26512,2.6,0.334879999999999,NA,NA
"strong_recovery",6,84.263025,24.25,"stable",70,45,25,2.388625,2.6,0.211374999999999,NA,NA
"strong_recovery",7,84.348005,25.1,"stable",70,45,25,2.51502,2.6,0.0849799999999985,NA,NA
"strong_recovery",8,84.3037,25.95,"stable",70,45,25,2.644305,2.6,-0.0443050000000014,NA,NA
"strong_recovery",9,84.1272199999999,26.8,"stable",70,45,25,2.77648,2.6,-0.176480000000002,NA,NA
"strong_recovery",10,83.8156749999999,27.65,"stable",70,45,25,2.911545,2.6,-0.311545000000002,NA,NA
"strong_recovery",11,83.3661749999999,28.5,"stable",70,45,25,3.0495,2.6,-0.449500000000002,NA,NA
"strong_recovery",12,82.7758299999999,29.35,"stable",70,45,25,3.190345,2.6,-0.590345000000003,0.568845942383324,0.823602110283769
"strong_recovery",13,82.0417499999999,30.2,"stable",70,45,25,3.33408,2.6,-0.734080000000003,0.557151036758354,0.803102039902338
"strong_recovery",14,81.1610449999999,31.05,"stable",70,45,25,3.480705,2.6,-0.880705000000003,0.994454888050052,0.936669270809257
"strong_recovery",15,80.1308249999999,31.9,"stable",70,45,25,3.63022,2.6,-1.03022,1.91055238475842,0.983464305465934
"strong_recovery",16,78.9481999999999,32.75,"stable",70,45,25,3.782625,2.6,-1.182625,3.33588987918346,0.994631595775576
"strong_recovery",17,77.6102799999998,33.6,"stable",70,45,25,3.93792,2.6,-1.33792,5.30156518742517,0.997846721629677
"strong_recovery",18,76.1141749999998,34.45,"stable",70,45,25,4.096105,2.6,-1.496105,7.83932758938355,0.99898965217518
"strong_recovery",19,74.4569949999998,35.3,"stable",70,45,25,4.25718,2.6,-1.65718000000001,10.9815778287586,0.999468188314227
"strong_recovery",20,72.6358499999998,36.15,"stable",70,45,25,4.42114500000001,2.6,-1.82114500000001,14.7613681130503,0.999694827216283
"strong_recovery",21,70.6478499999998,37,"stable",70,45,25,4.58800000000001,2.6,-1.98800000000001,19.2124021135587,0.999812792824142
"strong_recovery",22,68.4901049999998,37.85,"stable",70,45,25,4.75774500000001,2.6,-2.15774500000001,24.3690349653838,0.999878914457774
"strong_recovery",23,66.1597249999998,38.7,"stable",70,45,25,4.93038000000001,2.6,-2.33038000000001,30.2662732674255,0.999918246504894
"strong_recovery",24,63.6538199999998,39.55,"stable",70,45,25,5.10590500000001,2.6,-2.50590500000001,36.9397750823838,0.99994280954162
"strong_recovery",25,60.9694999999998,40.4,"stable",70,45,25,5.28432000000001,2.6,-2.68432000000001,44.4258499367589,0.99995878359346
"strong_recovery",26,58.1038749999997,41.25,"stable",70,45,25,5.46562500000001,2.6,-2.86562500000001,52.7614588208506,0.999969533837598
"strong_recovery",27,55.0540549999997,42.1,"stable",70,45,25,5.64982000000001,2.6,-3.04982000000001,61.9842141887589,0.999976983676225
"strong_recovery",28,51.8171499999997,42.95,"stable",70,45,25,5.83690500000001,2.6,-3.23690500000001,72.1323799583839,0.99998227891011
"strong_recovery",29,48.3902699999997,43.8,"stable",70,45,25,6.02688000000001,2.6,-3.42688000000001,83.2448715114256,0.999986126958166
"strong_recovery",30,44.7705249999997,44.65,"stable",70,45,25,6.21974500000001,2.6,-3.61974500000001,95.361255693384,0.999988978418719
"strong_recovery",31,40.9550249999997,45.5,"stable",70,45,25,6.41550000000001,2.6,-3.81550000000001,108.521750813559,0.999991128290342
"strong_recovery",32,36.9408799999997,46.35,"stable",70,45,25,6.61414500000001,2.6,-4.01414500000001,122.767226645051,0.999992774459254
"strong_recovery",33,32.7251999999997,47.2,"stable",70,45,25,6.81568000000001,2.6,-4.21568000000001,138.139204424759,0.999994052582231
"strong_recovery",34,28.3050949999997,48.05,"stable",70,45,25,7.02010500000001,2.6,-4.42010500000001,154.679856853384,0.999995057487123
"strong_recovery",35,23.6776749999997,48.9,"stable",70,45,25,7.22742000000001,2.6,-4.62742000000001,172.432008095426,0.99999585663866
"strong_recovery",36,18.8400499999997,49.75,"stable",70,45,25,7.43762500000001,2.6,-4.83762500000001,191.439133779184,0.999996498807219
"strong_recovery",37,13.7893299999997,50.6,"stable",70,45,25,7.65072000000001,2.6,-5.05072000000001,211.745360996759,0.999997019766164
"strong_recovery",38,8.52262499999965,51.45,"stable",70,45,25,7.86670500000001,2.6,-5.26670500000001,233.395468304051,0.999997446107542
"strong_recovery",39,3.03704499999963,52.3000000000001,"stable",70,45,25,8.08558000000001,2.6,-5.48558000000001,256.434885720759,0.999997797842004
"strong_recovery",40,0,53.1500000000001,"stable",70,45,25,8.30734500000002,2.6,-5.70734500000002,268.179631396883,0.998958171910883
"strong_recovery",41,0,54.0000000000001,"stable",70,45,25,8.53200000000002,2.6,-5.93200000000002,257.487555623102,0.995393194206119
"strong_recovery",42,0,54.8500000000001,"stable",70,45,25,8.75954500000002,2.6,-6.15954500000002,230.730408960521,0.993181108636546
"strong_recovery",43,0,55.7000000000001,"stable",70,45,25,8.98998000000002,2.6,-6.38998000000002,193.861741389597,0.991211794144612
"strong_recovery",44,0,56.5500000000001,"stable",70,45,25,9.22330500000002,2.6,-6.62330500000002,152.287680248967,0.988928618623231
"strong_recovery",45,0,57.4000000000001,"stable",70,45,25,9.45952000000002,2.6,-6.85952000000002,110.728272842058,0.98579699343796
"strong_recovery",46,0,58.2500000000001,"stable",70,45,25,9.69862500000002,2.6,-7.09862500000002,73.0690740873497,0.98096638064242
"strong_recovery",47,0,59.1000000000001,"stable",70,45,25,9.94062000000002,2.6,-7.34062000000002,42.2026551589838,0.9726786803297
"strong_recovery",48,0,59.9500000000001,"stable",70,45,25,10.185505,2.6,-7.58550500000002,19.8597046352912,0.956923450919697
"strong_recovery",49,0,60.8000000000001,"stable",70,45,25,10.43328,2.6,-7.83328000000002,6.42938924365771,0.938572647777353
"strong_recovery",50,0,61.6500000000001,"stable",70,45,25,10.683945,2.6,-8.08394500000002,0.768636861001896,NA
"strong_recovery",51,0,62.5000000000001,"stable",70,45,25,10.9375,2.6,-8.33750000000002,0,NA
"strong_recovery",52,0,63.3500000000001,"stable",70,45,25,11.193945,2.6,-8.59394500000002,0,NA
"strong_recovery",53,0,64.2000000000001,"stable",70,45,25,11.45328,2.6,-8.85328000000002,0,NA
"strong_recovery",54,0,65.0500000000001,"stable",70,45,25,11.715505,2.6,-9.11550500000002,0,NA
"strong_recovery",55,0,65.9000000000001,"stable",70,45,25,11.98062,2.6,-9.38062000000002,0,NA
"strong_recovery",56,0,66.7500000000001,"stable",70,45,25,12.248625,2.6,-9.64862500000002,0,NA
"strong_recovery",57,0,67.6,"stable",70,45,25,12.51952,2.6,-9.91952000000002,0,NA
"strong_recovery",58,0,68.45,"stable",70,45,25,12.793305,2.6,-10.193305,0,NA
"strong_recovery",59,0,69.3,"stable",70,45,25,13.06998,2.6,-10.46998,0,NA
"strong_recovery",60,0,70.15,"degraded",70,45,25,37.639635,0.8,-36.839635,0,NA
"strong_recovery",61,0,71,"degraded",70,45,25,38.436,0.8,-37.636,0,NA
"strong_recovery",62,0,71.85,"degraded",70,45,25,39.241035,0.8,-38.441035,0,NA
"strong_recovery",63,0,72.7,"degraded",70,45,25,40.05474,0.8,-39.25474,0,NA
"strong_recovery",64,0,73.55,"degraded",70,45,25,40.877115,0.8,-40.077115,0,NA
"strong_recovery",65,0,74.4,"degraded",70,45,25,41.70816,0.8,-40.90816,0,NA
"strong_recovery",66,0,75.25,"degraded",70,45,25,42.547875,0.8,-41.747875,0,NA
"strong_recovery",67,0,76.1,"degraded",70,45,25,43.39626,0.8,-42.59626,0,NA
"strong_recovery",68,0,76.95,"degraded",70,45,25,44.253315,0.8,-43.453315,0,NA
"strong_recovery",69,0,77.8,"degraded",70,45,25,45.11904,0.8,-44.31904,0,NA
"strong_recovery",70,0,78.65,"degraded",70,45,25,45.993435,0.8,-45.193435,0,NA
"strong_recovery",71,0,79.5,"degraded",70,45,25,46.8765,0.8,-46.0765,0,NA
"strong_recovery",72,0,80.35,"degraded",70,45,25,47.768235,0.8,-46.968235,0,NA
"strong_recovery",73,0,81.2,"degraded",70,45,25,48.66864,0.8,-47.86864,0,NA
"strong_recovery",74,0,82.05,"degraded",70,45,25,49.577715,0.8,-48.777715,0,NA
"strong_recovery",75,0,82.9,"degraded",70,45,25,50.4954599999999,0.8,-49.6954599999999,0,NA
"strong_recovery",76,0,83.7499999999999,"degraded",70,45,25,51.4218749999999,0.8,-50.6218749999999,0,NA
"strong_recovery",77,0,84.5999999999999,"degraded",70,45,25,52.3569599999999,0.8,-51.5569599999999,0,NA
"strong_recovery",78,0,85.4499999999999,"degraded",70,45,25,53.3007149999999,0.8,-52.5007149999999,0,NA
"strong_recovery",79,0,86.2999999999999,"degraded",70,45,25,54.2531399999999,0.8,-53.4531399999999,0,NA
"strong_recovery",80,0,87.1499999999999,"degraded",70,45,25,55.2142349999999,0.8,-54.4142349999999,0,NA
"strong_recovery",81,0,87.9999999999999,"degraded",70,45,25,56.1839999999999,0.8,-55.3839999999999,0,NA
"strong_recovery",82,0,88.8499999999999,"degraded",70,45,25,57.1624349999999,0.8,-56.3624349999999,0,NA
"strong_recovery",83,0,89.6999999999999,"degraded",70,45,25,58.1495399999999,0.8,-57.3495399999999,0,NA
"strong_recovery",84,0,90.5499999999999,"degraded",70,45,25,59.1453149999999,0.8,-58.3453149999999,0,NA
"strong_recovery",85,0,89.3999999999999,"degraded",70,45,25,57.8001599999999,0.8,-57.0001599999999,0,NA
"strong_recovery",86,0,88.2499999999999,"degraded",70,45,25,56.4708749999999,0.8,-55.6708749999999,0,NA
"strong_recovery",87,0,87.0999999999999,"degraded",70,45,25,55.1574599999999,0.8,-54.3574599999999,0,NA
"strong_recovery",88,0,85.9499999999999,"degraded",70,45,25,53.8599149999999,0.8,-53.0599149999999,0,NA
"strong_recovery",89,0,84.7999999999999,"degraded",70,45,25,52.5782399999999,0.8,-51.7782399999999,0,NA
"strong_recovery",90,0,83.6499999999999,"degraded",70,45,25,51.3124349999999,0.8,-50.5124349999999,0,NA
"strong_recovery",91,0,82.4999999999999,"degraded",70,45,25,50.0624999999998,0.8,-49.2624999999998,0,NA
"strong_recovery",92,0,81.3499999999999,"degraded",70,45,25,48.8284349999998,0.8,-48.0284349999998,0,NA
"strong_recovery",93,0,80.1999999999998,"degraded",70,45,25,47.6102399999998,0.8,-46.8102399999998,0,NA
"strong_recovery",94,0,79.0499999999998,"degraded",70,45,25,46.4079149999998,0.8,-45.6079149999998,0,NA
"strong_recovery",95,0,77.8999999999998,"degraded",70,45,25,45.2214599999998,0.8,-44.4214599999998,0,NA
"strong_recovery",96,0,76.7499999999998,"degraded",70,45,25,44.0508749999998,0.8,-43.2508749999998,0,NA
"strong_recovery",97,0,75.5999999999998,"degraded",70,45,25,42.8961599999998,0.8,-42.0961599999998,0,NA
"strong_recovery",98,0,74.4499999999998,"degraded",70,45,25,41.7573149999998,0.8,-40.9573149999998,0,NA
"strong_recovery",99,0,73.2999999999998,"degraded",70,45,25,40.6343399999998,0.8,-39.8343399999998,0,NA
"strong_recovery",100,0,72.1499999999998,"degraded",70,45,25,39.5272349999998,0.8,-38.7272349999998,0,NA
"strong_recovery",101,0,70.9999999999998,"degraded",70,45,25,38.4359999999998,0.8,-37.6359999999998,0,NA
"strong_recovery",102,0,69.8499999999998,"degraded",70,45,25,37.3606349999998,0.8,-36.5606349999998,0,NA
"strong_recovery",103,0,68.6999999999998,"degraded",70,45,25,36.3011399999998,0.8,-35.5011399999998,0,NA
"strong_recovery",104,0,67.5499999999998,"degraded",70,45,25,35.2575149999998,0.8,-34.4575149999998,0,NA
"strong_recovery",105,0,66.3999999999998,"degraded",70,45,25,34.2297599999998,0.8,-33.4297599999998,0,NA
"strong_recovery",106,0,65.2499999999998,"degraded",70,45,25,33.2178749999998,0.8,-32.4178749999998,0,NA
"strong_recovery",107,0,64.0999999999998,"degraded",70,45,25,32.2218599999998,0.8,-31.4218599999998,0,NA
"strong_recovery",108,0,62.9499999999998,"degraded",70,45,25,31.2417149999998,0.8,-30.4417149999998,0,NA
"strong_recovery",109,0,61.7999999999998,"degraded",70,45,25,30.2774399999998,0.8,-29.4774399999998,0,NA
"strong_recovery",110,0,60.6499999999998,"degraded",70,45,25,29.3290349999998,0.8,-28.5290349999998,0,NA
"strong_recovery",111,0,59.4999999999998,"degraded",70,45,25,28.3964999999998,0.8,-27.5964999999998,0,NA
"strong_recovery",112,0,58.3499999999998,"degraded",70,45,25,27.4798349999998,0.8,-26.6798349999998,0,NA
"strong_recovery",113,0,57.1999999999998,"degraded",70,45,25,26.5790399999998,0.8,-25.7790399999998,0,NA
"strong_recovery",114,0,56.0499999999998,"degraded",70,45,25,25.6941149999998,0.8,-24.8941149999998,0,NA
"strong_recovery",115,0,54.8999999999998,"degraded",70,45,25,24.8250599999998,0.8,-24.0250599999998,0,NA
"strong_recovery",116,0,53.7499999999998,"degraded",70,45,25,23.9718749999998,0.8,-23.1718749999998,0,NA
"strong_recovery",117,0,52.5999999999998,"degraded",70,45,25,23.1345599999998,0.8,-22.3345599999998,0,NA
"strong_recovery",118,0,51.4499999999998,"degraded",70,45,25,22.3131149999998,0.8,-21.5131149999998,0,NA
"strong_recovery",119,0,50.2999999999998,"degraded",70,45,25,21.5075399999998,0.8,-20.7075399999998,0,NA
"strong_recovery",120,0,49.1499999999998,"degraded",70,45,25,20.7178349999998,0.8,-19.9178349999998,0,NA
"strong_recovery",121,0,47.9999999999998,"degraded",70,45,25,19.9439999999999,0.8,-19.1439999999999,0,NA
"strong_recovery",122,0,46.8499999999998,"degraded",70,45,25,19.1860349999999,0.8,-18.3860349999999,0,NA
"strong_recovery",123,0,45.6999999999998,"degraded",70,45,25,18.4439399999999,0.8,-17.6439399999999,0,NA
"strong_recovery",124,0,44.5499999999998,"stable",70,45,25,6.19690499999995,2.6,-3.59690499999995,0,NA
"strong_recovery",125,0,43.3999999999998,"stable",70,45,25,5.93711999999995,2.6,-3.33711999999995,0,NA
"strong_recovery",126,0,42.2499999999998,"stable",70,45,25,5.68262499999995,2.6,-3.08262499999995,0,NA
"strong_recovery",127,0,41.0999999999998,"stable",70,45,25,5.43341999999995,2.6,-2.83341999999995,0,NA
"strong_recovery",128,0,39.9499999999998,"stable",70,45,25,5.18950499999996,2.6,-2.58950499999996,0,NA
"strong_recovery",129,0,38.7999999999998,"stable",70,45,25,4.95087999999996,2.6,-2.35087999999996,0,NA
"strong_recovery",130,0,37.6499999999998,"stable",70,45,25,4.71754499999996,2.6,-2.11754499999996,0,NA
"strong_recovery",131,0,36.4999999999998,"stable",70,45,25,4.48949999999996,2.6,-1.88949999999996,0,NA
"strong_recovery",132,0,35.3499999999998,"stable",70,45,25,4.26674499999996,2.6,-1.66674499999996,0,NA
"strong_recovery",133,0,34.1999999999998,"stable",70,45,25,4.04927999999996,2.6,-1.44927999999996,0,NA
"strong_recovery",134,0,33.0499999999998,"stable",70,45,25,3.83710499999996,2.6,-1.23710499999996,0,NA
"strong_recovery",135,0,31.8999999999998,"stable",70,45,25,3.63021999999996,2.6,-1.03021999999996,0,NA
"strong_recovery",136,0,30.7499999999998,"stable",70,45,25,3.42862499999997,2.6,-0.828624999999966,0,NA
"strong_recovery",137,0,29.5999999999998,"stable",70,45,25,3.23231999999997,2.6,-0.632319999999967,0,NA
"strong_recovery",138,0,28.4499999999998,"stable",70,45,25,3.04130499999997,2.6,-0.441304999999968,0,NA
"strong_recovery",139,0,27.2999999999998,"stable",70,45,25,2.85557999999997,2.6,-0.25557999999997,0,NA
"strong_recovery",140,0,26.1499999999998,"stable",70,45,25,2.67514499999997,2.6,-0.0751449999999703,0,NA
"lower_threshold_stress",1,82,20,"stable",58,38,20,0,0,0,NA,NA
"lower_threshold_stress",2,82.674695,20.95,"stable",58,38,20,1.925305,2.6,0.674695,NA,NA
"lower_threshold_stress",3,83.220475,21.9,"stable",58,38,20,2.05422,2.6,0.54578,NA,NA
"lower_threshold_stress",4,83.63373,22.85,"stable",58,38,20,2.186745,2.6,0.413255,NA,NA
"lower_threshold_stress",5,83.91085,23.8,"stable",58,38,20,2.32288,2.6,0.27712,NA,NA
"lower_threshold_stress",6,84.048225,24.75,"stable",58,38,20,2.462625,2.6,0.137375000000001,NA,NA
"lower_threshold_stress",7,84.042245,25.7,"stable",58,38,20,2.60598,2.6,-0.00597999999999965,NA,NA
"lower_threshold_stress",8,83.8893,26.65,"stable",58,38,20,2.752945,2.6,-0.152944999999999,NA,NA
"lower_threshold_stress",9,83.58578,27.6,"stable",58,38,20,2.90352,2.6,-0.303519999999999,NA,NA
"lower_threshold_stress",10,83.128075,28.55,"stable",58,38,20,3.057705,2.6,-0.457704999999999,NA,NA
"lower_threshold_stress",11,82.5125749999999,29.5,"stable",58,38,20,3.2155,2.6,-0.615499999999999,NA,NA
"lower_threshold_stress",12,81.7356699999999,30.45,"stable",58,38,20,3.376905,2.6,-0.776904999999999,0.644052502383336,0.776161429693921
"lower_threshold_stress",13,80.7937499999999,31.4,"stable",58,38,20,3.54192,2.6,-0.941919999999998,1.02815165342503,0.90630310997305
"lower_threshold_stress",14,79.6832049999999,32.35,"stable",58,38,20,3.710545,2.6,-1.110545,2.00411280138338,0.976056546790883
"lower_threshold_stress",15,78.4004249999999,33.3,"stable",58,38,20,3.88278,2.6,-1.28278,3.6143348547584,0.992743469339389
"lower_threshold_stress",16,76.9417999999999,34.25,"stable",58,38,20,4.058625,2.6,-1.458625,5.90223322585009,0.997244818719659
"lower_threshold_stress",17,75.3037199999999,35.2,"stable",58,38,20,4.23808,2.6,-1.63808,8.91223983075845,0.998757715589961
"lower_threshold_stress",18,73.4825749999999,36.15,"stable",58,38,20,4.421145,2.6,-1.821145,12.6898030893835,0.999364940207134
"lower_threshold_stress",19,71.4747549999999,37.1,"stable",58,38,20,4.60782,2.6,-2.00782,17.2813879254252,0.99964351475383
"lower_threshold_stress",20,69.2766499999999,38.05,"stable",58,38,20,4.798105,2.6,-2.198105,22.7344757663835,0.999785004444044
"lower_threshold_stress",21,66.8846499999999,39,"stable",58,38,20,4.992,2.6,-2.392,29.0975645435586,0.999862797625031
"lower_threshold_stress",22,64.2951449999999,39.95,"stable",58,38,20,5.189505,2.6,-2.589505,36.4201686920503,0.999908361525619
"lower_threshold_stress",23,61.5045249999999,40.9,"stable",58,38,20,5.39062,2.6,-2.79062,44.7528191507587,0.999936458617785
"lower_threshold_stress",24,58.5091799999999,41.85,"stable",58,38,20,5.59534500000001,2.6,-2.995345,54.1470633623837,0.999954540222138
"lower_threshold_stress",25,55.3054999999999,42.8,"stable",58,38,20,5.80368,2.6,-3.20368,64.6554652734254,0.999966602053277
"lower_threshold_stress",26,51.8898749999998,43.75,"stable",58,38,20,6.01562500000001,2.6,-3.41562500000001,76.3316053341838,0.999974898543871
"lower_threshold_stress",27,48.2586949999998,44.7,"stable",58,38,20,6.23118000000001,2.6,-3.63118000000001,89.2300804987589,0.999980757936661
"lower_threshold_stress",28,44.4083499999998,45.65,"stable",58,38,20,6.45034500000001,2.6,-3.85034500000001,103.406504225051,0.999984992511914
"lower_threshold_stress",29,40.3352299999998,46.6,"stable",58,38,20,6.67312000000001,2.6,-4.07312000000001,118.917506474759,0.999988115388241
"lower_threshold_stress",30,36.0357249999998,47.55,"stable",58,38,20,6.89950500000001,2.6,-4.29950500000001,135.820733713384,0.999990460062343
"lower_threshold_stress",31,31.5062249999998,48.5,"stable",58,38,20,7.12950000000001,2.6,-4.52950000000001,154.174848910226,0.999992248815038
"lower_threshold_stress",32,26.7431199999998,49.45,"stable",58,38,20,7.36310500000001,2.6,-4.76310500000001,174.039531538384,0.999993633161517
"lower_threshold_stress",33,21.7427999999998,50.4,"stable",58,38,20,7.60032000000001,2.6,-5.00032000000001,195.475477574759,0.999994718478786
"lower_threshold_stress",34,16.5016549999998,51.35,"stable",58,38,20,7.84114500000001,2.6,-5.24114500000001,218.544399500051,0.999995579396475
"lower_threshold_stress",35,11.0160749999998,52.3000000000001,"stable",58,38,20,8.08558000000001,2.6,-5.48558000000001,243.309026298759,0.999996269644181
"lower_threshold_stress",36,5.28244999999974,53.2500000000001,"stable",58,38,20,8.33362500000002,2.6,-5.73362500000002,269.833103459185,0.999996828487573
"lower_threshold_stress",37,0,54.2000000000001,"stable",58,38,20,8.58528000000002,2.6,-5.98528000000002,294.586462621683,0.999920242214955
"lower_threshold_stress",38,0,55.1500000000001,"stable",58,38,20,8.84054500000002,2.6,-6.24054500000002,291.78441919931,0.995282525705774
"lower_threshold_stress",39,0,56.1000000000001,"stable",58,38,20,9.09942000000002,2.6,-6.49942000000002,268.495070953192,0.992716216357577
"lower_threshold_stress",40,0,57.0500000000001,"stable",58,38,20,9.36190500000002,2.6,-6.76190500000002,231.432504618559,0.990577541099458
"lower_threshold_stress",41,0,58.0000000000001,"degraded",58,38,20,27.2040000000001,0.8,-26.4040000000001,186.809691616446,0.988157497747589
"lower_threshold_stress",42,0,58.9500000000001,"degraded",58,38,20,27.9561150000001,0.8,-27.1561150000001,140.179374742123,0.984839351640308
"lower_threshold_stress",43,0,59.9000000000001,"degraded",58,38,20,28.7190600000001,0.8,-27.9190600000001,96.2624956564268,0.979648251381137
"lower_threshold_stress",44,0,60.8500000000001,"degraded",58,38,20,29.4928350000001,0.8,-28.6928350000001,58.7637060951909,0.970421211098048
"lower_threshold_stress",45,0,61.8000000000001,"degraded",58,38,20,30.2774400000001,0.8,-29.4774400000001,30.1734988010095,0.950895143141636
"lower_threshold_stress",46,0,62.7500000000001,"degraded",58,38,20,31.0728750000001,0.8,-30.2728750000001,11.5564872706196,0.894015723322414
"lower_threshold_stress",47,0,63.7000000000001,"degraded",58,38,20,31.8791400000001,0.8,-31.0791400000001,2.3253565002081,NA
"lower_threshold_stress",48,0,64.6500000000001,"degraded",58,38,20,32.6962350000001,0.8,-31.8962350000001,0,NA
"lower_threshold_stress",49,0,65.6000000000001,"degraded",58,38,20,33.5241600000001,0.8,-32.7241600000001,0,NA
"lower_threshold_stress",50,0,66.5500000000001,"degraded",58,38,20,34.3629150000001,0.8,-33.5629150000001,0,NA
"lower_threshold_stress",51,0,67.5000000000001,"degraded",58,38,20,35.2125000000001,0.8,-34.4125000000001,0,NA
"lower_threshold_stress",52,0,68.4500000000001,"degraded",58,38,20,36.0729150000001,0.8,-35.2729150000001,0,NA
"lower_threshold_stress",53,0,69.4000000000001,"degraded",58,38,20,36.9441600000001,0.8,-36.1441600000001,0,NA
"lower_threshold_stress",54,0,70.3500000000001,"degraded",58,38,20,37.8262350000001,0.8,-37.0262350000001,0,NA
"lower_threshold_stress",55,0,71.3000000000001,"degraded",58,38,20,38.7191400000001,0.8,-37.9191400000001,0,NA
"lower_threshold_stress",56,0,72.2500000000001,"degraded",58,38,20,39.6228750000001,0.8,-38.8228750000001,0,NA
"lower_threshold_stress",57,0,73.2000000000001,"degraded",58,38,20,40.5374400000001,0.8,-39.7374400000001,0,NA
"lower_threshold_stress",58,0,74.1500000000001,"degraded",58,38,20,41.4628350000001,0.8,-40.6628350000001,0,NA
"lower_threshold_stress",59,0,75.1000000000001,"degraded",58,38,20,42.3990600000001,0.8,-41.5990600000001,0,NA
"lower_threshold_stress",60,0,76.0500000000001,"degraded",58,38,20,43.3461150000001,0.8,-42.5461150000001,0,NA
"lower_threshold_stress",61,0,77.0000000000001,"degraded",58,38,20,44.3040000000001,0.8,-43.5040000000001,0,NA
"lower_threshold_stress",62,0,77.9500000000001,"degraded",58,38,20,45.2727150000001,0.8,-44.4727150000001,0,NA
"lower_threshold_stress",63,0,78.9000000000001,"degraded",58,38,20,46.2522600000001,0.8,-45.4522600000001,0,NA
