scenario,time,output,consumption,investment,capital,debt,debt_service,fragility,government,demand_gap
higher_investment,118,33489639.465931,18635959.305126,6187998.102734,45011085.104871,5181968.753842,181368.906384,0.115127,22.0,8665660.058072
higher_investment,119,37080291.027561,20634045.250031,6851455.381461,49837041.656613,5737565.073142,200814.77756,0.115127,22.0,9594768.396068
higher_investment,120,41055919.81737,22846359.310259,7586046.338228,55180421.120293,6352730.580136,222345.570305,0.115127,22.0,10623492.168882
tighter_credit,1,100.0,78.5,12.7,190.0,60.0,3.3,0.315789,22.0,-13.2
tighter_credit,2,164.202379,78.5,12.7,194.15,59.77,3.28735,0.307855,22.0,51.002379
tighter_credit,3,209.320405,118.311225,22.985031,208.398281,60.574253,3.331584,0.290666,22.0,46.02415
tighter_credit,4,244.034956,146.264295,30.159681,229.180039,62.075865,3.414173,0.270861,22.0,45.61098
tighter_credit,5,273.567875,167.749776,35.63142,254.498357,64.08711,3.524791,0.251817,22.0,48.186679
tighter_credit,6,301.509487,186.009905,40.246069,283.292,66.509539,3.658025,0.234774,22.0,53.253513
tighter_credit,7,329.349192,203.273143,44.583493,315.127353,69.30515,3.811783,0.219927,22.0,59.492556
tighter_credit,8,357.942602,220.463871,48.884088,349.83071,72.46093,3.985351,0.207131,22.0,66.594644
tighter_credit,9,387.977386,238.11289,53.285465,387.373793,75.977953,4.178787,0.196136,22.0,74.579031
tighter_credit,10,420.066115,256.646531,57.897594,427.839567,79.868264,4.392755,0.186678,22.0,83.521989
tighter_credit,11,454.3579,276.444284,62.817824,471.40461,84.15334,4.628434,0.178516,22.0,93.095791
tighter_credit,12,491.161034,297.598064,68.06883,518.260233,88.856389,4.887101,0.171451,22.0,103.49414
tighter_credit,13,529.913194,320.298431,73.698664,568.637187,94.004846,5.170267,0.165316,22.0,113.916098
tighter_credit,14,571.417713,344.196059,79.615844,622.664358,99.616309,5.478897,0.159984,22.0,125.60581
tighter_credit,15,616.63079,369.788575,85.947937,680.592399,105.720695,5.814638,0.155336,22.0,138.894279
tighter_credit,16,664.68395,397.668073,92.846288,742.812029,112.362307,6.179927,0.151266,22.0,152.169589
tighter_credit,17,716.158074,427.294991,100.169505,809.554993,119.5702,6.576361,0.147699,22.0,166.693578
tighter_credit,18,772.404286,459.028751,108.008931,881.133949,127.381838,7.006001,0.144566,22.0,183.366605
tighter_credit,19,832.165983,493.706112,116.578685,958.061606,135.85516,7.472034,0.141802,22.0,199.881186
tighter_credit,20,895.825855,530.54653,125.674523,1040.623357,145.026234,7.976443,0.139365,22.0,217.604801
tighter_credit,21,964.29161,569.786374,135.355694,1129.151,154.936147,8.521488,0.137215,22.0,237.149542
tighter_credit,22,1038.083019,611.987394,145.765169,1224.104374,165.63926,9.110159,0.135315,22.0,258.330455
tighter_credit,23,1117.117921,657.47049,156.983124,1326.002801,177.196591,9.745813,0.133632,22.0,280.664308
tighter_credit,24,1202.002255,706.183196,168.993055,1435.32573,189.665982,10.431629,0.132141,22.0,304.826003
tighter_credit,25,1292.823283,758.499748,181.888732,1552.624804,203.113206,11.171226,0.130819,22.0,330.434803
tighter_credit,26,1389.704117,814.472605,195.680499,1678.437187,217.603425,11.968188,0.129646,22.0,357.551012
tighter_credit,27,1493.907456,874.176467,210.38447,1813.291984,233.201787,12.826098,0.128607,22.0,387.346519
tighter_credit,28,1606.834542,938.392578,226.199095,1957.892939,249.991652,13.749541,0.127684,22.0,420.24287
tighter_credit,29,1727.396502,1007.987625,243.343986,2113.131743,268.076259,14.744194,0.126862,22.0,454.064891
tighter_credit,30,1855.805607,1082.283925,261.639246,2279.68006,287.538277,15.814605,0.126131,22.0,489.882436
tighter_credit,31,1994.730969,1161.411019,281.114292,2458.20875,308.461249,16.965369,0.125482,22.0,530.205657
tighter_credit,32,2143.551215,1247.021669,302.191586,2649.780942,330.968877,18.203288,0.124904,22.0,572.337959
tighter_credit,33,2303.229121,1338.727531,324.764906,2855.305706,355.171145,19.534413,0.12439,22.0,617.736683
tighter_credit,34,2474.137933,1437.122776,348.982246,3075.799195,381.190091,20.965455,0.123932,22.0,666.03291
tighter_credit,35,2657.60094,1542.435766,374.896614,3312.284846,409.15,22.50325,0.123525,22.0,718.26856
tighter_credit,36,2853.948334,1655.483833,402.7129,3565.944928,439.19254,24.15559,0.123163,22.0,773.751601
tighter_credit,37,3064.420741,1776.468153,432.476144,3837.95355,471.460341,25.930319,0.122842,22.0,833.476444
tighter_credit,38,3290.840283,1906.154351,464.377,4129.62264,506.111533,27.836134,0.122556,22.0,898.308932
tighter_credit,39,3533.727043,2045.668187,498.698311,4442.487932,543.328576,29.883072,0.122303,22.0,967.360545
tighter_credit,40,3793.967229,2195.327553,535.513255,4778.089231,583.296687,32.081318,0.122077,22.0,1041.126421
tighter_credit,41,4072.669563,2355.677265,574.953439,5138.028654,626.209613,34.441529,0.121877,22.0,1120.038859
tighter_credit,42,4372.14273,2527.399888,617.185601,5524.002966,672.272933,36.975011,0.1217,22.0,1205.55724
tighter_credit,43,4693.201892,2711.921669,662.567825,5937.990658,721.722892,39.694759,0.121543,22.0,1296.712398
tighter_credit,44,5038.040905,2909.742101,711.217544,6381.998622,774.801574,42.614087,0.121404,22.0,1395.081261
tighter_credit,45,5407.015991,3122.215322,763.472458,6858.281142,831.778781,45.747833,0.121281,22.0,1499.328211
tighter_credit,46,5802.967819,3349.555445,819.374726,7369.033216,892.921784,49.110698,0.121172,22.0,1612.037648
tighter_credit,47,6227.824165,3593.517003,879.364153,7916.790874,958.535155,52.719434,0.121076,22.0,1732.943009
tighter_credit,48,6683.736467,3855.287603,943.732433,8504.267718,1028.945019,56.591976,0.120992,22.0,1862.716431
tighter_credit,49,7172.922716,4136.192984,1012.805859,9134.381529,1104.501979,60.747609,0.120917,22.0,2001.923873
tighter_credit,50,7697.128635,4437.599535,1086.920026,9810.254386,1185.581433,65.206979,0.120851,22.0,2150.609075
tighter_credit,51,8258.66111,4760.580218,1166.333603,10535.126542,1272.575257,69.991639,0.120794,22.0,2309.74729
tighter_credit,52,8861.293555,5106.555507,1251.394139,11312.439986,1365.900289,75.124516,0.120743,22.0,2481.34391
tighter_credit,53,9508.588838,5477.854497,1342.682453,12146.062639,1466.021028,80.631157,0.120699,22.0,2666.051888
tighter_credit,54,10202.007093,5876.674554,1440.743058,13040.232878,1573.444808,86.539464,0.120661,22.0,2862.589481
tighter_credit,55,10945.557153,6303.908277,1545.78167,13999.204069,1688.686854,92.877777,0.120627,22.0,3073.867205
tighter_credit,56,11743.290033,6762.028263,1658.411367,15027.651254,1812.31082,99.677095,0.120598,22.0,3300.850402
tighter_credit,57,12598.856302,7253.53205,1779.24931,16130.656257,1944.92798,106.971039,0.120573,22.0,3544.074941
tighter_credit,58,13516.746444,7780.667707,1908.845969,17313.622695,2087.189378,114.795416,0.120552,22.0,3805.232768
tighter_credit,59,14500.44659,8346.203061,2047.884015,18582.393689,2239.798045,123.188892,0.120533,22.0,4084.359514
tighter_credit,60,15555.229928,8952.281935,2196.882562,19943.068535,2403.49135,132.192024,0.120518,22.0,4384.065431
tighter_credit,61,16686.5569,9602.155271,2356.644764,21402.275215,2579.068543,141.84877,0.120504,22.0,4705.756865
tighter_credit,62,17900.684267,10299.188565,2528.000334,22967.173165,2767.391862,152.206552,0.120493,22.0,5051.495368
tighter_credit,63,19202.261022,11047.239449,2711.90293,24645.553303,2969.397359,163.316855,0.120484,22.0,5421.118643
tighter_credit,64,20598.251407,11849.1669,2909.044909,26445.548313,3186.066916,175.23368,0.120476,22.0,5818.039599
tighter_credit,65,22095.500866,12709.2642,3120.486545,28375.985184,3418.463897,188.015514,0.12047,22.0,6243.750121
tighter_credit,66,23700.679682,13631.748939,3347.264624,30446.330475,3667.728762,201.725082,0.120465,22.0,6699.666118
tighter_credit,67,25423.279434,14620.728184,3590.383667,32666.62927,3935.07391,216.429065,0.120462,22.0,7190.167583
tighter_credit,68,27269.776321,15682.056401,3851.295644,35047.926597,4221.826627,232.200464,0.120459,22.0,7714.424275
tighter_credit,69,29250.211722,16819.715653,4130.963747,37601.733648,4529.377336,249.115753,0.120457,22.0,8277.532322
tighter_credit,70,31366.185932,18039.896834,4430.918122,40340.573755,4859.234715,267.257909,0.120455,22.0,8873.370976
tighter_credit,71,33646.870441,19343.55441,4751.33184,43276.579776,5212.887031,286.708787,0.120455,22.0,9529.984191
tighter_credit,72,36091.164446,20748.737498,5096.790484,46425.92417,5592.243903,307.573415,0.120455,22.0,10223.636464
tighter_credit,73,38711.835129,22254.715859,5467.012897,49803.770479,5999.139095,329.95265,0.120456,22.0,10968.106373
tighter_credit,74,41522.333415,23869.359303,5863.94097,53426.541778,6435.554715,353.955509,0.120456,22.0,11767.033142
tighter_credit,75,44536.359821,25600.957849,6289.617837,57311.965235,6903.627631,379.69952,0.120457,22.0,12623.784134
tighter_credit,76,47768.286381,27457.952398,6746.118052,61479.044851,7405.648745,407.310681,0.120458,22.0,13542.215931
tighter_credit,77,51233.652308,29449.196338,7235.61514,65948.102973,7944.069041,436.923797,0.120459,22.0,14526.840831
tighter_credit,78,54950.622715,31584.262705,7760.460572,70740.898911,8521.513372,468.683235,0.120461,22.0,15583.899437
tighter_credit,79,58937.55501,33874.348249,8323.416399,75880.974859,9140.817177,502.744945,0.120463,22.0,16717.790363
tighter_credit,80,63212.644356,36330.763677,8927.263857,81393.594847,9805.023134,539.276272,0.120464,22.0,17932.616822
tighter_credit,81,67797.612103,38964.713922,9574.746825,87305.629904,10517.372238,578.455473,0.120466,22.0,19236.151356
tighter_credit,82,72714.69809,41789.585198,10269.162463,93646.039022,11281.354178,620.47448,0.120468,22.0,20633.950429
tighter_credit,83,77988.735988,44819.078961,11013.877215,100445.84448,12100.708045,665.538942,0.12047,22.0,22133.779812
tighter_credit,84,83644.023517,48068.498612,11812.658816,107738.440294,12979.456226,713.870092,0.120472,22.0,23740.866089
tighter_credit,85,89709.241551,51552.808175,12669.17367,115559.384151,13921.887187,765.703795,0.120474,22.0,25465.259706
tighter_credit,86,96214.543825,55289.682582,13587.774853,123946.986717,14932.617493,821.293962,0.120476,22.0,27315.08639
tighter_credit,87,103190.139957,59297.701734,14573.03305,132942.405365,16016.60536,880.913295,0.120478,22.0,29297.405173
tighter_credit,88,110671.845127,63595.471639,15629.509098,142589.506222,17179.141136,944.852762,0.12048,22.0,31424.86439
tighter_credit,89,118696.696498,68205.065451,16762.642458,152935.6209,18425.926854,1013.425977,0.120482,22.0,33706.98859
tighter_credit,90,127301.709477,73149.303658,17978.045463,164031.563422,19763.083228,1086.969578,0.120483,22.0,36152.360357
tighter_credit,91,136530.488102,78450.982795,19281.303939,175931.447007,21197.136542,1165.84251,0.120485,22.0,38776.201368
tighter_credit,92,146427.153189,84136.97421,20679.035587,188693.567478,22735.111687,1250.431143,0.120487,22.0,41589.143393
tighter_credit,93,157041.892602,90234.457185,22177.913368,202380.270309,24384.525231,1341.148888,0.120489,22.0,44607.52205
tighter_credit,94,168425.378758,96774.360283,23785.553929,217058.712074,26153.467493,1438.440712,0.12049,22.0,47843.464547
tighter_credit,95,180633.867838,103787.898143,25509.619889,232800.68992,28050.592795,1542.782604,0.120492,22.0,51314.349806
tighter_credit,96,193726.935317,111309.73324,27358.63625,249683.295124,30085.1916,1654.685538,0.120493,22.0,55036.565827
tighter_credit,97,207769.018704,119376.570107,29341.624113,267789.170956,32267.224221,1774.697332,0.120495,22.0,59028.824485
tighter_credit,98,222828.312671,128028.110991,31468.34566,287207.003923,34607.378182,1903.4058,0.120496,22.0,63309.85602
tighter_credit,99,238979.205914,137306.369402,33749.124227,308031.812974,37117.10615,2041.440838,0.120498,22.0,67901.712285
tighter_credit,100,256299.031482,147257.180013,36195.232108,330365.613498,39808.701707,2189.478594,0.120499,22.0,72824.619361
tighter_credit,101,274874.721755,157928.181976,38818.366443,354317.527334,42695.320809,2348.242644,0.1205,22.0,78106.173336
tighter_credit,102,294796.817839,169372.944468,41631.712836,380004.95144,45791.109072,2518.510999,0.120501,22.0,83770.160535
tighter_credit,103,316162.090921,181647.249334,44648.979855,407553.708481,49111.229331,2701.117613,0.120502,22.0,89843.861732
tighter_credit,104,339075.736723,194810.715638,47884.816934,437098.608534,52671.930291,2896.956166,0.120504,22.0,96358.204151
tighter_credit,105,363648.810271,208928.158511,51355.16171,468784.332859,56490.648205,3106.985651,0.120505,22.0,103343.49005
tighter_credit,106,390003.067931,224067.996163,55076.823992,502765.861873,60586.064399,3332.233542,0.120506,22.0,110836.247776
tighter_credit,107,418266.606978,240305.250507,59068.257327,539209.655415,64978.238522,3573.803119,0.120506,22.0,118871.099144
tighter_credit,108,448577.435478,257718.840363,63348.853998,578294.07492,69688.667958,3832.876738,0.120507,22.0,127487.741117
tighter_credit,109,481084.58322,276393.793297,67939.512939,620210.354487,74740.402553,4110.72214,0.120508,22.0,136729.276984
tighter_credit,110,515948.604036,296421.931533,72862.811175,665163.69971,80158.173607,4408.699548,0.120509,22.0,146641.861329
tighter_credit,111,553338.116665,317902.180162,78143.077097,713374.41032,85968.526976,4728.268984,0.12051,22.0,157270.859405
tighter_credit,112,593436.325042,340938.419158,83805.829683,765078.391538,92199.89677,5070.994322,0.12051,22.0,168670.076202
tighter_credit,113,636439.708571,365643.524107,89878.817684,820528.681604,98882.78112,5438.552962,0.120511,22.0,180895.36678
tighter_credit,114,682558.818358,392138.549786,96391.80041,879996.691341,106049.891633,5832.74404,0.120512,22.0,194006.468161
tighter_credit,115,732020.34116,420553.220091,103376.666897,943773.507128,113736.311031,6255.497107,0.120512,22.0,208068.454172
tighter_credit,116,785065.807955,451027.203743,110867.757479,1012171.456787,121979.679004,6708.882345,0.120513,22.0,223148.846733
tighter_credit,117,841955.230668,483709.308957,118901.646928,1085525.388159,130820.351721,7195.119345,0.120513,22.0,239322.274783
tighter_credit,118,902965.780396,518759.734221,127517.717562,1164194.463254,140301.614684,7716.588808,0.120514,22.0,256666.328613
tighter_credit,119,968397.197256,556349.243479,136757.936056,1248563.648463,150469.867923,8275.842736,0.120514,22.0,275268.017722
tighter_credit,120,1038569.644215,596662.515601,146667.708825,1339045.993107,161374.892107,8875.619066,0.120515,22.0,295217.419789
larger_shock,1,100.0,78.5,13.9,190.0,60.0,2.1,0.315789,22.0,-14.4
larger_shock,2,164.910009,78.5,13.9,195.35,59.89,2.09615,0.306578,22.0,50.510009
larger_shock,3,210.728206,118.746956,24.289451,210.848701,60.821695,2.128759,0.288461,22.0,45.691799
larger_shock,4,246.280994,147.130946,31.587754,232.948264,62.459928,2.186097,0.268128,22.0,45.562294
larger_shock,5,276.985225,169.132718,37.218862,259.684453,64.620316,2.261711,0.248842,22.0,48.633646
larger_shock,6,305.880193,188.115332,42.055925,290.054578,67.210401,2.352364,0.231716,22.0,53.708936
larger_shock,7,334.773245,205.96546,46.588467,323.590589,70.188987,2.456615,0.216907,22.0,60.219318
larger_shock,8,364.612631,223.804687,51.107105,360.136117,73.544973,2.574074,0.204214,22.0,67.70084
larger_shock,9,396.291421,242.221207,55.763947,399.693938,77.282743,2.704896,0.193355,22.0,76.306267
larger_shock,10,429.547697,261.768612,60.701731,442.409443,81.420848,2.84973,0.18404,22.0,85.077353
larger_shock,11,465.984497,282.284051,65.877902,488.378919,85.973117,3.009059,0.176038,22.0,95.822544
larger_shock,12,504.762516,304.76106,71.54846,537.950329,90.978635,3.184252,0.169121,22.0,106.452996
larger_shock,13,545.923194,328.678294,77.57775,591.320314,96.461944,3.376168,0.16313,22.0,117.66715
larger_shock,14,590.538119,354.060832,83.971543,648.682443,102.44755,3.585664,0.157932,22.0,130.505744
larger_shock,15,638.46934,381.572445,90.900435,710.392168,108.976405,3.814174,0.153403,22.0,143.99646
larger_shock,16,689.439467,411.126581,98.34092,776.765441,116.086087,4.063013,0.149448,22.0,157.971966
larger_shock,17,744.169395,442.550317,106.247302,848.058297,123.808665,4.333303,0.145991,22.0,173.371776
larger_shock,18,803.739086,476.289808,114.7338,924.629474,132.186828,4.626539,0.142962,22.0,190.715478
larger_shock,19,866.867191,513.013563,123.971715,1006.992862,141.279329,4.944777,0.140298,22.0,207.881913
larger_shock,20,935.737729,551.925675,133.753974,1095.432158,151.122743,5.289296,0.137957,22.0,228.05808
larger_shock,21,1009.428893,594.379323,144.428741,1190.566451,161.787548,5.662564,0.135891,22.0,248.620829
larger_shock,22,1088.194687,639.801225,155.846059,1292.83702,173.327466,6.066461,0.134068,22.0,270.547403
larger_shock,23,1172.485463,688.347519,168.044689,1402.704042,185.798748,6.502956,0.132458,22.0,294.093255
larger_shock,24,1264.244645,740.296018,181.094718,1520.677078,199.263251,6.974214,0.131036,22.0,320.853909
larger_shock,25,1362.777518,796.850099,195.304929,1647.551539,213.812163,7.483426,0.129776,22.0,348.62249
larger_shock,26,1468.42867,857.576757,210.560977,1783.972697,229.522956,8.033303,0.128658,22.0,378.290936
larger_shock,27,1580.90234,922.687702,226.915284,1930.60921,246.476411,8.626674,0.127668,22.0,409.299355
larger_shock,28,1703.180134,991.997541,244.3177,2088.049495,264.74627,9.266119,0.126791,22.0,444.864894
larger_shock,29,1834.356286,1067.353027,263.242702,2257.32997,284.451884,9.955816,0.126013,22.0,481.760558
larger_shock,30,1975.157998,1148.1896,283.54119,2439.291311,305.694706,10.699315,0.125321,22.0,521.427208
larger_shock,31,2126.150202,1234.955591,305.325965,2634.849167,328.584935,11.500473,0.124707,22.0,563.868646
larger_shock,32,2288.294761,1327.998502,328.68356,2844.964514,353.238667,12.363353,0.124163,22.0,609.612699
larger_shock,33,2463.711625,1427.911785,353.763808,3070.70492,379.784081,13.292443,0.12368,22.0,660.036031
larger_shock,34,2651.423148,1536.006605,380.901417,3313.424615,408.379621,14.293287,0.12325,22.0,712.515126
larger_shock,35,2852.662554,1651.672861,409.934417,3574.254925,439.163572,15.370725,0.122869,22.0,769.055276
larger_shock,36,3070.029064,1775.671694,441.055284,3854.468737,472.290011,16.53015,0.122531,22.0,831.302086
larger_shock,37,3302.569416,1909.610769,474.6745,4155.692143,507.950211,17.778257,0.12223,22.0,896.284147
larger_shock,38,3553.255222,2052.894283,510.632849,4479.318846,546.314741,19.121016,0.121964,22.0,967.728091
larger_shock,39,3821.852702,2207.360369,549.39982,4827.149318,587.596854,20.56589,0.121728,22.0,1043.092513
larger_shock,40,4111.039432,2372.858754,590.930542,5200.858141,631.999987,22.12,0.121518,22.0,1125.250136
larger_shock,41,4421.79023,2551.044448,635.64631,5602.465834,679.764618,23.791762,0.121333,22.0,1213.099472
larger_shock,42,4756.402339,2742.515827,683.694675,6034.049547,731.13997,25.589899,0.121169,22.0,1308.191837
larger_shock,43,5114.600208,2948.690951,735.434475,6497.951792,786.404919,27.524172,0.121024,22.0,1408.474782
larger_shock,44,5499.89742,3169.392006,790.811861,6996.355823,845.825982,29.603909,0.120895,22.0,1517.693552
larger_shock,45,5914.712443,3406.790751,850.379678,7531.899489,909.7183,31.84014,0.120782,22.0,1635.542015
larger_shock,46,6360.256206,3662.378757,914.51385,8107.477862,978.426728,34.244935,0.120682,22.0,1761.363598
larger_shock,47,6838.534199,3936.89818,983.396058,8726.037416,1052.305665,36.830698,0.120594,22.0,1896.239962
larger_shock,48,7352.306208,4231.583562,1057.334774,9390.700506,1131.731501,39.610603,0.120516,22.0,2041.387873
larger_shock,49,7904.541794,4548.136562,1136.758391,10104.877374,1217.114052,42.598992,0.120448,22.0,2197.646842
larger_shock,50,8497.671064,4888.388061,1222.127695,10872.285587,1308.898971,45.811464,0.120389,22.0,2365.155308
larger_shock,51,9136.133909,5253.833585,1313.815906,11696.848642,1407.558087,49.264533,0.120337,22.0,2546.484418
larger_shock,52,9821.846005,5647.214072,1412.516892,12583.007345,1513.620824,52.976729,0.120291,22.0,2740.115041
larger_shock,53,10558.652492,6069.704003,1518.518632,13535.290647,1627.632167,56.967126,0.120251,22.0,2948.429858
larger_shock,54,11350.313528,6523.673741,1632.417273,14558.619841,1750.18309,61.256408,0.120216,22.0,3172.222514
larger_shock,55,12200.84885,7011.43981,1754.793756,15658.275704,1881.907888,65.866776,0.120186,22.0,3412.615283
larger_shock,56,13115.009447,7535.47859,1886.26904,16839.922338,2023.487095,70.822048,0.12016,22.0,3671.261817
larger_shock,57,14096.597148,8098.71868,2027.579463,18109.705296,2175.657864,76.148025,0.120138,22.0,3948.299005
larger_shock,58,15152.624772,8703.498785,2179.307518,19474.076076,2339.197169,81.871901,0.120119,22.0,4247.818468
larger_shock,59,16286.568832,9354.147429,2342.548063,20940.290715,2514.972046,88.024022,0.120102,22.0,4567.87334
larger_shock,60,17504.782702,10052.798375,2517.826992,22515.804624,2703.880444,94.635816,0.120088,22.0,4912.157335
larger_shock,61,18813.890919,10803.368264,2706.129417,24208.722833,2906.896375,101.741373,0.120076,22.0,5282.393239
larger_shock,62,20221.046881,11609.939961,2908.481174,26027.811479,3125.072083,109.377523,0.120067,22.0,5680.625747
larger_shock,63,21733.45125,12476.922264,3125.989978,27982.549941,3359.544279,117.58405,0.120059,22.0,6108.539008
larger_shock,64,23358.375186,13408.751168,3359.76815,30083.103344,3611.532487,126.403637,0.120052,22.0,6567.855868
larger_shock,65,25104.648849,14409.904303,3610.936393,32340.300086,3882.337814,135.881823,0.120046,22.0,7061.808154
larger_shock,66,26981.355507,15485.823841,3880.861992,34765.848575,4173.365568,146.067795,0.120042,22.0,7592.669673
larger_shock,67,28997.235793,16642.106275,4170.949086,37372.334475,4486.126337,157.014422,0.120039,22.0,8162.180432
larger_shock,68,31163.654601,17884.133033,4482.543305,40173.122729,4822.227509,168.777963,0.120036,22.0,8774.978262
larger_shock,69,33491.508591,19218.910165,4817.406773,43182.738979,5183.412499,181.419437,0.120034,22.0,9433.191653
larger_shock,70,35974.378522,20653.150014,5177.221937,46416.737662,5571.54938,195.004228,0.120033,22.0,10122.006571
larger_shock,71,38668.004207,22182.825949,5560.896335,49888.880803,5988.350279,209.59226,0.120034,22.0,10902.281922
larger_shock,72,41559.373104,23842.453851,5977.288413,53621.16958,6436.370363,225.272963,0.120034,22.0,11717.630839
larger_shock,73,44664.978918,25623.902065,6424.226734,57632.443683,6917.883778,242.125932,0.120035,22.0,12594.850118
larger_shock,74,48000.167135,27537.339834,6904.270695,61943.254412,7435.363753,260.237731,0.120035,22.0,13536.556606
larger_shock,75,51584.986882,29592.21953,7419.78901,66575.596974,7991.45856,279.70105,0.120036,22.0,14550.978341
larger_shock,76,55435.331293,31800.905403,7973.896851,71553.591961,8589.061781,300.617162,0.120037,22.0,15638.529039
larger_shock,77,59572.740835,34173.178857,8569.035845,76902.716167,9231.238821,323.093359,0.120038,22.0,16808.526133
larger_shock,78,64018.817538,36722.318347,9208.545175,82650.639115,9921.312368,347.245933,0.120039,22.0,18065.954016
larger_shock,79,68796.236145,39461.634065,9895.764873,88827.125228,10662.856046,373.199962,0.120041,22.0,19416.837207
larger_shock,80,73930.293394,42405.095009,10634.197822,95464.102414,11459.704427,401.089655,0.120042,22.0,20869.000564
larger_shock,81,79447.021388,45568.289294,11427.757288,102595.975094,12315.987545,431.059564,0.120044,22.0,22428.974806
larger_shock,82,85375.591304,48967.253572,12280.463858,110259.620072,13236.134242,463.264698,0.120045,22.0,24105.873874
larger_shock,83,91745.110068,52619.963252,13196.82991,118494.767079,14224.913877,497.871986,0.120047,22.0,25906.316906
larger_shock,84,98590.21277,56544.345395,14181.345625,127343.848186,15287.425593,535.059896,0.120048,22.0,27842.52175
larger_shock,85,105945.423934,60761.746278,15239.374147,136852.749165,16429.177368,575.021208,0.12005,22.0,29922.303509
larger_shock,86,113848.900881,65293.433405,16376.246622,147070.622074,17656.072596,617.962541,0.120052,22.0,32157.220855
larger_shock,87,122340.793622,70162.916732,17597.8616,158050.305681,18974.456941,664.105993,0.120053,22.0,34558.01529
larger_shock,88,131467.094644,75394.930622,18910.420987,169848.462912,20391.137616,713.689817,0.120055,22.0,37139.743036
larger_shock,89,141273.581971,81017.820239,20321.045327,182526.327407,21913.463708,766.97123,0.120056,22.0,39912.716406
larger_shock,90,151810.730288,87059.784229,21836.801886,196149.44456,23549.307304,824.225756,0.120058,22.0,42892.144172
larger_shock,91,163134.327641,93551.920096,23465.49109,210788.210645,25307.123731,885.749331,0.120059,22.0,46094.916455
larger_shock,92,175302.173506,100528.605044,25215.743092,226518.484258,27196.019947,951.860698,0.120061,22.0,49535.82537
larger_shock,93,188376.856243,108025.447075,27096.487063,243421.639529,29225.768154,1022.901885,0.120062,22.0,53232.922105
larger_shock,94,202426.087946,116081.006667,29117.395114,261585.060864,31406.863462,1099.240221,0.120064,22.0,57205.686165
larger_shock,95,217522.502363,124737.00294,31288.93385,281102.666975,33750.58526,1181.270484,0.120065,22.0,61474.565572
larger_shock,96,233745.263643,134038.186833,33622.329894,302075.376855,36269.053618,1269.416877,0.120066,22.0,66062.746916
larger_shock,97,251176.952221,144033.337118,36129.825306,324611.810203,38975.309808,1364.135843,0.120067,22.0,70991.789797
larger_shock,98,269908.889752,154773.327632,38824.176512,348828.455256,41883.344714,1465.917065,0.120069,22.0,76289.385608
larger_shock,99,290036.855071,166314.428028,41719.505295,374850.680065,45008.211626,1575.287407,0.12007,22.0,81980.921748
larger_shock,100,311665.659448,178715.644854,44830.609405,402813.008866,48366.067276,1692.812355,0.120071,22.0,88097.40519
larger_shock,101,334907.59197,192041.557176,48173.693157,432860.116624,51974.284909,1819.099972,0.120072,22.0,94670.341637
larger_shock,102,359881.852604,206361.349898,51766.114743,465147.52612,55851.539261,1954.803874,0.120073,22.0,101732.387962
larger_shock,103,386717.677511,221748.460133,55626.292542,499842.179987,60017.880034,2100.625801,0.120074,22.0,109320.924836
larger_shock,104,415555.682999,238282.513056,59774.202601,537123.484488,64494.853293,2257.319865,0.120075,22.0,117476.967342
larger_shock,105,446543.247701,256050.152127,64231.589415,577184.517101,69305.640902,2425.697432,0.120075,22.0,126239.50616
larger_shock,106,479841.151436,275142.172552,69021.222201,620232.436032,74475.1221,2606.629273,0.120076,22.0,135655.756682
larger_shock,107,515620.851773,295657.635838,74167.954956,666489.931366,80030.039543,2801.051384,0.120077,22.0,145773.260979
larger_shock,108,554068.946328,317702.177111,79698.2849,716196.169355,85999.117044,3009.969097,0.120078,22.0,156646.484318
larger_shock,109,595383.87367,341390.768797,85641.062316,769608.40405,92413.24535,3234.463587,0.120078,22.0,168330.042557
larger_shock,110,639778.838907,366845.670542,92026.9562,827002.982067,99305.609836,3475.696344,0.120079,22.0,180884.212165
larger_shock,111,687483.412592,394198.239876,98888.917881,888676.765755,106711.861378,3734.915148,0.120079,22.0,194374.254835
larger_shock,112,738745.338687,423589.919273,106262.430866,954948.742163,114670.30793,4013.460778,0.12008,22.0,208870.988548
larger_shock,113,793828.660584,455173.352288,114185.793412,1026161.842178,123222.129573,4312.774535,0.120081,22.0,224447.514884
larger_shock,114,853018.51376,489111.216323,122699.811158,1102684.370438,132411.55745,4634.404511,0.120081,22.0,241185.486279
larger_shock,115,916622.123186,525579.189595,131848.557691,1184912.131459,142286.124283,4980.01435,0.120082,22.0,259172.3759
larger_shock,116,984967.668837,564766.563268,141679.52536,1273270.610903,152896.923712,5351.39233,0.120082,22.0,278499.580209
larger_shock,117,1058408.67345,606875.531586,152243.434684,1368216.868097,164298.844087,5750.459543,0.120082,22.0,299267.707179
larger_shock,118,1137326.115756,652123.906437,163594.928209,1470242.037241,176550.865806,6179.280303,0.120083,22.0,321585.281111
larger_shock,119,1222126.484463,700746.420124,175792.898218,1579874.043783,189716.383983,6640.073439,0.120083,22.0,345565.166121
larger_shock,120,1313250.309305,752993.510767,188900.164075,1697679.875888,203863.49079,7135.222178,0.120084,22.0,371334.634463
higher_debt_growth,1,100.0,78.5,13.9,190.0,60.0,2.1,0.315789,22.0,-14.4
