scenario,time,state,absolute_state,stability,noise_sd,window,rolling_variance,rolling_autocorrelation
moderate_destabilization,293,0.277166,0.277166,0.861912,1.0,25,2.170596,0.782755
moderate_destabilization,294,-0.26835,0.26835,0.863323,1.0,25,2.108502,0.780366
moderate_destabilization,295,-0.823498,0.823498,0.864734,1.0,25,2.04582,0.774572
moderate_destabilization,296,-0.783025,0.783025,0.866144,1.0,25,2.012515,0.778409
moderate_destabilization,297,-1.944083,1.944083,0.867555,1.0,25,2.021793,0.766121
moderate_destabilization,298,-1.814601,1.814601,0.868966,1.0,25,2.001386,0.766969
moderate_destabilization,299,-1.518204,1.518204,0.870376,1.0,25,1.87714,0.765319
moderate_destabilization,300,0.521129,0.521129,0.871787,1.0,25,1.517975,0.660274
moderate_destabilization,301,1.398522,1.398522,0.873197,1.0,25,1.488963,0.655778
moderate_destabilization,302,2.257188,2.257188,0.874608,1.0,25,1.742745,0.72703
moderate_destabilization,303,1.264391,1.264391,0.876019,1.0,25,1.882794,0.756823
moderate_destabilization,304,1.779335,1.779335,0.877429,1.0,25,2.104472,0.778754
moderate_destabilization,305,0.424369,0.424369,0.87884,1.0,25,2.139208,0.785873
moderate_destabilization,306,0.685512,0.685512,0.880251,1.0,25,2.098054,0.781963
moderate_destabilization,307,1.023126,1.023126,0.881661,1.0,25,2.129318,0.791843
moderate_destabilization,308,0.137085,0.137085,0.883072,1.0,25,2.136577,0.791535
moderate_destabilization,309,2.120629,2.120629,0.884483,1.0,25,2.406797,0.774814
moderate_destabilization,310,2.446025,2.446025,0.885893,1.0,25,2.699455,0.826067
moderate_destabilization,311,0.26764,0.26764,0.887304,1.0,25,2.360167,0.767064
moderate_destabilization,312,0.790715,0.790715,0.888715,1.0,25,2.145971,0.74663
moderate_destabilization,313,0.296424,0.296424,0.890125,1.0,25,1.995163,0.723049
moderate_destabilization,314,0.265649,0.265649,0.891536,1.0,25,1.811928,0.688992
moderate_destabilization,315,0.702975,0.702975,0.892947,1.0,25,1.528937,0.641454
moderate_destabilization,316,1.019244,1.019244,0.894357,1.0,25,1.370725,0.673564
moderate_destabilization,317,-1.126146,1.126146,0.895768,1.0,25,1.467615,0.62001
moderate_destabilization,318,-2.168674,2.168674,0.897179,1.0,25,1.727038,0.653348
moderate_destabilization,319,-1.176123,1.176123,0.898589,1.0,25,1.801341,0.670188
moderate_destabilization,320,0.242694,0.242694,0.9,1.0,25,1.752158,0.645335
high_noise_destabilization,1,0.0,0.0,0.55,1.4,25,,
high_noise_destabilization,2,-0.201726,0.201726,0.551364,1.4,25,,
high_noise_destabilization,3,-0.353565,0.353565,0.552727,1.4,25,,
high_noise_destabilization,4,-0.351749,0.351749,0.554091,1.4,25,,
high_noise_destabilization,5,0.787397,0.787397,0.555455,1.4,25,,
high_noise_destabilization,6,0.259813,0.259813,0.556818,1.4,25,,
high_noise_destabilization,7,-1.951272,1.951272,0.558182,1.4,25,,
high_noise_destabilization,8,-0.62658,0.62658,0.559545,1.4,25,,
high_noise_destabilization,9,-0.725727,0.725727,0.560909,1.4,25,,
high_noise_destabilization,10,-0.711798,0.711798,0.562273,1.4,25,,
high_noise_destabilization,11,-0.238957,0.238957,0.563636,1.4,25,,
high_noise_destabilization,12,0.190206,0.190206,0.565,1.4,25,,
high_noise_destabilization,13,1.736708,1.736708,0.566364,1.4,25,,
high_noise_destabilization,14,1.905268,1.905268,0.567727,1.4,25,,
high_noise_destabilization,15,1.238981,1.238981,0.569091,1.4,25,,
high_noise_destabilization,16,-0.326868,0.326868,0.570455,1.4,25,,
high_noise_destabilization,17,-1.607436,1.607436,0.571818,1.4,25,,
high_noise_destabilization,18,-0.576474,0.576474,0.573182,1.4,25,,
high_noise_destabilization,19,1.504302,1.504302,0.574545,1.4,25,,
high_noise_destabilization,20,0.924661,0.924661,0.575909,1.4,25,,
high_noise_destabilization,21,0.384929,0.384929,0.577273,1.4,25,,
high_noise_destabilization,22,0.967221,0.967221,0.578636,1.4,25,,
high_noise_destabilization,23,-1.473975,1.473975,0.58,1.4,25,,
high_noise_destabilization,24,-1.294104,1.294104,0.581364,1.4,25,,
high_noise_destabilization,25,-0.067602,0.067602,0.582727,1.4,25,1.064441,0.422364
high_noise_destabilization,26,1.18328,1.18328,0.584091,1.4,25,1.122846,0.409841
high_noise_destabilization,27,0.355875,0.355875,0.585455,1.4,25,1.124841,0.410408
high_noise_destabilization,28,0.736074,0.736074,0.586818,1.4,25,1.136115,0.410102
high_noise_destabilization,29,0.780444,0.780444,0.588182,1.4,25,1.145816,0.435576
high_noise_destabilization,30,1.555365,1.555365,0.589545,1.4,25,1.211211,0.451438
high_noise_destabilization,31,-0.639432,0.639432,0.590909,1.4,25,1.236444,0.434518
high_noise_destabilization,32,0.416833,0.416833,0.592273,1.4,25,1.050251,0.393184
high_noise_destabilization,33,-1.872881,1.872881,0.593636,1.4,25,1.200685,0.326732
high_noise_destabilization,34,-4.782288,4.782288,0.595,1.4,25,2.162993,0.477168
high_noise_destabilization,35,-3.70163,3.70163,0.596364,1.4,25,2.700777,0.622835
high_noise_destabilization,36,-3.494699,3.494699,0.597727,1.4,25,3.160285,0.688137
high_noise_destabilization,37,-0.867225,0.867225,0.599091,1.4,25,3.167252,0.668636
high_noise_destabilization,38,0.409243,0.409243,0.600455,1.4,25,3.014582,0.635514
high_noise_destabilization,39,-1.460415,1.460415,0.601818,1.4,25,2.839727,0.595374
high_noise_destabilization,40,0.30541,0.30541,0.603182,1.4,25,2.741766,0.583828
high_noise_destabilization,41,-1.21845,1.21845,0.604545,1.4,25,2.760279,0.578362
high_noise_destabilization,42,-0.859011,0.859011,0.605909,1.4,25,2.716192,0.583606
high_noise_destabilization,43,-0.933114,0.933114,0.607273,1.4,25,2.723215,0.606928
high_noise_destabilization,44,-0.407739,0.407739,0.608636,1.4,25,2.546005,0.58439
high_noise_destabilization,45,0.89737,0.89737,0.61,1.4,25,2.542562,0.568166
high_noise_destabilization,46,1.442399,1.442399,0.611364,1.4,25,2.67437,0.579435
high_noise_destabilization,47,1.373636,1.373636,0.612727,1.4,25,2.732732,0.644817
high_noise_destabilization,48,1.753465,1.753465,0.614091,1.4,25,2.899446,0.663203
high_noise_destabilization,49,1.749067,1.749067,0.615455,1.4,25,3.047087,0.691993
high_noise_destabilization,50,0.201077,0.201077,0.616818,1.4,25,3.05504,0.690214
high_noise_destabilization,51,-0.880018,0.880018,0.618182,1.4,25,2.973197,0.681962
high_noise_destabilization,52,-1.203167,1.203167,0.619545,1.4,25,2.976684,0.680541
high_noise_destabilization,53,-0.048,0.048,0.620909,1.4,25,2.925216,0.664937
high_noise_destabilization,54,-0.380031,0.380031,0.622273,1.4,25,2.859188,0.655194
high_noise_destabilization,55,3.033055,3.033055,0.623636,1.4,25,3.200341,0.631758
high_noise_destabilization,56,0.74865,0.74865,0.625,1.4,25,3.255113,0.630877
high_noise_destabilization,57,-1.069497,1.069497,0.626364,1.4,25,3.243404,0.641208
high_noise_destabilization,58,0.40451,0.40451,0.627727,1.4,25,3.180939,0.646055
high_noise_destabilization,59,2.245064,2.245064,0.629091,1.4,25,2.566243,0.525595
high_noise_destabilization,60,2.12338,2.12338,0.630455,1.4,25,2.164694,0.426296
high_noise_destabilization,61,2.511735,2.511735,0.631818,1.4,25,1.781179,0.448811
high_noise_destabilization,62,3.587268,3.587268,0.633182,1.4,25,2.106385,0.530786
high_noise_destabilization,63,2.144646,2.144646,0.634545,1.4,25,2.203163,0.577961
high_noise_destabilization,64,-0.628343,0.628343,0.635909,1.4,25,2.085045,0.523473
high_noise_destabilization,65,-1.145333,1.145333,0.637273,1.4,25,2.214002,0.550174
high_noise_destabilization,66,0.602603,0.602603,0.638636,1.4,25,2.068007,0.508151
high_noise_destabilization,67,-1.635484,1.635484,0.64,1.4,25,2.192389,0.457726
high_noise_destabilization,68,-1.001996,1.001996,0.641364,1.4,25,2.201721,0.480484
high_noise_destabilization,69,-0.289478,0.289478,0.642727,1.4,25,2.191789,0.505145
high_noise_destabilization,70,-0.628279,0.628279,0.644091,1.4,25,2.254901,0.516023
high_noise_destabilization,71,0.607559,0.607559,0.645455,1.4,25,2.224204,0.500933
high_noise_destabilization,72,1.206072,1.206072,0.646818,1.4,25,2.214064,0.490536
high_noise_destabilization,73,4.031726,4.031726,0.648182,1.4,25,2.648204,0.467201
high_noise_destabilization,74,3.486744,3.486744,0.649545,1.4,25,2.927924,0.55785
high_noise_destabilization,75,1.416389,1.416389,0.650909,1.4,25,2.934349,0.549689
high_noise_destabilization,76,0.137355,0.137355,0.652273,1.4,25,2.835896,0.515985
high_noise_destabilization,77,-1.074433,1.074433,0.653636,1.4,25,2.814959,0.511648
high_noise_destabilization,78,0.629429,0.629429,0.655,1.4,25,2.784572,0.495696
high_noise_destabilization,79,-0.380432,0.380432,0.656364,1.4,25,2.784613,0.56334
high_noise_destabilization,80,-0.348585,0.348585,0.657727,1.4,25,2.624731,0.593487
high_noise_destabilization,81,0.819274,0.819274,0.659091,1.4,25,2.625175,0.603259
high_noise_destabilization,82,-0.471755,0.471755,0.660455,1.4,25,2.550823,0.600111
high_noise_destabilization,83,-0.723337,0.723337,0.661818,1.4,25,2.632671,0.633268
high_noise_destabilization,84,-3.057505,3.057505,0.663182,1.4,25,3.069709,0.626711
high_noise_destabilization,85,-3.547321,3.547321,0.664545,1.4,25,3.577863,0.677608
high_noise_destabilization,86,-3.157024,3.157024,0.665909,1.4,25,3.794792,0.699268
high_noise_destabilization,87,-1.524531,1.524531,0.667273,1.4,25,3.321774,0.673971
high_noise_destabilization,88,0.651534,0.651534,0.668636,1.4,25,3.121544,0.683553
high_noise_destabilization,89,0.410674,0.410674,0.67,1.4,25,3.131189,0.685449
high_noise_destabilization,90,0.641622,0.641622,0.671364,1.4,25,3.118062,0.703958
high_noise_destabilization,91,0.666794,0.666794,0.672727,1.4,25,3.122135,0.736274
high_noise_destabilization,92,1.968117,1.968117,0.674091,1.4,25,3.188094,0.730673
high_noise_destabilization,93,2.580071,2.580071,0.675455,1.4,25,3.396645,0.7468
high_noise_destabilization,94,2.12941,2.12941,0.676818,1.4,25,3.539674,0.759041
high_noise_destabilization,95,0.028805,0.028805,0.678182,1.4,25,3.508372,0.74397
high_noise_destabilization,96,1.284314,1.284314,0.679545,1.4,25,3.544879,0.736824
high_noise_destabilization,97,1.407967,1.407967,0.680909,1.4,25,3.56155,0.770749
high_noise_destabilization,98,2.678336,2.678336,0.682273,1.4,25,3.216222,0.726833
high_noise_destabilization,99,1.789138,1.789138,0.683636,1.4,25,2.875878,0.744914
high_noise_destabilization,100,3.959901,3.959901,0.685,1.4,25,3.392869,0.75733
high_noise_destabilization,101,2.215505,2.215505,0.686364,1.4,25,3.537466,0.766279
high_noise_destabilization,102,3.753948,3.753948,0.687727,1.4,25,3.88356,0.786143
high_noise_destabilization,103,2.747978,2.747978,0.689091,1.4,25,4.072492,0.800703
high_noise_destabilization,104,1.174577,1.174577,0.690455,1.4,25,4.034272,0.788608
high_noise_destabilization,105,-0.767233,0.767233,0.691818,1.4,25,4.078672,0.777636
high_noise_destabilization,106,-0.743275,0.743275,0.693182,1.4,25,4.161633,0.788899
high_noise_destabilization,107,1.476411,1.476411,0.694545,1.4,25,4.132328,0.764122
high_noise_destabilization,108,2.170372,2.170372,0.695909,1.4,25,4.118788,0.778876
high_noise_destabilization,109,2.477779,2.477779,0.697273,1.4,25,3.54768,0.735068
high_noise_destabilization,110,-1.595155,1.595155,0.698636,1.4,25,2.950766,0.500434
high_noise_destabilization,111,-0.121259,0.121259,0.7,1.4,25,2.233087,0.413089
high_noise_destabilization,112,0.693147,0.693147,0.701364,1.4,25,1.915494,0.416448
high_noise_destabilization,113,-0.282804,0.282804,0.702727,1.4,25,2.004577,0.418055
high_noise_destabilization,114,-1.077458,1.077458,0.704091,1.4,25,2.204661,0.455013
high_noise_destabilization,115,-0.763332,0.763332,0.705455,1.4,25,2.354878,0.498371
high_noise_destabilization,116,1.87529,1.87529,0.706818,1.4,25,2.360194,0.466372
high_noise_destabilization,117,-0.149095,0.149095,0.708182,1.4,25,2.41146,0.433664
high_noise_destabilization,118,-0.704717,0.704717,0.709545,1.4,25,2.453713,0.440624
high_noise_destabilization,119,1.405509,1.405509,0.710909,1.4,25,2.408132,0.443122
high_noise_destabilization,120,0.376495,0.376495,0.712273,1.4,25,2.384904,0.445005
high_noise_destabilization,121,-0.241272,0.241272,0.713636,1.4,25,2.443291,0.45024
high_noise_destabilization,122,-0.035622,0.035622,0.715,1.4,25,2.471588,0.460151
high_noise_destabilization,123,-1.763324,1.763324,0.716364,1.4,25,2.599725,0.456406
high_noise_destabilization,124,-0.957662,0.957662,0.717727,1.4,25,2.65562,0.478527
high_noise_destabilization,125,-2.382111,2.382111,0.719091,1.4,25,2.491389,0.46123
high_noise_destabilization,126,-0.476925,0.476925,0.720455,1.4,25,2.363088,0.406177
high_noise_destabilization,127,-0.3398,0.3398,0.721818,1.4,25,1.835903,0.267436
high_noise_destabilization,128,2.951067,2.951067,0.723182,1.4,25,1.882708,0.160772
high_noise_destabilization,129,2.531359,2.531359,0.724545,1.4,25,2.079198,0.314622
high_noise_destabilization,130,3.749502,3.749502,0.725909,1.4,25,2.552907,0.407585
high_noise_destabilization,131,0.902341,0.902341,0.727273,1.4,25,2.515016,0.422209
high_noise_destabilization,132,0.486483,0.486483,0.728636,1.4,25,2.464489,0.403868
high_noise_destabilization,133,0.807537,0.807537,0.73,1.4,25,2.331947,0.358519
high_noise_destabilization,134,3.034612,3.034612,0.731364,1.4,25,2.445653,0.470766
high_noise_destabilization,135,-0.129739,0.129739,0.732727,1.4,25,2.298053,0.409677
high_noise_destabilization,136,1.291627,1.291627,0.734091,1.4,25,2.319411,0.401319
high_noise_destabilization,137,1.777829,1.777829,0.735455,1.4,25,2.390073,0.419095
high_noise_destabilization,138,3.456901,3.456901,0.736818,1.4,25,2.713191,0.438608
high_noise_destabilization,139,3.549161,3.549161,0.738182,1.4,25,2.913022,0.484513
high_noise_destabilization,140,2.697666,2.697666,0.739545,1.4,25,2.938363,0.552641
high_noise_destabilization,141,1.268416,1.268416,0.740909,1.4,25,2.906226,0.571794
high_noise_destabilization,142,-0.805941,0.805941,0.742273,1.4,25,2.982235,0.539844
high_noise_destabilization,143,-0.325735,0.325735,0.743636,1.4,25,2.937365,0.576715
high_noise_destabilization,144,-0.511048,0.511048,0.745,1.4,25,3.005654,0.592273
high_noise_destabilization,145,2.446946,2.446946,0.746364,1.4,25,3.097761,0.543928
high_noise_destabilization,146,0.974214,0.974214,0.747727,1.4,25,3.039303,0.527393
high_noise_destabilization,147,1.178323,1.178323,0.749091,1.4,25,2.99673,0.520734
high_noise_destabilization,148,-1.312324,1.312324,0.750455,1.4,25,2.900393,0.450343
high_noise_destabilization,149,-1.540277,1.540277,0.751818,1.4,25,3.010693,0.450831
high_noise_destabilization,150,-0.794501,0.794501,0.753182,1.4,25,2.662575,0.457082
high_noise_destabilization,151,0.554057,0.554057,0.754545,1.4,25,2.571783,0.439116
high_noise_destabilization,152,2.446159,2.446159,0.755909,1.4,25,2.544275,0.484262
high_noise_destabilization,153,1.790602,1.790602,0.757273,1.4,25,2.431452,0.468359
high_noise_destabilization,154,-0.205727,0.205727,0.758636,1.4,25,2.423106,0.415297
high_noise_destabilization,155,0.484638,0.484638,0.76,1.4,25,2.120866,0.451445
high_noise_destabilization,156,1.092768,1.092768,0.761364,1.4,25,2.121705,0.449665
high_noise_destabilization,157,1.521805,1.521805,0.762727,1.4,25,2.124719,0.449249
high_noise_destabilization,158,0.182395,0.182395,0.764091,1.4,25,2.149852,0.465102
high_noise_destabilization,159,1.726353,1.726353,0.765455,1.4,25,1.992672,0.519647
high_noise_destabilization,160,1.446853,1.446853,0.766818,1.4,25,1.955154,0.53727
high_noise_destabilization,161,2.091201,2.091201,0.768182,1.4,25,2.001781,0.539013
high_noise_destabilization,162,3.392977,3.392977,0.769545,1.4,25,2.209795,0.552283
high_noise_destabilization,163,3.468658,3.468658,0.770909,1.4,25,2.212137,0.54887
high_noise_destabilization,164,3.079872,3.079872,0.772273,1.4,25,2.124098,0.560047
high_noise_destabilization,165,5.396614,5.396614,0.773636,1.4,25,2.785167,0.622472
high_noise_destabilization,166,4.52356,4.52356,0.775,1.4,25,3.237901,0.712419
high_noise_destabilization,167,3.097578,3.097578,0.776364,1.4,25,3.164922,0.706133
high_noise_destabilization,168,2.565825,2.565825,0.777727,1.4,25,3.071904,0.69588
high_noise_destabilization,169,4.074887,4.074887,0.779091,1.4,25,3.120171,0.742831
high_noise_destabilization,170,3.346461,3.346461,0.780455,1.4,25,3.204978,0.766086
high_noise_destabilization,171,3.343453,3.343453,0.781818,1.4,25,3.269763,0.771539
high_noise_destabilization,172,4.292556,4.292556,0.783182,1.4,25,3.476098,0.808436
high_noise_destabilization,173,2.649703,2.649703,0.784545,1.4,25,3.009501,0.757805
high_noise_destabilization,174,-0.334772,0.334772,0.785909,1.4,25,2.695791,0.637119
high_noise_destabilization,175,0.155636,0.155636,0.787273,1.4,25,2.494061,0.647541
high_noise_destabilization,176,0.444369,0.444369,0.788636,1.4,25,2.510021,0.693745
high_noise_destabilization,177,-0.500163,0.500163,0.79,1.4,25,2.807367,0.71633
high_noise_destabilization,178,0.82371,0.82371,0.791364,1.4,25,2.871716,0.738372
high_noise_destabilization,179,1.503572,1.503572,0.792727,1.4,25,2.662083,0.725097
high_noise_destabilization,180,-0.199017,0.199017,0.794091,1.4,25,2.77593,0.7101
high_noise_destabilization,181,0.567197,0.567197,0.795455,1.4,25,2.832297,0.720943
high_noise_destabilization,182,0.177406,0.177406,0.796818,1.4,25,2.970093,0.737111
high_noise_destabilization,183,-1.934633,1.934633,0.798182,1.4,25,3.479318,0.758757
high_noise_destabilization,184,-0.912697,0.912697,0.799545,1.4,25,3.811044,0.781195
high_noise_destabilization,185,-0.794288,0.794288,0.800909,1.4,25,4.089567,0.800579
high_noise_destabilization,186,-1.680631,1.680631,0.802273,1.4,25,4.558552,0.823265
high_noise_destabilization,187,-0.618493,0.618493,0.803636,1.4,25,4.61018,0.82258
high_noise_destabilization,188,0.185444,0.185444,0.805,1.4,25,4.492186,0.817347
high_noise_destabilization,189,-0.659017,0.659017,0.806364,1.4,25,4.506182,0.834018
high_noise_destabilization,190,0.028187,0.028187,0.807727,1.4,25,3.772856,0.803832
high_noise_destabilization,191,1.443897,1.443897,0.809091,1.4,25,3.239179,0.774655
high_noise_destabilization,192,0.17248,0.17248,0.810455,1.4,25,3.031769,0.752944
high_noise_destabilization,193,0.673268,0.673268,0.811818,1.4,25,2.884819,0.74401
high_noise_destabilization,194,0.551347,0.551347,0.813182,1.4,25,2.375771,0.695508
high_noise_destabilization,195,3.621512,3.621512,0.814545,1.4,25,2.443834,0.574251
high_noise_destabilization,196,0.3476,0.3476,0.815909,1.4,25,2.097952,0.402638
high_noise_destabilization,197,1.257482,1.257482,0.817273,1.4,25,1.481945,0.222506
high_noise_destabilization,198,0.600677,0.600677,0.818636,1.4,25,1.245043,0.298679
high_noise_destabilization,199,0.352279,0.352279,0.82,1.4,25,1.233489,0.29978
high_noise_destabilization,200,2.951574,2.951574,0.821364,1.4,25,1.530185,0.279933
high_noise_destabilization,201,2.416338,2.416338,0.822727,1.4,25,1.70352,0.385723
high_noise_destabilization,202,5.128603,5.128603,0.824091,1.4,25,2.54157,0.492333
high_noise_destabilization,203,3.614422,3.614422,0.825455,1.4,25,2.89578,0.579439
high_noise_destabilization,204,3.479186,3.479186,0.826818,1.4,25,3.175673,0.642998
high_noise_destabilization,205,2.194212,2.194212,0.828182,1.4,25,3.199392,0.650676
high_noise_destabilization,206,0.853236,0.853236,0.829545,1.4,25,3.194099,0.64143
high_noise_destabilization,207,0.796438,0.796438,0.830909,1.4,25,3.170193,0.652468
high_noise_destabilization,208,0.267253,0.267253,0.832273,1.4,25,2.832485,0.623247
high_noise_destabilization,209,0.50628,0.50628,0.833636,1.4,25,2.680843,0.602534
high_noise_destabilization,210,-2.524295,2.524295,0.835,1.4,25,3.074746,0.542882
high_noise_destabilization,211,0.692226,0.692226,0.836364,1.4,25,2.762314,0.480419
high_noise_destabilization,212,0.346101,0.346101,0.837727,1.4,25,2.658719,0.470302
high_noise_destabilization,213,2.730478,2.730478,0.839091,1.4,25,2.7086,0.425589
high_noise_destabilization,214,0.884886,0.884886,0.840455,1.4,25,2.555288,0.382086
high_noise_destabilization,215,1.154463,1.154463,0.841818,1.4,25,2.483335,0.390157
high_noise_destabilization,216,5.404341,5.404341,0.843182,1.4,25,3.131671,0.339448
high_noise_destabilization,217,3.346591,3.346591,0.844545,1.4,25,3.17324,0.374519
high_noise_destabilization,218,0.737492,0.737492,0.845909,1.4,25,3.168093,0.333529
high_noise_destabilization,219,-0.140257,0.140257,0.847273,1.4,25,3.251607,0.390414
high_noise_destabilization,220,0.542457,0.542457,0.848636,1.4,25,3.122595,0.45091
high_noise_destabilization,221,1.431764,1.431764,0.85,1.4,25,3.063905,0.449238
high_noise_destabilization,222,3.025466,3.025466,0.851364,1.4,25,3.144222,0.439751
high_noise_destabilization,223,2.22008,2.22008,0.852727,1.4,25,3.109986,0.43251
high_noise_destabilization,224,-0.347001,0.347001,0.854091,1.4,25,3.207875,0.43928
high_noise_destabilization,225,-0.905886,0.905886,0.855455,1.4,25,3.390623,0.467324
high_noise_destabilization,226,0.960133,0.960133,0.856818,1.4,25,3.365969,0.4663
high_noise_destabilization,227,1.475896,1.475896,0.858182,1.4,25,2.781731,0.395489
high_noise_destabilization,228,-1.471115,1.471115,0.859545,1.4,25,2.839568,0.30991
high_noise_destabilization,229,-1.315568,1.315568,0.860909,1.4,25,2.811084,0.343187
high_noise_destabilization,230,0.823057,0.823057,0.862273,1.4,25,2.740078,0.335421
high_noise_destabilization,231,3.687989,3.687989,0.863636,1.4,25,3.059965,0.31596
high_noise_destabilization,232,3.976472,3.976472,0.865,1.4,25,3.417635,0.387465
high_noise_destabilization,233,3.878094,3.878094,0.866364,1.4,25,3.688473,0.439687
high_noise_destabilization,234,1.62884,1.62884,0.867727,1.4,25,3.669792,0.439237
high_noise_destabilization,235,0.23507,0.23507,0.869091,1.4,25,3.097337,0.435527
high_noise_destabilization,236,0.2703,0.2703,0.870455,1.4,25,3.129347,0.440319
high_noise_destabilization,237,0.940129,0.940129,0.871818,1.4,25,3.092122,0.471574
high_noise_destabilization,238,1.633162,1.633162,0.873182,1.4,25,3.019261,0.484586
high_noise_destabilization,239,0.758782,0.758782,0.874545,1.4,25,3.024922,0.480293
high_noise_destabilization,240,-0.948095,0.948095,0.875909,1.4,25,3.23742,0.561591
high_noise_destabilization,241,-1.920632,1.920632,0.877273,1.4,25,2.862365,0.546903
high_noise_destabilization,242,-3.307302,3.307302,0.878636,1.4,25,3.321598,0.64511
high_noise_destabilization,243,-2.009653,2.009653,0.88,1.4,25,3.618269,0.683042
high_noise_destabilization,244,-5.008428,5.008428,0.881364,1.4,25,4.868524,0.712257
high_noise_destabilization,245,-4.887665,4.887665,0.882727,1.4,25,5.988107,0.776138
high_noise_destabilization,246,-3.691311,3.691311,0.884091,1.4,25,6.509067,0.800585
high_noise_destabilization,247,-1.13767,1.13767,0.885455,1.4,25,6.148565,0.77496
high_noise_destabilization,248,-0.909087,0.909087,0.886818,1.4,25,5.914771,0.792594
high_noise_destabilization,249,0.594363,0.594363,0.888182,1.4,25,5.946818,0.786553
high_noise_destabilization,250,-0.029893,0.029893,0.889545,1.4,25,5.930801,0.796474
high_noise_destabilization,251,-1.068797,1.068797,0.890909,1.4,25,5.894076,0.791365
high_noise_destabilization,252,-1.897809,1.897809,0.892273,1.4,25,5.846664,0.817994
high_noise_destabilization,253,0.442319,0.442319,0.893636,1.4,25,5.829827,0.799388
high_noise_destabilization,254,1.787785,1.787785,0.895,1.4,25,5.970661,0.811002
high_noise_destabilization,255,2.284863,2.284863,0.896364,1.4,25,6.186414,0.836306
high_noise_destabilization,256,6.71356,6.71356,0.897727,1.4,25,7.529815,0.786962
high_noise_destabilization,257,5.990823,5.990823,0.899091,1.4,25,8.370851,0.815128
high_noise_destabilization,258,6.262953,6.262953,0.900455,1.4,25,9.366362,0.857912
high_noise_destabilization,259,6.078673,6.078673,0.901818,1.4,25,10.721965,0.883643
high_noise_destabilization,260,5.179507,5.179507,0.903182,1.4,25,11.678442,0.8926
high_noise_destabilization,261,7.927739,7.927739,0.904545,1.4,25,13.886998,0.898647
high_noise_destabilization,262,9.291058,9.291058,0.905909,1.4,25,16.780207,0.915419
high_noise_destabilization,263,6.470252,6.470252,0.907273,1.4,25,17.920872,0.912187
high_noise_destabilization,264,5.319321,5.319321,0.908636,1.4,25,18.540036,0.91758
high_noise_destabilization,265,5.440254,5.440254,0.91,1.4,25,18.86863,0.920145
high_noise_destabilization,266,6.054506,6.054506,0.911364,1.4,25,18.968868,0.922402
high_noise_destabilization,267,3.638287,3.638287,0.912727,1.4,25,17.782889,0.911748
high_noise_destabilization,268,0.167939,0.167939,0.914091,1.4,25,17.180813,0.90119
high_noise_destabilization,269,-2.515174,2.515174,0.915455,1.4,25,15.881784,0.875672
high_noise_destabilization,270,-2.405513,2.405513,0.916818,1.4,25,14.591788,0.86787
high_noise_destabilization,271,-2.353183,2.353183,0.918182,1.4,25,13.957452,0.877281
high_noise_destabilization,272,-1.680551,1.680551,0.919545,1.4,25,14.142545,0.879858
high_noise_destabilization,273,-2.62518,2.62518,0.920909,1.4,25,14.772376,0.888457
high_noise_destabilization,274,-4.135064,4.135064,0.922273,1.4,25,16.458609,0.896421
high_noise_destabilization,275,-6.651559,6.651559,0.923636,1.4,25,19.560771,0.906195
high_noise_destabilization,276,-5.69183,5.69183,0.925,1.4,25,21.65521,0.914776
high_noise_destabilization,277,-4.754629,4.754629,0.926364,1.4,25,22.900983,0.926701
high_noise_destabilization,278,-3.020807,3.020807,0.927727,1.4,25,23.786813,0.929318
high_noise_destabilization,279,-1.699491,1.699491,0.929091,1.4,25,24.250931,0.92968
high_noise_destabilization,280,-1.848301,1.848301,0.930455,1.4,25,24.688539,0.948495
high_noise_destabilization,281,0.166685,0.166685,0.931818,1.4,25,23.507419,0.941935
high_noise_destabilization,282,-0.035366,0.035366,0.933182,1.4,25,22.526163,0.939428
high_noise_destabilization,283,-0.958222,0.958222,0.934545,1.4,25,21.386681,0.935515
high_noise_destabilization,284,-1.625619,1.625619,0.935909,1.4,25,20.252712,0.932205
high_noise_destabilization,285,-2.342384,2.342384,0.937273,1.4,25,19.461161,0.938891
high_noise_destabilization,286,-5.230679,5.230679,0.938636,1.4,25,17.699718,0.927081
high_noise_destabilization,287,-4.697981,4.697981,0.94,1.4,25,14.088996,0.915304
high_noise_destabilization,288,-4.072669,4.072669,0.941364,1.4,25,11.901146,0.899669
high_noise_destabilization,289,-4.346588,4.346588,0.942727,1.4,25,10.143583,0.881199
high_noise_destabilization,290,-5.102953,5.102953,0.944091,1.4,25,8.150531,0.851082
high_noise_destabilization,291,-4.304084,4.304084,0.945455,1.4,25,5.221608,0.774613
high_noise_destabilization,292,-1.671566,1.671566,0.946818,1.4,25,3.533715,0.70494
high_noise_destabilization,293,-1.531392,1.531392,0.948182,1.4,25,3.209476,0.738294
high_noise_destabilization,294,-2.164813,2.164813,0.949545,1.4,25,3.228698,0.739481
high_noise_destabilization,295,-2.886567,2.886567,0.950909,1.4,25,3.214469,0.736039
high_noise_destabilization,296,-2.846458,2.846458,0.952273,1.4,25,3.197178,0.735362
high_noise_destabilization,297,-4.485157,4.485157,0.953636,1.4,25,3.196346,0.723611
high_noise_destabilization,298,-4.45869,4.45869,0.955,1.4,25,3.251773,0.741696
high_noise_destabilization,299,-4.178474,4.178474,0.956364,1.4,25,3.255174,0.770458
