sample_type,run_id,growth_rate,carrying_capacity,extraction_pressure,recovery_delay,feedback_strength,shock_intensity,final_state,maximum_state,minimum_state,mean_state
monte_carlo,252,0.041299,123.081601,0.023964,12,0.03457,2.487933,90.587117,90.587117,10.0,42.512264
monte_carlo,253,0.086552,120.534314,0.012338,6,0.029571,19.524213,142.048235,142.048235,10.0,87.389445
monte_carlo,254,0.054007,122.331407,0.030554,12,0.026534,4.374672,74.617774,74.617774,10.0,37.652979
monte_carlo,255,0.050788,117.283605,0.056898,1,0.018205,1.051351,15.489952,15.489952,10.0,12.708914
monte_carlo,256,0.055958,63.352475,0.056335,9,0.02292,19.569746,4.064411,14.764063,0.0,7.598069
monte_carlo,257,0.077872,62.929662,0.04058,5,0.021064,18.740198,37.876088,37.876088,10.0,24.024544
monte_carlo,258,0.109264,86.553975,0.011846,6,0.024663,9.600523,96.412478,96.412478,10.0,69.956465
monte_carlo,259,0.075179,136.518297,0.023647,3,0.027329,11.940561,136.514662,136.514662,10.0,75.717325
monte_carlo,260,0.113945,101.542068,0.049063,12,0.024102,10.334572,76.09825,76.09825,10.0,49.070624
monte_carlo,261,0.119608,74.436519,0.021157,2,0.008603,15.862061,66.234329,66.234329,10.0,49.022492
monte_carlo,262,0.06452,108.20973,0.028436,12,0.024976,10.731112,80.288195,80.288195,10.0,42.168798
monte_carlo,263,0.098145,132.928578,0.038817,7,0.017355,23.520655,95.472648,95.472648,10.0,53.671624
monte_carlo,264,0.115832,66.003293,0.040063,6,0.028089,17.997552,58.221886,58.221886,10.0,41.768178
monte_carlo,265,0.052799,62.49125,0.051677,11,0.040159,0.835175,35.443099,35.443099,10.0,22.590815
monte_carlo,266,0.045379,122.28123,0.025148,7,0.047726,0.777248,145.695427,145.695427,10.0,67.428507
monte_carlo,267,0.052275,95.993805,0.025403,8,0.039339,13.774123,96.742885,96.742885,10.0,48.678961
monte_carlo,268,0.082357,91.842724,0.040726,4,0.048223,0.62192,98.442122,98.442122,10.0,63.099169
monte_carlo,269,0.054884,101.419622,0.055245,2,0.01678,6.246955,12.838472,14.556581,8.431912,11.425319
monte_carlo,270,0.075702,139.709209,0.020707,8,0.014008,3.257482,117.007849,117.007849,10.0,63.261768
monte_carlo,271,0.045924,73.812509,0.044235,2,0.041473,23.22147,31.613606,31.629322,9.121141,19.589511
monte_carlo,272,0.118926,113.427183,0.044025,9,0.029398,21.39196,97.006687,97.006687,10.0,62.483584
monte_carlo,273,0.108109,116.944728,0.056003,11,0.012834,8.675812,64.028166,64.028166,10.0,38.931966
monte_carlo,274,0.057939,138.810604,0.048564,4,0.040567,0.630817,89.758739,89.758739,10.0,44.505081
monte_carlo,275,0.084322,89.512893,0.049201,9,0.01084,21.221915,26.044077,28.092756,7.374071,17.535701
monte_carlo,276,0.04526,91.852798,0.044431,8,0.028656,18.459949,12.306908,20.779755,2.654668,11.633691
monte_carlo,277,0.105867,65.900057,0.058481,11,0.008337,11.179997,30.099148,30.099148,10.0,21.083286
monte_carlo,278,0.081389,70.266769,0.050598,9,0.033791,4.367115,50.544857,50.544857,10.0,32.32709
monte_carlo,279,0.117301,94.609463,0.055089,1,0.042413,12.434451,83.999751,83.999751,10.0,60.438709
monte_carlo,280,0.06433,72.957357,0.056411,4,0.020571,22.581697,2.657754,18.129969,0.0,7.817399
monte_carlo,281,0.111594,127.674696,0.018783,11,0.048036,6.586825,159.380978,159.380978,10.0,105.069029
monte_carlo,282,0.090002,109.154262,0.010139,11,0.012589,22.598568,108.516133,108.516133,10.0,66.407086
monte_carlo,283,0.052336,112.69863,0.044635,10,0.020193,22.174313,6.387732,20.325446,0.0,9.423779
monte_carlo,284,0.043296,129.102495,0.009467,11,0.039696,6.351742,166.831915,166.831915,10.0,74.19221
monte_carlo,285,0.056865,105.770976,0.038996,1,0.027412,15.051936,57.390397,57.390397,10.0,30.594074
monte_carlo,286,0.063174,136.532014,0.031562,11,0.023274,10.885059,83.073235,83.073235,10.0,41.13507
monte_carlo,287,0.095089,72.646436,0.027859,8,0.014181,14.559846,59.837212,59.837212,10.0,39.878642
monte_carlo,288,0.065007,117.469031,0.045381,6,0.048892,3.138388,107.215117,107.215117,10.0,55.803979
monte_carlo,289,0.069643,104.932097,0.022551,8,0.010513,10.790304,73.856525,73.856525,10.0,40.761913
monte_carlo,290,0.05127,64.048423,0.056996,10,0.023816,23.10446,3.656838,13.328187,0.0,7.171495
monte_carlo,291,0.112185,125.078228,0.056356,12,0.019072,18.314913,75.204712,75.204712,10.0,44.01393
monte_carlo,292,0.079861,101.177987,0.032432,5,0.027382,2.161178,90.813522,90.813522,10.0,54.944752
monte_carlo,293,0.071459,96.578451,0.01824,10,0.02088,1.21297,93.943717,93.943717,10.0,55.109396
monte_carlo,294,0.079592,130.587158,0.040984,8,0.017859,0.196258,80.219228,80.219228,10.0,44.267065
monte_carlo,295,0.0486,70.714796,0.019546,6,0.039374,8.782496,88.242582,88.242582,10.0,48.643905
monte_carlo,296,0.072047,105.622532,0.015706,9,0.017987,9.272372,101.216441,101.216441,10.0,57.420384
monte_carlo,297,0.076028,103.988567,0.050392,10,0.035618,2.851464,69.960951,69.960951,10.0,39.362547
monte_carlo,298,0.118007,91.512297,0.048719,6,0.030102,8.774553,76.140646,76.140646,10.0,52.801621
monte_carlo,299,0.051541,108.197036,0.027076,1,0.007039,3.288873,41.734439,41.734439,10.0,24.263949
monte_carlo,300,0.066643,97.899532,0.030134,10,0.045191,3.354744,107.926471,107.926471,10.0,59.351325
monte_carlo,301,0.114509,85.482403,0.026613,10,0.038269,7.181624,93.407314,93.407314,10.0,66.072041
monte_carlo,302,0.06691,126.263151,0.034279,12,0.030332,11.397422,89.682524,89.682524,10.0,45.233742
monte_carlo,303,0.041331,86.499167,0.011028,7,0.031267,19.122116,96.145594,96.145594,10.0,46.494081
monte_carlo,304,0.098026,115.043492,0.006466,8,0.016949,15.734183,126.137482,126.137482,10.0,82.858898
monte_carlo,305,0.117765,106.277947,0.017515,1,0.031259,4.092289,118.634531,118.634531,10.0,89.200459
monte_carlo,306,0.090322,109.578864,0.051264,3,0.041975,5.812717,95.506504,95.506504,10.0,59.136995
monte_carlo,307,0.085806,116.041673,0.015493,8,0.019116,3.63435,118.112592,118.112592,10.0,72.571546
monte_carlo,308,0.09524,92.830193,0.047623,8,0.044277,17.660095,84.737997,84.737997,10.0,51.83687
monte_carlo,309,0.044983,71.046599,0.016404,6,0.049916,11.480904,112.307581,112.307581,10.0,60.496985
monte_carlo,310,0.070146,136.534839,0.030281,9,0.020405,8.502888,95.733269,95.733269,10.0,48.855571
monte_carlo,311,0.101759,117.673965,0.040382,12,0.016896,11.620322,84.886654,84.886654,10.0,51.00047
monte_carlo,312,0.116587,82.320512,0.021417,5,0.039703,16.917622,94.964458,94.964458,10.0,69.987151
monte_carlo,313,0.095219,99.120246,0.031389,9,0.047017,19.089729,111.944758,111.944758,10.0,69.927346
monte_carlo,314,0.061877,69.749928,0.042214,7,0.045309,9.468779,63.007916,63.007916,10.0,36.695398
monte_carlo,315,0.067611,121.845146,0.013056,1,0.017943,17.139391,122.546078,122.546078,10.0,66.995809
monte_carlo,316,0.067709,95.390089,0.019104,8,0.014629,19.870841,74.688734,74.688734,10.0,40.68695
monte_carlo,317,0.061691,104.961442,0.019939,2,0.032705,14.083932,119.538246,119.538246,10.0,66.44566
monte_carlo,318,0.059397,113.586717,0.034207,11,0.015478,2.404751,53.349554,53.349554,10.0,29.591938
monte_carlo,319,0.066423,97.792313,0.042466,3,0.005233,13.208462,17.648268,20.727613,7.829155,13.749066
monte_carlo,320,0.114328,92.552596,0.056427,8,0.026485,4.786943,66.481049,66.481049,10.0,44.61429
monte_carlo,321,0.117113,85.693416,0.040524,2,0.034353,5.573285,80.995764,80.995764,10.0,60.084289
monte_carlo,322,0.099095,128.026648,0.007051,3,0.023805,20.102517,149.044689,149.044689,10.0,99.707362
monte_carlo,323,0.114714,62.907188,0.050991,8,0.013384,17.976077,39.320057,39.320057,10.0,27.151304
monte_carlo,324,0.109783,83.157358,0.007061,5,0.030558,2.575217,100.865804,100.865804,10.0,75.646958
monte_carlo,325,0.11864,82.764932,0.0594,9,0.028594,21.342239,57.645379,57.645379,10.0,37.612346
monte_carlo,326,0.050736,100.337014,0.020006,2,0.019881,17.546862,71.885679,71.885679,10.0,36.536961
monte_carlo,327,0.091863,117.487854,0.005775,6,0.040585,13.626749,161.131365,161.131365,10.0,106.515902
monte_carlo,328,0.100583,74.039593,0.052088,7,0.042215,12.366736,64.418159,64.418159,10.0,42.852865
monte_carlo,329,0.046939,113.540468,0.015163,3,0.026485,22.459809,105.061441,105.061441,10.0,49.116784
monte_carlo,330,0.040546,90.685951,0.02957,5,0.047932,7.2467,101.57865,101.57865,10.0,49.449747
monte_carlo,331,0.097831,60.914859,0.040953,12,0.015634,16.026867,41.082273,41.082273,10.0,27.678188
monte_carlo,332,0.077232,72.777346,0.042734,12,0.039643,16.566969,59.080426,59.080426,10.0,35.073462
monte_carlo,333,0.091097,135.25085,0.025215,4,0.014861,3.205651,116.811988,116.811988,10.0,70.420811
monte_carlo,334,0.052255,119.818787,0.038316,7,0.036587,21.907125,60.522081,60.522081,10.0,30.266289
monte_carlo,335,0.100588,124.159599,0.050408,4,0.035615,14.299547,102.394838,102.394838,10.0,62.156236
monte_carlo,336,0.10299,102.040532,0.03405,6,0.008515,13.540049,73.890084,73.890084,10.0,47.055498
monte_carlo,337,0.044941,103.81194,0.032802,10,0.02915,3.948892,55.384737,55.384737,10.0,29.456619
monte_carlo,338,0.108359,95.347244,0.042416,12,0.031242,2.182599,83.173,83.173,10.0,54.811896
monte_carlo,339,0.08083,124.695367,0.029939,9,0.023694,13.533868,104.003239,104.003239,10.0,56.843194
monte_carlo,340,0.084704,113.821417,0.021949,1,0.022818,19.594877,112.237467,112.237467,10.0,68.757215
monte_carlo,341,0.099664,106.264901,0.007491,6,0.036517,12.987924,136.682,136.682,10.0,94.096915
monte_carlo,342,0.04482,131.537476,0.059238,8,0.006428,9.812806,0.224775,10.0,0.0,4.210181
monte_carlo,343,0.101518,121.266215,0.058808,11,0.04837,8.987062,99.874009,99.874009,10.0,57.619567
monte_carlo,344,0.111307,95.882971,0.055441,7,0.021904,16.385528,63.083081,63.083081,10.0,40.053412
monte_carlo,345,0.092943,103.144021,0.040944,6,0.010338,23.828323,56.963124,56.963124,10.0,32.685491
monte_carlo,346,0.071445,70.187767,0.05883,1,0.039028,23.483776,32.564811,32.75601,9.871679,20.582915
monte_carlo,347,0.07704,117.527518,0.028327,7,0.042051,5.940289,132.291237,132.291237,10.0,75.661609
monte_carlo,348,0.067693,82.051978,0.056558,12,0.039447,0.773216,46.99642,46.99642,10.0,28.236266
monte_carlo,349,0.092816,109.193857,0.056493,1,0.01583,1.614982,56.205707,56.205707,10.0,34.86924
monte_carlo,350,0.087516,95.715285,0.041961,1,0.016013,1.061682,64.382326,64.382326,10.0,41.064109
monte_carlo,351,0.075117,103.180785,0.046491,1,0.011306,23.843603,16.826226,28.059027,4.762704,14.057223
monte_carlo,352,0.058733,133.311763,0.036686,10,0.031906,16.140766,74.365833,74.365833,10.0,36.343916
monte_carlo,353,0.065653,84.141155,0.012879,11,0.028456,9.925445,96.240925,96.240925,10.0,55.640874
monte_carlo,354,0.062012,104.537449,0.037542,12,0.046021,15.023835,88.648452,88.648452,10.0,44.956188
monte_carlo,355,0.074176,99.649663,0.058476,11,0.03521,18.85931,39.766816,39.766816,10.0,23.245135
monte_carlo,356,0.065499,93.305971,0.013207,7,0.013275,12.910278,83.875992,83.875992,10.0,47.056556
monte_carlo,357,0.059277,78.027564,0.052165,3,0.04126,21.953788,37.854511,37.854511,10.0,22.422163
monte_carlo,358,0.084991,137.422895,0.035651,3,0.022479,6.119895,109.95664,109.95664,10.0,62.51073
monte_carlo,359,0.066421,66.325635,0.029738,6,0.009161,17.390033,29.805964,29.805964,10.0,19.391052
monte_carlo,360,0.055239,81.476927,0.042052,10,0.00678,1.746824,19.032955,19.032955,10.0,14.510501
monte_carlo,361,0.104372,107.006695,0.04193,4,0.026573,20.867372,88.604609,88.604609,10.0,55.937766
monte_carlo,362,0.066637,136.561581,0.005843,4,0.048293,2.815589,221.009583,221.009583,10.0,130.607007
monte_carlo,363,0.119966,98.31367,0.018343,10,0.03667,9.519169,112.741246,112.741246,10.0,80.245005
monte_carlo,364,0.059146,85.729201,0.020568,8,0.029014,8.622229,86.33801,86.33801,10.0,47.742307
monte_carlo,365,0.060925,101.025323,0.03235,2,0.041127,17.337926,105.548604,105.548604,10.0,57.195656
monte_carlo,366,0.10093,85.618663,0.016172,6,0.023627,13.500593,91.210006,91.210006,10.0,63.364343
monte_carlo,367,0.057702,71.673817,0.019343,10,0.031061,10.021874,75.428684,75.428684,10.0,42.995391
monte_carlo,368,0.052193,86.389223,0.025891,4,0.027469,15.710591,67.745296,67.745296,10.0,35.87428
monte_carlo,369,0.094788,80.586141,0.050188,12,0.033876,11.774294,60.646869,60.646869,10.0,37.906315
monte_carlo,370,0.053459,123.598041,0.01431,12,0.029595,4.417147,127.838525,127.838525,10.0,61.928011
monte_carlo,371,0.111149,139.225883,0.057648,9,0.006522,20.320737,62.340793,62.340793,10.0,35.145919
monte_carlo,372,0.115615,113.457243,0.047039,7,0.011187,15.13684,75.253499,75.253499,10.0,47.741021
monte_carlo,373,0.045437,72.082372,0.01703,8,0.021794,14.828046,55.177802,55.177802,10.0,30.090056
monte_carlo,374,0.09334,109.321549,0.031576,8,0.005708,12.7731,73.421429,73.421429,10.0,43.999857
monte_carlo,375,0.072907,61.338092,0.044721,9,0.048987,0.411422,60.783632,60.783632,10.0,38.936036
monte_carlo,376,0.105053,113.922636,0.049339,3,0.009816,2.311533,68.177297,68.177297,10.0,43.358313
monte_carlo,377,0.051912,75.354565,0.033955,6,0.01703,9.525514,30.408458,30.408458,10.0,19.431255
monte_carlo,378,0.069844,92.482193,0.036075,12,0.015164,16.416999,43.379699,43.379699,10.0,25.211958
monte_carlo,379,0.107829,112.298858,0.052202,1,0.009208,9.102337,63.735291,63.735291,10.0,40.077225
monte_carlo,380,0.084216,64.489195,0.00552,3,0.008721,20.287915,65.221229,65.221229,10.0,43.941889
monte_carlo,381,0.091593,86.501649,0.058753,2,0.045266,22.059653,69.699808,69.699808,10.0,43.293156
monte_carlo,382,0.058381,132.101837,0.043076,10,0.026398,1.117487,59.351186,59.351186,10.0,31.471066
monte_carlo,383,0.045948,134.046785,0.054462,10,0.034615,4.304508,28.203542,28.203542,10.0,18.060203
monte_carlo,384,0.108034,61.252648,0.016394,3,0.038851,17.105074,73.800905,73.800905,10.0,56.321298
monte_carlo,385,0.071864,66.154999,0.013935,4,0.030501,20.386618,78.851171,78.851171,10.0,50.555491
monte_carlo,386,0.094163,103.244994,0.026112,12,0.011298,23.723471,80.722537,80.722537,10.0,47.950293
monte_carlo,387,0.097933,100.063428,0.058588,1,0.009396,5.571456,43.968939,43.968939,10.0,28.069522
monte_carlo,388,0.046081,108.413499,0.038763,10,0.022852,18.565318,14.885424,21.888112,3.704854,12.686749
monte_carlo,389,0.04237,81.866162,0.059592,8,0.015266,13.272905,0.720603,10.0,0.0,4.78107
monte_carlo,390,0.070034,74.859028,0.037223,7,0.008856,14.846781,28.08275,28.08275,10.0,18.562514
monte_carlo,391,0.103844,117.048683,0.009512,3,0.0221,18.813367,130.74526,130.74526,10.0,89.668467
monte_carlo,392,0.052342,91.169758,0.024839,2,0.005234,7.398419,34.927628,34.927628,10.0,21.342692
monte_carlo,393,0.068793,81.581315,0.012288,3,0.024394,13.367641,92.851061,92.851061,10.0,57.288628
monte_carlo,394,0.080995,68.263434,0.009929,9,0.009188,14.353051,65.174671,65.174671,10.0,42.810471
monte_carlo,395,0.065954,90.819033,0.021052,7,0.040063,17.396252,108.847702,108.847702,10.0,61.295741
monte_carlo,396,0.084763,139.418416,0.018351,9,0.012631,9.137569,123.549428,123.549428,10.0,70.009032
monte_carlo,397,0.051107,84.090501,0.032122,2,0.012524,6.623085,32.082988,32.082988,10.0,20.204144
monte_carlo,398,0.06398,122.61333,0.024862,4,0.03744,11.899258,135.994151,135.994151,10.0,72.016337
monte_carlo,399,0.089334,96.628931,0.012452,1,0.047697,7.973213,134.629396,134.629396,10.0,97.281934
monte_carlo,400,0.089615,124.326117,0.023125,6,0.024378,19.764846,121.942171,121.942171,10.0,72.285853
monte_carlo,401,0.092083,107.551434,0.021524,10,0.047628,4.820436,135.144802,135.144802,10.0,85.132114
monte_carlo,402,0.065135,137.16597,0.05828,5,0.038069,15.189659,53.267465,53.267465,10.0,28.050783
monte_carlo,403,0.117421,122.55795,0.022924,5,0.041742,9.430443,141.925446,141.925446,10.0,100.187058
monte_carlo,404,0.049111,105.108041,0.037572,9,0.013097,18.42283,5.297798,18.99371,0.842614,8.864965
monte_carlo,405,0.042153,118.177069,0.056864,4,0.02473,6.991949,7.888392,12.451233,5.52396,9.054015
monte_carlo,406,0.095427,125.517245,0.048761,7,0.035284,3.340299,102.607291,102.607291,10.0,60.584058
monte_carlo,407,0.064227,80.214535,0.013478,7,0.040508,1.775163,110.390021,110.390021,10.0,67.18275
monte_carlo,408,0.119256,98.338776,0.027044,9,0.046557,20.871209,113.43585,113.43585,10.0,78.631129
monte_carlo,409,0.073464,62.941213,0.058264,12,0.045298,12.885744,39.467221,39.467221,10.0,24.723599
monte_carlo,410,0.091054,66.798555,0.047292,11,0.034911,3.992124,54.509318,54.509318,10.0,36.26083
monte_carlo,411,0.089014,105.057623,0.040477,11,0.022983,18.064387,73.726745,73.726745,10.0,42.077154
monte_carlo,412,0.117257,94.436444,0.00558,5,0.01499,17.924473,101.771098,101.771098,10.0,74.438053
monte_carlo,413,0.084639,115.013153,0.017157,6,0.022601,18.536214,118.561106,118.561106,10.0,70.825173
monte_carlo,414,0.087087,100.037263,0.023973,1,0.026725,7.090373,102.168315,102.168315,10.0,67.570929
monte_carlo,415,0.113644,66.868384,0.050722,12,0.011375,7.485368,42.067495,42.067495,10.0,30.080314
monte_carlo,416,0.076427,76.549386,0.031561,8,0.009393,17.327855,42.71748,42.71748,10.0,25.98824
monte_carlo,417,0.076196,65.373947,0.007458,12,0.010179,20.38032,63.461248,63.461248,10.0,40.145233
monte_carlo,418,0.091838,114.171147,0.014039,12,0.015976,4.186878,113.989732,113.989732,10.0,71.714805
monte_carlo,419,0.052811,104.787916,0.057715,4,0.040899,15.114248,30.922512,30.922512,10.0,19.116009
monte_carlo,420,0.054911,112.584633,0.026757,12,0.032635,4.735786,92.918975,92.918975,10.0,46.489688
monte_carlo,421,0.087376,91.106862,0.04376,4,0.017526,16.890234,55.339723,55.339723,10.0,33.06491
monte_carlo,422,0.103681,106.187832,0.048973,9,0.013413,7.823638,65.259305,65.259305,10.0,40.636524
monte_carlo,423,0.076604,80.988272,0.052445,9,0.048466,7.521699,67.693367,67.693367,10.0,39.900945
monte_carlo,424,0.071091,91.40352,0.011283,6,0.043048,14.816704,129.354335,129.354335,10.0,79.34805
monte_carlo,425,0.105099,116.479069,0.021359,10,0.031558,16.130642,125.721675,125.721675,10.0,81.220379
monte_carlo,426,0.065055,79.085818,0.011432,6,0.036205,12.259797,105.453561,105.453561,10.0,63.946515
monte_carlo,427,0.073459,71.029384,0.026104,3,0.0269,12.897102,68.504032,68.504032,10.0,43.376248
monte_carlo,428,0.113533,134.455595,0.014528,3,0.027034,3.367117,149.10454,149.10454,10.0,105.295597
monte_carlo,429,0.065166,96.080078,0.007949,6,0.047833,11.630614,151.453918,151.453918,10.0,90.624143
monte_carlo,430,0.05561,90.715534,0.035887,11,0.027274,16.43272,43.490176,43.490176,10.0,24.583898
monte_carlo,431,0.07325,127.191344,0.031878,2,0.030443,19.101141,114.968754,114.968754,10.0,61.995311
monte_carlo,432,0.057642,62.615607,0.017366,5,0.012569,10.975713,48.452203,48.452203,10.0,29.423709
monte_carlo,433,0.099401,121.273564,0.035235,2,0.030772,6.429334,114.814017,114.814017,10.0,75.266883
monte_carlo,434,0.083448,139.27149,0.034812,1,0.0392,10.592798,144.119384,144.119384,10.0,86.988712
monte_carlo,435,0.057483,94.012375,0.045479,11,0.038811,7.145014,55.63363,55.63363,10.0,30.507586
monte_carlo,436,0.119945,95.978587,0.024172,2,0.024758,23.854984,96.095894,96.095894,10.0,69.334616
monte_carlo,437,0.102051,78.955684,0.049589,10,0.036011,20.665169,63.577307,63.577307,10.0,40.199679
monte_carlo,438,0.088821,94.253365,0.038888,4,0.041609,19.330572,94.335524,94.335524,10.0,59.014026
monte_carlo,439,0.085606,102.582464,0.037827,3,0.019564,16.89729,73.689797,73.689797,10.0,43.104547
monte_carlo,440,0.063147,81.387445,0.052191,11,0.041683,3.254134,51.067765,51.067765,10.0,29.747199
monte_carlo,441,0.100008,92.927698,0.008261,5,0.044017,3.045316,125.970248,125.970248,10.0,90.760005
monte_carlo,442,0.109286,79.974179,0.044127,4,0.039266,16.229629,75.550931,75.550931,10.0,52.805029
monte_carlo,443,0.079157,106.194042,0.019779,7,0.021883,1.812391,105.308531,105.308531,10.0,63.577221
monte_carlo,444,0.103568,121.510739,0.027157,12,0.01752,22.472067,105.889051,105.889051,10.0,64.458688
monte_carlo,445,0.069526,136.020326,0.023001,1,0.044101,20.332016,173.797366,173.797366,10.0,100.679388
monte_carlo,446,0.047451,137.772023,0.039916,12,0.02112,1.519936,37.521514,37.521514,10.0,22.004143
monte_carlo,447,0.082754,77.426395,0.02863,4,0.027262,7.748764,74.228047,74.228047,10.0,48.650513
monte_carlo,448,0.062687,103.784843,0.012183,8,0.040474,21.459712,139.801714,139.801714,10.0,75.365045
monte_carlo,449,0.10098,63.675434,0.03944,8,0.005733,22.306389,35.761412,35.761412,10.0,23.473113
monte_carlo,450,0.052639,96.521451,0.059551,7,0.014104,16.526205,1.0283,10.587175,0.0,5.575589
monte_carlo,451,0.050553,111.999776,0.013744,5,0.0092,8.650449,72.673388,72.673388,10.0,36.990432
monte_carlo,452,0.046594,113.160705,0.04069,1,0.022835,7.332222,34.11743,34.11743,10.0,20.51644
monte_carlo,453,0.095955,78.731507,0.041052,12,0.009283,5.122108,49.593401,49.593401,10.0,33.000258
monte_carlo,454,0.046235,107.49436,0.033569,8,0.005418,16.694331,1.032775,16.029536,0.0,6.798838
monte_carlo,455,0.105369,139.052393,0.028227,3,0.026497,5.494725,135.96354,135.96354,10.0,89.317217
monte_carlo,456,0.047146,124.476547,0.010676,6,0.044645,3.291103,192.823255,192.823255,10.0,93.256698
monte_carlo,457,0.101877,120.252624,0.012323,11,0.011428,12.732199,117.592533,117.592533,10.0,76.285129
monte_carlo,458,0.040678,112.001617,0.029205,12,0.014587,17.958452,10.627838,20.384167,2.756157,10.969702
monte_carlo,459,0.113592,109.286081,0.029331,4,0.008901,2.411163,89.055606,89.055606,10.0,61.555619
monte_carlo,460,0.100196,107.165913,0.026122,7,0.019153,3.355925,98.371456,98.371456,10.0,64.668215
monte_carlo,461,0.062157,66.739897,0.035437,10,0.037453,6.838099,58.925492,58.925492,10.0,34.995502
monte_carlo,462,0.115302,62.145952,0.051589,5,0.014245,14.566245,40.124553,40.124553,10.0,28.486464
monte_carlo,463,0.055092,91.340081,0.040539,4,0.02727,2.705848,52.346451,52.346451,10.0,29.782774
monte_carlo,464,0.079967,107.514381,0.034056,1,0.04941,22.414186,126.458924,126.458924,10.0,79.896905
monte_carlo,465,0.050559,128.86512,0.036261,6,0.029586,4.146487,70.963403,70.963403,10.0,35.524244
monte_carlo,466,0.077681,138.989301,0.009015,10,0.008039,6.292447,130.448486,130.448486,10.0,73.046828
monte_carlo,467,0.043186,64.837509,0.048411,9,0.017892,17.103098,2.123446,12.023629,0.0,6.32543
monte_carlo,468,0.101369,93.886019,0.027125,11,0.029145,14.785129,93.21317,93.21317,10.0,60.523989
monte_carlo,469,0.062197,84.792551,0.033122,4,0.048844,3.729051,101.209877,101.209877,10.0,59.421093
monte_carlo,470,0.06614,106.914973,0.046977,11,0.035648,1.586762,67.300971,67.300971,10.0,36.640303
monte_carlo,471,0.095894,118.39667,0.051556,1,0.016002,22.191066,62.653189,62.653189,10.0,35.442472
monte_carlo,472,0.049279,108.983744,0.008027,11,0.038376,17.775796,145.022333,145.022333,10.0,69.360539
monte_carlo,473,0.049555,116.632049,0.043582,3,0.027339,8.320923,40.499228,40.499228,10.0,23.079033
monte_carlo,474,0.081378,125.80055,0.019259,6,0.010712,18.746976,104.100009,104.100009,10.0,57.702276
monte_carlo,475,0.061501,130.913181,0.047429,1,0.020075,10.30379,39.510617,39.510617,10.0,22.785412
monte_carlo,476,0.081908,81.035972,0.058628,11,0.008468,10.924747,17.285768,18.747167,8.043223,13.575089
monte_carlo,477,0.06881,99.9688,0.036179,6,0.012079,18.559895,38.850982,38.850982,10.0,22.814954
monte_carlo,478,0.111541,113.929635,0.011343,12,0.027897,1.05691,129.966745,129.966745,10.0,89.377515
monte_carlo,479,0.109034,79.564116,0.030947,7,0.04641,4.295062,90.391807,90.391807,10.0,64.858458
monte_carlo,480,0.116827,62.829086,0.049171,12,0.03833,10.064863,55.495913,55.495913,10.0,39.609222
monte_carlo,481,0.065744,93.300528,0.044616,5,0.04217,13.716863,75.774618,75.774618,10.0,41.389152
monte_carlo,482,0.049552,113.866057,0.007897,4,0.041195,23.553933,175.805973,175.805973,10.0,88.194485
monte_carlo,483,0.116326,65.514115,0.03058,5,0.039809,7.456747,70.528682,70.528682,10.0,53.71579
monte_carlo,484,0.046911,96.539694,0.025291,5,0.030371,7.293823,80.846665,80.846665,10.0,41.085106
monte_carlo,485,0.089817,97.114135,0.037543,8,0.0499,18.621263,106.024603,106.024603,10.0,64.433799
monte_carlo,486,0.098597,103.724739,0.048779,3,0.005287,9.840867,51.433239,51.433239,10.0,31.748667
monte_carlo,487,0.05864,87.713896,0.051177,1,0.047795,0.035089,75.713074,75.713074,10.0,44.066442
monte_carlo,488,0.092584,127.920479,0.044997,2,0.014234,23.594778,71.757921,71.757921,10.0,39.219907
monte_carlo,489,0.073585,136.894805,0.058491,3,0.037024,2.232639,80.390306,80.390306,10.0,42.789666
monte_carlo,490,0.113702,131.782998,0.033587,12,0.045301,11.002993,141.964468,141.964468,10.0,89.581265
monte_carlo,491,0.099832,106.46165,0.032799,11,0.041898,1.795932,113.158928,113.158928,10.0,71.832909
monte_carlo,492,0.085426,94.79863,0.058032,4,0.018125,20.421929,28.549131,28.787444,8.899766,18.617883
monte_carlo,493,0.114083,91.436214,0.050754,6,0.019313,6.526941,64.805686,64.805686,10.0,44.104327
monte_carlo,494,0.045975,76.21701,0.047897,10,0.009904,2.535786,9.189024,10.653255,8.132662,9.5437
monte_carlo,495,0.075965,85.122663,0.011641,6,0.048409,4.983269,125.021945,125.021945,10.0,81.636824
monte_carlo,496,0.064665,81.200634,0.011595,3,0.041342,7.30116,116.960554,116.960554,10.0,74.464287
monte_carlo,497,0.096376,108.264199,0.016826,6,0.011675,17.067778,100.445305,100.445305,10.0,64.05829
monte_carlo,498,0.117472,91.699557,0.007692,5,0.016708,23.776239,98.398666,98.398666,10.0,71.355452
monte_carlo,499,0.042487,92.351378,0.029871,12,0.029755,2.273407,55.092329,55.092329,10.0,29.679382
monte_carlo,500,0.048153,123.504779,0.01168,1,0.042367,23.581614,190.576355,190.576355,10.0,96.892378
monte_carlo,501,0.050457,125.893873,0.025473,11,0.047191,2.016946,136.831822,136.831822,10.0,63.813382
monte_carlo,502,0.08689,133.394287,0.009124,2,0.013899,15.503685,138.530861,138.530861,10.0,84.903769
monte_carlo,503,0.104744,67.358291,0.0516,6,0.010514,22.614736,32.24352,32.24352,9.558145,21.246947
monte_carlo,504,0.044051,133.930538,0.028824,12,0.022775,0.707575,59.886939,59.886939,10.0,30.768698
