run_id,growth_rate,carrying_capacity,extraction_pressure,recovery_delay,feedback_strength,shock_intensity,final_state,maximum_state,minimum_state,mean_state
283,0.093208,108.230038,0.029347,9,0.035366,6.399898,112.070920,112.070920,10.000000,69.707403
284,0.050384,77.148176,0.055796,2,0.036907,3.963600,32.543791,32.543791,10.000000,20.692791
285,0.078356,75.437911,0.018478,3,0.022022,9.576197,77.067774,77.067774,10.000000,50.558969
286,0.082475,126.825357,0.059873,3,0.027868,11.922606,60.420554,60.420554,10.000000,33.290682
287,0.085590,71.254172,0.049110,8,0.016497,18.829491,31.416093,31.416093,10.000000,20.408662
288,0.062003,129.922751,0.036216,8,0.007544,11.702494,33.493323,33.493323,10.000000,20.231682
289,0.075154,123.368923,0.047781,3,0.029161,8.718915,78.996668,78.996668,10.000000,42.808424
290,0.062183,121.553606,0.005226,10,0.048407,17.129357,192.781159,192.781159,10.000000,102.117958
291,0.105463,129.064352,0.055874,8,0.033344,19.211660,93.866406,93.866406,10.000000,54.006694
292,0.084848,122.356511,0.034504,10,0.007328,0.852090,75.322115,75.322115,10.000000,43.650681
293,0.097569,98.485800,0.036818,5,0.026147,18.642876,84.732200,84.732200,10.000000,53.271210
294,0.062310,65.163171,0.059952,2,0.006469,3.697053,6.753368,10.000000,6.061676,8.150234
295,0.046304,77.224913,0.013599,12,0.037538,0.204775,98.399516,98.399516,10.000000,52.197695
296,0.090185,62.727151,0.032531,10,0.018690,5.250381,51.214857,51.214857,10.000000,35.348358
297,0.060876,138.023391,0.020017,6,0.046174,2.445229,184.273530,184.273530,10.000000,94.863809
298,0.086789,131.275227,0.035763,3,0.037482,15.577889,130.200458,130.200458,10.000000,76.943673
299,0.065496,91.817961,0.016848,3,0.021267,15.409061,90.743012,90.743012,10.000000,51.689400
300,0.059007,90.069954,0.019028,1,0.019504,15.517919,79.117987,79.117987,10.000000,43.465176
301,0.094872,108.242784,0.017349,8,0.019520,7.053675,109.057406,109.057406,10.000000,70.486275
302,0.080478,92.543873,0.058072,6,0.030415,5.353280,51.426509,51.426509,10.000000,30.952099
303,0.114409,76.943055,0.029554,3,0.008963,21.977735,61.810944,61.810944,10.000000,42.860788
304,0.075971,64.255185,0.048840,4,0.011740,14.518741,18.742697,21.513075,7.273325,14.316855
305,0.103882,106.583238,0.023059,1,0.043050,3.345014,127.009640,127.009640,10.000000,92.834441
306,0.083728,124.381108,0.017165,10,0.005313,12.207675,100.208947,100.208947,10.000000,57.369268
307,0.050963,98.944236,0.046845,8,0.032025,0.095921,44.625530,44.625530,10.000000,25.717774
308,0.069915,93.477656,0.011317,2,0.026031,1.827949,111.438647,111.438647,10.000000,70.381797
309,0.084037,110.133922,0.050573,3,0.007409,5.751108,41.936767,41.936767,10.000000,25.598211
310,0.072454,106.118009,0.019445,12,0.026488,4.659259,107.049628,107.049628,10.000000,60.398225
311,0.112569,86.408070,0.031844,7,0.014130,16.921259,71.498782,71.498782,10.000000,48.930620
312,0.057641,121.751919,0.016502,10,0.021928,23.530336,97.815145,97.815145,10.000000,46.851266
313,0.043944,101.485498,0.013634,9,0.036430,14.683015,116.942048,116.942048,10.000000,55.108432
314,0.113827,78.903700,0.052769,4,0.038125,22.673956,67.245633,67.245633,10.000000,45.875125
315,0.070800,110.572467,0.021517,3,0.014834,4.353746,92.960606,92.960606,10.000000,52.842607
316,0.041963,93.498545,0.028141,4,0.009052,2.404052,27.297710,27.297710,10.000000,17.970073
317,0.076129,60.139035,0.038332,4,0.009525,0.719147,34.714111,34.714111,10.000000,24.309524
318,0.108908,109.429215,0.037884,12,0.034456,22.063669,101.591121,101.591121,10.000000,63.117776
319,0.054065,114.111845,0.041629,11,0.024689,12.394650,35.274562,35.274562,10.000000,20.899532
320,0.114703,67.797359,0.057463,9,0.021267,20.615567,42.245617,42.245617,10.000000,28.219155
321,0.100831,110.480336,0.032269,9,0.045136,10.900041,121.976397,121.976397,10.000000,77.407727
322,0.049566,132.642346,0.013523,7,0.006128,2.514917,77.187285,77.187285,10.000000,38.411106
323,0.040523,127.400750,0.042219,4,0.015070,5.335215,13.369980,14.274106,9.059580,11.653398
324,0.057192,137.230957,0.018209,11,0.021577,12.269588,108.277509,108.277509,10.000000,51.444376
325,0.065605,92.161775,0.031494,4,0.031409,2.285661,85.378485,85.378485,10.000000,49.453198
326,0.108298,60.979399,0.007131,12,0.034793,15.639839,75.835227,75.835227,10.000000,55.827051
327,0.086935,88.052222,0.017070,4,0.043102,9.868591,113.774828,113.774828,10.000000,77.613503
328,0.089978,108.718194,0.055598,5,0.041010,19.284979,82.835965,82.835965,10.000000,47.355709
329,0.099670,64.769660,0.051435,8,0.049449,23.145006,60.008784,60.008784,10.000000,39.320400
330,0.091351,129.339828,0.038328,2,0.035613,14.688558,122.926970,122.926970,10.000000,75.113081
331,0.076916,60.679633,0.057255,12,0.012509,16.138306,6.504924,16.917120,0.937345,8.819122
332,0.069196,72.117807,0.049911,2,0.048783,12.353529,66.245472,66.245472,10.000000,40.754504
333,0.045799,105.144515,0.040864,7,0.024985,1.924441,37.468422,37.468422,10.000000,22.237942
334,0.097919,80.384553,0.036011,5,0.012083,9.189805,58.611717,58.611717,10.000000,39.132550
335,0.061081,118.085079,0.057370,5,0.038377,1.661039,56.972084,56.972084,10.000000,31.081450
336,0.074612,99.496807,0.046102,3,0.028408,3.388833,68.390404,68.390404,10.000000,40.087979
337,0.041826,96.128273,0.053833,11,0.023096,15.134063,3.004945,12.255302,0.000000,6.735486
338,0.048516,123.701279,0.030740,12,0.045193,3.328447,107.046786,107.046786,10.000000,50.129766
339,0.081373,73.798369,0.057184,4,0.009489,0.074641,26.456254,26.456254,10.000000,19.033484
340,0.106410,114.456564,0.005979,9,0.039721,20.557473,149.770649,149.770649,10.000000,101.580056
341,0.076886,61.204288,0.037935,12,0.029933,18.990419,45.423936,45.423936,10.000000,28.214484
342,0.052788,93.481867,0.058969,6,0.025126,9.761066,10.705017,15.144027,5.522881,10.488326
343,0.087350,83.000935,0.058008,11,0.034155,10.746463,50.580740,50.580740,10.000000,30.803764
344,0.061711,92.717259,0.033873,2,0.043796,8.543113,101.750086,101.750086,10.000000,58.502624
345,0.063642,94.644952,0.009299,1,0.027311,22.800847,117.050603,117.050603,10.000000,68.471983
346,0.092470,128.317153,0.016853,2,0.046639,16.054142,169.242806,169.242806,10.000000,114.426925
347,0.070167,112.131535,0.020654,8,0.049543,0.374150,151.755251,151.755251,10.000000,86.458570
348,0.087337,73.409442,0.017652,2,0.013443,0.408779,69.279668,69.279668,10.000000,48.713437
349,0.108716,92.976968,0.015190,9,0.039904,7.470084,113.476335,113.476335,10.000000,79.779830
350,0.049338,132.667801,0.015972,9,0.036727,16.321724,143.372935,143.372935,10.000000,64.652094
351,0.080458,91.190148,0.029505,11,0.037291,16.612471,92.073829,92.073829,10.000000,53.760139
352,0.068531,109.196989,0.018172,2,0.026430,2.459652,118.566355,118.566355,10.000000,69.946070
353,0.080362,100.138241,0.038363,4,0.030793,2.887842,86.726143,86.726143,10.000000,52.586605
354,0.119373,114.597834,0.058186,6,0.009342,12.011763,64.065209,64.065209,10.000000,40.562892
355,0.087408,119.389472,0.031642,8,0.016629,17.722522,89.966613,89.966613,10.000000,50.640229
356,0.095216,127.375357,0.031001,6,0.047143,11.525695,146.804092,146.804092,10.000000,91.531806
357,0.063089,106.054801,0.014969,1,0.028500,21.536787,122.166728,122.166728,10.000000,68.251523
358,0.112027,66.248711,0.010766,12,0.008696,23.728688,64.115103,64.115103,10.000000,46.070821
359,0.063533,108.919483,0.032230,8,0.048108,15.923819,117.846935,117.846935,10.000000,60.550940
360,0.059892,106.334205,0.057917,12,0.024162,14.222512,12.683536,17.990637,3.997063,11.483667
361,0.048398,63.468209,0.046815,2,0.029346,9.969073,22.617196,22.617196,10.000000,15.981612
362,0.080621,73.104359,0.016271,10,0.013664,12.322622,67.467438,67.467438,10.000000,43.264468
363,0.086243,75.797915,0.042739,8,0.017660,14.464547,46.506532,46.506532,10.000000,29.090045
364,0.045147,71.443607,0.053257,2,0.048832,21.070552,28.494587,29.172396,8.721873,18.331500
365,0.077315,124.903625,0.011920,12,0.047857,10.741511,173.772657,173.772657,10.000000,98.209409
366,0.067137,63.231090,0.048210,12,0.038306,9.093566,42.296878,42.296878,10.000000,26.253789
367,0.111001,68.309410,0.022810,7,0.042022,0.454122,79.962086,79.962086,10.000000,60.154299
368,0.101498,87.019736,0.009460,4,0.044330,2.862318,116.813538,116.813538,10.000000,86.108778
369,0.113082,62.572589,0.020112,7,0.022974,15.164224,63.696227,63.696227,10.000000,47.395729
370,0.102022,126.445256,0.006529,4,0.016643,14.483771,138.359056,138.359056,10.000000,92.942712
371,0.089140,98.978205,0.043488,8,0.023133,19.261985,66.661117,66.661117,10.000000,38.564097
372,0.043837,88.383510,0.031766,11,0.041277,6.393777,69.432200,69.432200,10.000000,35.600414
373,0.098106,112.707220,0.042935,8,0.010893,14.364780,68.761472,68.761472,10.000000,40.671794
374,0.104444,107.158758,0.018168,5,0.024177,19.594995,112.415707,112.415707,10.000000,75.657209
375,0.047635,66.207534,0.017200,12,0.045662,6.907141,89.216112,89.216112,10.000000,48.604500
376,0.103992,117.866764,0.005915,9,0.021939,5.433242,135.336861,135.336861,10.000000,91.989160
377,0.098679,121.954920,0.057230,10,0.031365,6.485763,81.255168,81.255168,10.000000,47.015861
378,0.117389,67.197743,0.042456,1,0.005998,13.966525,45.034475,45.034475,10.000000,32.275691
379,0.095876,73.502336,0.047776,1,0.044558,9.960344,70.428433,70.428433,10.000000,50.129315
380,0.071578,135.598815,0.037612,2,0.036321,19.317356,120.752040,120.752040,10.000000,63.084507
381,0.089269,61.127908,0.026913,7,0.014780,7.069109,51.346100,51.346100,10.000000,35.842708
382,0.077486,64.965769,0.016534,9,0.046961,10.328473,88.289849,88.289849,10.000000,58.141952
383,0.063326,138.356422,0.049513,1,0.027718,5.524245,64.707973,64.707973,10.000000,34.005468
384,0.084889,104.661378,0.045786,6,0.005812,14.966589,38.483814,38.483814,10.000000,23.276234
385,0.059534,78.364741,0.016960,3,0.018180,17.443989,68.913108,68.913108,10.000000,38.797855
386,0.077694,80.082550,0.007724,10,0.035511,23.449970,104.923950,104.923950,10.000000,65.247297
387,0.090303,66.801237,0.039462,1,0.028241,11.746486,57.093327,57.093327,10.000000,39.438448
388,0.080153,61.369218,0.035106,10,0.032754,5.262355,56.352558,56.352558,10.000000,37.186502
389,0.051102,133.833852,0.022699,12,0.006438,13.956056,38.150143,38.150143,10.000000,21.767414
390,0.116413,84.123927,0.013144,4,0.034885,14.761350,99.690058,99.690058,10.000000,74.755239
391,0.058902,121.847792,0.044570,9,0.042096,4.322658,83.196154,83.196154,10.000000,41.744642
392,0.082374,119.487738,0.034272,7,0.047318,21.947435,130.879773,130.879773,10.000000,73.627850
393,0.043924,104.035563,0.048728,8,0.021428,6.762381,13.507389,14.806996,8.178441,11.723279
394,0.073075,132.578051,0.032396,3,0.005011,15.725070,56.003494,56.003494,10.000000,29.999374
395,0.113981,64.360743,0.025669,6,0.008146,5.571369,54.156209,54.156209,10.000000,40.959431
396,0.084650,122.706566,0.054246,8,0.016534,4.046958,54.194597,54.194597,10.000000,31.256966
397,0.075549,87.590455,0.044945,7,0.037960,13.048719,69.727543,69.727543,10.000000,40.193115
398,0.055612,118.974608,0.009278,10,0.014932,12.517915,105.969932,105.969932,10.000000,52.402154
399,0.101344,72.643158,0.005620,7,0.016709,16.532136,80.031964,80.031964,10.000000,57.447155
400,0.099568,93.215131,0.054402,3,0.008995,20.301484,38.274733,38.274733,10.000000,23.670811
