scenario,time,true_state,observed_state,prediction_before_update,twin_state,residual,anomaly_flag,intervention_flag
shock_heavy_twin,109,10.922638,12.085834,8.713003,9.893494,3.372832,0,0
shock_heavy_twin,110,9.933144,9.744785,9.437107,9.544795,0.307678,0,0
shock_heavy_twin,111,9.464008,8.207441,9.093638,8.783469,-0.886198,0,0
shock_heavy_twin,112,8.665645,6.92022,8.357993,7.854773,-1.437774,0,0
shock_heavy_twin,113,7.200242,5.761914,7.463251,6.867783,-1.701336,0,0
shock_heavy_twin,114,7.766389,8.791426,6.513121,7.310528,2.278305,0,0
shock_heavy_twin,115,7.193491,7.796935,6.921318,7.227784,0.875618,0,0
shock_heavy_twin,116,5.981479,6.638827,6.830464,6.763391,-0.191637,0,0
shock_heavy_twin,117,5.53315,4.738868,6.377294,5.803845,-1.638426,0,0
shock_heavy_twin,118,5.495994,5.282212,5.45406,5.393913,-0.171848,0,0
shock_heavy_twin,119,6.724136,5.061587,5.053374,5.056248,0.008213,0,0
slow_update_twin,0,50.0,49.714618,49.714618,49.714618,0.0,0,0
slow_update_twin,1,48.200221,49.625416,47.241373,47.670501,2.384043,0,0
slow_update_twin,2,46.083617,46.324561,45.31186,45.494146,1.012701,0,0
slow_update_twin,3,43.855788,43.665634,43.25655,43.330185,0.409085,0,0
slow_update_twin,4,42.005588,40.894569,41.212755,41.155481,-0.318186,0,0
slow_update_twin,5,40.883849,43.341352,38.158414,38.911343,4.182938,1,1
slow_update_twin,6,39.098765,41.218036,36.03769,36.790152,4.180346,1,1
slow_update_twin,7,38.027842,37.926478,35.033266,35.554044,2.893212,0,0
slow_update_twin,8,35.807502,37.461197,32.869097,33.515675,3.592099,1,1
slow_update_twin,9,33.341058,34.983903,31.942137,32.489655,3.041765,0,0
slow_update_twin,10,32.063844,30.815392,30.976199,30.947254,-0.160807,0,0
slow_update_twin,11,29.286448,29.930289,29.518928,29.592973,0.411362,0,0
slow_update_twin,12,28.351908,29.076655,28.239545,28.390225,0.83711,0,0
slow_update_twin,13,25.547298,26.196637,27.103242,26.940053,-0.906605,0,0
slow_update_twin,14,24.552484,24.564131,25.730967,25.520937,-1.166836,0,0
slow_update_twin,15,22.943298,20.155712,24.387237,23.625563,-4.231526,1,0
slow_update_twin,16,22.742865,22.673024,22.590075,22.605006,0.082949,0,0
slow_update_twin,17,20.87206,22.840163,21.622978,21.842071,1.217185,0,0
slow_update_twin,18,19.258491,20.213626,20.899592,20.776118,-0.685966,0,0
slow_update_twin,19,17.645083,17.117898,19.8873,19.388808,-2.769402,0,0
slow_update_twin,20,16.795665,20.139353,18.568679,18.8514,1.570674,0,0
slow_update_twin,21,15.392335,13.89058,18.056428,17.306575,-4.165848,1,0
slow_update_twin,22,15.444484,17.551792,16.586107,16.75993,0.965685,0,0
slow_update_twin,23,14.888243,13.815854,16.063051,15.658555,-2.247196,0,0
slow_update_twin,24,13.929996,10.992186,15.012022,14.288452,-4.019836,1,0
slow_update_twin,25,13.947545,15.179308,13.704755,13.970174,1.474554,0,0
slow_update_twin,26,13.893019,15.411394,13.395815,13.758619,2.015579,0,0
slow_update_twin,27,13.62032,15.453676,13.187399,13.595329,2.266277,0,0
slow_update_twin,28,12.49186,15.993538,13.024025,13.558538,2.969513,0,0
slow_update_twin,29,12.181816,10.992791,12.980073,12.622362,-1.987281,0,0
slow_update_twin,30,11.052417,10.687955,12.081015,11.830264,-1.393059,0,0
slow_update_twin,31,11.072118,12.100249,11.318207,11.458975,0.782042,0,0
slow_update_twin,32,11.350848,15.473547,9.954617,10.768025,4.51893,1,1
slow_update_twin,33,11.284797,13.295999,10.286872,10.828515,3.009127,0,0
slow_update_twin,34,11.271033,9.7543,10.3326,10.228506,-0.578299,0,0
slow_update_twin,35,14.479666,14.136593,8.750536,9.540026,4.386057,1,1
slow_update_twin,36,14.411886,12.114803,9.084193,9.629702,3.030611,0,0
slow_update_twin,37,15.10634,13.77199,8.156951,8.987658,4.615039,1,1
slow_update_twin,38,13.774078,12.68525,7.534515,8.281647,4.150735,1,1
slow_update_twin,39,12.470439,12.699752,6.851335,7.72405,4.848417,1,1
slow_update_twin,40,11.921727,15.331996,6.309263,7.753355,8.022733,1,1
slow_update_twin,41,11.068349,13.112498,6.324944,7.366704,5.787554,1,1
slow_update_twin,42,10.925911,11.760043,5.945751,6.812324,4.814292,1,1
slow_update_twin,43,9.074372,9.955145,5.407581,6.046142,3.547564,1,1
slow_update_twin,44,8.671784,6.765602,5.668643,5.866096,1.096958,0,0
slow_update_twin,45,8.663374,11.073608,4.487057,5.492636,5.586551,1,1
slow_update_twin,46,8.594164,8.651733,4.122322,4.757616,3.52941,1,1
slow_update_twin,47,7.406898,8.448056,3.41477,4.140762,4.033286,1,1
slow_update_twin,48,6.439151,7.323135,2.820203,3.450731,3.502932,1,1
slow_update_twin,49,5.486115,4.054695,3.156907,3.318509,0.897789,0,0
slow_update_twin,50,5.420124,4.489709,3.02437,3.288131,1.465339,0,0
slow_update_twin,51,3.811411,5.971729,2.989476,3.526282,2.982253,0,0
slow_update_twin,52,3.832799,5.247047,3.210616,3.577173,2.036432,0,0
slow_update_twin,53,2.706673,2.878085,3.254826,3.187013,-0.376741,0,0
slow_update_twin,54,2.993058,3.940797,2.881033,3.07179,1.059765,0,0
slow_update_twin,55,2.420395,4.140685,2.769448,3.016271,1.371237,0,0
slow_update_twin,56,1.978751,-0.823117,2.715614,2.078642,-3.538731,1,0
slow_update_twin,57,1.610279,0.60213,1.824816,1.604733,-1.222687,0,0
slow_update_twin,58,0.65296,2.386257,1.375592,1.557512,1.010665,0,0
slow_update_twin,59,-0.161042,2.099218,1.332755,1.470718,0.766463,0,0
slow_update_twin,60,-0.734496,-1.258354,1.253344,0.801238,-2.511698,0,0
slow_update_twin,61,-0.945092,0.14569,0.621378,0.535754,-0.475689,0,0
slow_update_twin,62,-1.267645,-1.180183,0.37418,0.094395,-1.554363,0,0
slow_update_twin,63,-1.144695,-2.397279,-0.039165,-0.463626,-2.358113,0,0
slow_update_twin,64,-1.607833,-3.503943,-0.562444,-1.091914,-2.941499,0,0
slow_update_twin,65,-2.541437,0.488873,-1.15163,-0.856339,1.640503,0,0
slow_update_twin,66,-2.907158,-1.976521,-0.919353,-1.109644,-1.057168,0,0
slow_update_twin,67,-3.357553,-0.444801,-1.150777,-1.023701,0.705976,0,0
slow_update_twin,68,-2.939384,-0.933306,-1.059246,-1.036577,0.12594,0,0
slow_update_twin,69,-2.889175,-1.014323,-1.06099,-1.05259,0.046667,0,0
slow_update_twin,70,-3.268181,-5.822295,-1.065185,-1.921465,-4.75711,1,0
slow_update_twin,71,-2.410433,-0.831423,-1.879147,-1.690557,1.047723,0,0
slow_update_twin,72,-2.114342,-2.3624,-1.647941,-1.776544,-0.714458,0,0
slow_update_twin,73,-2.271965,-3.956833,-1.717495,-2.120576,-2.239338,0,0
slow_update_twin,74,-2.373166,-2.030953,-2.031985,-2.0318,0.001032,0,0
slow_update_twin,75,-1.657525,-1.76756,-1.935187,-1.905014,0.167627,0,0
slow_update_twin,76,-2.460131,-5.073978,-1.802244,-2.391156,-3.271734,0,0
slow_update_twin,77,-2.881127,-4.879341,-2.251636,-2.724622,-2.627705,0,0
slow_update_twin,78,-2.278582,-0.133566,-2.556123,-2.120063,2.422558,0,0
slow_update_twin,79,-1.605023,-2.859979,-1.969711,-2.129959,-0.890268,0,0
slow_update_twin,80,1.800856,3.351387,-2.967338,-2.009968,5.318726,1,1
slow_update_twin,81,0.120479,-0.699206,-1.841963,-1.636266,1.142757,0,0
slow_update_twin,82,-1.410743,-2.232148,-1.476031,-1.612132,-0.756117,0,0
slow_update_twin,83,-1.650571,0.134508,-1.442732,-1.158829,1.577241,0,0
slow_update_twin,84,-2.134984,-2.840519,-1.00234,-1.333212,-1.838179,0,0
slow_update_twin,85,-2.161812,-3.666888,-1.158932,-1.610364,-2.507956,0,0
slow_update_twin,86,-2.155453,-5.776978,-1.413903,-2.199257,-4.363074,1,0
slow_update_twin,87,-2.552336,-2.815363,-1.965832,-2.118747,-0.849531,0,0
slow_update_twin,88,-2.213902,-0.601291,-1.882685,-1.652034,1.281395,0,0
slow_update_twin,89,-1.449725,-1.134793,-1.433549,-1.379773,0.298756,0,0
slow_update_twin,90,-1.394716,-2.787275,-1.170084,-1.461178,-1.617191,0,0
slow_update_twin,91,-0.893165,-3.252261,-1.24358,-1.605142,-2.008681,0,0
slow_update_twin,92,-0.39732,-1.829903,-1.377509,-1.45894,-0.452393,0,0
slow_update_twin,93,-0.236465,1.998606,-1.236803,-0.654429,3.23541,0,0
slow_update_twin,94,-0.874551,-0.128329,-0.47174,-0.409926,0.343411,0,0
slow_update_twin,95,-0.868104,-2.15726,-0.239724,-0.584881,-1.917536,0,0
slow_update_twin,96,-0.772402,2.610921,-0.407233,0.136035,3.018154,0,0
slow_update_twin,97,0.195311,-0.874525,0.275305,0.068336,-1.14983,0,0
slow_update_twin,98,-0.22997,0.122396,0.207645,0.192301,-0.085249,0,0
slow_update_twin,99,-1.240081,-2.078822,0.321076,-0.110905,-2.399898,0,0
slow_update_twin,100,-0.983922,0.759593,0.027734,0.159469,0.731859,0,0
slow_update_twin,101,-1.221819,-2.250352,0.278369,-0.176801,-2.528721,0,0
slow_update_twin,102,-0.847095,-4.438516,-0.048188,-0.838447,-4.390329,1,0
slow_update_twin,103,-0.845261,0.057748,-0.684684,-0.551046,0.742432,0,0
slow_update_twin,104,-0.837327,3.228893,-1.420361,-0.763495,3.649254,1,1
slow_update_twin,105,4.561736,2.037171,-0.631612,-0.151231,2.668783,0,0
slow_update_twin,106,4.29251,3.661294,-1.060035,-0.390196,3.721329,1,1
slow_update_twin,107,3.568742,0.69667,-0.297707,-0.118719,0.994376,0,0
slow_update_twin,108,4.199289,3.923101,-1.050965,-0.335634,3.974066,1,1
slow_update_twin,109,3.948998,7.285466,-1.268625,0.091112,7.55409,1,1
slow_update_twin,110,4.061807,1.583548,0.124844,0.387411,1.458703,0,0
slow_update_twin,111,3.334046,0.499364,0.394124,0.413067,0.10524,0,0
slow_update_twin,112,3.183473,2.19832,0.406111,0.728709,1.792209,0,0
slow_update_twin,113,3.494882,2.673114,0.69349,1.049822,1.979624,0,0
slow_update_twin,114,3.727599,7.215796,-0.013941,1.107411,6.229737,1,1
slow_update_twin,115,3.127923,2.619839,1.028357,1.314824,1.591482,0,0
slow_update_twin,116,2.886189,5.81723,0.213152,1.041886,4.604078,1,1
slow_update_twin,117,2.206005,-0.793103,0.941864,0.62957,-1.734966,0,0
slow_update_twin,118,0.854708,0.932743,0.538499,0.609463,0.394244,0,0
slow_update_twin,119,-0.078531,-1.392794,0.508146,0.165977,-1.90094,0,0
resilient_twin,0,50.0,50.964682,50.964682,50.964682,0.0,0,0
resilient_twin,1,47.218762,45.11528,48.428934,46.93779,-3.313653,1,0
resilient_twin,2,44.4113,44.613662,44.615785,44.614829,-0.002123,0,0
resilient_twin,3,42.76483,40.14307,42.421198,41.396041,-2.278128,0,0
resilient_twin,4,40.127601,40.590453,39.375318,39.922129,1.215135,0,0
resilient_twin,5,38.216087,37.221122,37.98673,37.642206,-0.765607,0,0
resilient_twin,6,37.137339,37.509817,35.83201,36.587023,1.677808,0,0
resilient_twin,7,35.160763,36.500447,34.840293,35.587363,1.660154,0,0
resilient_twin,8,33.228523,36.088036,33.90075,34.885029,2.187286,0,0
resilient_twin,9,31.458832,34.282,33.243023,33.710563,1.038977,0,0
resilient_twin,10,30.668387,29.946573,32.136061,31.150792,-2.189488,0,0
resilient_twin,11,29.288917,28.809086,29.712289,29.305847,-0.903203,0,0
resilient_twin,12,27.988611,27.977526,27.966776,27.971613,0.010751,0,0
resilient_twin,13,26.157447,26.849698,26.705561,26.770423,0.144136,0,0
resilient_twin,14,25.192031,23.023547,25.569818,24.423996,-2.546271,0,0
resilient_twin,15,24.042522,23.949388,23.345144,23.617054,0.604244,0,0
resilient_twin,16,23.197277,22.908115,22.581992,22.728747,0.326122,0,0
resilient_twin,17,22.320294,21.022466,21.740532,21.417402,-0.718066,0,0
resilient_twin,18,22.137346,22.565747,20.496156,21.427472,2.069591,0,0
resilient_twin,19,21.529283,21.651764,20.506087,21.021641,1.145678,0,0
resilient_twin,20,20.301661,21.010453,20.119871,20.520632,0.890582,0,0
resilient_twin,21,19.658695,18.141803,19.642199,18.967021,-1.500395,0,0
resilient_twin,22,18.367233,18.164301,18.16353,18.163877,0.000771,0,0
resilient_twin,23,17.442664,17.311441,17.3968,17.358389,-0.085359,0,0
resilient_twin,24,16.925117,15.816135,16.626864,16.262036,-0.810729,0,0
resilient_twin,25,16.051225,16.063689,15.579659,15.797473,0.484029,0,0
resilient_twin,26,14.789309,14.122629,15.131748,14.677645,-1.009119,0,0
resilient_twin,27,14.030085,13.585255,14.060473,13.846625,-0.475218,0,0
resilient_twin,28,13.393117,15.385844,13.262757,14.218146,2.123088,0,0
resilient_twin,29,13.34888,13.374624,13.606701,13.502266,-0.232077,0,0
resilient_twin,30,12.78918,12.618763,12.916924,12.782751,-0.298161,0,0
resilient_twin,31,11.947518,11.434229,12.22307,11.868092,-0.788841,0,0
resilient_twin,32,11.977355,12.228997,11.343278,11.741852,0.885718,0,0
resilient_twin,33,11.399858,11.202661,11.212008,11.207802,-0.009347,0,0
resilient_twin,34,10.778399,10.964176,10.692922,10.814986,0.271254,0,0
resilient_twin,35,13.348879,14.41897,9.057692,10.907767,4.111278,1,1
resilient_twin,36,12.933024,12.538101,10.383547,11.353096,2.154555,0,0
resilient_twin,37,12.09793,10.500892,10.794176,10.662198,-0.293283,0,0
resilient_twin,38,12.021922,12.878553,10.125327,11.364279,2.753226,0,0
resilient_twin,39,10.74735,8.826672,10.779836,9.900912,-1.953164,0,0
resilient_twin,40,10.30888,11.037956,9.377281,10.124585,1.660675,0,0
resilient_twin,41,10.108987,9.857861,9.577613,9.703724,0.280248,0,0
resilient_twin,42,9.77262,10.170921,9.165921,9.618171,1.005001,0,0
resilient_twin,43,9.257643,10.460977,9.073135,9.697664,1.387841,0,0
resilient_twin,44,8.653267,7.882386,9.137589,8.572748,-1.255203,0,0
resilient_twin,45,8.731022,8.31174,8.058376,8.17239,0.253364,0,0
resilient_twin,46,7.249981,7.614366,7.668089,7.643913,-0.053723,0,0
resilient_twin,47,6.701503,6.722313,7.156752,6.961255,-0.434439,0,0
resilient_twin,48,6.699679,6.147552,6.499672,6.341218,-0.35212,0,0
resilient_twin,49,6.781282,6.928014,5.902869,6.364184,1.025144,0,0
resilient_twin,50,7.27577,6.025291,5.917762,5.96615,0.107529,0,0
resilient_twin,51,7.617936,9.259368,4.283594,5.960193,3.725774,1,1
resilient_twin,52,6.799471,6.739871,5.522831,6.070499,1.21704,0,0
resilient_twin,53,6.468276,9.296129,4.373485,6.026175,3.672644,1,1
resilient_twin,54,5.964205,5.521015,5.578237,5.552487,-0.057221,0,0
resilient_twin,55,5.527516,5.604027,5.12611,5.341173,0.477917,0,0
resilient_twin,56,4.727086,1.505275,4.924271,3.385723,-3.418996,1,0
resilient_twin,57,4.827344,6.938039,1.816543,3.558716,3.871497,1,1
resilient_twin,58,4.005792,5.626594,3.231876,4.309499,2.394717,0,0
resilient_twin,59,3.954822,2.386446,3.947143,3.244829,-1.560696,0,0
resilient_twin,60,3.175147,5.921326,2.938749,4.280909,2.982577,0,0
resilient_twin,61,2.976345,3.008766,3.927066,3.513831,-0.9183,0,0
resilient_twin,62,2.713572,1.588526,3.203352,2.47668,-1.614826,0,0
resilient_twin,63,1.834816,1.726517,2.224006,2.000136,-0.49749,0,0
resilient_twin,64,1.431767,1.628448,1.77813,1.710773,-0.149682,0,0
resilient_twin,65,1.806417,0.189556,1.510922,0.916308,-1.321366,0,0
resilient_twin,66,1.156174,2.968639,0.764661,1.756451,2.203978,0,0
resilient_twin,67,1.061179,1.317752,1.572013,1.457596,-0.254261,0,0
resilient_twin,68,1.322162,2.142259,1.297986,1.677909,0.844273,0,0
resilient_twin,69,1.616373,1.559586,1.517772,1.536588,0.041815,0,0
resilient_twin,70,2.101358,1.962131,1.394534,1.649953,0.567597,0,0
resilient_twin,71,2.163363,1.663559,1.5137,1.581137,0.149859,0,0
resilient_twin,72,2.345567,1.217294,1.460167,1.350874,-0.242874,0,0
resilient_twin,73,3.585104,1.485343,1.253552,1.357858,0.231791,0,0
resilient_twin,74,2.900682,0.668383,1.272527,1.000662,-0.604144,0,0
resilient_twin,75,1.753574,0.336627,0.945652,0.671591,-0.609025,0,0
resilient_twin,76,1.704598,1.582904,0.64553,1.067348,0.937373,0,0
resilient_twin,77,1.969875,3.170694,1.033944,1.995482,2.136751,0,0
resilient_twin,78,1.623004,-0.016623,1.927975,1.052906,-1.944598,0,0
resilient_twin,79,0.727044,-0.046209,1.04461,0.553742,-1.090819,0,0
resilient_twin,80,4.193367,3.616971,0.582177,1.947834,3.034794,0,0
resilient_twin,81,3.277092,4.499289,1.917949,3.079552,2.58134,0,0
resilient_twin,82,3.003085,4.336447,3.003997,3.603599,1.33245,0,0
resilient_twin,83,3.425497,3.515031,3.512212,3.513481,0.002819,0,0
resilient_twin,84,3.221904,4.114996,3.436355,3.741743,0.678641,0,0
resilient_twin,85,2.373811,3.948513,3.662275,3.791082,0.286238,0,0
resilient_twin,86,2.633509,3.819614,3.717471,3.763435,0.102143,0,0
resilient_twin,87,2.962478,4.079289,3.698726,3.869979,0.380563,0,0
resilient_twin,88,3.374007,3.112894,3.806605,3.494435,-0.69371,0,0
resilient_twin,89,3.853591,2.275054,3.455597,2.924353,-1.180543,0,0
resilient_twin,90,3.258967,2.570088,2.918835,2.761899,-0.348747,0,0
resilient_twin,91,3.299849,2.66693,2.768343,2.722707,-0.101413,0,0
resilient_twin,92,3.692029,3.231513,2.733948,2.957853,0.497565,0,0
resilient_twin,93,3.913739,5.066243,2.95915,3.907342,2.107093,0,0
resilient_twin,94,3.822433,4.761907,3.861943,4.266927,0.899964,0,0
resilient_twin,95,3.784334,4.069452,4.203286,4.14306,-0.133834,0,0
resilient_twin,96,3.031111,2.644607,4.084311,3.436444,-1.439704,0,0
resilient_twin,97,3.05,1.626595,3.410694,2.60785,-1.784099,0,0
resilient_twin,98,3.893353,4.242635,2.620184,3.350287,1.622451,0,0
resilient_twin,99,3.989953,3.740905,3.321163,3.510047,0.419742,0,0
resilient_twin,100,3.951356,5.949339,3.467639,4.584404,2.481701,0,0
resilient_twin,101,3.438623,4.842139,4.482058,4.644094,0.360081,0,0
resilient_twin,102,4.150011,6.260213,4.531663,5.30951,1.728551,0,0
resilient_twin,103,3.949529,4.041939,5.155876,4.654604,-1.113937,0,0
resilient_twin,104,3.630213,3.742338,4.525007,4.172806,-0.782669,0,0
resilient_twin,105,7.551541,8.457737,2.807874,4.787812,4.399863,1,1
resilient_twin,106,8.047254,6.661116,4.632056,5.545133,2.02906,0,0
resilient_twin,107,8.128289,5.489874,5.340856,5.407914,0.149019,0,0
resilient_twin,108,8.508448,7.385741,5.199336,6.183218,2.186405,0,0
resilient_twin,109,8.929947,10.16156,4.674284,6.581059,4.237276,1,1
resilient_twin,110,8.062991,10.692813,5.040294,7.021427,4.402519,1,1
resilient_twin,111,8.157655,8.410658,6.69644,7.467838,1.714218,0,0
resilient_twin,112,7.924471,8.415436,7.108143,7.696425,1.307293,0,0
resilient_twin,113,7.304243,9.760703,7.312821,8.414368,2.447882,0,0
resilient_twin,114,7.11053,8.136833,7.982377,8.051882,0.154457,0,0
resilient_twin,115,6.538648,5.275978,7.625604,6.568272,-2.349626,0,0
resilient_twin,116,6.742654,6.587133,6.203928,6.37637,0.383204,0,0
resilient_twin,117,5.993833,6.605834,6.009624,6.277919,0.59621,0,0
resilient_twin,118,5.719724,5.684868,5.90443,5.805627,-0.219562,0,0
resilient_twin,119,5.451431,5.28737,5.444502,5.373793,-0.157132,0,0
sensor_drift_twin,0,50.0,48.860021,48.860021,48.860021,0.0,0,0
sensor_drift_twin,1,48.022942,46.45914,46.429505,46.439877,0.029634,0,0
sensor_drift_twin,2,45.804652,44.04927,44.142768,44.110043,-0.093498,0,0
sensor_drift_twin,3,43.504745,45.371587,41.941652,43.142129,3.429936,0,0
sensor_drift_twin,4,41.537423,42.437116,41.034102,41.525157,1.403014,0,0
sensor_drift_twin,5,39.562579,39.247764,39.509606,39.417962,-0.261842,0,0
sensor_drift_twin,6,39.207947,37.066894,37.518977,37.360748,-0.452084,0,0
sensor_drift_twin,7,37.417456,40.888451,34.575332,36.434924,5.313119,1,1
sensor_drift_twin,8,35.002461,33.960452,34.705933,34.445015,-0.745481,0,0
sensor_drift_twin,9,33.175879,31.658156,32.82501,32.416611,-1.166854,0,0
sensor_drift_twin,10,31.545661,32.177477,30.906807,31.351541,1.270671,0,0
sensor_drift_twin,11,30.046481,28.313106,29.903001,29.346538,-1.589895,0,0
sensor_drift_twin,12,29.320942,27.684964,28.005431,27.893268,-0.320468,0,0
sensor_drift_twin,13,27.533102,27.866375,26.631133,27.063468,1.235242,0,0
sensor_drift_twin,14,25.852558,28.259089,25.848211,26.692018,2.410878,0,0
sensor_drift_twin,15,23.580357,25.433367,25.499765,25.476526,-0.066398,0,0
sensor_drift_twin,16,22.66605,21.801246,24.34849,23.456955,-2.547245,0,0
sensor_drift_twin,17,22.128955,21.104102,22.432329,21.967449,-1.328227,0,0
sensor_drift_twin,18,21.057849,19.175916,21.018701,20.373726,-1.842786,0,0
sensor_drift_twin,19,19.158647,22.620663,19.505028,20.5955,3.115635,0,0
sensor_drift_twin,20,17.836588,18.780029,19.715036,19.387784,-0.935008,0,0
sensor_drift_twin,21,18.063818,18.796104,18.565992,18.646531,0.230111,0,0
sensor_drift_twin,22,16.496654,16.220247,17.859065,17.285479,-1.638818,0,0
sensor_drift_twin,23,15.374039,15.979086,16.562322,16.358189,-0.583236,0,0
sensor_drift_twin,24,14.302897,13.416748,15.676674,14.8857,-2.259927,0,0
sensor_drift_twin,25,13.55946,13.505241,14.272141,14.003726,-0.7669,0,0
sensor_drift_twin,26,12.970626,12.245869,13.427688,13.014052,-1.181819,0,0
sensor_drift_twin,27,13.403689,13.702284,12.48006,12.907838,1.222224,0,0
sensor_drift_twin,28,13.811184,15.069049,12.370909,13.315258,2.698139,0,0
sensor_drift_twin,29,12.440282,12.108424,12.748957,12.524771,-0.640533,0,0
sensor_drift_twin,30,11.614677,7.564339,11.988303,10.439916,-4.423964,1,0
sensor_drift_twin,31,11.25417,14.102714,8.997376,10.434245,4.105338,1,1
sensor_drift_twin,32,10.689653,6.505575,9.981123,8.764681,-3.475548,0,0
sensor_drift_twin,33,10.796237,8.279619,8.383696,8.347269,-0.104077,0,0
sensor_drift_twin,34,9.986566,11.826304,6.975416,8.323227,3.850888,1,1
sensor_drift_twin,35,13.755064,15.253821,6.940521,9.500176,7.3133,1,1
sensor_drift_twin,36,12.391294,13.42777,8.046335,9.579837,4.381435,1,1
sensor_drift_twin,37,11.151908,12.225513,9.10958,10.200156,3.115933,0,0
sensor_drift_twin,38,10.514158,10.954384,9.686388,10.130186,1.267996,0,0
sensor_drift_twin,39,10.83107,8.85294,9.607448,9.34337,-0.754508,0,0
sensor_drift_twin,40,10.165332,8.104462,8.847616,8.587512,-0.743154,0,0
sensor_drift_twin,41,9.782247,10.989806,8.117394,9.122738,2.872413,0,0
sensor_drift_twin,42,8.742625,10.828726,8.613984,9.389143,2.214742,0,0
sensor_drift_twin,43,8.303709,5.823212,8.855559,7.794238,-3.032347,0,0
sensor_drift_twin,44,9.388993,12.847719,6.329334,8.260769,5.518384,1,1
sensor_drift_twin,45,8.594519,11.207396,7.761996,8.967886,3.4454,0,0
sensor_drift_twin,46,9.279941,10.785364,8.42381,9.250354,2.361554,0,0
sensor_drift_twin,47,8.945099,10.152742,8.682871,9.197326,1.469871,0,0
sensor_drift_twin,48,7.846665,7.604562,8.623939,8.267157,-1.019377,0,0
sensor_drift_twin,49,7.62896,9.430673,7.732512,8.326868,1.698161,0,0
sensor_drift_twin,50,7.12017,8.35621,7.782312,7.983176,0.573898,0,0
sensor_drift_twin,51,6.680205,8.69746,7.449769,7.886461,1.247691,0,0
sensor_drift_twin,52,6.305119,5.154892,7.352786,6.583523,-2.197893,0,0
sensor_drift_twin,53,5.795344,7.428178,6.110858,6.57192,1.31732,0,0
sensor_drift_twin,54,4.286122,2.976574,6.096695,5.004652,-3.12012,0,0
sensor_drift_twin,55,3.786513,5.480184,4.605667,4.911748,0.874516,0,0
sensor_drift_twin,56,3.462082,6.555968,4.516317,5.230195,2.039651,0,0
sensor_drift_twin,57,1.976329,1.096554,4.818791,3.516008,-3.722238,1,0
sensor_drift_twin,58,2.753043,4.742267,3.191304,3.734141,1.550964,0,0
sensor_drift_twin,59,2.163334,4.080681,3.400553,3.638598,0.680129,0,0
sensor_drift_twin,60,2.026782,3.615489,3.312829,3.41876,0.30266,0,0
sensor_drift_twin,61,1.891159,1.718137,3.108024,2.621564,-1.389887,0,0
sensor_drift_twin,62,1.530438,4.418873,2.355699,3.07781,2.063174,0,0
sensor_drift_twin,63,0.875539,-0.893338,2.795079,1.504133,-3.688417,1,0
sensor_drift_twin,64,0.395844,-2.442768,1.306927,-0.005466,-3.749695,1,0
sensor_drift_twin,65,-0.971571,2.027768,-0.119505,0.632041,2.147273,0,0
sensor_drift_twin,66,-0.690078,-3.678972,0.494608,-0.966145,-4.17358,1,0
sensor_drift_twin,67,-1.268538,-1.501992,-1.014454,-1.185092,-0.487539,0,0
sensor_drift_twin,68,-1.001848,-0.908769,-1.212567,-1.106238,0.303798,0,0
sensor_drift_twin,69,0.066044,0.323018,-1.127168,-0.619603,1.450186,0,0
sensor_drift_twin,70,0.019718,2.162892,-0.653847,0.332011,2.816739,0,0
sensor_drift_twin,71,-0.08959,-1.883239,0.261656,-0.489058,-2.144894,0,0
sensor_drift_twin,72,0.12721,2.281475,-0.506517,0.46928,2.787992,0,0
sensor_drift_twin,73,-0.482245,-1.981215,0.416037,-0.423001,-2.397253,0,0
sensor_drift_twin,74,-0.873867,3.363706,-1.419289,-0.095241,3.782995,1,1
sensor_drift_twin,75,-0.407396,1.382311,-0.095456,0.421762,1.477766,0,0
sensor_drift_twin,76,-1.060397,1.325028,0.408193,0.729086,0.916835,0,0
sensor_drift_twin,77,-0.691705,1.005997,0.712594,0.815285,0.293403,0,0
sensor_drift_twin,78,-0.972261,1.241851,0.806789,0.95906,0.435062,0,0
sensor_drift_twin,79,-0.840704,-1.354018,0.955457,0.147141,-2.309474,0,0
sensor_drift_twin,80,3.42538,4.487022,-0.804094,0.697797,4.291115,1,1
sensor_drift_twin,81,4.063869,4.162466,0.730414,1.931632,3.432053,0,0
sensor_drift_twin,82,2.673505,5.284316,1.913472,3.093268,3.370844,0,0
sensor_drift_twin,83,2.539204,3.810571,3.027397,3.301508,0.783173,0,0
sensor_drift_twin,84,2.354109,3.694106,3.234981,3.395675,0.459125,0,0
sensor_drift_twin,85,3.030509,7.433319,2.33351,3.768443,4.099809,1,1
sensor_drift_twin,86,3.434318,7.034426,3.695964,4.864425,3.338462,0,0
sensor_drift_twin,87,2.73719,2.486732,4.744666,3.954389,-2.257934,0,0
sensor_drift_twin,88,2.296807,4.480512,3.886794,4.094595,0.593718,0,0
sensor_drift_twin,89,1.554957,0.834795,4.025749,2.908916,-3.190954,0,0
sensor_drift_twin,90,2.094958,6.060916,2.90417,4.009031,3.156746,0,0
sensor_drift_twin,91,1.553762,6.767509,3.953119,4.938156,2.81439,0,0
sensor_drift_twin,92,2.395137,2.520315,4.838624,4.027216,-2.31831,0,0
sensor_drift_twin,93,2.384759,6.202989,3.975045,4.754825,2.227944,0,0
sensor_drift_twin,94,2.199465,3.340254,4.667052,4.202672,-1.326798,0,0
