"scenario","time","power_capacity","water_capacity","power_demand","water_demand","power_availability","water_dependency_factor","unmet_power","unmet_water","total_unmet"
"stronger_interdependence",54,94,87.3065015479876,96.9,62.725,0.970072239422085,0.970072239422085,2.90000000000001,0,2.90000000000001
"stronger_interdependence",55,96,88.8431876606684,97.25,62.8125,0.987146529562982,0.987146529562982,1.25,0,1.25
"stronger_interdependence",56,98,90,97.6,62.9,1,1,0,0,0
"stronger_interdependence",57,100,90,97.95,62.9875,1,1,0,0,0
"stronger_interdependence",58,100,90,98.3,63.075,1,1,0,0,0
"stronger_interdependence",59,100,90,98.65,63.1625,1,1,0,0,0
"stronger_interdependence",60,100,90,99,63.25,1,1,0,0,0
"stronger_interdependence",61,100,90,99.35,63.3375,1,1,0,0,0
"stronger_interdependence",62,100,90,99.7,63.425,1,1,0,0,0
"stronger_interdependence",63,100,89.9550224887556,100.05,63.5125,0.999500249875062,0.999500249875062,0.0499999999999972,0,0.0499999999999972
"stronger_interdependence",64,100,89.6414342629482,100.4,63.6,0.99601593625498,0.99601593625498,0.400000000000006,0,0.400000000000006
"stronger_interdependence",65,100,89.3300248138958,100.75,63.6875,0.992555831265509,0.992555831265509,0.75,0,0.75
"stronger_interdependence",66,100,89.0207715133531,101.1,63.775,0.989119683481701,0.989119683481701,1.09999999999999,0,1.09999999999999
"stronger_interdependence",67,100,88.7136520453425,101.45,63.8625,0.98570724494825,0.98570724494825,1.45,0,1.45
"stronger_interdependence",68,100,88.4086444007859,101.8,63.95,0.982318271119843,0.982318271119843,1.8,0,1.8
"stronger_interdependence",69,100,88.1057268722467,102.15,64.0375,0.978952520802741,0.978952520802741,2.15000000000001,0,2.15000000000001
"stronger_interdependence",70,100,87.8048780487805,102.5,64.125,0.975609756097561,0.975609756097561,2.5,0,2.5
"stronger_interdependence",71,100,87.5060768108897,102.85,64.2125,0.972289742343218,0.972289742343218,2.84999999999999,0,2.84999999999999
"stronger_interdependence",72,100,87.2093023255814,103.2,64.3,0.968992248062015,0.968992248062015,3.2,0,3.2
"stronger_interdependence",73,100,86.9145340415258,103.55,64.3875,0.965717044905843,0.965717044905843,3.55,0,3.55
"stronger_interdependence",74,100,86.6217516843118,103.9,64.475,0.962463907603465,0.962463907603465,3.90000000000001,0,3.90000000000001
"stronger_interdependence",75,100,86.3309352517986,104.25,64.5625,0.959232613908873,0.959232613908873,4.25,0,4.25
"stronger_interdependence",76,100,86.0420650095602,104.6,64.65,0.956022944550669,0.956022944550669,4.59999999999999,0,4.59999999999999
"stronger_interdependence",77,100,85.7551214864221,104.95,64.7375,0.952834683182468,0.952834683182468,4.95,0,4.95
"stronger_interdependence",78,100,85.4700854700855,105.3,64.825,0.949667616334283,0.949667616334283,5.3,0,5.3
"stronger_interdependence",79,100,85.1869380028396,105.65,64.9125,0.946521533364884,0.946521533364884,5.65000000000001,0,5.65000000000001
"stronger_interdependence",80,100,84.9056603773585,106,65,0.943396226415094,0.943396226415094,6,0,6
"lower_demand_growth",1,100,90,78.18,58.045,1,1,0,0,0
"lower_demand_growth",2,100,90,78.36,58.09,1,1,0,0,0
"lower_demand_growth",3,100,90,78.54,58.135,1,1,0,0,0
"lower_demand_growth",4,100,90,78.72,58.18,1,1,0,0,0
"lower_demand_growth",5,100,90,78.9,58.225,1,1,0,0,0
"lower_demand_growth",6,100,90,79.08,58.27,1,1,0,0,0
"lower_demand_growth",7,100,90,79.26,58.315,1,1,0,0,0
"lower_demand_growth",8,100,90,79.44,58.36,1,1,0,0,0
"lower_demand_growth",9,100,90,79.62,58.405,1,1,0,0,0
"lower_demand_growth",10,100,90,79.8,58.45,1,1,0,0,0
"lower_demand_growth",11,100,90,79.98,58.495,1,1,0,0,0
"lower_demand_growth",12,100,90,80.16,58.54,1,1,0,0,0
"lower_demand_growth",13,100,90,80.34,58.585,1,1,0,0,0
"lower_demand_growth",14,100,90,80.52,58.63,1,1,0,0,0
"lower_demand_growth",15,100,90,80.7,58.675,1,1,0,0,0
"lower_demand_growth",16,100,90,80.88,58.72,1,1,0,0,0
"lower_demand_growth",17,100,90,81.06,58.765,1,1,0,0,0
"lower_demand_growth",18,100,90,81.24,58.81,1,1,0,0,0
"lower_demand_growth",19,100,90,81.42,58.855,1,1,0,0,0
"lower_demand_growth",20,100,90,81.6,58.9,1,1,0,0,0
"lower_demand_growth",21,100,90,81.78,58.945,1,1,0,0,0
"lower_demand_growth",22,100,90,81.96,58.99,1,1,0,0,0
"lower_demand_growth",23,100,90,82.14,59.035,1,1,0,0,0
"lower_demand_growth",24,100,90,82.32,59.08,1,1,0,0,0
"lower_demand_growth",25,70,78.4090909090909,82.5,59.125,0.848484848484849,0.871212121212121,12.5,0,12.5
"lower_demand_growth",26,70,78.2677793904209,82.68,59.17,0.846637639090469,0.869641993226899,12.68,0,12.68
"lower_demand_growth",27,70,78.1270818247647,82.86,59.215,0.844798455225682,0.86807868694183,12.86,0,12.86
"lower_demand_growth",28,70,77.9869942196532,83.04,59.26,0.842967244701349,0.866522157996146,13.04,0,13.04
"lower_demand_growth",29,70,77.8475126171593,83.22,59.305,0.841143955779861,0.864972362412882,13.22,0,13.22
"lower_demand_growth",30,70,77.7086330935252,83.4,59.35,0.839328537170264,0.863429256594724,13.4,0,13.4
"lower_demand_growth",31,70,77.570351758794,83.58,59.395,0.837520938023451,0.861892797319933,13.58,0,13.58
"lower_demand_growth",32,70,77.432664756447,83.76,59.44,0.835721107927412,0.8603629417383,13.76,0,13.76
"lower_demand_growth",33,70,77.295568263045,83.94,59.485,0.83392899690255,0.858839647367167,13.94,0,13.94
"lower_demand_growth",34,70,77.1590584878745,84.12,59.53,0.832144555397052,0.857322872087494,14.12,0,14.12
"lower_demand_growth",35,70,77.0231316725979,84.3,59.575,0.830367734282325,0.855812574139976,14.3,0,14.3
"lower_demand_growth",36,70,76.8877840909091,84.48,59.62,0.828598484848485,0.854308712121212,14.48,0,14.48
"lower_demand_growth",37,70,76.7530120481928,84.66,59.665,0.826836758799906,0.85281124497992,14.66,0,14.66
"lower_demand_growth",38,70,76.6188118811881,84.84,59.71,0.825082508250825,0.851320132013201,14.84,0,14.84
"lower_demand_growth",39,70,76.485179957657,85.02,59.755,0.823335685721007,0.849835332862856,15.02,0,15.02
"lower_demand_growth",40,70,76.3521126760563,85.2,59.8,0.821596244131455,0.848356807511737,15.2,0,15.2
"lower_demand_growth",41,70,76.2196064652143,85.38,59.845,0.819864136800187,0.846884516280159,15.38,0,15.38
"lower_demand_growth",42,70,76.0876577840112,85.56,59.89,0.818139317438055,0.845418419822347,15.56,0,15.56
"lower_demand_growth",43,72,77.7407277816655,85.74,59.935,0.839748075577327,0.863785864240728,13.74,0,13.74
"lower_demand_growth",44,74,79.3868715083799,85.92,59.98,0.861266294227188,0.88207635009311,11.92,0,11.92
"lower_demand_growth",45,76,81.0261324041812,86.1,60.025,0.882694541231127,0.900290360046458,10.1,0,10.1
"lower_demand_growth",46,78,82.6585535465925,86.28,60.07,0.904033379694019,0.918428372739917,8.28,0,8.28
"lower_demand_growth",47,80,84.2841776544067,86.46,60.115,0.92528336803146,0.936490862826741,6.45999999999999,0,6.45999999999999
"lower_demand_growth",48,82,85.9030470914127,86.64,60.16,0.946445060018467,0.954478301015697,4.64,0,4.64
"lower_demand_growth",49,84,87.515203870076,86.82,60.205,0.967519004837595,0.972391154111956,2.81999999999999,0,2.81999999999999
"lower_demand_growth",50,86,89.1206896551724,87,60.25,0.988505747126437,0.990229885057471,1,0,1
"lower_demand_growth",51,88,90,87.18,60.295,1,1,0,0,0
"lower_demand_growth",52,90,90,87.36,60.34,1,1,0,0,0
"lower_demand_growth",53,92,90,87.54,60.385,1,1,0,0,0
"lower_demand_growth",54,94,90,87.72,60.43,1,1,0,0,0
"lower_demand_growth",55,96,90,87.9,60.475,1,1,0,0,0
"lower_demand_growth",56,98,90,88.08,60.52,1,1,0,0,0
"lower_demand_growth",57,100,90,88.26,60.565,1,1,0,0,0
"lower_demand_growth",58,100,90,88.44,60.61,1,1,0,0,0
"lower_demand_growth",59,100,90,88.62,60.655,1,1,0,0,0
"lower_demand_growth",60,100,90,88.8,60.7,1,1,0,0,0
"lower_demand_growth",61,100,90,88.98,60.745,1,1,0,0,0
"lower_demand_growth",62,100,90,89.16,60.79,1,1,0,0,0
"lower_demand_growth",63,100,90,89.34,60.835,1,1,0,0,0
"lower_demand_growth",64,100,90,89.52,60.88,1,1,0,0,0
"lower_demand_growth",65,100,90,89.7,60.925,1,1,0,0,0
"lower_demand_growth",66,100,90,89.88,60.97,1,1,0,0,0
"lower_demand_growth",67,100,90,90.06,61.015,1,1,0,0,0
"lower_demand_growth",68,100,90,90.24,61.06,1,1,0,0,0
"lower_demand_growth",69,100,90,90.42,61.105,1,1,0,0,0
"lower_demand_growth",70,100,90,90.6,61.15,1,1,0,0,0
"lower_demand_growth",71,100,90,90.78,61.195,1,1,0,0,0
"lower_demand_growth",72,100,90,90.96,61.24,1,1,0,0,0
"lower_demand_growth",73,100,90,91.14,61.285,1,1,0,0,0
"lower_demand_growth",74,100,90,91.32,61.33,1,1,0,0,0
"lower_demand_growth",75,100,90,91.5,61.375,1,1,0,0,0
"lower_demand_growth",76,100,90,91.68,61.42,1,1,0,0,0
"lower_demand_growth",77,100,90,91.86,61.465,1,1,0,0,0
"lower_demand_growth",78,100,90,92.04,61.51,1,1,0,0,0
"lower_demand_growth",79,100,90,92.22,61.555,1,1,0,0,0
"lower_demand_growth",80,100,90,92.4,61.6,1,1,0,0,0
"resilient_backup",1,100,90,78.35,58.0875,1,1,0,0,0
"resilient_backup",2,100,90,78.7,58.175,1,1,0,0,0
"resilient_backup",3,100,90,79.05,58.2625,1,1,0,0,0
"resilient_backup",4,100,90,79.4,58.35,1,1,0,0,0
"resilient_backup",5,100,90,79.75,58.4375,1,1,0,0,0
"resilient_backup",6,100,90,80.1,58.525,1,1,0,0,0
"resilient_backup",7,100,90,80.45,58.6125,1,1,0,0,0
"resilient_backup",8,100,90,80.8,58.7,1,1,0,0,0
"resilient_backup",9,100,90,81.15,58.7875,1,1,0,0,0
"resilient_backup",10,100,90,81.5,58.875,1,1,0,0,0
"resilient_backup",11,100,90,81.85,58.9625,1,1,0,0,0
"resilient_backup",12,100,90,82.2,59.05,1,1,0,0,0
"resilient_backup",13,100,90,82.55,59.1375,1,1,0,0,0
"resilient_backup",14,100,90,82.9,59.225,1,1,0,0,0
"resilient_backup",15,100,90,83.25,59.3125,1,1,0,0,0
"resilient_backup",16,100,90,83.6,59.4,1,1,0,0,0
"resilient_backup",17,100,90,83.95,59.4875,1,1,0,0,0
"resilient_backup",18,100,90,84.3,59.575,1,1,0,0,0
"resilient_backup",19,100,90,84.65,59.6625,1,1,0,0,0
"resilient_backup",20,100,90,85,59.75,1,1,0,0,0
"resilient_backup",21,100,90,85.35,59.8375,1,1,0,0,0
"resilient_backup",22,100,90,85.7,59.925,1,1,0,0,0
"resilient_backup",23,100,90,86.05,60.0125,1,1,0,0,0
"resilient_backup",24,100,90,86.4,60.1,1,1,0,0,0
"resilient_backup",25,76,82.7507204610951,86.75,60.1875,0.876080691642651,0.919452449567723,10.75,0,10.75
"resilient_backup",26,76,82.544776119403,87.1,60.275,0.87256027554535,0.917164179104478,11.1,0,11.1
"resilient_backup",27,76,82.3404802744425,87.45,60.3625,0.86906803887936,0.914894225271584,11.45,0,11.45
"resilient_backup",28,76,82.1378132118451,87.8,60.45,0.865603644646925,0.912642369020501,11.8,0,11.8
"resilient_backup",29,76,81.936755530346,88.15,60.5375,0.862166761202496,0.910408394781622,12.15,0,12.15
"resilient_backup",30,76,81.7372881355932,88.5,60.625,0.858757062146893,0.90819209039548,12.5,0,12.5
"resilient_backup",31,76,81.5393922341024,88.85,60.7125,0.855374226223973,0.905993247045582,12.85,0,12.85
"resilient_backup",32,76,81.3430493273543,89.2,60.8,0.852017937219731,0.903811659192825,13.2,0,13.2
"resilient_backup",33,76,81.1482412060301,89.55,60.8875,0.848687883863763,0.901647124511446,13.55,0,13.55
"resilient_backup",34,76,80.9549499443826,89.9,60.975,0.845383759733037,0.899499443826474,13.9,0,13.9
"resilient_backup",35,76,80.7631578947368,90.25,61.0625,0.842105263157895,0.897368421052632,14.25,0,14.25
"resilient_backup",36,76,80.5728476821192,90.6,61.15,0.838852097130243,0.895253863134658,14.6,0,14.6
"resilient_backup",37,76,80.3840021990105,90.95,61.2375,0.835623969213854,0.893155579989005,14.95,0,14.95
"resilient_backup",38,76,80.1966046002191,91.3,61.325,0.832420591456736,0.891073384446878,15.3,0,15.3
"resilient_backup",39,76,80.0106382978723,91.65,61.4125,0.82924168030551,0.889007092198582,15.65,0,15.65
"resilient_backup",40,76,79.8260869565217,92,61.5,0.826086956521739,0.88695652173913,16,0,16
"resilient_backup",41,76,79.6429344883595,92.35,61.5875,0.822956145100162,0.884921494315106,16.35,0,16.35
"resilient_backup",42,76,79.4611650485437,92.7,61.675,0.819848975188781,0.882901833872708,16.7,0,16.7
"resilient_backup",43,80,81.7955400322407,93.05,61.7625,0.859752821063944,0.908839333691564,13.05,0,13.05
"resilient_backup",44,84,84.1124197002141,93.4,61.85,0.899357601713062,0.93458244111349,9.40000000000001,0,9.40000000000001
"resilient_backup",45,88,86.412,93.75,61.9375,0.938666666666667,0.960133333333333,5.75,0,5.75
"resilient_backup",46,92,88.6944739638682,94.1,62.025,0.977683315621679,0.985494155154091,2.09999999999999,0,2.09999999999999
"resilient_backup",47,96,90,94.45,62.1125,1,1,0,0,0
"resilient_backup",48,100,90,94.8,62.2,1,1,0,0,0
"resilient_backup",49,100,90,95.15,62.2875,1,1,0,0,0
"resilient_backup",50,100,90,95.5,62.375,1,1,0,0,0
"resilient_backup",51,100,90,95.85,62.4625,1,1,0,0,0
"resilient_backup",52,100,90,96.2,62.55,1,1,0,0,0
"resilient_backup",53,100,90,96.55,62.6375,1,1,0,0,0
"resilient_backup",54,100,90,96.9,62.725,1,1,0,0,0
"resilient_backup",55,100,90,97.25,62.8125,1,1,0,0,0
"resilient_backup",56,100,90,97.6,62.9,1,1,0,0,0
"resilient_backup",57,100,90,97.95,62.9875,1,1,0,0,0
"resilient_backup",58,100,90,98.3,63.075,1,1,0,0,0
"resilient_backup",59,100,90,98.65,63.1625,1,1,0,0,0
"resilient_backup",60,100,90,99,63.25,1,1,0,0,0
"resilient_backup",61,100,90,99.35,63.3375,1,1,0,0,0
"resilient_backup",62,100,90,99.7,63.425,1,1,0,0,0
"resilient_backup",63,100,89.9707646176912,100.05,63.5125,0.999500249875062,0.999675162418791,0.0499999999999972,0,0.0499999999999972
"resilient_backup",64,100,89.7669322709163,100.4,63.6,0.99601593625498,0.997410358565737,0.400000000000006,0,0.400000000000006
"resilient_backup",65,100,89.5645161290323,100.75,63.6875,0.992555831265509,0.995161290322581,0.75,0,0.75
"resilient_backup",66,100,89.3635014836795,101.1,63.775,0.989119683481701,0.992927794263106,1.09999999999999,0,1.09999999999999
"resilient_backup",67,100,89.1638738294726,101.45,63.8625,0.98570724494825,0.990709709216363,1.45,0,1.45
"resilient_backup",68,100,88.9656188605108,101.8,63.95,0.982318271119843,0.988506876227898,1.8,0,1.8
"resilient_backup",69,100,88.7687224669604,102.15,64.0375,0.978952520802741,0.986319138521782,2.15000000000001,0,2.15000000000001
"resilient_backup",70,100,88.5731707317073,102.5,64.125,0.975609756097561,0.984146341463415,2.5,0,2.5
"resilient_backup",71,100,88.3789499270783,102.85,64.2125,0.972289742343218,0.981988332523092,2.84999999999999,0,2.84999999999999
"resilient_backup",72,100,88.1860465116279,103.2,64.3,0.968992248062015,0.97984496124031,3.2,0,3.2
"resilient_backup",73,100,87.9944471269918,103.55,64.3875,0.965717044905843,0.977716079188798,3.55,0,3.55
"resilient_backup",74,100,87.8041385948027,103.9,64.475,0.962463907603465,0.975601539942252,3.90000000000001,0,3.90000000000001
"resilient_backup",75,100,87.6151079136691,104.25,64.5625,0.959232613908873,0.973501199040767,4.25,0,4.25
"resilient_backup",76,100,87.4273422562141,104.6,64.65,0.956022944550669,0.971414913957935,4.59999999999999,0,4.59999999999999
"resilient_backup",77,100,87.2408289661744,104.95,64.7375,0.952834683182468,0.969342544068604,4.95,0,4.95
"resilient_backup",78,100,87.0555555555556,105.3,64.825,0.949667616334283,0.967283950617284,5.3,0,5.3
"resilient_backup",79,100,86.8715097018457,105.65,64.9125,0.946521533364884,0.965238996687175,5.65000000000001,0,5.65000000000001
"resilient_backup",80,100,86.688679245283,106,65,0.943396226415094,0.963207547169811,6,0,6
