scenario,time,power,communications,water,transport,composite_service,unmet_service,shock_active
longer_shock,40,0.45,0.450019,0.450017,0.450621,0.450164,0.549836,1
longer_shock,41,0.45,0.450005,0.450005,0.450281,0.450073,0.549927,1
longer_shock,42,0.45,0.450001,0.450001,0.450127,0.450032,0.549968,1
longer_shock,43,0.45,0.45,0.45,0.450057,0.450014,0.549986,1
longer_shock,44,0.45,0.45,0.45,0.450026,0.450006,0.549994,1
longer_shock,45,0.45,0.45,0.45,0.450012,0.450003,0.549997,1
longer_shock,46,0.45,0.45,0.45,0.450005,0.450001,0.549999,1
longer_shock,47,0.45,0.45,0.45,0.450002,0.450001,0.549999,1
longer_shock,48,0.45,0.45,0.45,0.450001,0.45,0.55,1
longer_shock,49,0.475,0.468,0.46825,0.462,0.468313,0.531687,0
longer_shock,50,0.5,0.49104,0.49141,0.48066,0.490778,0.509222,0
longer_shock,51,0.525,0.515491,0.515905,0.50267,0.514766,0.485234,0
longer_shock,52,0.55,0.540338,0.540765,0.526286,0.539347,0.460653,0
longer_shock,53,0.575,0.565295,0.565727,0.550652,0.564168,0.435832,0
longer_shock,54,0.6,0.590282,0.590716,0.575364,0.589091,0.410909,0
longer_shock,55,0.625,0.615279,0.615713,0.600234,0.614056,0.385944,0
longer_shock,56,0.65,0.640278,0.640712,0.625175,0.639041,0.360959,0
longer_shock,57,0.675,0.665278,0.665712,0.650148,0.664034,0.335966,0
longer_shock,58,0.7,0.690278,0.690712,0.675136,0.689031,0.310969,0
longer_shock,59,0.725,0.715278,0.715712,0.700131,0.71403,0.28597,0
longer_shock,60,0.75,0.740278,0.740712,0.725128,0.739029,0.260971,0
longer_shock,61,0.775,0.765278,0.765712,0.750127,0.764029,0.235971,0
longer_shock,62,0.8,0.790278,0.790712,0.775127,0.789029,0.210971,0
longer_shock,63,0.825,0.815278,0.815712,0.800126,0.814029,0.185971,0
longer_shock,64,0.85,0.840278,0.840712,0.825126,0.839029,0.160971,0
longer_shock,65,0.875,0.865278,0.865712,0.850126,0.864029,0.135971,0
longer_shock,66,0.9,0.890278,0.890712,0.875126,0.889029,0.110971,0
longer_shock,67,0.925,0.915278,0.915712,0.900126,0.914029,0.085971,0
longer_shock,68,0.95,0.940278,0.940712,0.925126,0.939029,0.060971,0
longer_shock,69,0.975,0.965278,0.965712,0.950126,0.964029,0.035971,0
longer_shock,70,1.0,0.990278,0.990712,0.975126,0.989029,0.010971,0
longer_shock,71,1.0,0.997278,0.997462,0.988126,0.995716,0.004284,0
longer_shock,72,1.0,0.999238,0.999302,0.994466,0.998251,0.001749,0
longer_shock,73,1.0,0.999787,0.999807,0.997456,0.999263,0.000737,0
longer_shock,74,1.0,0.99994,0.999946,0.99884,0.999682,0.000318,0
longer_shock,75,1.0,0.999983,0.999985,0.999474,0.999861,0.000139,0
longer_shock,76,1.0,0.999995,0.999996,0.999762,0.999938,6.2e-05,0
longer_shock,77,1.0,0.999999,0.999999,0.999893,0.999973,2.7e-05,0
longer_shock,78,1.0,1.0,1.0,0.999952,0.999988,1.2e-05,0
longer_shock,79,1.0,1.0,1.0,0.999978,0.999994,6e-06,0
stronger_interdependence,0,1.0,1.0,1.0,1.0,1.0,0.0,0
stronger_interdependence,1,1.0,1.0,1.0,1.0,1.0,0.0,0
stronger_interdependence,2,1.0,1.0,1.0,1.0,1.0,0.0,0
stronger_interdependence,3,1.0,1.0,1.0,1.0,1.0,0.0,0
stronger_interdependence,4,1.0,1.0,1.0,1.0,1.0,0.0,0
stronger_interdependence,5,1.0,1.0,1.0,1.0,1.0,0.0,0
stronger_interdependence,6,1.0,1.0,1.0,1.0,1.0,0.0,0
stronger_interdependence,7,1.0,1.0,1.0,1.0,1.0,0.0,0
stronger_interdependence,8,1.0,1.0,1.0,1.0,1.0,0.0,0
stronger_interdependence,9,1.0,1.0,1.0,1.0,1.0,0.0,0
stronger_interdependence,10,1.0,1.0,1.0,1.0,1.0,0.0,0
stronger_interdependence,11,1.0,1.0,1.0,1.0,1.0,0.0,0
stronger_interdependence,12,1.0,1.0,1.0,1.0,1.0,0.0,0
stronger_interdependence,13,1.0,1.0,1.0,1.0,1.0,0.0,0
stronger_interdependence,14,1.0,1.0,1.0,1.0,1.0,0.0,0
stronger_interdependence,15,1.0,1.0,1.0,1.0,1.0,0.0,0
stronger_interdependence,16,1.0,1.0,1.0,1.0,1.0,0.0,0
stronger_interdependence,17,1.0,1.0,1.0,1.0,1.0,0.0,0
stronger_interdependence,18,1.0,1.0,1.0,1.0,1.0,0.0,0
stronger_interdependence,19,1.0,1.0,1.0,1.0,1.0,0.0,0
stronger_interdependence,20,0.965,0.9748,0.97074,0.97914,0.97242,0.02758,1
stronger_interdependence,21,0.93,0.942544,0.937022,0.949488,0.939764,0.060236,1
stronger_interdependence,22,0.895,0.908312,0.902355,0.91643,0.905524,0.094476,1
stronger_interdependence,23,0.86,0.873527,0.867447,0.882116,0.870772,0.129228,1
stronger_interdependence,24,0.825,0.838588,0.832472,0.847353,0.835853,0.164147,1
stronger_interdependence,25,0.79,0.803605,0.797479,0.812434,0.80088,0.19912,1
stronger_interdependence,26,0.755,0.768609,0.762481,0.777462,0.765888,0.234112,1
stronger_interdependence,27,0.72,0.733611,0.727482,0.742471,0.730891,0.269109,1
stronger_interdependence,28,0.685,0.698611,0.692482,0.707474,0.695892,0.304108,1
stronger_interdependence,29,0.65,0.663611,0.657482,0.672475,0.660892,0.339108,1
stronger_interdependence,30,0.615,0.628611,0.622482,0.637475,0.625892,0.374108,1
stronger_interdependence,31,0.58,0.593611,0.587482,0.602475,0.590892,0.409108,1
stronger_interdependence,32,0.545,0.558611,0.552482,0.567475,0.555892,0.444108,1
stronger_interdependence,33,0.51,0.523611,0.517482,0.532475,0.520892,0.479108,1
stronger_interdependence,34,0.475,0.488611,0.482482,0.497475,0.485892,0.514108,1
stronger_interdependence,35,0.45,0.460811,0.455842,0.468435,0.458772,0.541228,1
stronger_interdependence,36,0.45,0.453027,0.451375,0.456807,0.452803,0.547197,1
stronger_interdependence,37,0.475,0.468848,0.471264,0.467333,0.470611,0.529389,0
stronger_interdependence,38,0.5,0.491277,0.495084,0.48693,0.493323,0.506677,0
stronger_interdependence,39,0.525,0.515558,0.519774,0.509985,0.517579,0.482421,0
stronger_interdependence,40,0.55,0.540356,0.544689,0.534302,0.542337,0.457663,0
stronger_interdependence,41,0.575,0.5653,0.569665,0.559067,0.567258,0.432742,0
stronger_interdependence,42,0.6,0.590284,0.594658,0.583986,0.592232,0.407768,0
stronger_interdependence,43,0.625,0.615279,0.619657,0.60896,0.617224,0.382776,0
stronger_interdependence,44,0.65,0.640278,0.644656,0.633951,0.642221,0.357779,0
stronger_interdependence,45,0.675,0.665278,0.669656,0.658948,0.66722,0.33278,0
stronger_interdependence,46,0.7,0.690278,0.694656,0.683947,0.69222,0.30778,0
stronger_interdependence,47,0.725,0.715278,0.719656,0.708946,0.71722,0.28278,0
stronger_interdependence,48,0.75,0.740278,0.744656,0.733946,0.74222,0.25778,0
stronger_interdependence,49,0.775,0.765278,0.769656,0.758946,0.76722,0.23278,0
stronger_interdependence,50,0.8,0.790278,0.794656,0.783946,0.79222,0.20778,0
stronger_interdependence,51,0.825,0.815278,0.819656,0.808946,0.81722,0.18278,0
stronger_interdependence,52,0.85,0.840278,0.844656,0.833946,0.84222,0.15778,0
stronger_interdependence,53,0.875,0.865278,0.869656,0.858946,0.86722,0.13278,0
stronger_interdependence,54,0.9,0.890278,0.894656,0.883946,0.89222,0.10778,0
stronger_interdependence,55,0.925,0.915278,0.919656,0.908946,0.91722,0.08278,0
stronger_interdependence,56,0.95,0.940278,0.944656,0.933946,0.94222,0.05778,0
stronger_interdependence,57,0.975,0.965278,0.969656,0.958946,0.96722,0.03278,0
stronger_interdependence,58,1.0,0.990278,0.994656,0.983946,0.99222,0.00778,0
stronger_interdependence,59,1.0,0.997278,0.998756,0.994046,0.99752,0.00248,0
stronger_interdependence,60,1.0,0.999238,0.999672,0.997866,0.999194,0.000806,0
stronger_interdependence,61,1.0,0.999787,0.99991,0.999253,0.999737,0.000263,0
stronger_interdependence,62,1.0,0.99994,0.999975,0.999743,0.999915,8.5e-05,0
stronger_interdependence,63,1.0,0.999983,0.999993,0.999913,0.999972,2.8e-05,0
stronger_interdependence,64,1.0,0.999995,0.999998,0.999971,0.999991,9e-06,0
stronger_interdependence,65,1.0,0.999999,0.999999,0.99999,0.999997,3e-06,0
stronger_interdependence,66,1.0,1.0,1.0,0.999997,0.999999,1e-06,0
stronger_interdependence,67,1.0,1.0,1.0,0.999999,1.0,0.0,0
stronger_interdependence,68,1.0,1.0,1.0,1.0,1.0,0.0,0
stronger_interdependence,69,1.0,1.0,1.0,1.0,1.0,0.0,0
stronger_interdependence,70,1.0,1.0,1.0,1.0,1.0,0.0,0
stronger_interdependence,71,1.0,1.0,1.0,1.0,1.0,0.0,0
stronger_interdependence,72,1.0,1.0,1.0,1.0,1.0,0.0,0
stronger_interdependence,73,1.0,1.0,1.0,1.0,1.0,0.0,0
stronger_interdependence,74,1.0,1.0,1.0,1.0,1.0,0.0,0
stronger_interdependence,75,1.0,1.0,1.0,1.0,1.0,0.0,0
stronger_interdependence,76,1.0,1.0,1.0,1.0,1.0,0.0,0
stronger_interdependence,77,1.0,1.0,1.0,1.0,1.0,0.0,0
stronger_interdependence,78,1.0,1.0,1.0,1.0,1.0,0.0,0
stronger_interdependence,79,1.0,1.0,1.0,1.0,1.0,0.0,0
lower_demand_growth,0,1.0,1.0,1.0,1.0,1.0,0.0,0
lower_demand_growth,1,1.0,1.0,1.0,1.0,1.0,0.0,0
lower_demand_growth,2,1.0,1.0,1.0,1.0,1.0,0.0,0
lower_demand_growth,3,1.0,1.0,1.0,1.0,1.0,0.0,0
lower_demand_growth,4,1.0,1.0,1.0,1.0,1.0,0.0,0
lower_demand_growth,5,1.0,1.0,1.0,1.0,1.0,0.0,0
lower_demand_growth,6,1.0,1.0,1.0,1.0,1.0,0.0,0
lower_demand_growth,7,1.0,1.0,1.0,1.0,1.0,0.0,0
lower_demand_growth,8,1.0,1.0,1.0,1.0,1.0,0.0,0
lower_demand_growth,9,1.0,1.0,1.0,1.0,1.0,0.0,0
lower_demand_growth,10,1.0,1.0,1.0,1.0,1.0,0.0,0
lower_demand_growth,11,1.0,1.0,1.0,1.0,1.0,0.0,0
lower_demand_growth,12,1.0,1.0,1.0,1.0,1.0,0.0,0
lower_demand_growth,13,1.0,1.0,1.0,1.0,1.0,0.0,0
lower_demand_growth,14,1.0,1.0,1.0,1.0,1.0,0.0,0
lower_demand_growth,15,1.0,1.0,1.0,1.0,1.0,0.0,0
lower_demand_growth,16,1.0,1.0,1.0,1.0,1.0,0.0,0
lower_demand_growth,17,1.0,1.0,1.0,1.0,1.0,0.0,0
lower_demand_growth,18,1.0,1.0,1.0,1.0,1.0,0.0,0
lower_demand_growth,19,1.0,1.0,1.0,1.0,1.0,0.0,0
lower_demand_growth,20,0.965,0.9748,0.97445,0.9832,0.974363,0.025637,1
lower_demand_growth,21,0.93,0.942544,0.942026,0.957076,0.942912,0.057088,1
lower_demand_growth,22,0.895,0.908312,0.907733,0.926262,0.909327,0.090673,1
lower_demand_growth,23,0.86,0.873527,0.872929,0.8932,0.874914,0.125086,1
lower_demand_growth,24,0.825,0.838588,0.837983,0.859087,0.840164,0.159836,1
lower_demand_growth,25,0.79,0.803605,0.802998,0.82449,0.805273,0.194727,1
lower_demand_growth,26,0.755,0.768609,0.768002,0.789673,0.770321,0.229679,1
lower_demand_growth,27,0.72,0.733611,0.733003,0.754755,0.735342,0.264658,1
lower_demand_growth,28,0.685,0.698611,0.698003,0.719793,0.700352,0.299648,1
lower_demand_growth,29,0.65,0.663611,0.663003,0.684809,0.665356,0.334644,1
lower_demand_growth,30,0.615,0.628611,0.628003,0.649817,0.630358,0.369642,1
lower_demand_growth,31,0.58,0.593611,0.593003,0.61482,0.595359,0.404641,1
lower_demand_growth,32,0.545,0.558611,0.558003,0.579822,0.560359,0.439641,1
lower_demand_growth,33,0.51,0.523611,0.523003,0.544823,0.525359,0.474641,1
lower_demand_growth,34,0.475,0.488611,0.488003,0.509823,0.490359,0.509641,1
lower_demand_growth,35,0.45,0.460811,0.460303,0.479623,0.462684,0.537316,1
lower_demand_growth,36,0.45,0.453027,0.452817,0.464087,0.454983,0.545017,1
lower_demand_growth,37,0.475,0.468848,0.469025,0.468551,0.470356,0.529644,0
lower_demand_growth,38,0.5,0.491277,0.491624,0.483667,0.491642,0.508358,0
lower_demand_growth,39,0.525,0.515558,0.515964,0.50404,0.51514,0.48486,0
lower_demand_growth,40,0.55,0.540356,0.540782,0.526907,0.539511,0.460489,0
lower_demand_growth,41,0.575,0.5653,0.565731,0.550933,0.564241,0.435759,0
lower_demand_growth,42,0.6,0.590284,0.590717,0.575491,0.589123,0.410877,0
lower_demand_growth,43,0.625,0.615279,0.615713,0.600291,0.614071,0.385929,0
lower_demand_growth,44,0.65,0.640278,0.640712,0.6252,0.639048,0.360952,0
lower_demand_growth,45,0.675,0.665278,0.665712,0.65016,0.664037,0.335963,0
lower_demand_growth,46,0.7,0.690278,0.690712,0.675141,0.689033,0.310967,0
lower_demand_growth,47,0.725,0.715278,0.715712,0.700133,0.714031,0.285969,0
lower_demand_growth,48,0.75,0.740278,0.740712,0.725129,0.73903,0.26097,0
lower_demand_growth,49,0.775,0.765278,0.765712,0.750128,0.764029,0.235971,0
lower_demand_growth,50,0.8,0.790278,0.790712,0.775127,0.789029,0.210971,0
lower_demand_growth,51,0.825,0.815278,0.815712,0.800127,0.814029,0.185971,0
lower_demand_growth,52,0.85,0.840278,0.840712,0.825126,0.839029,0.160971,0
lower_demand_growth,53,0.875,0.865278,0.865712,0.850126,0.864029,0.135971,0
lower_demand_growth,54,0.9,0.890278,0.890712,0.875126,0.889029,0.110971,0
lower_demand_growth,55,0.925,0.915278,0.915712,0.900126,0.914029,0.085971,0
lower_demand_growth,56,0.95,0.940278,0.940712,0.925126,0.939029,0.060971,0
lower_demand_growth,57,0.975,0.965278,0.965712,0.950126,0.964029,0.035971,0
lower_demand_growth,58,1.0,0.990278,0.990712,0.975126,0.989029,0.010971,0
lower_demand_growth,59,1.0,0.997278,0.997462,0.988126,0.995716,0.004284,0
lower_demand_growth,60,1.0,0.999238,0.999302,0.994466,0.998251,0.001749,0
lower_demand_growth,61,1.0,0.999787,0.999807,0.997456,0.999263,0.000737,0
lower_demand_growth,62,1.0,0.99994,0.999946,0.99884,0.999682,0.000318,0
lower_demand_growth,63,1.0,0.999983,0.999985,0.999474,0.999861,0.000139,0
lower_demand_growth,64,1.0,0.999995,0.999996,0.999762,0.999938,6.2e-05,0
lower_demand_growth,65,1.0,0.999999,0.999999,0.999893,0.999973,2.7e-05,0
lower_demand_growth,66,1.0,1.0,1.0,0.999952,0.999988,1.2e-05,0
lower_demand_growth,67,1.0,1.0,1.0,0.999978,0.999994,6e-06,0
lower_demand_growth,68,1.0,1.0,1.0,0.99999,0.999998,2e-06,0
lower_demand_growth,69,1.0,1.0,1.0,0.999996,0.999999,1e-06,0
lower_demand_growth,70,1.0,1.0,1.0,0.999998,1.0,0.0,0
lower_demand_growth,71,1.0,1.0,1.0,0.999999,1.0,0.0,0
lower_demand_growth,72,1.0,1.0,1.0,1.0,1.0,0.0,0
lower_demand_growth,73,1.0,1.0,1.0,1.0,1.0,0.0,0
lower_demand_growth,74,1.0,1.0,1.0,1.0,1.0,0.0,0
lower_demand_growth,75,1.0,1.0,1.0,1.0,1.0,0.0,0
lower_demand_growth,76,1.0,1.0,1.0,1.0,1.0,0.0,0
lower_demand_growth,77,1.0,1.0,1.0,1.0,1.0,0.0,0
lower_demand_growth,78,1.0,1.0,1.0,1.0,1.0,0.0,0
lower_demand_growth,79,1.0,1.0,1.0,1.0,1.0,0.0,0
resilient_backup,0,1.0,1.0,1.0,1.0,1.0,0.0,0
resilient_backup,1,1.0,1.0,1.0,1.0,1.0,0.0,0
resilient_backup,2,1.0,1.0,1.0,1.0,1.0,0.0,0
resilient_backup,3,1.0,1.0,1.0,1.0,1.0,0.0,0
resilient_backup,4,1.0,1.0,1.0,1.0,1.0,0.0,0
resilient_backup,5,1.0,1.0,1.0,1.0,1.0,0.0,0
resilient_backup,6,1.0,1.0,1.0,1.0,1.0,0.0,0
resilient_backup,7,1.0,1.0,1.0,1.0,1.0,0.0,0
resilient_backup,8,1.0,1.0,1.0,1.0,1.0,0.0,0
resilient_backup,9,1.0,1.0,1.0,1.0,1.0,0.0,0
resilient_backup,10,1.0,1.0,1.0,1.0,1.0,0.0,0
resilient_backup,11,1.0,1.0,1.0,1.0,1.0,0.0,0
resilient_backup,12,1.0,1.0,1.0,1.0,1.0,0.0,0
resilient_backup,13,1.0,1.0,1.0,1.0,1.0,0.0,0
resilient_backup,14,1.0,1.0,1.0,1.0,1.0,0.0,0
resilient_backup,15,1.0,1.0,1.0,1.0,1.0,0.0,0
resilient_backup,16,1.0,1.0,1.0,1.0,1.0,0.0,0
resilient_backup,17,1.0,1.0,1.0,1.0,1.0,0.0,0
resilient_backup,18,1.0,1.0,1.0,1.0,1.0,0.0,0
resilient_backup,19,1.0,1.0,1.0,1.0,1.0,0.0,0
resilient_backup,20,0.972,0.9846,0.984628,0.991068,0.983074,0.016926,1
resilient_backup,21,0.944,0.96227,0.962321,0.975529,0.96103,0.03897,1
resilient_backup,22,0.916,0.936821,0.936887,0.955466,0.936293,0.063707,1
resilient_backup,23,0.888,0.90997,0.910043,0.932434,0.910112,0.089888,1
resilient_backup,24,0.86,0.882486,0.882563,0.907508,0.883139,0.116861,1
resilient_backup,25,0.832,0.854719,0.854798,0.881394,0.855728,0.144272,1
resilient_backup,26,0.804,0.826823,0.826903,0.854545,0.828068,0.171932,1
resilient_backup,27,0.776,0.798871,0.798951,0.827244,0.800266,0.199734,1
resilient_backup,28,0.748,0.770892,0.770972,0.799667,0.772383,0.227617,1
resilient_backup,29,0.72,0.742901,0.742982,0.771922,0.744451,0.255549,1
resilient_backup,30,0.692,0.714906,0.714986,0.744076,0.716492,0.283508,1
resilient_backup,31,0.664,0.686908,0.686988,0.716169,0.688516,0.311484,1
resilient_backup,32,0.636,0.658908,0.658989,0.688225,0.660531,0.339469,1
resilient_backup,33,0.608,0.630909,0.63099,0.660259,0.632539,0.367461,1
resilient_backup,34,0.58,0.602909,0.60299,0.632279,0.604544,0.395456,1
resilient_backup,35,0.552,0.574909,0.57499,0.604291,0.576547,0.423453,1
resilient_backup,36,0.524,0.546909,0.54699,0.576298,0.548549,0.451451,1
resilient_backup,37,0.564,0.556309,0.556322,0.569995,0.561656,0.438344,0
resilient_backup,38,0.604,0.582539,0.582496,0.579734,0.587192,0.412808,0
resilient_backup,39,0.644,0.616343,0.616265,0.600462,0.619267,0.380733,0
resilient_backup,40,0.684,0.653554,0.653458,0.628397,0.654852,0.345148,0
resilient_backup,41,0.724,0.692299,0.692193,0.660932,0.692356,0.307644,0
resilient_backup,42,0.764,0.731735,0.731624,0.696351,0.730927,0.269073,0
resilient_backup,43,0.804,0.771481,0.771367,0.733557,0.770101,0.229899,0
resilient_backup,44,0.844,0.811366,0.811252,0.77186,0.80962,0.19038,0
resilient_backup,45,0.884,0.851315,0.8512,0.810833,0.849337,0.150663,0
resilient_backup,46,0.924,0.891292,0.891176,0.850212,0.88917,0.11083,0
resilient_backup,47,0.964,0.931281,0.931166,0.889838,0.929071,0.070929,0
resilient_backup,48,1.0,0.969077,0.968965,0.928337,0.966595,0.033405,0
resilient_backup,49,1.0,0.986084,0.986012,0.954497,0.981648,0.018352,0
resilient_backup,50,1.0,0.993738,0.993697,0.971571,0.989752,0.010248,0
resilient_backup,51,1.0,0.997182,0.997161,0.982435,0.994195,0.005805,0
resilient_backup,52,1.0,0.998732,0.998721,0.989233,0.996672,0.003328,0
resilient_backup,53,1.0,0.999429,0.999424,0.993437,0.998073,0.001927,0
resilient_backup,54,1.0,0.999743,0.999741,0.996016,0.998875,0.001125,0
resilient_backup,55,1.0,0.999884,0.999883,0.997589,0.999339,0.000661,0
resilient_backup,56,1.0,0.999948,0.999947,0.998544,0.99961,0.00039,0
resilient_backup,57,1.0,0.999977,0.999976,0.999122,0.999769,0.000231,0
resilient_backup,58,1.0,0.999989,0.999989,0.999471,0.999863,0.000137,0
resilient_backup,59,1.0,0.999995,0.999995,0.999682,0.999918,8.2e-05,0
resilient_backup,60,1.0,0.999998,0.999998,0.999809,0.999951,4.9e-05,0
resilient_backup,61,1.0,0.999999,0.999999,0.999885,0.999971,2.9e-05,0
resilient_backup,62,1.0,1.0,1.0,0.999931,0.999983,1.7e-05,0
resilient_backup,63,1.0,1.0,1.0,0.999959,0.99999,1e-05,0
resilient_backup,64,1.0,1.0,1.0,0.999975,0.999994,6e-06,0
resilient_backup,65,1.0,1.0,1.0,0.999985,0.999996,4e-06,0
resilient_backup,66,1.0,1.0,1.0,0.999991,0.999998,2e-06,0
resilient_backup,67,1.0,1.0,1.0,0.999995,0.999999,1e-06,0
resilient_backup,68,1.0,1.0,1.0,0.999997,0.999999,1e-06,0
resilient_backup,69,1.0,1.0,1.0,0.999998,1.0,0.0,0
resilient_backup,70,1.0,1.0,1.0,0.999999,1.0,0.0,0
resilient_backup,71,1.0,1.0,1.0,0.999999,1.0,0.0,0
resilient_backup,72,1.0,1.0,1.0,1.0,1.0,0.0,0
resilient_backup,73,1.0,1.0,1.0,1.0,1.0,0.0,0
resilient_backup,74,1.0,1.0,1.0,1.0,1.0,0.0,0
resilient_backup,75,1.0,1.0,1.0,1.0,1.0,0.0,0
resilient_backup,76,1.0,1.0,1.0,1.0,1.0,0.0,0
resilient_backup,77,1.0,1.0,1.0,1.0,1.0,0.0,0
resilient_backup,78,1.0,1.0,1.0,1.0,1.0,0.0,0
resilient_backup,79,1.0,1.0,1.0,1.0,1.0,0.0,0
