"scenario","period","demand","capacity","backlog","trust","rework","learning","service_gap","service_quality","conceptual_systems_score","modeled_systems_score","conceptual_model_gap"
"formal_model_learning_frame",16,106.427640757667,144.899716915915,1.14662518985322,72.0415331878905,0,50.768,0,100,77.96,72.5392924695788,5.42070753042121
"formal_model_learning_frame",17,108.343338291305,150.566592952738,0,73.1089673596243,0,52.566,0,100,77.96,73.8471011351799,4.11289886482015
"formal_model_learning_frame",18,110.293518380548,156.353260254076,0,74.1837635675484,0,54.364,0,100,77.96,75.0540669172947,2.9059330827053
"formal_model_learning_frame",19,112.278801711398,162.261395897633,0,75.2602257948466,0,56.162,0,100,77.96,76.273596038475,1.68640396152504
"formal_model_learning_frame",20,114.299820142203,168.2927004402,0,76.3383915999736,0,57.96,0,100,77.96,77.5058679440134,0.454132055986605
"formal_model_learning_frame",21,116.357216904763,174.448898246363,0,77.4182989957321,0,59.758,0,100,77.96,78.7510645735693,-0.791064573569301
"formal_model_learning_frame",22,118.451646809049,180.731737821812,0,78.4999864543474,0,61.556,0,100,77.96,80.009370395768,-2.04937039576804
"formal_model_learning_frame",23,120.583776451612,187.142992151317,0,79.5834929125896,0,63.354,0,100,77.96,81.2809724432792,-3.32097244327915
"formal_model_learning_frame",24,122.754284427741,193.684459041436,0,80.6688577769444,0,65.152,0,100,77.96,82.5660603483797,-4.60606034837969
"formal_model_learning_frame",25,124.96386154744,200,0,81.7561209288313,0,66.95,0,100,77.96,83.8290302322078,-5.86903023220782
"formal_model_learning_frame",26,127.213211055294,200,0,82.8451593920536,0,68.748,0,100,77.96,84.4608898480134,-6.5008898480134
"formal_model_learning_frame",27,129.503048854289,200,0,83.9330711411265,0,70.546,0,100,77.96,85.0924677852816,-7.13246778528162
"formal_model_learning_frame",28,131.834103733666,200,0,85.0198355675097,0,72.344,0,100,77.96,85.7237588918774,-7.76375889187742
"formal_model_learning_frame",29,134.207117600872,200,0,86.1054316917092,0,74.142,0,100,77.96,86.3547579229273,-8.39475792292731
"formal_model_learning_frame",30,136.622845717688,200,0,87.1898381566004,0,75.94,0,100,77.96,86.9854595391501,-9.02545953915009
"formal_model_learning_frame",31,139.082056940607,200,0,88.2730332206301,0,77.738,0,100,77.96,87.6158583051575,-9.65585830515752
"formal_model_learning_frame",32,141.585533965537,200,0,89.3549947508973,0,79.536,0,100,77.96,88.2459486877243,-10.2859486877243
"formal_model_learning_frame",33,144.134073576917,200,0,90.4357002161089,0,81.334,0,100,77.96,88.8757250540272,-10.9157250540272
"formal_model_learning_frame",34,146.728486901302,200,0,91.5151266794082,0,83.132,0,100,77.96,89.5051816698521,-11.5451816698521
"formal_model_learning_frame",35,149.369599665525,200,0,92.5932507910754,0,84.93,0,100,77.96,90.1343126977689,-12.1743126977689
"formal_model_learning_frame",36,152.058252459505,200,0,93.6700487810957,0,86.728,0,100,77.96,90.7631121952739,-12.8031121952739
"formal_model_learning_frame",37,154.795301003776,200,0,94.7454964515938,0,88.526,0,100,77.96,91.3915741128985,-13.4315741128984
"formal_model_learning_frame",38,157.581616421844,200,0,95.8195691691329,0,90.324,0,100,77.96,92.0196922922832,-14.0596922922832
"formal_model_learning_frame",39,160.418085517437,200,0,96.8922418568742,0,92.122,0,100,77.96,92.6474604642185,-14.6874604642185
"formal_model_learning_frame",40,163.305611056751,200,0,97.9634889865958,0,93.92,0,100,77.96,93.274872246649,-15.3148722466489
"formal_model_learning_frame",41,166.245112055772,200,0,99.0332845705679,0,95.718,0,100,77.96,93.901921142642,-15.941921142642
"formal_model_learning_frame",42,169.237524072776,200,0,100,0,97.516,0,100,77.96,94.5032,-16.5432
"formal_model_learning_frame",43,172.283799506086,200,0,100,0,99.314,0,100,77.96,94.8628,-16.9028
"formal_model_learning_frame",44,175.384907897196,200,0,100,0,100,0,100,77.96,95,-17.04
"formal_model_learning_frame",45,178.541836239345,200,0,100,0,100,0,100,77.96,95,-17.04
"formal_model_learning_frame",46,181.755589291653,200,0,100,0,100,0,100,77.96,95,-17.04
"formal_model_learning_frame",47,185.027189898903,200,0,100,0,100,0,100,77.96,95,-17.04
"formal_model_learning_frame",48,188.357679317083,200,0,100,0,100,0,100,77.96,95,-17.04
"formal_model_learning_frame",49,191.748117544791,200,0,100,0,100,0,100,77.96,95,-17.04
"formal_model_learning_frame",50,195.199583660597,200,0,100,0,100,0,100,77.96,95,-17.04
"formal_model_learning_frame",51,198.713176166488,200,0,100,0,100,0,100,77.96,95,-17.04
"formal_model_learning_frame",52,200,200,0,100,0,100,0,100,77.96,95,-17.04
"formal_model_learning_frame",53,200,200,0,100,0,100,0,100,77.96,95,-17.04
"formal_model_learning_frame",54,200,200,0,100,0,100,0,100,77.96,95,-17.04
"formal_model_learning_frame",55,200,200,0,100,0,100,0,100,77.96,95,-17.04
"formal_model_learning_frame",56,200,200,0,100,0,100,0,100,77.96,95,-17.04
"formal_model_learning_frame",57,200,200,0,100,0,100,0,100,77.96,95,-17.04
"formal_model_learning_frame",58,200,200,0,100,0,100,0,100,77.96,95,-17.04
"formal_model_learning_frame",59,200,200,0,100,0,100,0,100,77.96,95,-17.04
"formal_model_learning_frame",60,200,200,0,100,0,100,0,100,77.96,95,-17.04
"formal_model_learning_frame",61,200,200,0,100,0,100,0,100,77.96,95,-17.04
"formal_model_learning_frame",62,200,200,0,100,0,100,0,100,77.96,95,-17.04
"formal_model_learning_frame",63,200,200,0,100,0,100,0,100,77.96,95,-17.04
"formal_model_learning_frame",64,200,200,0,100,0,100,0,100,77.96,95,-17.04
"formal_model_learning_frame",65,200,200,0,100,0,100,0,100,77.96,95,-17.04
"formal_model_learning_frame",66,200,200,0,100,0,100,0,100,77.96,95,-17.04
"formal_model_learning_frame",67,200,200,0,100,0,100,0,100,77.96,95,-17.04
"formal_model_learning_frame",68,200,200,0,100,0,100,0,100,77.96,95,-17.04
"formal_model_learning_frame",69,200,200,0,100,0,100,0,100,77.96,95,-17.04
"formal_model_learning_frame",70,200,200,0,100,0,100,0,100,77.96,95,-17.04
"formal_model_learning_frame",71,200,200,0,100,0,100,0,100,77.96,95,-17.04
"formal_model_learning_frame",72,200,200,0,100,0,100,0,100,77.96,95,-17.04
"formal_model_learning_frame",73,200,200,0,100,0,100,0,100,77.96,95,-17.04
"formal_model_learning_frame",74,200,200,0,100,0,100,0,100,77.96,95,-17.04
"formal_model_learning_frame",75,200,200,0,100,0,100,0,100,77.96,95,-17.04
"formal_model_learning_frame",76,200,200,0,100,0,100,0,100,77.96,95,-17.04
"formal_model_learning_frame",77,200,200,0,100,0,100,0,100,77.96,95,-17.04
"formal_model_learning_frame",78,200,200,0,100,0,100,0,100,77.96,95,-17.04
"formal_model_learning_frame",79,200,200,0,100,0,100,0,100,77.96,95,-17.04
"formal_model_learning_frame",80,200,200,0,100,0,100,0,100,77.96,95,-17.04
"delayed_feedback_frame",0,80,70,22,58,8,22,32,81.2,59.66,46.86,12.8
"delayed_feedback_frame",1,81.44,71.9992,24.988872,58.340489024,8.3472,22.813,34.429672,79.863644,59.46562624,46.555768256,12.909857984
"delayed_feedback_frame",2,82.90592,74.0165506,28.046934446,58.649831768432,8.74299344,23.626,36.936303846,78.471800373,59.26509569232,46.214710653408,13.050385038912
"delayed_feedback_frame",3,84.39822656,76.0514862538,31.189821371158,58.9270721993277,9.18891951692,24.439,39.536561677358,77.015597330399,59.0570750658114,45.8320758096778,13.2249992561335
"delayed_feedback_frame",4,85.91739463808,78.1034132373304,34.4337294986823,59.1710803499903,9.68685075046716,25.252,42.2477108994319,75.4857467876205,58.8401831280454,45.4028348850785,13.437348242967
"delayed_feedback_frame",5,87.4639077415654,80.1717043952093,37.7955221024101,59.3805449071091,10.2390049684558,26.065,45.0877254487662,73.8724855366574,58.6129819640987,44.921649371786,13.6913325923127
"delayed_feedback_frame",6,89.0382580809136,82.2556936602394,41.2928369716167,59.5539646390194,10.8479594774311,26.878,48.0754013922909,72.1655134867536,58.3739678886167,44.3828369530286,13.9911309355882
"delayed_feedback_frame",7,90.64094672637,84.3546703110201,44.9441991594912,59.6896386131773,11.5166675052769,27.691,51.2304755748412,70.3539285857325,58.1215619540127,43.7803352183754,14.3412267356373
"delayed_feedback_frame",8,92.2724837674447,86.4678729312401,48.7691392240072,59.7856551423139,12.2484770167738,28.504,54.5737500602118,68.4261580140233,57.854099995183,43.1076630079927,14.7464369871904
"delayed_feedback_frame",9,93.9333884752587,88.5944830323696,52.7883177036519,59.8398793907548,13.047152017978,29.317,58.127223146541,66.3698852204372,57.5698221482767,42.3578791439949,15.2119430042818
"delayed_feedback_frame",10,95.6241894678134,90.7336182993913,57.0236566088814,59.8499395639859,13.9168964809088,30.13,61.9142277773035,64.1719723430302,57.2668617778157,41.5235382908202,15.7433234869955
"delayed_feedback_frame",11,97.345424878234,92.8843254168721,61.498478753459,59.8132115956734,14.8623810364549,30.943,65.9595782148208,61.8183775298304,56.9432337428143,40.5966436687405,16.3465900740738
"delayed_feedback_frame",12,99.0976425260422,95.0455724300772,66.2376557982927,59.7268022369362,15.8887726007513,31.756,70.2897258942578,59.2940666426082,56.5968219284594,39.5685963250822,17.0282256033771
"delayed_feedback_frame",13,100.881400091511,97.2162405929366,71.2677659343049,59.5875304426748,17.0017671186365,32.569,74.9329254328793,56.5829187920376,56.2253659653697,38.4301406463477,17.795225319022
"delayed_feedback_frame",14,102.697265293158,99.3951156514935,76.6172621905773,59.3919069391104,18.207625627294,33.382,79.919411832242,53.6676251143261,55.8264470534206,37.1713057710729,18.6551412823477
"delayed_feedback_frame",15,104.545816068435,101.580878507947,82.3166524198937,59.1361118453228,19.5132138639389,34.195,85.2815899803812,50.5295801574308,55.3974728015695,35.7813425377745,19.616130263795
"delayed_feedback_frame",16,106.427640757667,103.77209520656,88.3986920862517,58.81597020942,20.9260456635465,35.008,91.0542376373586,47.1487651990794,54.9356609890113,34.2486555745777,20.6870054144336
"delayed_feedback_frame",17,108.343338291305,105.967206178466,94.8985910583842,58.4269253069483,22.4543304162937,35.821,97.2747231712233,43.5036227686856,54.4380221463021,32.5607301069069,21.8772920393953
"delayed_feedback_frame",18,110.293518380548,108.164514677828,101.854235700323,57.9640095351891,24.1070248797181,36.634,103.983239403044,39.5709215905769,53.9013408477565,30.7040530267631,23.1972878209934
"delayed_feedback_frame",19,112.278801711398,110.362174336732,109.306427645072,57.4218127219815,25.893889667779,37.447,111.223055019738,35.3256111064083,53.322155598421,28.664027731417,24.6581278670039
"delayed_feedback_frame",20,114.299820142203,112.558175760746,117.299140741159,56.7944476515842,27.8255507681738,38.26,119.040785122616,30.740664669831,52.6967371901907,26.424882200578,26.2718549896127
"delayed_feedback_frame",21,116.357216904763,114.75033208107,125.879797774791,56.075512592735,29.9135664706261,39.073,127.486682598484,25.7869104360389,52.0210653921213,23.9695697390294,28.0514956530919
"delayed_feedback_frame",22,118.451646809049,116.93626337274,135.099568693337,55.2580505953685,32.1705001225958,39.886,136.614952129646,20.4328488922687,51.2908038296284,21.2796617660737,30.0111420635546
"delayed_feedback_frame",23,120.583776451612,119.113379841256,145.013692189564,54.3345053023134,34.6099991651887,40.699,146.48408879992,14.6444558922242,50.5012728960064,18.3352319836365,32.1660409123699
"delayed_feedback_frame",24,122.754284427741,121.27886367235,155.681822651383,53.2966730005634,37.2468809411871,41.512,157.157243406774,8.38496996719738,49.647420527458,15.1147312012187,34.5326893262394
"delayed_feedback_frame",25,124.96386154744,123.429649431283,167.168404639668,52.1356506132821,40.0972258093226,42.325,168.702616755825,1.6146625888246,48.723790659534,11.594852037731,37.128938621803
"delayed_feedback_frame",26,127.213211055294,125.562402889025,179.543077227982,50.8417793084023,43.1784781444391,43.138,181.193885394251,0,47.7244891684599,9.463205671539,38.2612834969209
"delayed_feedback_frame",27,129.503048854289,127.673498142859,192.881110723885,49.4331304226113,46.5095558523241,43.951,194.710661435315,0,46.6431470851748,7.65128796970162,38.9918591154732
"delayed_feedback_frame",28,131.834103733666,129.75899288836,200,47.9094193946673,50.1109690810304,44.764,202.075110845306,0,46.0539911323755,6.38940877534828,39.6645823570272
"delayed_feedback_frame",29,134.207117600872,131.81460168814,200,46.3196954880076,53.8596712979365,45.577,202.392515912733,0,46.0285987269814,5.79783334612541,40.230765380856
"delayed_feedback_frame",30,136.622845717688,133.837846233864,200,44.7204988496067,57.6147216161912,46.39,202.784999483824,0,45.9972000412941,5.19970109335943,40.7974989479347
"delayed_feedback_frame",31,139.082056940607,135.828340025726,200,43.1117558769939,61.3776216058677,47.203,203.253716914881,0,45.9597026468096,4.59472973094095,41.3649729158686
"delayed_feedback_frame",32,141.585533965537,137.78567056187,200,41.493388440772,65.1498959441653,48.016,203.799863403668,0,45.9160109277066,3.98262977475516,41.9333811529514
"delayed_feedback_frame",33,144.134073576917,139.709398757764,200,39.86531379875,68.9330932122386,48.829,204.424674819153,0,45.8660260144677,3.36310434362811,42.5029216708396
"delayed_feedback_frame",34,146.728486901302,141.5990583484,200,38.2274445075304,72.7287867086217,49.642,205.129428552901,0,45.8096457157679,2.73584895542938,43.0737967603385
"delayed_feedback_frame",35,149.369599665525,143.454155272906,200,36.5796883314938,76.5385752796797,50.455,205.915444392619,0,45.7467644485905,2.10055131821215,43.6462131303784
"delayed_feedback_frame",36,152.058252459505,145.274167041167,200,34.9219481491246,80.3640841675321,51.268,206.784085418337,0,45.677273166533,1.45689111626809,44.2203820502649
"delayed_feedback_frame",37,154.795301003776,147.058542082025,200,33.2541218566186,84.2069658758989,52.081,207.736758921751,0,45.6010592862599,0.804539790972315,44.7965194952876
"delayed_feedback_frame",38,157.581616421844,148.806699072625,200,31.5761022687112,88.0689010543339,52.894,208.774917349219,0,45.5180066120625,0.143160316290198,45.3748462957723
"delayed_feedback_frame",39,160.418085517437,150.518026248463,200,29.8877770166658,91.9515994013183,53.707,209.900059268974,0,45.4279952584821,0,45.4279952584821
"delayed_feedback_frame",40,163.305611056751,152.19188069368,200,28.1890284433567,95.8568005866977,54.52,211.113730363071,0,45.3309015709543,0,45.3309015709543
"delayed_feedback_frame",41,166.245112055772,153.827587611122,200,26.479733495384,99.7862751939592,55.3330000000001,212.41752444465,0,45.226598044428,0,45.226598044428
"delayed_feedback_frame",42,169.237524072776,155.424439571713,200,24.7597636121519,103.741825682852,56.1460000000001,213.813084501063,0,45.114953239915,0,45.114953239915
"delayed_feedback_frame",43,172.283799506086,156.981695742616,200,23.0289846118429,107.725287372873,56.9590000000001,215.30210376347,0,44.9958316989224,0,44.9958316989224
"delayed_feedback_frame",44,175.384907897196,158.498581093706,200,21.2872565742177,111.738529448143,57.7720000000001,216.886326803489,0,44.8690938557208,0,44.8690938557208
"delayed_feedback_frame",45,178.541836239345,159.974285581827,200,19.5344337201696,115.783455984213,58.5850000000001,218.567550657518,0,44.7345959473986,0,44.7345959473986
"delayed_feedback_frame",46,181.755589291653,161.4079633123,200,17.770364287959,119.862006997363,59.3980000000001,220.347625979353,0,44.5921899216518,0,44.5921899216518
"delayed_feedback_frame",47,185.027189898903,162.798731677151,200,15.9948904060538,120,60.2110000000001,222.228458221752,0,44.4417233422598,0,44.4417233422598
"delayed_feedback_frame",48,188.357679317083,164.205312862245,200,14.2174336878609,120,61.0240000000001,224.152366454838,0,44.2878106836129,0,44.2878106836129
"delayed_feedback_frame",49,191.748117544791,165.629919078005,200,12.4382903355612,120,61.8370000000001,226.118198466785,0,44.1305441226572,0,44.1305441226572
"delayed_feedback_frame",50,195.199583660597,167.072712549707,200,10.6574246216685,120,62.6500000000001,228.12687111089,0,43.9698503111288,0,43.9698503111288
"delayed_feedback_frame",51,198.713176166488,168.533856962655,200,8.87480005774847,120,63.4630000000001,230.179319203833,0,43.8056544636934,0,43.8056544636934
"delayed_feedback_frame",52,200,170.013517475319,200,7.09037937966071,120,64.2760000000001,229.986482524681,0,43.8210813980255,0,43.8210813980255
"delayed_feedback_frame",53,200,171.511860732596,200,5.30598951938818,120,65.0890000000001,228.488139267404,0,43.9409488586077,0,43.9409488586077
"delayed_feedback_frame",54,200,173.02905487919,200,3.5226920389012,120,65.9020000000001,226.97094512081,0,44.0623243903352,0,44.0623243903352
"delayed_feedback_frame",55,200,174.565269573102,200,1.74050063299383,120,66.7150000000001,225.434730426898,0,44.1852215658482,0,44.1852215658482
"delayed_feedback_frame",56,200,176.12067599926,200,0,120,67.5280000000001,223.87932400074,0,44.3096540799408,0,44.3096540799408
"delayed_feedback_frame",57,200,177.695446883254,200,0,120,68.3410000000001,222.304553116746,0,44.4356357506603,0,44.4356357506603
"delayed_feedback_frame",58,200,179.289756505203,200,0,120,69.1540000000001,220.710243494797,0,44.5631805204162,0,44.5631805204162
"delayed_feedback_frame",59,200,180.90378071375,200,0,120,69.9670000000001,219.09621928625,0,44.6923024571,0,44.6923024571
"delayed_feedback_frame",60,200,182.537696940173,200,0,120,70.7800000000001,217.462303059827,0,44.8230157552139,0,44.8230157552139
"delayed_feedback_frame",61,200,184.191684212635,200,0,120,71.5930000000001,215.808315787365,0,44.9553347370108,0,44.9553347370108
"delayed_feedback_frame",62,200,185.865923170549,200,0,120,72.4060000000001,214.134076829451,0,45.0892738536439,0,45.0892738536439
"delayed_feedback_frame",63,200,187.560596079084,200,0,120,73.2190000000001,212.439403920916,0,45.2248476863267,0,45.2248476863267
"delayed_feedback_frame",64,200,189.275886843795,200,0,120,74.0320000000001,210.724113156205,0,45.3620709475036,0,45.3620709475036
"delayed_feedback_frame",65,200,191.011981025389,200,0,120,74.8450000000001,208.988018974611,0,45.5009584820312,0,45.5009584820312
"delayed_feedback_frame",66,200,192.769065854618,200,0,120,75.6580000000001,207.230934145382,0,45.6415252683694,0,45.6415252683694
"delayed_feedback_frame",67,200,194.547330247309,200,0,120,76.4710000000001,205.452669752691,0,45.7837864197848,0,45.7837864197848
"delayed_feedback_frame",68,200,196.346964819535,200,0,120,77.2840000000001,203.653035180465,0,45.9277571855628,0,45.9277571855628
"delayed_feedback_frame",69,200,198.168161902911,200,0,120,78.0970000000001,201.831838097089,0,46.0734529522329,0,46.0734529522329
"delayed_feedback_frame",70,200,200,200,0,120,78.9100000000001,200,0,46.22,0,46.22
"delayed_feedback_frame",71,200,200,200,0,120,79.7230000000001,200,0,46.22,0,46.22
"delayed_feedback_frame",72,200,200,200,0,120,80.5360000000001,200,0,46.22,0,46.22
"delayed_feedback_frame",73,200,200,200,0,120,81.3490000000001,200,0,46.22,0,46.22
"delayed_feedback_frame",74,200,200,200,0,120,82.1620000000001,200,0,46.22,0,46.22
"delayed_feedback_frame",75,200,200,200,0,120,82.9750000000001,200,0,46.22,0,46.22
"delayed_feedback_frame",76,200,200,200,0,120,83.7880000000001,200,0,46.22,0,46.22
"delayed_feedback_frame",77,200,200,200,0,120,84.6010000000001,200,0,46.22,0,46.22
"delayed_feedback_frame",78,200,200,200,0,120,85.4140000000001,200,0,46.22,0,46.22
"delayed_feedback_frame",79,200,200,200,0,120,86.2270000000001,200,0,46.22,0,46.22
"delayed_feedback_frame",80,200,200,200,0,120,87.0400000000001,200,0,46.22,0,46.22
"overfit_metric_frame",0,80,70,22,58,8,22,32,81.2,54.08,46.86,7.22000000000001
"overfit_metric_frame",1,81.44,72.0548,25.188668,58.206901988,8.6864,22.432,34.573868,79.672826,53.87409056,46.323626497,7.550464063
"overfit_metric_frame",2,82.90592,74.1281276,28.543248516,58.377504055356,9.434572832,22.864,37.321040916,78.0373790508,53.65431672672,45.721691712679,7.93262501404099
"overfit_metric_frame",3,84.39822656,76.21926001112,32.0833096205992,58.5097037849738,10.248677813984,23.296,40.2622761694792,76.281824680366,53.4190179064417,45.0474667173077,8.37155118913393
"overfit_metric_frame",4,85.91739463808,78.3274041040325,35.8297860592395,58.6011630091621,11.1333724420515,23.728,43.4197765932869,74.3934313486385,53.166417872537,44.2936760950537,8.87274177748339
"overfit_metric_frame",5,87.4639077415654,80.4516881625461,39.8051366313823,58.6492905048742,12.0938470802904,24.16,46.8173562104016,72.3584754166975,52.8946115031679,43.4524433423006,9.44216816086723
"overfit_metric_frame",6,89.0382580809136,82.5911530261297,44.0335127912091,58.6512227914202,13.13586362934,24.592,50.480617845993,70.1621388067345,52.6015505723206,42.5152318189664,10.0863187533541
"overfit_metric_frame",7,90.64094672637,84.744742554977,48.5409397227002,58.6038028891428,14.2657984576439,25.024,54.4371438940932,67.788398592778,52.2850284884725,41.4727808147002,10.8122476737723
"overfit_metric_frame",8,92.2724837674447,86.9112933462171,53.3555112355783,58.5035568823937,15.4906899111021,25.456,58.7167016568059,65.2199077027113,51.9426638674555,40.3150362558104,11.6276276116451
"overfit_metric_frame",9,93.9333884752587,89.089523624359,58.5075999302425,58.3466681138324,16.8182907508654,25.888,63.3514647811422,62.437865846626,51.5718828175086,39.0310755392277,12.5408072782809
"overfit_metric_frame",10,95.6241894678134,91.278021222964,64.0300841922167,58.1289488194889,18.2571259056129,26.32,68.3762524370661,59.4218797145024,51.1698998050347,37.6090259364558,13.560873868579
"overfit_metric_frame",11,97.345424878234,93.4752305678324,69.958593700619,57.8458089950414,19.8165559641024,26.752,73.8287880110207,56.1498114070538,50.7336969591183,36.0359759629824,14.6977209961359
"overfit_metric_frame",12,99.0976425260422,95.679438564617,76.3317752716384,57.4922222632248,21.5068468763669,27.184,79.7499792330637,52.5976139767397,50.2600016613549,34.2978790566709,15.962122604684
"overfit_metric_frame",13,100.881400091511,97.8887592856822,83.1915810079882,57.0626884900599,23.3392463779605,27.616,86.184221813817,48.7391528608054,49.7452622548946,32.3794488518319,17.3658134030627
"overfit_metric_frame",14,102.697265293158,100.101117342155,90.5835808898982,56.551192873494,25.3260677014921,28.048,93.1797288409011,44.5460118840272,49.1856216927279,30.2640452735836,18.9215764191443
"overfit_metric_frame",15,104.545816068435,102.314229817397,98.5573021236236,55.9511612019175,27.4807811936737,28.48,100.788888374662,39.9872823948832,48.576888930027,27.9335506092706,20.6433383207565
"overfit_metric_frame",16,106.427640757667,104.525586627483,107.166597761019,55.2554109516479,29.8181145146656,28.912,109.068651891203,35.0293339742656,47.9145078487038,25.3682346396382,22.5462732090656
"overfit_metric_frame",17,108.343338291305,106.732429162665,116.470047319909,54.4560978616658,32.3541621600545,29.344,118.080956448549,29.6355650197065,47.1935234841161,22.5466078315958,24.6469156525203
"overfit_metric_frame",18,110.293518380548,108.931727051054,126.531392371386,53.5446575904021,35.1065051148196,29.776,127.89318370088,23.766131359373,46.4085453039296,19.4452615061563,26.9632837977733
"overfit_metric_frame",19,112.278801711398,111.120152871893,137.420010318501,52.5117420229731,38.0943415236408,30.208,138.578659158006,17.3776508877227,45.5537072673595,16.0386937988532,29.5150134685063
"overfit_metric_frame",20,114.299820142203,113.294054630629,149.211429873057,51.3471497576665,41.3386293434329,30.64,150.217195384631,10.4228820374829,44.6226243692295,12.2991201249038,32.3235042443257
"overfit_metric_frame",21,116.357216904763,115.449425791415,161.987892045336,50.0397502574084,44.8622420326641,31.072,162.895683158684,2.85037370922547,43.6083453473053,8.19626674682801,35.4120786004772
"overfit_metric_frame",22,118.451646809049,117.58187264463,175.838960798023,48.5774011050631,48.6901384284725,31.504,176.708734962442,0,42.5033012030047,5.31592069665561,37.187380506349
"overfit_metric_frame",23,120.583776451612,119.686578767294,190.86218788267,46.9684414141191,52.8495480675711,31.936,191.759385566987,0,41.299249154641,3.08431723185655,38.2149319227845
"overfit_metric_frame",24,122.754284427741,121.758266312721,200,45.212766883121,57.3701733211788,32.368,200.99601811502,0,40.5603185507984,1.34709235387549,39.2132261969229
"overfit_metric_frame",25,124.96386154744,123.791153842343,200,43.3623043743734,62.1124777559392,32.8,201.172707705097,0,40.5461833835922,0.462819814436747,40.0833635691555
"overfit_metric_frame",26,127.213211055294,125.78148936827,200,41.4986254008709,66.8590227408616,33.232,201.431721687024,0,40.5254622650381,0,40.5254622650381
"overfit_metric_frame",27,129.503048854289,127.728741210208,200,39.621647175882,71.6117840613502,33.664,201.774307644082,0,40.4980553884735,0,40.4980553884735
"overfit_metric_frame",28,131.834103733666,129.6323422026,200,37.7312804627401,76.3727674448081,34.096,202.201761531067,0,40.4638590775147,0,40.4638590775147
"overfit_metric_frame",29,134.207117600872,131.491688855156,200,35.827429452771,81.1440097215537,34.528,202.715428745716,0,40.4227657003427,0,40.4227657003427
"overfit_metric_frame",30,136.622845717688,133.30614048674,200,33.9099916391712,85.9275800114509,34.96,203.316705230949,0,40.3746635815241,0,40.3746635815241
"overfit_metric_frame",31,139.082056940607,135.075018331922,200,31.9788576867426,90.7255809369937,35.392,204.007038608685,0,40.3194369113052,0,40.3194369113052
"overfit_metric_frame",32,141.585533965537,136.797604619518,200,30.0339112973855,95.5401498636021,35.824,204.787929346019,0,40.2569656523185,0,40.2569656523185
"overfit_metric_frame",33,144.134073576917,138.473141622379,200,28.0750290712487,100.373460167907,36.256,205.660931954538,0,40.1871254436369,0,40.1871254436369
"overfit_metric_frame",34,146.728486901302,140.100830677706,200,26.1020803634331,105.227722534816,36.688,206.627656223595,0,40.1097875021124,0,40.1097875021124
"overfit_metric_frame",35,149.369599665525,141.679831177139,200,24.1149271361436,110.105186284182,37.12,207.689768488386,0,40.0248185209291,0,40.0248185209291
"overfit_metric_frame",36,152.058252459505,143.209259525825,200,22.1134238061787,115.008140727903,37.552,208.84899293368,0,39.9320805653056,0,39.9320805653056
"overfit_metric_frame",37,154.795301003776,144.68818806969,200,20.0974170876464,119.938916558311,37.984,210.107112934085,0,39.8314309652732,0,39.8314309652732
"overfit_metric_frame",38,157.581616421844,146.115643990082,200,18.0667458297913,120,38.416,211.465972431761,0,39.7227222054591,0,39.7227222054591
"overfit_metric_frame",39,160.418085517437,147.564106473973,200,16.0345300790695,120,38.848,212.853979043464,0,39.6116816765229,0,39.6116816765229
"overfit_metric_frame",40,163.305611056751,149.034722845187,200,14.000906754623,120,39.28,214.270888211564,0,39.4983289430749,0,39.4983289430749
"overfit_metric_frame",41,166.245112055772,150.527736796484,200,11.965847220578,120,39.712,215.717375259288,0,39.3826099792569,0,39.3826099792569
"overfit_metric_frame",42,169.237524072776,152.043394701245,200,9.92932219862048,120,40.144,217.194129371531,0,39.2644696502775,0,39.2644696502775
"overfit_metric_frame",43,172.283799506086,153.581945642959,200,7.8913017550358,120,40.576,218.701853863127,0,39.1438516909498,0,39.1438516909498
"overfit_metric_frame",44,175.384907897196,155.143641445031,200,5.8517552874988,120,41.008,220.241266452164,0,39.0206986838269,0,39.0206986838269
"overfit_metric_frame",45,178.541836239345,156.728736700927,200,3.81065151161114,120,41.44,221.813099538418,0,38.8949520369265,0,38.8949520369265
"overfit_metric_frame",46,181.755589291653,158.337488804637,200,1.76795844718041,120,41.872,223.418100487016,0,38.7665519610387,0,38.7665519610387
"overfit_metric_frame",47,185.027189898903,159.970157981488,200,0,120,42.304,225.057031917415,0,38.6354374466068,0,38.6354374466068
"overfit_metric_frame",48,188.357679317083,161.627007319284,200,0,120,42.736,226.730671997799,0,38.5015462401761,0,38.5015462401761
"overfit_metric_frame",49,191.748117544791,163.308302799796,200,0,120,43.168,228.439814744994,0,38.3648148204004,0,38.3648148204004
"overfit_metric_frame",50,195.199583660597,165.014313330594,200,0,120,43.6,230.185270330003,0,38.2251783735998,0,38.2251783735998
"overfit_metric_frame",51,198.713176166488,166.745310777231,200,0,120,44.032,231.967865389257,0,38.0825707688594,0,38.0825707688594
"overfit_metric_frame",52,200,168.50156999578,200,0,120,44.464,231.49843000422,0,38.1201255996624,0,38.1201255996624
"overfit_metric_frame",53,200,170.283368865734,200,0,120,44.896,229.716631134266,0,38.2626695092587,0,38.2626695092587
"overfit_metric_frame",54,200,172.090988323257,200,0,120,45.328,227.909011676743,0,38.4072790658605,0,38.4072790658605
"overfit_metric_frame",55,200,173.924712394813,200,0,120,45.76,226.075287605187,0,38.553976991585,0,38.553976991585
