"scenario","time","exponential","logistic","delayed_feedback","delayed_state","inflow","outflow","shock"
"long_delay",24,63.4118073724011,38.8186886837905,63.4118073724011,21.5892499727279,4.69717091647416,0,0
"long_delay",25,68.4847519621932,40.4172931873647,68.4847519621932,23.3163899705461,5.07294458979209,0,0
"long_delay",26,73.9635321191686,42.0171190537605,73.9635321191686,25.1817011681898,5.47878015697546,0,0
"long_delay",27,79.8806146887021,43.6130502844834,79.8806146887021,27.196237261645,5.91708256953349,0,0
"long_delay",28,86.2710638637983,45.1999961521252,86.2710638637983,29.3719362425766,6.39044917509617,0,0
"long_delay",29,93.1727489729022,46.7729561921431,93.1727489729022,31.7216911419827,6.90168510910386,0,0
"long_delay",30,100.626568890734,48.3270832565624,100.626568890734,34.2594264333413,7.45381991783217,0,0
"long_delay",31,108.676694401993,49.8577429410007,108.676694401993,37.0001805480086,8.05012551125875,0,0
"long_delay",32,117.370829954153,51.3605678451098,117.370829954153,39.9601949918493,8.69413555215945,0,0
"long_delay",33,126.760496350485,52.8315053433465,126.760496350485,43.1570105911973,9.3896663963322,0,0
"long_delay",34,136.901336058524,54.2668578139702,136.901336058524,46.609571438493,10.1408397080388,0,0
"long_delay",35,147.853442943205,55.6633145820861,147.853442943205,50.3383371535725,10.9521068846819,0,0
"long_delay",36,159.681718378662,57.0179751583887,159.681718378662,54.3654041258583,11.8282754354564,0,0
"long_delay",37,172.456255848955,58.3283636798972,172.233377661599,58.7146364559269,12.7745374702929,0.222878187355616,0
"long_delay",38,186.252756316871,59.5924347647146,185.507339432183,63.4118073724011,13.7786702129279,0.504708442344066,0
"long_delay",39,201.152976822221,60.808571264705,199.538841469026,68.4847519621932,14.8405871545746,0.809085117731591,0
"long_delay",40,217.245214967999,61.9755746266267,214.364136859398,73.9635321191686,15.9631073175221,1.13781192715012,0
"long_delay",41,234.624832165438,63.0926487464563,230.020430926828,79.8806146887021,17.1491309487518,1.49283688132213,0
"long_delay",42,250,64.1593783203291,246.545801569146,86.2710638637983,18.4016344741462,1.8762638318279,0
"long_delay",43,250,65.1757027595043,250,93.1727489729022,19.7236641255317,2.29036493837413,0
"long_delay",44,250,66.1418867500694,250,100.626568890734,20,2.73759413344406,0
"long_delay",45,250,67.0584885072159,250,108.676694401993,20,3.22060166411959,0
"long_delay",46,250,67.9263267069208,250,117.370829954153,20,3.74224979724915,0
"long_delay",47,250,68.7464469835791,250,126.760496350485,20,4.30562978102909,0
"long_delay",48,250,69.5200887693994,250,136.901336058524,20,4.91408016351141,0
"long_delay",49,250,70.2486531284462,250,147.853442943205,20,5.57120657659232,0
"long_delay",50,250,70.9336721123611,250,159.681718378662,20,6.28090310271971,0
"long_delay",51,250,71.576780042006,250,172.233377661599,20,7.03400265969595,0
"long_delay",52,250,72.1796870041848,250,185.507339432183,20,7.83044036593099,0
"long_delay",53,250,72.7441547484975,250,199.538841469026,20,8.67233048814157,0
"long_delay",54,250,73.2719750783039,250,214.364136859398,20,9.56184821156389,0
"long_delay",55,250,73.7649507526927,250,230.020430926828,20,10.5012258556097,0
"long_delay",56,250,74.2248788533609,250,246.545801569146,20,11.4927480941488,0
"long_delay",57,250,74.6535365208337,250,250,20,11.7,0
"long_delay",58,250,75.0526689274329,250,250,20,11.7,0
"long_delay",59,250,75.4239793284967,250,250,20,11.7,0
"long_delay",60,250,75.7691210170309,250,250,20,11.7,0
"long_delay",61,250,76.0896909986999,250,250,20,11.7,0
"long_delay",62,250,76.3872252023183,250,250,20,11.7,0
"long_delay",63,250,76.6631950443941,250,250,20,11.7,0
"long_delay",64,250,76.9190051735308,250,250,20,11.7,0
"long_delay",65,250,77.1559922305276,250,250,20,11.7,0
"long_delay",66,250,77.3754244718926,250,250,20,11.7,0
"long_delay",67,250,77.5785021174384,250,250,20,11.7,0
"long_delay",68,250,77.7663582960481,250,250,20,11.7,0
"long_delay",69,250,77.9400604771026,250,250,20,11.7,0
"long_delay",70,250,78.1006122880964,250,250,20,11.7,0
"long_delay",71,250,78.2489556313686,250,250,20,11.7,0
"long_delay",72,250,78.3859730244782,250,250,20,11.7,0
"long_delay",73,250,78.5124900994422,250,250,20,11.7,0
"long_delay",74,250,78.6292782057826,250,250,20,11.7,0
"long_delay",75,250,78.7370570710828,250,250,20,11.7,0
"long_delay",76,250,78.8364974805545,250,250,20,11.7,0
"long_delay",77,250,78.9282239439974,250,250,20,11.7,0
"long_delay",78,250,79.0128173245634,250,250,20,11.7,0
"long_delay",79,250,79.0908174089636,250,250,20,11.7,0
"long_delay",80,250,79.1627254032627,250,250,20,11.7,0
"long_delay",81,250,79.2290063422513,250,250,20,11.7,0
"long_delay",82,250,79.2900914036509,250,250,20,11.7,0
"long_delay",83,250,79.3463801211437,250,250,20,11.7,0
"long_delay",84,250,79.3982424925062,250,250,20,11.7,0
"long_delay",85,250,79.4460209810078,250,250,20,11.7,0
"long_delay",86,250,79.4900324097737,250,250,20,11.7,0
"long_delay",87,250,79.5305697500487,250,250,20,11.7,0
"long_delay",88,250,79.5679038052853,250,250,20,11.7,0
"long_delay",89,250,79.602284793741,250,250,20,11.7,0
"long_delay",90,250,79.6339438328564,250,250,20,11.7,-8
"long_delay",91,250,79.6630943291104,250,250,20,11.7,0
"long_delay",92,250,79.6899332773505,250,250,20,11.7,0
"long_delay",93,250,79.71464247379,250,250,20,11.7,0
"long_delay",94,250,79.737389646969,250,250,20,11.7,0
"long_delay",95,250,79.758329511014,250,250,20,11.7,0
"long_delay",96,250,79.7776047455076,250,250,20,11.7,0
"long_delay",97,250,79.7953469062178,250,250,20,11.7,0
"long_delay",98,250,79.8116772708315,250,250,20,11.7,0
"long_delay",99,250,79.8267076237147,250,250,20,11.7,0
"long_delay",100,250,79.8405409835698,250,250,20,11.7,0
"long_delay",101,250,79.8532722777063,250,250,20,11.7,0
"long_delay",102,250,79.8649889664653,250,250,20,11.7,0
"long_delay",103,250,79.8757716211689,250,250,20,11.7,0
"long_delay",104,250,79.8856944587853,250,250,20,11.7,0
"long_delay",105,250,79.8948258363257,250,250,20,11.7,0
"long_delay",106,250,79.903228707815,250,250,20,11.7,0
"long_delay",107,250,79.9109610465068,250,250,20,11.7,0
"long_delay",108,250,79.918076234851,250,250,20,11.7,0
"long_delay",109,250,79.9246234245596,250,250,20,11.7,0
"long_delay",110,250,79.9306478689667,250,250,20,11.7,0
"long_delay",111,250,79.9361912297313,250,250,20,11.7,0
"long_delay",112,250,79.9412918597936,250,250,20,11.7,0
"long_delay",113,250,79.9459850643644,250,250,20,11.7,0
"long_delay",114,250,79.950303341602,250,250,20,11.7,0
"long_delay",115,250,79.954276604516,250,250,20,11.7,0
"long_delay",116,250,79.9579323855258,250,250,20,11.7,0
"long_delay",117,250,79.9612960249996,250,250,20,11.7,0
"long_delay",118,250,79.9643908450019,250,250,20,11.7,0
"long_delay",119,250,79.9672383093898,250,250,20,11.7,0
"long_delay",120,250,79.9698581713103,250,250,20,11.7,0
"long_delay",121,250,79.9722686090756,250,250,20,11.7,0
"long_delay",122,250,79.9744863513195,250,250,20,11.7,0
"long_delay",123,250,79.9765267922677,250,250,20,11.7,0
"long_delay",124,250,79.9784040978948,250,250,20,11.7,0
"long_delay",125,250,79.9801313036802,250,250,20,11.7,0
"long_delay",126,250,79.9817204046207,250,250,20,11.7,0
"long_delay",127,250,79.9831824381074,250,250,20,11.7,0
"long_delay",128,250,79.9845275602285,250,250,20,11.7,0
"long_delay",129,250,79.9857651160138,250,250,20,11.7,0
"long_delay",130,250,79.9869037041008,250,250,20,11.7,0
"long_delay",131,250,79.9879512362597,250,250,20,11.7,0
"long_delay",132,250,79.9889149921863,250,250,20,11.7,0
"long_delay",133,250,79.989801669934,250,250,20,11.7,0
"long_delay",134,250,79.9906174323333,250,250,20,11.7,0
"long_delay",135,250,79.9913679497141,250,250,20,11.7,0
"long_delay",136,250,79.9920584392246,250,250,20,11.7,0
"long_delay",137,250,79.9926937010183,250,250,20,11.7,0
"long_delay",138,250,79.9932781515548,250,250,20,11.7,0
"long_delay",139,250,79.9938158542472,250,250,20,11.7,0
"long_delay",140,250,79.9943105476638,250,250,20,11.7,0
"long_delay",141,250,79.9947656714808,250,250,20,11.7,0
"long_delay",142,250,79.9951843903641,250,250,20,11.7,0
"long_delay",143,250,79.9955696159449,250,250,20,11.7,0
"long_delay",144,250,79.995924027041,250,250,20,11.7,0
"long_delay",145,250,79.9962500882642,250,250,20,11.7,0
"long_delay",146,250,79.9965500671412,250,250,20,11.7,0
"long_delay",147,250,79.9968260498679,250,250,20,11.7,0
"long_delay",148,250,79.9970799558045,250,250,20,11.7,0
"long_delay",149,250,79.9973135508135,250,250,20,11.7,0
"long_delay",150,250,79.9975284595314,250,250,20,11.7,0
"long_delay",151,250,79.9977261766604,250,250,20,11.7,0
"long_delay",152,250,79.9979080773573,250,250,20,11.7,0
"long_delay",153,250,79.9980754267925,250,250,20,11.7,0
"long_delay",154,250,79.9982293889451,250,250,20,11.7,0
"long_delay",155,250,79.9983710346945,250,250,20,11.7,0
"long_delay",156,250,79.9985013492654,250,250,20,11.7,0
"long_delay",157,250,79.9986212390782,250,250,20,11.7,0
"long_delay",158,250,79.998731538051,250,250,20,11.7,0
"long_delay",159,250,79.9988330133979,250,250,20,11.7,0
"long_delay",160,250,79.9989263709642,250,250,20,11.7,0
"weak_balancing",0,10,10,10,0,0,0,0
"weak_balancing",1,10.8,10.7,10.8,10,0.8,0,0
"weak_balancing",2,11.664,11.44151,11.664,10,0.864,0,0
"weak_balancing",3,12.59712,12.2259226489199,12.59712,10,0.93312,0,0
"weak_balancing",4,13.6048896,13.0545232762161,13.6048896,10,1.0077696,0,0
"weak_balancing",5,14.693280768,13.9284645603441,14.693280768,10,1.088391168,0,0
"weak_balancing",6,15.86874322944,14.8487396001629,15.86874322944,10,1.17546246144,0,0
"weak_balancing",7,17.1382426877952,15.8161537004625,17.1382426877952,10,1.2694994583552,0,0
"weak_balancing",8,18.5093021028188,16.8312952786228,18.5093021028188,10.8,1.37105941502362,0,0
"weak_balancing",9,19.9900462710443,17.8945064001565,19.9900462710443,11.664,1.48074416822551,0,0
"weak_balancing",10,21.5892499727279,19.0058535528638,21.5892499727279,12.59712,1.59920370168355,0,0
"weak_balancing",11,23.3163899705461,20.16509936782,23.3163899705461,13.6048896,1.72713999781823,0,0
"weak_balancing",12,25.1817011681898,21.3716760847315,25.1817011681898,14.693280768,1.86531119764369,0,0
"weak_balancing",13,27.196237261645,22.6246616328393,27.196237261645,15.86874322944,2.01453609345518,0,0
"weak_balancing",14,29.3719362425766,23.922759249466,29.3719362425766,17.1382426877952,2.1756989809316,0,0
"weak_balancing",15,31.7216911419827,25.2642815793154,31.7216911419827,18.5093021028188,2.34975489940613,0,0
"weak_balancing",16,34.2594264333413,26.6471401819417,34.2594264333413,19.9900462710443,2.53773529135862,0,0
"weak_balancing",17,37.0001805480086,28.068841316621,37.0001805480086,21.5892499727279,2.74075411466731,0,0
"weak_balancing",18,39.9601949918493,29.526488769093,39.9601949918493,23.3163899705461,2.96001444384069,0,0
"weak_balancing",19,43.1570105911973,31.0167943315891,43.1570105911973,25.1817011681898,3.19681559934795,0,0
"weak_balancing",20,46.609571438493,32.5360963475081,46.609571438493,27.196237261645,3.45256084729578,0,0
"weak_balancing",21,50.3383371535725,34.0803864897744,50.3383371535725,29.3719362425766,3.72876571507944,0,0
"weak_balancing",22,54.3654041258583,35.645344665664,54.3654041258583,31.7216911419827,4.0270669722858,0,0
"weak_balancing",23,58.7146364559269,37.2263816425831,58.7146364559269,34.2594264333413,4.34923233006866,0,0
"weak_balancing",24,63.4118073724011,38.8186886837905,63.4118073724011,37.0001805480086,4.69717091647416,0,0
"weak_balancing",25,68.4847519621932,40.4172931873647,68.4847519621932,39.9601949918493,5.07294458979209,0,0
"weak_balancing",26,73.9635321191686,42.0171190537605,73.9635321191686,43.1570105911973,5.47878015697546,0,0
"weak_balancing",27,79.8806146887021,43.6130502844834,79.8806146887021,46.609571438493,5.91708256953349,0,0
"weak_balancing",28,86.2710638637983,45.1999961521252,86.2710638637983,50.3383371535725,6.39044917509617,0,0
"weak_balancing",29,93.1727489729022,46.7729561921431,93.1727489729022,54.3654041258583,6.90168510910386,0,0
"weak_balancing",30,100.626568890734,48.3270832565624,100.515129797057,58.7146364559269,7.45381991783217,0.111439093677808,0
"weak_balancing",31,108.676694401993,49.8577429410007,108.303985959649,63.4118073724011,8.04121038376452,0.252354221172033,0
"weak_balancing",32,117.370829954153,51.3605678451098,116.563762277555,68.4847519621932,8.66431887677192,0.404542558865796,0
"weak_balancing",33,126.760496350485,52.8315053433465,125.319957296185,73.9635321191686,9.32510098220441,0.568905963575059,0
"weak_balancing",34,136.901336058524,54.2668578139702,134.599135439218,79.8806146887021,10.0255965836948,0.746418440661064,0
"weak_balancing",35,147.853442943205,55.6633145820861,144.428934358442,86.2710638637983,10.7679308351375,0.938131915913949,0
"weak_balancing",36,159.681718378662,57.0179751583887,154.83806663793,93.1727489729022,11.5543147486753,1.14518246918707,0
"weak_balancing",37,172.456255848955,58.3283636798972,165.859658075053,100.515129797057,12.3870453310344,1.3654538939117,0
"weak_balancing",38,186.252756316871,59.5924347647146,177.529311142267,108.303985959649,13.2687726460042,1.59911957878947,0
"weak_balancing",39,201.152976822221,60.808571264705,189.884743165322,116.563762277555,14.2023448913814,1.84691286832666,0
"weak_balancing",40,217.245214967999,61.9755746266267,202.965923899662,125.319957296185,15.1907794532258,2.10959871888554,0
"weak_balancing",41,234.624832165438,63.0926487464563,216.815223748459,134.599135439218,16.237273911973,2.38797406317655,0
"weak_balancing",42,250,64.1593783203291,231.477573617582,144.428934358442,17.3452178998767,2.68286803075325,0
"weak_balancing",43,250,65.1757027595043,247.000637507851,154.83806663793,18.5182058894066,2.9951419991379,0
"weak_balancing",44,250,66.1418867500694,250,165.859658075053,19.7600510006281,3.32578974225158,0
"weak_balancing",45,250,67.0584885072159,250,177.529311142267,20,3.67587933426802,0
"weak_balancing",46,250,67.9263267069208,250,189.884743165322,20,4.04654229495966,0
"weak_balancing",47,250,68.7464469835791,250,202.965923899662,20,4.43897771698987,0
"weak_balancing",48,250,69.5200887693994,250,216.815223748459,20,4.85445671245376,0
"weak_balancing",49,250,70.2486531284462,250,231.477573617582,20,5.29432720852747,0
"weak_balancing",50,250,70.9336721123611,250,247.000637507851,20,5.76001912523553,0
"weak_balancing",51,250,71.576780042006,250,250,20,5.85,0
"weak_balancing",52,250,72.1796870041848,250,250,20,5.85,0
"weak_balancing",53,250,72.7441547484975,250,250,20,5.85,0
"weak_balancing",54,250,73.2719750783039,250,250,20,5.85,0
"weak_balancing",55,250,73.7649507526927,250,250,20,5.85,0
"weak_balancing",56,250,74.2248788533609,250,250,20,5.85,0
"weak_balancing",57,250,74.6535365208337,250,250,20,5.85,0
"weak_balancing",58,250,75.0526689274329,250,250,20,5.85,0
"weak_balancing",59,250,75.4239793284967,250,250,20,5.85,0
"weak_balancing",60,250,75.7691210170309,250,250,20,5.85,0
"weak_balancing",61,250,76.0896909986999,250,250,20,5.85,0
"weak_balancing",62,250,76.3872252023183,250,250,20,5.85,0
"weak_balancing",63,250,76.6631950443941,250,250,20,5.85,0
"weak_balancing",64,250,76.9190051735308,250,250,20,5.85,0
"weak_balancing",65,250,77.1559922305276,250,250,20,5.85,0
"weak_balancing",66,250,77.3754244718926,250,250,20,5.85,0
"weak_balancing",67,250,77.5785021174384,250,250,20,5.85,0
"weak_balancing",68,250,77.7663582960481,250,250,20,5.85,0
"weak_balancing",69,250,77.9400604771026,250,250,20,5.85,0
"weak_balancing",70,250,78.1006122880964,250,250,20,5.85,0
"weak_balancing",71,250,78.2489556313686,250,250,20,5.85,0
"weak_balancing",72,250,78.3859730244782,250,250,20,5.85,0
"weak_balancing",73,250,78.5124900994422,250,250,20,5.85,0
"weak_balancing",74,250,78.6292782057826,250,250,20,5.85,0
"weak_balancing",75,250,78.7370570710828,250,250,20,5.85,0
"weak_balancing",76,250,78.8364974805545,250,250,20,5.85,0
"weak_balancing",77,250,78.9282239439974,250,250,20,5.85,0
"weak_balancing",78,250,79.0128173245634,250,250,20,5.85,0
"weak_balancing",79,250,79.0908174089636,250,250,20,5.85,0
"weak_balancing",80,250,79.1627254032627,250,250,20,5.85,0
"weak_balancing",81,250,79.2290063422513,250,250,20,5.85,0
"weak_balancing",82,250,79.2900914036509,250,250,20,5.85,0
"weak_balancing",83,250,79.3463801211437,250,250,20,5.85,0
"weak_balancing",84,250,79.3982424925062,250,250,20,5.85,0
"weak_balancing",85,250,79.4460209810078,250,250,20,5.85,0
"weak_balancing",86,250,79.4900324097737,250,250,20,5.85,0
"weak_balancing",87,250,79.5305697500487,250,250,20,5.85,0
"weak_balancing",88,250,79.5679038052853,250,250,20,5.85,0
"weak_balancing",89,250,79.602284793741,250,250,20,5.85,0
"weak_balancing",90,250,79.6339438328564,250,250,20,5.85,-8
"weak_balancing",91,250,79.6630943291104,250,250,20,5.85,0
"weak_balancing",92,250,79.6899332773505,250,250,20,5.85,0
"weak_balancing",93,250,79.71464247379,250,250,20,5.85,0
"weak_balancing",94,250,79.737389646969,250,250,20,5.85,0
"weak_balancing",95,250,79.758329511014,250,250,20,5.85,0
"weak_balancing",96,250,79.7776047455076,250,250,20,5.85,0
"weak_balancing",97,250,79.7953469062178,250,250,20,5.85,0
"weak_balancing",98,250,79.8116772708315,250,250,20,5.85,0
"weak_balancing",99,250,79.8267076237147,250,250,20,5.85,0
"weak_balancing",100,250,79.8405409835698,250,250,20,5.85,0
"weak_balancing",101,250,79.8532722777063,250,250,20,5.85,0
"weak_balancing",102,250,79.8649889664653,250,250,20,5.85,0
"weak_balancing",103,250,79.8757716211689,250,250,20,5.85,0
"weak_balancing",104,250,79.8856944587853,250,250,20,5.85,0
"weak_balancing",105,250,79.8948258363257,250,250,20,5.85,0
"weak_balancing",106,250,79.903228707815,250,250,20,5.85,0
"weak_balancing",107,250,79.9109610465068,250,250,20,5.85,0
"weak_balancing",108,250,79.918076234851,250,250,20,5.85,0
"weak_balancing",109,250,79.9246234245596,250,250,20,5.85,0
"weak_balancing",110,250,79.9306478689667,250,250,20,5.85,0
"weak_balancing",111,250,79.9361912297313,250,250,20,5.85,0
"weak_balancing",112,250,79.9412918597936,250,250,20,5.85,0
"weak_balancing",113,250,79.9459850643644,250,250,20,5.85,0
"weak_balancing",114,250,79.950303341602,250,250,20,5.85,0
"weak_balancing",115,250,79.954276604516,250,250,20,5.85,0
"weak_balancing",116,250,79.9579323855258,250,250,20,5.85,0
"weak_balancing",117,250,79.9612960249996,250,250,20,5.85,0
"weak_balancing",118,250,79.9643908450019,250,250,20,5.85,0
"weak_balancing",119,250,79.9672383093898,250,250,20,5.85,0
"weak_balancing",120,250,79.9698581713103,250,250,20,5.85,0
"weak_balancing",121,250,79.9722686090756,250,250,20,5.85,0
"weak_balancing",122,250,79.9744863513195,250,250,20,5.85,0
"weak_balancing",123,250,79.9765267922677,250,250,20,5.85,0
"weak_balancing",124,250,79.9784040978948,250,250,20,5.85,0
"weak_balancing",125,250,79.9801313036802,250,250,20,5.85,0
"weak_balancing",126,250,79.9817204046207,250,250,20,5.85,0
"weak_balancing",127,250,79.9831824381074,250,250,20,5.85,0
"weak_balancing",128,250,79.9845275602285,250,250,20,5.85,0
"weak_balancing",129,250,79.9857651160138,250,250,20,5.85,0
"weak_balancing",130,250,79.9869037041008,250,250,20,5.85,0
"weak_balancing",131,250,79.9879512362597,250,250,20,5.85,0
"weak_balancing",132,250,79.9889149921863,250,250,20,5.85,0
"weak_balancing",133,250,79.989801669934,250,250,20,5.85,0
"weak_balancing",134,250,79.9906174323333,250,250,20,5.85,0
"weak_balancing",135,250,79.9913679497141,250,250,20,5.85,0
"weak_balancing",136,250,79.9920584392246,250,250,20,5.85,0
"weak_balancing",137,250,79.9926937010183,250,250,20,5.85,0
"weak_balancing",138,250,79.9932781515548,250,250,20,5.85,0
"weak_balancing",139,250,79.9938158542472,250,250,20,5.85,0
"weak_balancing",140,250,79.9943105476638,250,250,20,5.85,0
"weak_balancing",141,250,79.9947656714808,250,250,20,5.85,0
"weak_balancing",142,250,79.9951843903641,250,250,20,5.85,0
"weak_balancing",143,250,79.9955696159449,250,250,20,5.85,0
"weak_balancing",144,250,79.995924027041,250,250,20,5.85,0
"weak_balancing",145,250,79.9962500882642,250,250,20,5.85,0
"weak_balancing",146,250,79.9965500671412,250,250,20,5.85,0
"weak_balancing",147,250,79.9968260498679,250,250,20,5.85,0
"weak_balancing",148,250,79.9970799558045,250,250,20,5.85,0
"weak_balancing",149,250,79.9973135508135,250,250,20,5.85,0
"weak_balancing",150,250,79.9975284595314,250,250,20,5.85,0
"weak_balancing",151,250,79.9977261766604,250,250,20,5.85,0
"weak_balancing",152,250,79.9979080773573,250,250,20,5.85,0
"weak_balancing",153,250,79.9980754267925,250,250,20,5.85,0
"weak_balancing",154,250,79.9982293889451,250,250,20,5.85,0
"weak_balancing",155,250,79.9983710346945,250,250,20,5.85,0
"weak_balancing",156,250,79.9985013492654,250,250,20,5.85,0
"weak_balancing",157,250,79.9986212390782,250,250,20,5.85,0
"weak_balancing",158,250,79.998731538051,250,250,20,5.85,0
"weak_balancing",159,250,79.9988330133979,250,250,20,5.85,0
"weak_balancing",160,250,79.9989263709642,250,250,20,5.85,0
"higher_growth",0,10,10,10,0,0,0,0
"higher_growth",1,11.05,10.91875,11.05,10,1.05,0,0
"higher_growth",2,12.21025,11.9087436791992,12.21025,10,1.16025,0,0
"higher_growth",3,13.49232625,12.973025409493,13.49232625,10,1.28207625,0,0
"higher_growth",4,14.90902050625,14.1143001303784,14.90902050625,10,1.41669425625,0,0
"higher_growth",5,16.4744676594063,15.3348339670944,16.4744676594063,10,1.56544715315625,0,0
"higher_growth",6,18.2042867636439,16.6363477968415,18.2042867636439,10,1.72981910423766,0,0
"higher_growth",7,20.1157368738265,18.0199062262369,20.1157368738265,10,1.91145011018261,0,0
"higher_growth",8,22.2278892455783,19.4858052907137,22.2278892455783,11.05,2.11215237175178,0,0
"higher_growth",9,24.561817616364,21.0334630484649,24.561817616364,12.21025,2.33392837078572,0,0
"higher_growth",10,27.1408084660822,22.6613180483016,27.1408084660822,13.49232625,2.57899084971822,0,0
"higher_growth",11,29.9905933550209,24.366741315285,29.9905933550209,14.90902050625,2.84978488893864,0,0
"higher_growth",12,33.1396056572981,26.1459679203371,33.1396056572981,16.4744676594063,3.14901230227719,0,0
"higher_growth",13,36.6192642513144,27.9940542764526,36.6192642513144,18.2042867636439,3.4796585940163,0,0
"higher_growth",14,40.4642869977024,29.9048669397619,40.4642869977024,20.1157368738265,3.84502274638801,0,0
"higher_growth",15,44.7130371324611,31.871107818413,44.7130371324611,22.2278892455783,4.24875013475875,0,0
"higher_growth",16,49.4079060313695,33.8843792777819,49.4079060313695,24.561817616364,4.69486889890842,0,0
"higher_growth",17,54.5957361646634,35.9352907057083,54.5957361646634,27.1408084660822,5.1878301332938,0,0
"higher_growth",18,60.328288461953,38.0136057622964,60.328288461953,29.9905933550209,5.73255229728965,0,0
"higher_growth",19,66.6627587504581,40.1084269495827,66.6627587504581,33.1396056572981,6.33447028850506,0,0
"higher_growth",20,73.6623484192562,42.2084115193033,73.6623484192562,36.6192642513144,6.9995896687981,0,0
"higher_growth",21,81.3968950032781,44.3020103499151,81.3968950032781,40.4642869977024,7.7345465840219,0,0
"higher_growth",22,89.9435689786223,46.377719527786,89.9435689786223,44.7130371324611,8.5466739753442,0,0
"higher_growth",23,99.3876437213776,48.4243331881687,99.3876437213776,49.4079060313695,9.44407474275534,0,0
"higher_growth",24,109.823346312122,50.431185864233,109.823346312122,54.5957361646634,10.4357025907446,0,0
"higher_growth",25,121.354797674895,52.3883732136569,121.035100367178,60.328288461953,11.5314513627728,0.31969730771718,0
"higher_growth",26,134.097051430759,54.2869414881258,133.044020380704,66.6627587504581,12.7086855385537,0.699765525027484,0
"higher_growth",27,148.177241830989,56.1190383232015,145.893901615523,73.6623484192562,13.9696221399739,1.11974090515537,0
"higher_growth",28,163.735852223243,57.8780201153414,159.628947584956,81.3968950032781,15.3188596696299,1.58381370019668,0
"higher_growth",29,180.928116706683,59.558514136083,174.293372942659,89.9435689786223,16.7610394964204,2.09661413871734,0
"higher_growth",30,199.925568960885,61.156436324868,189.930918478355,99.3876437213776,18.3008041589792,2.66325862328266,0
"higher_growth",31,220.917753701778,62.6689681525348,206.584264139855,109.823346312122,19.9427464402273,3.28940077872733,0
"higher_growth",32,244.114117840464,64.0944978738402,224.31350585251,121.035100367178,21.6913477346848,3.96210602203067,0
"higher_growth",33,250,65.4325327873626,243.183782744181,133.044020380704,23.5529181145135,4.68264122284224,0
"higher_growth",34,250,66.6835897746384,250,145.893901615523,25.534297188139,5.45363409693136,0
"higher_growth",35,250,67.8490714478581,250,159.628947584956,26.25,6.27773685509735,0
"higher_growth",36,250,68.9311347984415,250,174.293372942659,26.25,7.15760237655953,0
"higher_growth",37,250,69.9325584374892,250,189.930918478355,26.25,8.09585510870132,0
"higher_growth",38,250,70.8566134908087,250,206.584264139855,26.25,9.09505584839132,0
"higher_growth",39,250,71.7069420833997,250,224.31350585251,26.25,10.1588103511506,0
"higher_growth",40,250,72.4874462270321,250,243.183782744181,26.25,11.2910269646508,0
"higher_growth",41,250,73.2021888889421,250,250,26.25,11.7,0
"higher_growth",42,250,73.8553081209823,250,250,26.25,11.7,0
"higher_growth",43,250,74.450944393026,250,250,26.25,11.7,0
"higher_growth",44,250,74.9931807079636,250,250,26.25,11.7,0
"higher_growth",45,250,75.4859946693846,250,250,26.25,11.7,0
"higher_growth",46,250,75.9332214086854,250,250,26.25,11.7,0
"higher_growth",47,250,76.338526132628,250,250,26.25,11.7,0
"higher_growth",48,250,76.7053850006702,250,250,26.25,11.7,0
"higher_growth",49,250,77.0370730601079,250,250,26.25,11.7,0
"higher_growth",50,250,77.3366580352295,250,250,26.25,11.7,0
"higher_growth",51,250,77.6069988666024,250,250,26.25,11.7,0
"higher_growth",52,250,77.8507480141771,250,250,26.25,11.7,0
"higher_growth",53,250,78.0703566623091,250,250,26.25,11.7,0
"higher_growth",54,250,78.2680820882901,250,250,26.25,11.7,0
"higher_growth",55,250,78.4459965732252,250,250,26.25,11.7,0
"higher_growth",56,250,78.6059973418079,250,250,26.25,11.7,0
"higher_growth",57,250,78.7498171139411,250,250,26.25,11.7,0
"higher_growth",58,250,78.8790349355885,250,250,26.25,11.7,0
"higher_growth",59,250,78.9950870288399,250,250,26.25,11.7,0
"higher_growth",60,250,79.0992774625822,250,250,26.25,11.7,0
"higher_growth",61,250,79.1927884963312,250,250,26.25,11.7,0
"higher_growth",62,250,79.2766904918012,250,250,26.25,11.7,0
"higher_growth",63,250,79.3519513208159,250,250,26.25,11.7,0
"higher_growth",64,250,79.4194452253239,250,250,26.25,11.7,0
"higher_growth",65,250,79.4799611066165,250,250,26.25,11.7,0
"higher_growth",66,250,79.5342102373303,250,250,26.25,11.7,0
"higher_growth",67,250,79.5828334022754,250,250,26.25,11.7,0
"higher_growth",68,250,79.6264074833255,250,250,26.25,11.7,0
"higher_growth",69,250,79.6654515101552,250,250,26.25,11.7,0
"higher_growth",70,250,79.7004322030556,250,250,26.25,11.7,0
"higher_growth",71,250,79.7317690368495,250,250,26.25,11.7,0
"higher_growth",72,250,79.7598388564277,250,250,26.25,11.7,0
"higher_growth",73,250,79.7849800749482,250,250,26.25,11.7,0
"higher_growth",74,250,79.8074964855204,250,250,26.25,11.7,0
"higher_growth",75,250,79.8276607164368,250,250,26.25,11.7,0
"higher_growth",76,250,79.8457173588733,250,250,26.25,11.7,0
"higher_growth",77,250,79.861885794579,250,250,26.25,11.7,0
