"agent_id","group","threshold","perceived_benefit","cost_sensitivity","trust","resistance","adopted","scenario"
112,"early_access",0.379938481550198,0.78684980776161,0.401740087848157,0.823296146513894,0.192756436136551,0,"high_social_influence"
113,"mainstream",0.454570187395439,0.692231645691209,0.355867065454368,0.683728199929465,0.442458463879302,0,"high_social_influence"
114,"high_barrier",0.677507932414301,0.348552446055692,0.764354918908793,0.449347108020447,0.483894734398928,0,"high_social_influence"
115,"early_access",0.434282588714268,0.759124353528023,0.368269685213454,0.85434099517297,0.282893941341899,0,"high_social_influence"
116,"mainstream",0.431131324567832,0.523970715631731,0.357438346557319,0.582336669939104,0.470344637404196,0,"high_social_influence"
117,"high_barrier",0.68528440638911,0.432926531019621,0.898028496839106,0.341304148489144,0.70419046424795,0,"high_social_influence"
118,"early_access",0.400738065538462,0.811074207536876,0.44989507207647,0.661680677637924,0.217221691436134,0,"high_social_influence"
119,"mainstream",0.525351284188218,0.459074511146173,0.648943230393343,0.691092805739027,0.310956165799871,0,"high_social_influence"
120,"high_barrier",0.837744500976987,0.39107327075908,0.759210407466162,0.405292638298124,0.495914356177673,0,"high_social_influence"
1,"early_access",0.437076815462206,0.75782365782652,0.567656688118586,0.610034531867132,0.324679985409603,0,"high_cost_barrier"
2,"mainstream",0.534966568904929,0.615409059170634,0.536652590765152,0.761087968270294,0.405160982185043,0,"high_cost_barrier"
3,"high_barrier",0.704653408681043,0.599608047259972,0.808099943166599,0.42276293510804,0.705460730264895,0,"high_cost_barrier"
4,"early_access",0.431859088595957,0.787794548482634,0.510524267546134,0.582138104108162,0.154669380979612,0,"high_cost_barrier"
5,"mainstream",0.6414826648077,0.499042690498754,0.565667748572887,0.620588720915839,0.377561204950325,0,"high_cost_barrier"
6,"high_barrier",0.860287763387896,0.554652023070958,1,0.420409386151005,0.508388273103628,0,"high_cost_barrier"
7,"early_access",0.484470510506071,0.795825943234377,0.681520766123431,0.649780913803261,0.17238736669533,0,"high_cost_barrier"
8,"mainstream",0.462675832118839,0.633105178386904,0.775609997436404,0.652515992627014,0.392182705947198,0,"high_cost_barrier"
9,"high_barrier",0.683873469382524,0.31692638900131,1,0.440464687906206,0.452428291924298,0,"high_cost_barrier"
10,"early_access",0.333725601143669,0.605202460405417,0.739544883730123,0.83225029289024,0.158848707284778,0,"high_cost_barrier"
11,"mainstream",0.436608562595211,0.66492743419949,0.451824491246953,0.546083000779618,0.301923947921023,0,"high_cost_barrier"
12,"high_barrier",0.609719777363352,0.419150806439575,0.852920205176342,0.329182176967151,0.501259231148288,0,"high_cost_barrier"
13,"early_access",0.413397646741942,0.602713586273603,0.357433432635153,0.615639861382078,0.44340811399743,0,"high_cost_barrier"
14,"mainstream",0.444119800534099,0.646131527423859,0.458839566463139,0.630952968623024,0.534457929804921,0,"high_cost_barrier"
15,"high_barrier",0.631682252464816,0.426438883412629,1,0.51129844916286,0.629620065249037,0,"high_cost_barrier"
16,"early_access",0.261210998462047,0.65080709902104,0.496376798454439,0.707757335389033,0.173536681663245,0,"high_cost_barrier"
17,"mainstream",0.478508801432326,0.617334218882024,0.450612785418634,0.463420948106796,0.447034228849225,0,"high_cost_barrier"
18,"high_barrier",0.751724252197892,0.635383164172526,0.95218699086865,0.490444348100573,0.783914741233457,0,"high_cost_barrier"
19,"early_access",0.307903598353732,0.552457483415492,0.34446113218437,0.602297843317501,0.394976220885292,0,"high_cost_barrier"
20,"mainstream",0.63416600653436,0.482880716607906,0.759649509408628,0.659728223329876,0.504274106537923,0,"high_cost_barrier"
21,"high_barrier",0.798945947480388,0.586060967319645,1,0.360349773312919,0.700963997968938,0,"high_cost_barrier"
22,"early_access",0.254520530346781,0.776332059525885,0.54624316544272,0.596274468256161,0.218272562348284,0,"high_cost_barrier"
23,"mainstream",0.428428263124079,0.538391848700121,0.417252470003441,0.625504069274757,0.380639563943259,0,"high_cost_barrier"
24,"high_barrier",0.698648045933805,0.596744700148702,0.763399294535048,0.548241553897969,0.494603286939673,0,"high_cost_barrier"
25,"early_access",0.308292185422033,0.67146161228884,0.49331347120693,0.693840338161681,0.165088809840381,0,"high_cost_barrier"
26,"mainstream",0.426171025261283,0.4623479870148,0.817618785590166,0.504495855572168,0.524429748696275,0,"high_cost_barrier"
27,"high_barrier",0.824805751210079,0.501612757251132,0.906722479059245,0.30469603248639,0.760059024731163,0,"high_cost_barrier"
28,"early_access",0.33775396796409,0.741530078905635,0.562299486582633,0.893665046861861,0.35454707283061,1,"high_cost_barrier"
29,"mainstream",0.434147276449949,0.694001904968172,0.433043850698741,0.481129694357514,0.474896336114034,0,"high_cost_barrier"
30,"high_barrier",0.639425601786934,0.417173554433975,0.786863142006914,0.292372890922707,0.496406904130708,1,"high_cost_barrier"
31,"early_access",0.264636242529377,0.673695092345588,0.4213564834313,0.79832928677788,0.292996148625389,0,"high_cost_barrier"
32,"mainstream",0.685929688694887,0.690534075465985,0.508852589987218,0.694627395784482,0.517835967754945,0,"high_cost_barrier"
33,"high_barrier",0.740318659739569,0.463316062395461,0.991502516765613,0.394365949591156,0.572223471524194,0,"high_cost_barrier"
34,"early_access",0.351426733657718,0.697938121878542,0.483160732163815,0.834325111459475,0.320958941825666,0,"high_cost_barrier"
35,"mainstream",0.453889609547332,0.485184219921939,0.454855244506616,0.612876825511921,0.313514634594321,0,"high_cost_barrier"
36,"high_barrier",0.694412916060537,0.438945603207685,1,0.412660835974384,0.565334042615723,0,"high_cost_barrier"
37,"early_access",0.423789211956318,0.782979028741829,0.391465826496715,0.797665915684775,0.266739633539692,0,"high_cost_barrier"
38,"mainstream",0.48162797212135,0.51182797641959,0.666661721386481,0.50177721879445,0.3237374487333,0,"high_cost_barrier"
39,"high_barrier",0.892256652354263,0.404440828750376,0.873682370916358,0.315913785854354,0.712403890572023,0,"high_cost_barrier"
40,"early_access",0.341907311638352,0.567315902118571,0.392248229841935,0.831889910018072,0.388299299986102,0,"high_cost_barrier"
41,"mainstream",0.411975853145123,0.679956817743368,0.867232955680811,0.477766251866706,0.359961124532856,1,"high_cost_barrier"
42,"high_barrier",0.888080479810014,0.482890010741539,1,0.564216698566452,0.580808136588894,0,"high_cost_barrier"
43,"early_access",0.463667841278948,0.78710675612092,0.397636306191562,0.570366033713799,0.216534345480613,0,"high_cost_barrier"
44,"mainstream",0.44803111681249,0.690704258205369,0.600439857873134,0.541841915482655,0.454775831382722,0,"high_cost_barrier"
45,"high_barrier",0.689679606934078,0.64402969601797,0.90956686281832,0.499144285137299,0.452105960901827,0,"high_cost_barrier"
46,"early_access",0.393944881623611,0.787459864956327,0.354513943718048,0.762852600717451,0.312060738913715,0,"high_cost_barrier"
47,"mainstream",0.575100020319223,0.462110734521411,0.82164381898474,0.708435719099362,0.266551609523594,0,"high_cost_barrier"
48,"high_barrier",0.713289636187255,0.610028362297453,0.93520625492034,0.503224474005401,0.70819244068116,0,"high_cost_barrier"
49,"early_access",0.494191484875046,0.787580748694018,0.631302894554101,0.613675106631126,0.193741445126943,1,"high_cost_barrier"
50,"mainstream",0.461650252761319,0.460254454915412,0.472283910125261,0.53144147497369,0.260155231272802,0,"high_cost_barrier"
51,"high_barrier",0.74832264308352,0.587209882237948,0.805608084935811,0.48743471755879,0.488036351138726,0,"high_cost_barrier"
52,"early_access",0.360817231296096,0.797287239623256,0.427183093065396,0.763485766784288,0.390438473015092,0,"high_cost_barrier"
53,"mainstream",0.557460165186785,0.65161837216001,0.542176707996405,0.696917545120232,0.46848758617416,0,"high_cost_barrier"
54,"high_barrier",0.702921945182607,0.648442068707664,0.784175344179967,0.250360929593444,0.471273878857028,0,"high_cost_barrier"
55,"early_access",0.339726196369156,0.79316402268596,0.640129225677811,0.779837173933629,0.293864911445417,0,"high_cost_barrier"
56,"mainstream",0.551724825520068,0.643602343741804,0.492553993126494,0.482530962582678,0.419973664614372,0,"high_cost_barrier"
57,"high_barrier",0.715204986766912,0.388501098728739,0.769635464567109,0.468203106941655,0.601828082767315,0,"high_cost_barrier"
58,"early_access",0.375749213562813,0.674130565463565,0.507727917011362,0.75291094109416,0.22497515771538,0,"high_cost_barrier"
59,"mainstream",0.649692551558837,0.734777391236275,0.501173604311189,0.543908449541777,0.531590689090081,0,"high_cost_barrier"
60,"high_barrier",0.681875207391567,0.637236471637152,1,0.306835219357163,0.517885432031471,0,"high_cost_barrier"
61,"early_access",0.297720796719659,0.676873394218274,0.48604564871639,0.698785822035279,0.256059495219961,0,"high_cost_barrier"
62,"mainstream",0.592814603471197,0.724920408264734,0.854073008358828,0.782180426851846,0.338101701647975,0,"high_cost_barrier"
63,"high_barrier",0.842092929733917,0.450464551593177,0.791072694932227,0.256903021642938,0.609122814598959,0,"high_cost_barrier"
64,"early_access",0.316232352983207,0.64210260217078,0.363035995223327,0.89753184664296,0.378965064953081,0,"high_cost_barrier"
65,"mainstream",0.564545245934278,0.690461464296095,0.82433828301786,0.578236984577961,0.299140350148082,0,"high_cost_barrier"
66,"high_barrier",0.65869215989951,0.628209641808644,1,0.545481695933267,0.569757032894995,0,"high_cost_barrier"
67,"early_access",0.386369833257049,0.841740173380822,0.610918698201422,0.631917234370485,0.194533084030263,0,"high_cost_barrier"
68,"mainstream",0.549640801781788,0.534195844852366,0.414367006814573,0.605503947741818,0.485543059976771,0,"high_cost_barrier"
69,"high_barrier",0.843517670268193,0.388447007793002,1,0.376639192015864,0.669049945927691,0,"high_cost_barrier"
70,"early_access",0.42776747274911,0.586227354826406,0.413633108097129,0.652132259740029,0.248577433568425,0,"high_cost_barrier"
71,"mainstream",0.443286654306576,0.664145233738236,0.567818457665853,0.624418985145167,0.276971006742679,0,"high_cost_barrier"
72,"high_barrier",0.89851633545477,0.345573250425514,1,0.38583164929878,0.490795886644628,0,"high_cost_barrier"
73,"early_access",0.252807129814755,0.680956984311342,0.493495554935653,0.699682116764598,0.238957861578092,0,"high_cost_barrier"
74,"mainstream",0.612582462956198,0.589725792501122,0.405155984163866,0.455834133224562,0.515879675699398,0,"high_cost_barrier"
75,"high_barrier",0.798921811860055,0.619601156271528,1,0.453476270777173,0.465324078348931,0,"high_cost_barrier"
76,"early_access",0.273225110140629,0.571758275805041,0.399328369188588,0.88095263086725,0.341962422500365,0,"high_cost_barrier"
77,"mainstream",0.572006024816073,0.655661329790018,0.564741248556529,0.656741593056358,0.514725111145526,0,"high_cost_barrier"
78,"high_barrier",0.871947077172808,0.329441653995309,0.814787555237417,0.557643092260696,0.734603424125817,0,"high_cost_barrier"
79,"early_access",0.267812499369029,0.820488102221861,0.725802751625888,0.831431218283251,0.249453785363585,0,"high_cost_barrier"
80,"mainstream",0.686218859534711,0.64750970012974,0.8176140606642,0.789996869233437,0.453824307466857,0,"high_cost_barrier"
81,"high_barrier",0.717759804823436,0.413015494577121,0.997590701201116,0.482720300066285,0.453808114072308,0,"high_cost_barrier"
82,"early_access",0.328737111063674,0.672675775247626,0.511464735532645,0.81263363501057,0.439917510864325,0,"high_cost_barrier"
83,"mainstream",0.61772719793953,0.486827722960152,0.524095568595221,0.607773893733975,0.288710868661292,0,"high_cost_barrier"
84,"high_barrier",0.670956303994171,0.469765918515623,0.843879449609667,0.591991930466611,0.556664722703863,0,"high_cost_barrier"
85,"early_access",0.415429845976178,0.669856717693619,0.423979857101804,0.770945960155223,0.423240089952014,0,"high_cost_barrier"
86,"mainstream",0.584481510636397,0.701604262995534,0.819295304814004,0.602398260741029,0.349452955415472,0,"high_cost_barrier"
87,"high_barrier",0.683062582626007,0.516580606473144,0.837422551089549,0.464034540078137,0.701026018278208,0,"high_cost_barrier"
88,"early_access",0.468960100668482,0.814662696700543,0.48698292109184,0.685765041306149,0.355000640521757,0,"high_cost_barrier"
89,"mainstream",0.408523210813291,0.521198620973155,0.708875908889459,0.578724785940722,0.438457625661977,0,"high_cost_barrier"
90,"high_barrier",0.787778484402224,0.312126233323943,1,0.591840666567441,0.742764156672638,0,"high_cost_barrier"
91,"early_access",0.28744085872313,0.820781310414895,0.351917390681338,0.778575627342798,0.163065681816079,1,"high_cost_barrier"
92,"mainstream",0.463294356921688,0.503614204167388,0.625483390264562,0.503326710336842,0.374350749957375,0,"high_cost_barrier"
93,"high_barrier",0.832614359934814,0.552592877449933,1,0.336330916860607,0.532933257473633,0,"high_cost_barrier"
94,"early_access",0.268453752505593,0.6089642112609,0.585224496892188,0.562774430762511,0.349695265525952,0,"high_cost_barrier"
95,"mainstream",0.57179896987509,0.707860849332064,0.473508433287498,0.656553007871844,0.484199586813338,0,"high_cost_barrier"
96,"high_barrier",0.641634348244406,0.385269704542588,0.811813044317533,0.528618010785431,0.692247772158589,0,"high_cost_barrier"
97,"early_access",0.278571385482792,0.553244906500913,0.398289907334838,0.565255317697302,0.270416302001104,0,"high_cost_barrier"
98,"mainstream",0.582267622998916,0.668727809842676,0.555582842784352,0.69385316161206,0.424044774402864,0,"high_cost_barrier"
99,"high_barrier",0.688413721974939,0.333412510016933,0.820376867293962,0.554628438223153,0.713635079993401,0,"high_cost_barrier"
100,"early_access",0.453860758047085,0.688525417563505,0.637100764339557,0.804220133146737,0.379518469353206,0,"high_cost_barrier"
101,"mainstream",0.692716559767723,0.546385886636563,0.667583819473512,0.686724594258703,0.525113151385449,0,"high_cost_barrier"
102,"high_barrier",0.608170420210808,0.342934532579966,0.786982042614254,0.416982320509851,0.519729934749193,0,"high_cost_barrier"
103,"early_access",0.350416674278677,0.722552924999036,0.363312316050287,0.71657671672292,0.353558882349171,1,"high_cost_barrier"
104,"mainstream",0.609186725574546,0.485247431485914,0.572467099218629,0.691279354470316,0.352686184737831,0,"high_cost_barrier"
105,"high_barrier",0.664118417794816,0.532445819908753,0.880028612284223,0.546697338798549,0.573409168829676,0,"high_cost_barrier"
106,"early_access",0.408091120771132,0.571511709061451,0.582097751913825,0.848316959955264,0.191610389063135,1,"high_cost_barrier"
107,"mainstream",0.492049611639231,0.730843835324049,0.789740001795581,0.503022723773029,0.378263225383125,0,"high_cost_barrier"
108,"high_barrier",0.893242270709015,0.451014338876121,0.754804589955602,0.294524996110704,0.466995445545763,0,"high_cost_barrier"
109,"early_access",0.42737095389748,0.837617245689034,0.549038652222371,0.794422077294439,0.246496665431187,0,"high_cost_barrier"
110,"mainstream",0.590226611029357,0.685333232372068,0.862370369339478,0.676440522097982,0.462448303471319,0,"high_cost_barrier"
111,"high_barrier",0.757516352646053,0.421719159407075,0.982280214975472,0.46230547997402,0.755094377417117,0,"high_cost_barrier"
112,"early_access",0.499588031496387,0.687059478159063,0.541035695008468,0.89248415750917,0.322676061093807,0,"high_cost_barrier"
113,"mainstream",0.603533754940145,0.699638430937193,0.600351018615766,0.537902401608881,0.510182049358264,0,"high_cost_barrier"
114,"high_barrier",0.783153211721219,0.325558638863731,0.899335783998831,0.562369049573317,0.798966887313873,1,"high_cost_barrier"
115,"early_access",0.255770572752226,0.707465312303975,0.674200600166805,0.831265172373969,0.420628440775909,0,"high_cost_barrier"
116,"mainstream",0.687264182814397,0.464095547189936,0.805573690430028,0.578045354981441,0.323599897930399,0,"high_cost_barrier"
117,"high_barrier",0.64558036706876,0.300692547787912,0.983162011310924,0.436979722126853,0.531718573917169,0,"high_cost_barrier"
118,"early_access",0.327115585969295,0.642179927881807,0.356685391467763,0.612708182260394,0.198221779544838,0,"high_cost_barrier"
119,"mainstream",0.652770378440618,0.546801462513395,0.77928512524988,0.568257057236042,0.458952029980719,0,"high_cost_barrier"
120,"high_barrier",0.635576607612893,0.503015763917938,1,0.474391544156242,0.561601050768513,0,"high_cost_barrier"
1,"early_access",0.461590902006719,0.719071363145485,0.360875491471961,0.586717132909689,0.217797204223461,0,"targeted_seeding"
2,"mainstream",0.419984782440588,0.4592039875919,0.545945501176175,0.711010681535117,0.461455177725293,0,"targeted_seeding"
3,"high_barrier",0.875976594700478,0.428822489245795,0.702708829799667,0.427616106451023,0.69658940397203,0,"targeted_seeding"
4,"early_access",0.415230825368781,0.625052673136815,0.541429311782122,0.735789853474125,0.442860364797525,0,"targeted_seeding"
5,"mainstream",0.66331839854829,0.715012665954418,0.458770110027399,0.521094757714309,0.302595102833584,0,"targeted_seeding"
6,"high_barrier",0.86555178402923,0.375053447904065,0.821435627609026,0.262608074373566,0.798505192319863,0,"targeted_seeding"
7,"early_access",0.284549248986878,0.632497647870332,0.299242775328457,0.649773513467517,0.38642083411105,0,"targeted_seeding"
8,"mainstream",0.667597230058163,0.517838083044626,0.378955553215928,0.714648846781347,0.278369687031955,0,"targeted_seeding"
9,"high_barrier",0.844919138308615,0.579032204428222,0.825714922032785,0.506538700172678,0.623337251099292,0,"targeted_seeding"
10,"early_access",0.298913963197265,0.845278864051215,0.490849608299322,0.788219239609316,0.216167433466762,1,"targeted_seeding"
11,"mainstream",0.686393269407563,0.655488161696121,0.607432566431817,0.532349547150079,0.519365520565771,0,"targeted_seeding"
12,"high_barrier",0.601960023050196,0.34857814766001,0.711028897250071,0.309171089227311,0.496712780056987,0,"targeted_seeding"
13,"early_access",0.377679042285308,0.599173262459226,0.359785261307843,0.759029040241148,0.32176390083041,0,"targeted_seeding"
14,"mainstream",0.541396800265648,0.471519555640407,0.39946107378928,0.676317143428605,0.262598035950214,1,"targeted_seeding"
15,"high_barrier",0.70318482380826,0.553013730107341,0.632049219601322,0.464591338986065,0.50193798369728,1,"targeted_seeding"
16,"early_access",0.339475795102771,0.634665721282363,0.495389548875391,0.86618199669756,0.303552390122786,0,"targeted_seeding"
17,"mainstream",0.599509840994142,0.546089666476473,0.38172699753195,0.733142193069216,0.394819118757732,0,"targeted_seeding"
18,"high_barrier",0.844197182008065,0.628110513312277,0.792967060068622,0.28672955983784,0.593385052902158,0,"targeted_seeding"
19,"early_access",0.461219572462142,0.727584861288779,0.437401667004451,0.665805618686136,0.205510864080861,0,"targeted_seeding"
20,"mainstream",0.59535085184034,0.467827490321361,0.419926441763528,0.775135980825871,0.310297721414827,0,"targeted_seeding"
21,"high_barrier",0.616355238016695,0.312040731869638,0.636738034337759,0.525873576570302,0.614152273361105,0,"targeted_seeding"
22,"early_access",0.381937719765119,0.59469072073698,0.370185239333659,0.816690370684955,0.305091696954332,0,"targeted_seeding"
23,"mainstream",0.617315313802101,0.481527439272031,0.411105632956605,0.772419883054681,0.447115186299197,0,"targeted_seeding"
24,"high_barrier",0.819053292833269,0.590319274051581,0.791792750440072,0.35625167832477,0.72870009932667,0,"targeted_seeding"
25,"early_access",0.378060593036935,0.844882491463795,0.440827568131499,0.723284018586855,0.191298814304173,0,"targeted_seeding"
26,"mainstream",0.461756140575744,0.54240701906383,0.591300756821875,0.694786853087135,0.431401691725478,0,"targeted_seeding"
27,"high_barrier",0.735406151600182,0.597843616676982,0.57097695012344,0.51353573994711,0.645525320700835,0,"targeted_seeding"
28,"early_access",0.487488445418421,0.78983106429223,0.335443099425174,0.735522400261834,0.16677393077407,0,"targeted_seeding"
29,"mainstream",0.665514003788121,0.497829005937092,0.450982645421755,0.487101444555447,0.32424829332158,0,"targeted_seeding"
30,"high_barrier",0.657535658078268,0.452244255575351,0.647517210897058,0.558073514944408,0.52768358355388,0,"targeted_seeding"
31,"early_access",0.307595874764957,0.665601686318405,0.475653956504539,0.620925654273015,0.40754225095734,0,"targeted_seeding"
32,"mainstream",0.510606903792359,0.748721560905688,0.496415167150553,0.453826247958932,0.350183909269981,0,"targeted_seeding"
33,"high_barrier",0.668625645898283,0.574360981828067,0.74144078658428,0.479305418592412,0.531105949869379,0,"targeted_seeding"
34,"early_access",0.492716060602106,0.819902718556114,0.506537031801418,0.880105035647284,0.38765324105043,0,"targeted_seeding"
35,"mainstream",0.544402757426724,0.599675547075458,0.405690737895202,0.679056251246948,0.506058301846497,0,"targeted_seeding"
36,"high_barrier",0.677752793231048,0.311882289126515,0.72198712824611,0.370973099023104,0.59025338543579,0,"targeted_seeding"
37,"early_access",0.383099043334369,0.634030924271792,0.545258239819668,0.755927347100806,0.168836420704611,0,"targeted_seeding"
38,"mainstream",0.611209214758128,0.59014409291558,0.45054043045966,0.495402362255845,0.503467386495322,0,"targeted_seeding"
39,"high_barrier",0.667940441099927,0.63645263084909,0.739712886256166,0.38543134998763,0.699312639515847,0,"targeted_seeding"
40,"early_access",0.395383588562254,0.66506850339938,0.458267652057111,0.838592733396217,0.217476219660603,1,"targeted_seeding"
41,"mainstream",0.52090352261439,0.573979906691238,0.349959648842923,0.639950122137088,0.491994842817076,0,"targeted_seeding"
42,"high_barrier",0.62207643922884,0.336428040242754,0.766916371730622,0.344592669548001,0.706768896232825,0,"targeted_seeding"
43,"early_access",0.299352012982126,0.81628758192528,0.342578198690899,0.679899849928916,0.411268998077139,1,"targeted_seeding"
44,"mainstream",0.566988215525635,0.735633446252905,0.506759711541235,0.620899560768157,0.52819170630537,0,"targeted_seeding"
45,"high_barrier",0.855614137533121,0.316505004290957,0.837873010488693,0.588704088877421,0.497878745279741,0,"targeted_seeding"
46,"early_access",0.415568927128334,0.694701470714063,0.303847819683142,0.841937794105616,0.237128128227778,1,"targeted_seeding"
47,"mainstream",0.53353404647205,0.450791930803098,0.426977331016678,0.539684003591537,0.26231750252191,1,"targeted_seeding"
48,"high_barrier",0.704935145820491,0.396620266686659,0.664391781412996,0.55000772284111,0.626239221228752,0,"targeted_seeding"
49,"early_access",0.455403467291035,0.81274487178307,0.410926296375692,0.777819796628319,0.279294571559876,0,"targeted_seeding"
50,"mainstream",0.619883073517121,0.52214232457336,0.646652439318132,0.630923797225114,0.46845922851935,0,"targeted_seeding"
51,"high_barrier",0.682217704597861,0.576562003372237,0.63171744592255,0.349083445034921,0.519762767280918,0,"targeted_seeding"
52,"early_access",0.456915212329477,0.837525423336774,0.444836069503799,0.640340471605305,0.337386965355836,0,"targeted_seeding"
53,"mainstream",0.54719654249493,0.502387125394307,0.560955569683574,0.760598131921142,0.265821329504251,0,"targeted_seeding"
54,"high_barrier",0.638254041806795,0.451058505300898,0.55840428697411,0.463977389980573,0.609631423722021,0,"targeted_seeding"
55,"early_access",0.279445760766976,0.627686488395557,0.30324669284746,0.864105628419202,0.420995262963697,1,"targeted_seeding"
56,"mainstream",0.442030816385522,0.748833831958473,0.44636603994295,0.707206966413651,0.497407437791117,0,"targeted_seeding"
57,"high_barrier",0.614752775710076,0.560412063461263,0.773259479075205,0.446910778502934,0.626480215054471,0,"targeted_seeding"
58,"early_access",0.275325538299512,0.614897020463832,0.459502735058777,0.728282255970407,0.194266753038391,0,"targeted_seeding"
59,"mainstream",0.67010975764133,0.666174189210869,0.361998967744876,0.593387031904422,0.376921088504605,0,"targeted_seeding"
60,"high_barrier",0.663989480934106,0.429525715333875,0.811777266010176,0.424055750668049,0.612674454541411,0,"targeted_seeding"
61,"early_access",0.250882592517883,0.608143469691277,0.466446359804831,0.818171216314659,0.31973834366072,1,"targeted_seeding"
62,"mainstream",0.443769957777113,0.586629441892728,0.38664641227806,0.595341651001945,0.489989027893171,0,"targeted_seeding"
63,"high_barrier",0.710479877446778,0.625596866616979,0.68740666952217,0.431079771614168,0.737647777295206,0,"targeted_seeding"
64,"early_access",0.312883266655263,0.63565115837846,0.459779065451585,0.694629137089942,0.198349874443375,1,"targeted_seeding"
65,"mainstream",0.467878447426483,0.473095569969155,0.455606787407305,0.699095635581762,0.264993189298548,0,"targeted_seeding"
66,"high_barrier",0.790908830543049,0.649527824076358,0.633397536620032,0.290041282935999,0.740321492718067,0,"targeted_seeding"
67,"early_access",0.408228355576284,0.81174215930514,0.537424271786585,0.656172325427178,0.393099127546884,0,"targeted_seeding"
68,"mainstream",0.569356070132926,0.615256069670431,0.491850686154794,0.58199929157272,0.487593317008577,0,"targeted_seeding"
69,"high_barrier",0.716937768668868,0.319850315258373,0.679195593227632,0.593970926129259,0.466388973395806,0,"targeted_seeding"
70,"early_access",0.475477531610522,0.670358425169252,0.480832815892063,0.621099414257333,0.380104272882454,0,"targeted_seeding"
71,"mainstream",0.408190572820604,0.611219532857649,0.430485038168263,0.610911758407019,0.299114461382851,0,"targeted_seeding"
72,"high_barrier",0.764045194373466,0.358699049067218,0.759636700199917,0.371166427619755,0.796657815750223,0,"targeted_seeding"
73,"early_access",0.261444283882156,0.764826294803061,0.280643165321089,0.740396961697843,0.212273308751173,1,"targeted_seeding"
74,"mainstream",0.42583538829349,0.51306053576991,0.465107888448983,0.749605667730793,0.372460051532835,0,"targeted_seeding"
75,"high_barrier",0.640123023698106,0.53364462206373,0.61063882886665,0.299681582278572,0.639863407285884,0,"targeted_seeding"
76,"early_access",0.332321563619189,0.716006960999221,0.456673031160608,0.848220817116089,0.374275566497818,0,"targeted_seeding"
77,"mainstream",0.551007304992527,0.453454194031656,0.455711270170286,0.682510472857393,0.475329356058501,0,"targeted_seeding"
78,"high_barrier",0.819012688030489,0.408003014978021,0.754167516669259,0.581719101418275,0.611700454901438,0,"targeted_seeding"
79,"early_access",0.299260814557783,0.635748304007575,0.314365027425811,0.592723105545156,0.205399357667193,0,"targeted_seeding"
80,"mainstream",0.669768088078126,0.596467454941012,0.553550607140642,0.708945650327951,0.49312977695372,0,"targeted_seeding"
81,"high_barrier",0.745209393161349,0.598842455830891,0.589679248083849,0.506567164801527,0.707874531997368,0,"targeted_seeding"
82,"early_access",0.273519887239672,0.835204111901112,0.414200663450174,0.796564664610196,0.384517913963646,1,"targeted_seeding"
83,"mainstream",0.434870155877434,0.572617144952528,0.58861629855819,0.753895093977917,0.272282818728127,0,"targeted_seeding"
84,"high_barrier",0.684105923376046,0.471993747493252,0.748517072096001,0.365862832183484,0.733882235770579,0,"targeted_seeding"
85,"early_access",0.444658344029449,0.840018824953586,0.47011913487222,0.562298275402281,0.211633220524527,0,"targeted_seeding"
86,"mainstream",0.547067460417747,0.453972178744152,0.458549397613388,0.717151226080023,0.483105526049621,1,"targeted_seeding"
87,"high_barrier",0.691866674926132,0.635648967849556,0.662692042323761,0.331310199201107,0.564753493806347,0,"targeted_seeding"
88,"early_access",0.308213341340888,0.834577782428823,0.409098614635877,0.592147414968349,0.222181689483114,1,"targeted_seeding"
89,"mainstream",0.460785587644205,0.658411965658888,0.410649603931233,0.501948635512963,0.287389270588756,0,"targeted_seeding"
90,"high_barrier",0.856999957817607,0.465608563064598,0.836883802723605,0.377720516244881,0.560399649711326,0,"targeted_seeding"
91,"early_access",0.327203988272231,0.634591449378058,0.449113327800296,0.714698791725095,0.376306496048346,0,"targeted_seeding"
92,"mainstream",0.674070630525239,0.57435484402813,0.36682720805984,0.625640498683788,0.365124177746475,0,"targeted_seeding"
93,"high_barrier",0.641639277921058,0.319706885144114,0.770183070877101,0.405323958606459,0.591227235784754,0,"targeted_seeding"
94,"early_access",0.337045218329877,0.664530559210107,0.390590554499067,0.643854105006903,0.245071658981033,1,"targeted_seeding"
95,"mainstream",0.582512804563157,0.562273728568107,0.600434907246381,0.729342980473302,0.459867163654417,0,"targeted_seeding"
96,"high_barrier",0.616302003292367,0.442455747013446,0.585628068610095,0.483017255773302,0.604636901500635,0,"targeted_seeding"
97,"early_access",0.344095037493389,0.598647704068571,0.403997407504357,0.746246826380957,0.417747557186522,0,"targeted_seeding"
98,"mainstream",0.635370059940033,0.457608017208986,0.346031008439604,0.677795283973683,0.356205590395257,0,"targeted_seeding"
99,"high_barrier",0.791536531643942,0.595756083680317,0.780131818319205,0.376847506186459,0.479396561754402,0,"targeted_seeding"
100,"early_access",0.271674580581021,0.834628062741831,0.258452070038766,0.890204437763896,0.346928192884661,1,"targeted_seeding"
101,"mainstream",0.471409188909456,0.479906262410805,0.48311937347753,0.513485533045605,0.353010699898005,0,"targeted_seeding"
102,"high_barrier",0.706319644697942,0.451422599994112,0.757399685913697,0.382588686037343,0.675174043036532,0,"targeted_seeding"
103,"early_access",0.464201363327447,0.733831305173226,0.523654420487583,0.810529894323554,0.22401800591033,0,"targeted_seeding"
