scenario,time,stock,regeneration,extraction,restoration,disturbance,resilience_index
larger_disturbance,8,62.925966,1.504753,2.544051,0.363987,0.0,0.62926
larger_disturbance,9,62.296066,1.516398,2.517039,0.37074,0.0,0.622961
larger_disturbance,10,61.707987,1.526724,2.491843,0.377039,0.0,0.61708
larger_disturbance,11,61.158487,1.5359,2.468319,0.38292,0.0,0.611585
larger_disturbance,12,60.64463,1.544067,2.446339,0.388415,0.0,0.606446
larger_disturbance,13,60.163748,1.55135,2.425785,0.393554,0.0,0.601637
larger_disturbance,14,59.713415,1.557854,2.40655,0.398363,0.0,0.597134
larger_disturbance,15,59.291416,1.563672,2.388537,0.402866,0.0,0.592914
larger_disturbance,16,58.895731,1.568885,2.371657,0.407086,0.0,0.588957
larger_disturbance,17,58.524507,1.573563,2.355829,0.411043,0.0,0.585245
larger_disturbance,18,58.176048,1.577766,2.34098,0.414755,0.0,0.58176
larger_disturbance,19,57.848795,1.581549,2.327042,0.41824,0.0,0.578488
larger_disturbance,20,57.541313,1.584958,2.313952,0.421512,0.0,0.575413
larger_disturbance,21,57.252281,1.588034,2.301653,0.424587,0.0,0.572523
larger_disturbance,22,56.980479,1.590813,2.290091,0.427477,0.0,0.569805
larger_disturbance,23,56.724783,1.593327,2.279219,0.430195,0.0,0.567248
larger_disturbance,24,56.484149,1.595605,2.268991,0.432752,0.0,0.564841
larger_disturbance,25,56.257613,1.597671,2.259366,0.435159,0.0,0.562576
larger_disturbance,26,56.04428,1.599547,2.250305,0.437424,0.0,0.560443
larger_disturbance,27,55.843319,1.601253,2.241771,0.439557,0.0,0.558433
larger_disturbance,28,55.653959,1.602806,2.233733,0.441567,0.0,0.55654
larger_disturbance,29,55.475482,1.604221,2.226158,0.44346,0.0,0.554755
larger_disturbance,30,55.307221,1.605512,2.219019,0.445245,0.0,0.553072
larger_disturbance,31,55.148551,1.606692,2.212289,0.446928,0.0,0.551486
larger_disturbance,32,54.998894,1.60777,2.205942,0.448514,0.0,0.549989
larger_disturbance,33,54.857706,1.608757,2.199956,0.450011,0.0,0.548577
larger_disturbance,34,54.724483,1.609662,2.194308,0.451423,0.0,0.547245
larger_disturbance,35,54.59875,1.610492,2.188979,0.452755,0.0,0.545988
larger_disturbance,36,54.480066,1.611253,2.18395,0.454012,0.0,0.544801
larger_disturbance,37,54.368017,1.611954,2.179203,0.455199,0.0,0.54368
larger_disturbance,38,54.262214,1.612598,2.174721,0.45632,0.0,0.542622
larger_disturbance,39,54.162295,1.613192,2.170489,0.457378,0.0,0.541623
larger_disturbance,40,54.067919,1.613739,2.166492,0.458377,0.0,0.540679
larger_disturbance,41,53.978767,1.614244,2.162717,0.459321,0.0,0.539788
larger_disturbance,42,53.894539,1.61471,2.159151,0.460212,0.0,0.538945
larger_disturbance,43,53.814953,1.615141,2.155782,0.461055,0.0,0.53815
larger_disturbance,44,53.739746,1.61554,2.152598,0.46185,0.0,0.537397
larger_disturbance,45,53.668668,1.615909,2.14959,0.462603,0.0,0.536687
larger_disturbance,46,53.601486,1.616252,2.146747,0.463313,0.0,0.536015
larger_disturbance,47,53.537981,1.616569,2.144059,0.463985,0.0,0.53538
larger_disturbance,48,53.477945,1.616864,2.141519,0.46462,0.0,0.534779
larger_disturbance,49,53.421186,1.617138,2.139118,0.465221,0.0,0.534212
larger_disturbance,50,53.367518,1.617392,2.136847,0.465788,0.0,0.533675
larger_disturbance,51,53.316771,1.617629,2.134701,0.466325,0.0,0.533168
larger_disturbance,52,53.268782,1.617849,2.132671,0.466832,0.0,0.532688
larger_disturbance,53,53.223398,1.618055,2.130751,0.467312,0.0,0.532234
larger_disturbance,54,53.180474,1.618246,2.128936,0.467766,0.0,0.531805
larger_disturbance,55,53.139875,1.618425,2.127219,0.468195,0.0,0.531399
larger_disturbance,56,53.101473,1.618592,2.125595,0.468601,0.0,0.531015
larger_disturbance,57,53.065147,1.618748,2.124059,0.468985,0.0,0.530651
larger_disturbance,58,53.030783,1.618893,2.122606,0.469349,0.0,0.530308
larger_disturbance,59,52.998273,1.619029,2.121231,0.469692,0.0,0.529983
larger_disturbance,60,52.967516,1.619157,2.119931,0.470017,0.0,0.529675
larger_disturbance,61,52.938417,1.619276,2.118701,0.470325,0.0,0.529384
larger_disturbance,62,52.910883,1.619388,2.117537,0.470616,0.0,0.529109
larger_disturbance,63,52.884832,1.619492,2.116435,0.470891,0.0,0.528848
larger_disturbance,64,52.860181,1.619591,2.115393,0.471152,0.0,0.528602
larger_disturbance,65,28.836854,1.619683,2.114407,0.471398,24.0,0.288369
larger_disturbance,66,29.72889,1.333879,1.153474,0.711631,0.0,0.297289
larger_disturbance,67,30.600349,1.357903,1.189156,0.702711,0.0,0.306003
larger_disturbance,68,31.450707,1.380375,1.224014,0.693997,0.0,0.314507
larger_disturbance,69,32.279522,1.40135,1.258028,0.685493,0.0,0.322795
larger_disturbance,70,33.086436,1.42089,1.291181,0.677205,0.0,0.330864
larger_disturbance,71,33.871169,1.439055,1.323457,0.669136,0.0,0.338712
larger_disturbance,72,34.63352,1.45591,1.354847,0.661288,0.0,0.346335
larger_disturbance,73,35.373361,1.471516,1.385341,0.653665,0.0,0.353734
larger_disturbance,74,36.090632,1.48594,1.414934,0.646266,0.0,0.360906
larger_disturbance,75,36.785345,1.499244,1.443625,0.639094,0.0,0.367853
larger_disturbance,76,37.45757,1.511492,1.471414,0.632147,0.0,0.374576
larger_disturbance,77,38.107438,1.522747,1.498303,0.625424,0.0,0.381074
larger_disturbance,78,38.735135,1.533069,1.524298,0.618926,0.0,0.387351
larger_disturbance,79,39.340895,1.542517,1.549405,0.612649,0.0,0.393409
larger_disturbance,80,39.925,1.551149,1.573636,0.606591,0.0,0.39925
larger_disturbance,81,40.487771,1.559021,1.597,0.60075,0.0,0.404878
larger_disturbance,82,41.029569,1.566186,1.619511,0.595122,0.0,0.410296
larger_disturbance,83,41.550786,1.572695,1.641183,0.589704,0.0,0.415508
larger_disturbance,84,42.051843,1.578597,1.662031,0.584492,0.0,0.420518
larger_disturbance,85,42.533189,1.583937,1.682074,0.579482,0.0,0.425332
larger_disturbance,86,42.99529,1.58876,1.701328,0.574668,0.0,0.429953
larger_disturbance,87,43.438632,1.593107,1.719812,0.570047,0.0,0.434386
larger_disturbance,88,43.863717,1.597016,1.737545,0.565614,0.0,0.438637
larger_disturbance,89,44.271056,1.600525,1.754549,0.561363,0.0,0.442711
larger_disturbance,90,44.66117,1.603666,1.770842,0.557289,0.0,0.446612
larger_disturbance,91,45.034584,1.606473,1.786447,0.553388,0.0,0.450346
larger_disturbance,92,45.391829,1.608974,1.801383,0.549654,0.0,0.453918
larger_disturbance,93,45.733435,1.611197,1.815673,0.546082,0.0,0.457334
larger_disturbance,94,46.059931,1.613168,1.829337,0.542666,0.0,0.460599
larger_disturbance,95,46.371844,1.614909,1.842397,0.539401,0.0,0.463718
larger_disturbance,96,46.669695,1.616444,1.854874,0.536282,0.0,0.466697
larger_disturbance,97,46.954001,1.617791,1.866788,0.533303,0.0,0.46954
larger_disturbance,98,47.22527,1.618969,1.87816,0.53046,0.0,0.472253
larger_disturbance,99,47.484002,1.619996,1.889011,0.527747,0.0,0.47484
larger_disturbance,100,47.730688,1.620885,1.89936,0.52516,0.0,0.477307
larger_disturbance,101,47.965806,1.621653,1.909228,0.522693,0.0,0.479658
larger_disturbance,102,48.189826,1.62231,1.918632,0.520342,0.0,0.481898
larger_disturbance,103,48.403205,1.62287,1.927593,0.518102,0.0,0.484032
larger_disturbance,104,48.606387,1.623343,1.936128,0.515968,0.0,0.486064
larger_disturbance,105,48.799805,1.623738,1.944255,0.513936,0.0,0.487998
larger_disturbance,106,48.983879,1.624064,1.951992,0.512002,0.0,0.489839
larger_disturbance,107,49.159014,1.624329,1.959355,0.510161,0.0,0.49159
larger_disturbance,108,49.325603,1.62454,1.966361,0.50841,0.0,0.493256
larger_disturbance,109,49.484028,1.624704,1.973024,0.506744,0.0,0.49484
larger_disturbance,110,49.634653,1.624827,1.979361,0.50516,0.0,0.496347
larger_disturbance,111,49.777834,1.624913,1.985386,0.503653,0.0,0.497778
larger_disturbance,112,49.91391,1.624968,1.991113,0.502222,0.0,0.499139
larger_disturbance,113,50.04321,1.624995,1.996556,0.500861,0.0,0.500432
larger_disturbance,114,50.166048,1.624999,2.001728,0.499568,0.0,0.50166
larger_disturbance,115,50.282728,1.624982,2.006642,0.49834,0.0,0.502827
larger_disturbance,116,50.393539,1.624948,2.011309,0.497173,0.0,0.503935
larger_disturbance,117,50.498762,1.624899,2.015742,0.496065,0.0,0.504988
larger_disturbance,118,50.598662,1.624838,2.01995,0.495012,0.0,0.505987
larger_disturbance,119,50.693496,1.624767,2.023946,0.494013,0.0,0.506935
larger_disturbance,120,50.783508,1.624687,2.02774,0.493065,0.0,0.507835
lower_growth,1,68.34,0.84,2.8,0.3,0.0,0.6834
lower_growth,2,66.788458,0.865458,2.7336,0.3166,0.0,0.667885
lower_growth,3,65.336294,0.887259,2.671538,0.332115,0.0,0.653363
lower_growth,4,63.975398,0.905919,2.613452,0.346637,0.0,0.639754
lower_growth,5,62.698504,0.921875,2.559016,0.360246,0.0,0.626985
lower_growth,6,61.499078,0.935499,2.50794,0.373015,0.0,0.614991
lower_growth,7,60.371232,0.947108,2.459963,0.385009,0.0,0.603712
lower_growth,8,59.309646,0.956975,2.414849,0.396288,0.0,0.593096
lower_growth,9,58.309496,0.965332,2.372386,0.406904,0.0,0.583095
lower_growth,10,57.366402,0.972381,2.33238,0.416905,0.0,0.573664
lower_growth,11,56.476376,0.978294,2.294656,0.426336,0.0,0.564764
lower_growth,12,55.63578,0.983223,2.259055,0.435236,0.0,0.556358
lower_growth,13,54.841286,0.987295,2.225431,0.443642,0.0,0.548413
lower_growth,14,54.089847,0.990625,2.193651,0.451587,0.0,0.540898
lower_growth,15,53.378664,0.993309,2.163594,0.459102,0.0,0.533787
lower_growth,16,52.705164,0.995434,2.135147,0.466213,0.0,0.527052
lower_growth,17,52.066979,0.997073,2.108207,0.472948,0.0,0.52067
lower_growth,18,51.461921,0.998291,2.082679,0.47933,0.0,0.514619
lower_growth,19,50.88797,0.999145,2.058477,0.485381,0.0,0.50888
lower_growth,20,50.343256,0.999685,2.035519,0.49112,0.0,0.503433
lower_growth,21,49.826046,0.999953,2.01373,0.496567,0.0,0.49826
lower_growth,22,49.334732,0.999988,1.993042,0.50174,0.0,0.493347
lower_growth,23,48.867818,0.999823,1.973389,0.506653,0.0,0.488678
lower_growth,24,48.423915,0.999487,1.954713,0.511322,0.0,0.484239
lower_growth,25,48.001725,0.999006,1.936957,0.515761,0.0,0.480017
lower_growth,26,47.600042,0.998403,1.920069,0.519983,0.0,0.476
lower_growth,27,47.217736,0.997696,1.904002,0.524,0.0,0.472177
lower_growth,28,46.853753,0.996904,1.888709,0.527823,0.0,0.468538
lower_growth,29,46.507105,0.99604,1.87415,0.531462,0.0,0.465071
lower_growth,30,46.17687,0.99512,1.860284,0.534929,0.0,0.461769
lower_growth,31,45.86218,0.994153,1.847075,0.538231,0.0,0.458622
lower_growth,32,45.562222,0.993151,1.834487,0.541378,0.0,0.455622
lower_growth,33,45.276234,0.992122,1.822489,0.544378,0.0,0.452762
lower_growth,34,45.003496,0.991074,1.811049,0.547238,0.0,0.450035
lower_growth,35,44.743336,0.990014,1.80014,0.549965,0.0,0.447433
lower_growth,36,44.495116,0.988947,1.789733,0.552567,0.0,0.444951
lower_growth,37,44.258238,0.987878,1.779805,0.555049,0.0,0.442582
lower_growth,38,44.032139,0.986813,1.77033,0.557418,0.0,0.440321
lower_growth,39,43.816286,0.985754,1.761286,0.559679,0.0,0.438163
lower_growth,40,43.610177,0.984705,1.752651,0.561837,0.0,0.436102
lower_growth,41,43.413336,0.983668,1.744407,0.563898,0.0,0.434133
lower_growth,42,43.225315,0.982646,1.736533,0.565867,0.0,0.432253
lower_growth,43,43.045691,0.981641,1.729013,0.567747,0.0,0.430457
lower_growth,44,42.874062,0.980655,1.721828,0.569543,0.0,0.428741
lower_growth,45,42.710047,0.979688,1.714962,0.571259,0.0,0.4271
lower_growth,46,42.553287,0.978743,1.708402,0.5729,0.0,0.425533
lower_growth,47,42.403441,0.977819,1.702131,0.574467,0.0,0.424034
lower_growth,48,42.260186,0.976917,1.696138,0.575966,0.0,0.422602
lower_growth,49,42.123215,0.976038,1.690407,0.577398,0.0,0.421232
lower_growth,50,41.992237,0.975183,1.684929,0.578768,0.0,0.419922
lower_growth,51,41.866975,0.97435,1.679689,0.580078,0.0,0.41867
lower_growth,52,41.747168,0.973542,1.674679,0.58133,0.0,0.417472
lower_growth,53,41.632566,0.972756,1.669887,0.582528,0.0,0.416326
lower_growth,54,41.522932,0.971994,1.665303,0.583674,0.0,0.415229
lower_growth,55,41.418041,0.971256,1.660917,0.584771,0.0,0.41418
lower_growth,56,41.317679,0.97054,1.656722,0.58582,0.0,0.413177
lower_growth,57,41.221642,0.969847,1.652707,0.586823,0.0,0.412216
lower_growth,58,41.129736,0.969176,1.648866,0.587784,0.0,0.411297
lower_growth,59,41.041777,0.968527,1.645189,0.588703,0.0,0.410418
lower_growth,60,40.957588,0.9679,1.641671,0.589582,0.0,0.409576
lower_growth,61,40.877003,0.967294,1.638304,0.590424,0.0,0.40877
lower_growth,62,40.799861,0.966708,1.63508,0.59123,0.0,0.407999
lower_growth,63,40.726011,0.966143,1.631994,0.592001,0.0,0.40726
lower_growth,64,40.655307,0.965597,1.62904,0.59274,0.0,0.406553
lower_growth,65,28.587613,0.965071,1.626212,0.593447,12.0,0.285876
lower_growth,66,28.974836,0.816604,1.143505,0.714124,0.0,0.289748
lower_growth,67,29.349271,0.823177,1.158993,0.710252,0.0,0.293493
lower_growth,68,29.711227,0.829419,1.173971,0.706507,0.0,0.297112
lower_growth,69,30.061011,0.835346,1.188449,0.702888,0.0,0.30061
lower_growth,70,30.398936,0.840975,1.20244,0.69939,0.0,0.303989
lower_growth,71,30.725308,0.846319,1.215957,0.696011,0.0,0.307253
lower_growth,72,31.040437,0.851395,1.229012,0.692747,0.0,0.310404
lower_growth,73,31.344629,0.856214,1.241617,0.689596,0.0,0.313446
lower_growth,74,31.638189,0.860791,1.253785,0.686554,0.0,0.316382
lower_growth,75,31.921417,0.865138,1.265528,0.683618,0.0,0.319214
lower_growth,76,32.194612,0.869266,1.276857,0.680786,0.0,0.321946
lower_growth,77,32.458069,0.873187,1.287784,0.678054,0.0,0.324581
lower_growth,78,32.712077,0.876912,1.298323,0.675419,0.0,0.327121
lower_growth,79,32.956925,0.880451,1.308483,0.672879,0.0,0.329569
lower_growth,80,33.192892,0.883813,1.318277,0.670431,0.0,0.331929
lower_growth,81,33.420256,0.887008,1.327716,0.668071,0.0,0.334203
lower_growth,82,33.639288,0.890045,1.33681,0.665797,0.0,0.336393
lower_growth,83,33.850254,0.892931,1.345572,0.663607,0.0,0.338503
lower_growth,84,34.053416,0.895674,1.35401,0.661497,0.0,0.340534
lower_growth,85,34.249028,0.898283,1.362137,0.659466,0.0,0.34249
lower_growth,86,34.437339,0.900763,1.369961,0.65751,0.0,0.344373
lower_growth,87,34.618593,0.903121,1.377494,0.655627,0.0,0.346186
lower_growth,88,34.793029,0.905365,1.384744,0.653814,0.0,0.34793
lower_growth,89,34.960876,0.907499,1.391721,0.65207,0.0,0.349609
lower_growth,90,35.122363,0.90953,1.398435,0.650391,0.0,0.351224
lower_growth,91,35.277707,0.911462,1.404895,0.648776,0.0,0.352777
lower_growth,92,35.427123,0.913302,1.411108,0.647223,0.0,0.354271
lower_growth,93,35.570819,0.915053,1.417085,0.645729,0.0,0.355708
lower_growth,94,35.708998,0.916719,1.422833,0.644292,0.0,0.35709
lower_growth,95,35.841855,0.918307,1.42836,0.64291,0.0,0.358419
lower_growth,96,35.969581,0.919819,1.433674,0.641581,0.0,0.359696
lower_growth,97,36.092361,0.921259,1.438783,0.640304,0.0,0.360924
lower_growth,98,36.210374,0.922631,1.443694,0.639076,0.0,0.362104
lower_growth,99,36.323794,0.923938,1.448415,0.637896,0.0,0.363238
lower_growth,100,36.432789,0.925185,1.452952,0.636762,0.0,0.364328
lower_growth,101,36.537521,0.926372,1.457312,0.635672,0.0,0.365375
lower_growth,102,36.63815,0.927505,1.461501,0.634625,0.0,0.366382
lower_growth,103,36.734827,0.928584,1.465526,0.633618,0.0,0.367348
lower_growth,104,36.8277,0.929614,1.469393,0.632652,0.0,0.368277
lower_growth,105,36.916911,0.930596,1.473108,0.631723,0.0,0.369169
lower_growth,106,37.002598,0.931533,1.476676,0.630831,0.0,0.370026
lower_growth,107,37.084896,0.932427,1.480104,0.629974,0.0,0.370849
lower_growth,108,37.163931,0.93328,1.483396,0.629151,0.0,0.371639
lower_growth,109,37.239828,0.934094,1.486557,0.628361,0.0,0.372398
lower_growth,110,37.312708,0.934871,1.489593,0.627602,0.0,0.373127
lower_growth,111,37.382686,0.935613,1.492508,0.626873,0.0,0.373827
lower_growth,112,37.449873,0.936321,1.495307,0.626173,0.0,0.374499
lower_growth,113,37.514377,0.936998,1.497995,0.625501,0.0,0.375144
lower_growth,114,37.576302,0.937644,1.500575,0.624856,0.0,0.375763
lower_growth,115,37.635747,0.938261,1.503052,0.624237,0.0,0.376357
lower_growth,116,37.69281,0.93885,1.50543,0.623643,0.0,0.376928
lower_growth,117,37.747583,0.939413,1.507712,0.623072,0.0,0.377476
lower_growth,118,37.800155,0.939951,1.509903,0.622524,0.0,0.378002
lower_growth,119,37.850613,0.940466,1.512006,0.621998,0.0,0.378506
lower_growth,120,37.899039,0.940957,1.514025,0.621494,0.0,0.37899
strong_intervention,1,69.165,1.365,2.8,0.6,0.0,0.69165
strong_intervention,2,68.401357,1.386257,2.7666,0.6167,0.0,0.684014
strong_intervention,3,67.702179,1.404904,2.736054,0.631973,0.0,0.677022
strong_intervention,4,67.06136,1.421311,2.708087,0.645956,0.0,0.670614
strong_intervention,5,66.473469,1.435792,2.682454,0.658773,0.0,0.664735
strong_intervention,6,65.933667,1.448606,2.658939,0.670531,0.0,0.659337
strong_intervention,7,65.437624,1.459977,2.637347,0.681327,0.0,0.654376
strong_intervention,8,64.981459,1.470092,2.617505,0.691248,0.0,0.649815
strong_intervention,9,64.561682,1.479111,2.599258,0.700371,0.0,0.645617
strong_intervention,10,64.175154,1.487172,2.582467,0.708766,0.0,0.641752
strong_intervention,11,63.819037,1.494392,2.567006,0.716497,0.0,0.63819
strong_intervention,12,63.490767,1.500872,2.552761,0.723619,0.0,0.634908
strong_intervention,13,63.18802,1.506699,2.539631,0.730185,0.0,0.63188
strong_intervention,14,62.908689,1.511949,2.527521,0.73624,0.0,0.629087
strong_intervention,15,62.650855,1.516688,2.516348,0.741826,0.0,0.626509
strong_intervention,16,62.412775,1.520971,2.506034,0.746983,0.0,0.624128
strong_intervention,17,62.192859,1.52485,2.496511,0.751744,0.0,0.621929
strong_intervention,18,61.989654,1.528367,2.487714,0.756143,0.0,0.619897
strong_intervention,19,61.801836,1.531561,2.479586,0.760207,0.0,0.618018
strong_intervention,20,61.628192,1.534466,2.472073,0.763963,0.0,0.616282
strong_intervention,21,61.467611,1.53711,2.465128,0.767436,0.0,0.614676
strong_intervention,22,61.319075,1.539521,2.458704,0.770648,0.0,0.613191
strong_intervention,23,61.181652,1.541721,2.452763,0.773618,0.0,0.611817
strong_intervention,24,61.054484,1.543731,2.447266,0.776367,0.0,0.610545
strong_intervention,25,60.936783,1.545569,2.442179,0.77891,0.0,0.609368
strong_intervention,26,60.827828,1.547251,2.437471,0.781264,0.0,0.608278
strong_intervention,27,60.726951,1.548793,2.433113,0.783443,0.0,0.60727
strong_intervention,28,60.63354,1.550206,2.429078,0.785461,0.0,0.606335
strong_intervention,29,60.547031,1.551503,2.425342,0.787329,0.0,0.60547
strong_intervention,30,60.466903,1.552694,2.421881,0.789059,0.0,0.604669
strong_intervention,31,60.392677,1.553789,2.418676,0.790662,0.0,0.603927
strong_intervention,32,60.323912,1.554795,2.415707,0.792146,0.0,0.603239
strong_intervention,33,60.260198,1.555721,2.412956,0.793522,0.0,0.602602
strong_intervention,34,60.201159,1.556573,2.410408,0.794796,0.0,0.602012
strong_intervention,35,60.146449,1.557359,2.408046,0.795977,0.0,0.601464
strong_intervention,36,60.095744,1.558082,2.405858,0.797071,0.0,0.600957
strong_intervention,37,60.048749,1.558749,2.40383,0.798085,0.0,0.600487
strong_intervention,38,60.005188,1.559365,2.40195,0.799025,0.0,0.600052
strong_intervention,39,59.96481,1.559933,2.400208,0.799896,0.0,0.599648
strong_intervention,40,59.927378,1.560457,2.398592,0.800704,0.0,0.599274
strong_intervention,41,59.892676,1.560941,2.397095,0.801452,0.0,0.598927
strong_intervention,42,59.860503,1.561388,2.395707,0.802146,0.0,0.598605
strong_intervention,43,59.830674,1.561801,2.39442,0.80279,0.0,0.598307
strong_intervention,44,59.803016,1.562183,2.393227,0.803387,0.0,0.59803
strong_intervention,45,59.77737,1.562536,2.392121,0.80394,0.0,0.597774
strong_intervention,46,59.75359,1.562862,2.391095,0.804453,0.0,0.597536
strong_intervention,47,59.731539,1.563164,2.390144,0.804928,0.0,0.597315
strong_intervention,48,59.711089,1.563443,2.389262,0.805369,0.0,0.597111
strong_intervention,49,59.692126,1.563702,2.388444,0.805778,0.0,0.596921
strong_intervention,50,59.674539,1.563941,2.387685,0.806157,0.0,0.596745
strong_intervention,51,59.658229,1.564162,2.386982,0.806509,0.0,0.596582
strong_intervention,52,59.643102,1.564367,2.386329,0.806835,0.0,0.596431
strong_intervention,53,59.629073,1.564557,2.385724,0.807138,0.0,0.596291
strong_intervention,54,59.616061,1.564733,2.385163,0.807419,0.0,0.596161
strong_intervention,55,59.603993,1.564895,2.384642,0.807679,0.0,0.59604
strong_intervention,56,59.592799,1.565046,2.38416,0.80792,0.0,0.595928
strong_intervention,57,59.582417,1.565186,2.383712,0.808144,0.0,0.595824
strong_intervention,58,59.572787,1.565315,2.383297,0.808352,0.0,0.595728
strong_intervention,59,59.563855,1.565435,2.382911,0.808544,0.0,0.595639
strong_intervention,60,59.55557,1.565546,2.382554,0.808723,0.0,0.595556
strong_intervention,61,59.547885,1.565649,2.382223,0.808889,0.0,0.595479
strong_intervention,62,59.540757,1.565745,2.381915,0.809042,0.0,0.595408
strong_intervention,63,59.534144,1.565833,2.38163,0.809185,0.0,0.595341
strong_intervention,64,59.528011,1.565915,2.381366,0.809317,0.0,0.59528
strong_intervention,65,47.522321,1.565991,2.38112,0.80944,12.0,0.475223
strong_intervention,66,48.291992,1.62101,1.900893,1.049554,0.0,0.48292
strong_intervention,67,49.017576,1.623104,1.93168,1.03416,0.0,0.490176
strong_intervention,68,49.700894,1.624373,1.960703,1.019648,0.0,0.497009
strong_intervention,69,50.343782,1.624942,1.988036,1.005982,0.0,0.503438
strong_intervention,70,50.948078,1.624923,2.013751,0.993124,0.0,0.509481
strong_intervention,71,51.51561,1.624416,2.037923,0.981038,0.0,0.515156
strong_intervention,72,52.04818,1.623507,2.060624,0.969688,0.0,0.520482
strong_intervention,73,52.547562,1.622273,2.081927,0.959036,0.0,0.525476
strong_intervention,74,53.01549,1.620781,2.101902,0.949049,0.0,0.530155
strong_intervention,75,53.45365,1.619089,2.12062,0.93969,0.0,0.534537
strong_intervention,76,53.863678,1.617247,2.138146,0.930927,0.0,0.538637
strong_intervention,77,54.247154,1.615297,2.154547,0.922726,0.0,0.542472
strong_intervention,78,54.6056,1.613275,2.169886,0.915057,0.0,0.546056
strong_intervention,79,54.940476,1.611212,2.184224,0.907888,0.0,0.549405
strong_intervention,80,55.253182,1.609135,2.197619,0.90119,0.0,0.552532
strong_intervention,81,55.545054,1.607063,2.210127,0.894936,0.0,0.555451
strong_intervention,82,55.817365,1.605014,2.221802,0.889099,0.0,0.558174
strong_intervention,83,56.071326,1.603003,2.232695,0.883653,0.0,0.560713
strong_intervention,84,56.308087,1.60104,2.242853,0.878573,0.0,0.563081
strong_intervention,85,56.528737,1.599135,2.252323,0.873838,0.0,0.565287
strong_intervention,86,56.734307,1.597294,2.261149,0.869425,0.0,0.567343
strong_intervention,87,56.92577,1.595522,2.269372,0.865314,0.0,0.569258
strong_intervention,88,57.104046,1.593822,2.277031,0.861485,0.0,0.57104
strong_intervention,89,57.269999,1.592196,2.284162,0.857919,0.0,0.5727
strong_intervention,90,57.424445,1.590646,2.2908,0.8546,0.0,0.574244
strong_intervention,91,57.568149,1.58917,2.296978,0.851511,0.0,0.575681
strong_intervention,92,57.70183,1.58777,2.302726,0.848637,0.0,0.577018
strong_intervention,93,57.826163,1.586443,2.308073,0.845963,0.0,0.578262
strong_intervention,94,57.941782,1.585188,2.313047,0.843477,0.0,0.579418
strong_intervention,95,58.049278,1.584003,2.317671,0.841164,0.0,0.580493
strong_intervention,96,58.149207,1.582886,2.321971,0.839014,0.0,0.581492
strong_intervention,97,58.242089,1.581834,2.325968,0.837016,0.0,0.582421
strong_intervention,98,58.328408,1.580844,2.329684,0.835158,0.0,0.583284
strong_intervention,99,58.408618,1.579914,2.333136,0.833432,0.0,0.584086
strong_intervention,100,58.483142,1.579042,2.336345,0.831828,0.0,0.584831
strong_intervention,101,58.552377,1.578224,2.339326,0.830337,0.0,0.585524
strong_intervention,102,58.616692,1.577457,2.342095,0.828952,0.0,0.586167
strong_intervention,103,58.676429,1.576739,2.344668,0.827666,0.0,0.586764
strong_intervention,104,58.731911,1.576068,2.347057,0.826471,0.0,0.587319
strong_intervention,105,58.783437,1.57544,2.349276,0.825362,0.0,0.587834
strong_intervention,106,58.831284,1.574853,2.351337,0.824331,0.0,0.588313
strong_intervention,107,58.875712,1.574305,2.353251,0.823374,0.0,0.588757
strong_intervention,108,58.916964,1.573794,2.355028,0.822486,0.0,0.58917
strong_intervention,109,58.955263,1.573317,2.356679,0.821661,0.0,0.589553
strong_intervention,110,58.990819,1.572872,2.358211,0.820895,0.0,0.589908
strong_intervention,111,59.023827,1.572457,2.359633,0.820184,0.0,0.590238
strong_intervention,112,59.054469,1.572071,2.360953,0.819523,0.0,0.590545
strong_intervention,113,59.082911,1.571711,2.362179,0.818911,0.0,0.590829
strong_intervention,114,59.109312,1.571375,2.363316,0.818342,0.0,0.591093
strong_intervention,115,59.133817,1.571063,2.364372,0.817814,0.0,0.591338
strong_intervention,116,59.15656,1.570773,2.365353,0.817324,0.0,0.591566
strong_intervention,117,59.177669,1.570502,2.366262,0.816869,0.0,0.591777
strong_intervention,118,59.19726,1.570251,2.367107,0.816447,0.0,0.591973
strong_intervention,119,59.215441,1.570017,2.36789,0.816055,0.0,0.592154
strong_intervention,120,59.232314,1.569799,2.368618,0.815691,0.0,0.592323
high_exposure_weight,1,68.865,1.365,2.8,0.3,0.0,0.68865
high_exposure_weight,2,67.815423,1.393673,2.7546,0.31135,0.0,0.678154
high_exposure_weight,3,66.843348,1.418697,2.712617,0.321846,0.0,0.668433
high_exposure_weight,4,65.941777,1.440596,2.673734,0.331567,0.0,0.659418
high_exposure_weight,5,65.104497,1.459809,2.637671,0.340582,0.0,0.651045
high_exposure_weight,6,64.325977,1.476705,2.60418,0.348955,0.0,0.64326
high_exposure_weight,7,63.601277,1.491598,2.573039,0.35674,0.0,0.636013
high_exposure_weight,8,62.925966,1.504753,2.544051,0.363987,0.0,0.62926
high_exposure_weight,9,62.296066,1.516398,2.517039,0.37074,0.0,0.622961
high_exposure_weight,10,61.707987,1.526724,2.491843,0.377039,0.0,0.61708
high_exposure_weight,11,61.158487,1.5359,2.468319,0.38292,0.0,0.611585
high_exposure_weight,12,60.64463,1.544067,2.446339,0.388415,0.0,0.606446
high_exposure_weight,13,60.163748,1.55135,2.425785,0.393554,0.0,0.601637
high_exposure_weight,14,59.713415,1.557854,2.40655,0.398363,0.0,0.597134
