scenario,time,stock,regeneration,extraction,restoration,disturbance,resilience_index
restoration_investment,118,66.026831,1.458180,2.640807,1.189294,0.000000,0.660268
restoration_investment,119,66.032860,1.458041,2.641073,1.189061,0.000000,0.660329
restoration_investment,120,66.038311,1.457916,2.641314,1.188850,0.000000,0.660383
larger_disturbance,1,68.865000,1.365000,2.800000,0.300000,0.000000,0.688650
larger_disturbance,2,67.815423,1.393673,2.754600,0.311350,0.000000,0.678154
larger_disturbance,3,66.843348,1.418697,2.712617,0.321846,0.000000,0.668433
larger_disturbance,4,65.941777,1.440596,2.673734,0.331567,0.000000,0.659418
larger_disturbance,5,65.104497,1.459809,2.637671,0.340582,0.000000,0.651045
larger_disturbance,6,64.325977,1.476705,2.604180,0.348955,0.000000,0.643260
larger_disturbance,7,63.601277,1.491598,2.573039,0.356740,0.000000,0.636013
larger_disturbance,8,62.925966,1.504753,2.544051,0.363987,0.000000,0.629260
larger_disturbance,9,62.296066,1.516398,2.517039,0.370740,0.000000,0.622961
larger_disturbance,10,61.707987,1.526724,2.491843,0.377039,0.000000,0.617080
larger_disturbance,11,61.158487,1.535900,2.468319,0.382920,0.000000,0.611585
larger_disturbance,12,60.644630,1.544067,2.446339,0.388415,0.000000,0.606446
larger_disturbance,13,60.163748,1.551350,2.425785,0.393554,0.000000,0.601637
larger_disturbance,14,59.713415,1.557854,2.406550,0.398363,0.000000,0.597134
larger_disturbance,15,59.291416,1.563672,2.388537,0.402866,0.000000,0.592914
larger_disturbance,16,58.895731,1.568885,2.371657,0.407086,0.000000,0.588957
larger_disturbance,17,58.524507,1.573563,2.355829,0.411043,0.000000,0.585245
larger_disturbance,18,58.176048,1.577766,2.340980,0.414755,0.000000,0.581760
larger_disturbance,19,57.848795,1.581549,2.327042,0.418240,0.000000,0.578488
larger_disturbance,20,57.541313,1.584958,2.313952,0.421512,0.000000,0.575413
larger_disturbance,21,57.252281,1.588034,2.301653,0.424587,0.000000,0.572523
larger_disturbance,22,56.980479,1.590813,2.290091,0.427477,0.000000,0.569805
larger_disturbance,23,56.724783,1.593327,2.279219,0.430195,0.000000,0.567248
larger_disturbance,24,56.484149,1.595605,2.268991,0.432752,0.000000,0.564841
larger_disturbance,25,56.257613,1.597671,2.259366,0.435159,0.000000,0.562576
larger_disturbance,26,56.044280,1.599547,2.250305,0.437424,0.000000,0.560443
larger_disturbance,27,55.843319,1.601253,2.241771,0.439557,0.000000,0.558433
larger_disturbance,28,55.653959,1.602806,2.233733,0.441567,0.000000,0.556540
larger_disturbance,29,55.475482,1.604221,2.226158,0.443460,0.000000,0.554755
larger_disturbance,30,55.307221,1.605512,2.219019,0.445245,0.000000,0.553072
larger_disturbance,31,55.148551,1.606692,2.212289,0.446928,0.000000,0.551486
larger_disturbance,32,54.998894,1.607770,2.205942,0.448514,0.000000,0.549989
larger_disturbance,33,54.857706,1.608757,2.199956,0.450011,0.000000,0.548577
larger_disturbance,34,54.724483,1.609662,2.194308,0.451423,0.000000,0.547245
larger_disturbance,35,54.598750,1.610492,2.188979,0.452755,0.000000,0.545988
larger_disturbance,36,54.480066,1.611253,2.183950,0.454012,0.000000,0.544801
larger_disturbance,37,54.368017,1.611954,2.179203,0.455199,0.000000,0.543680
larger_disturbance,38,54.262214,1.612598,2.174721,0.456320,0.000000,0.542622
larger_disturbance,39,54.162295,1.613192,2.170489,0.457378,0.000000,0.541623
larger_disturbance,40,54.067919,1.613739,2.166492,0.458377,0.000000,0.540679
larger_disturbance,41,53.978767,1.614244,2.162717,0.459321,0.000000,0.539788
larger_disturbance,42,53.894539,1.614710,2.159151,0.460212,0.000000,0.538945
larger_disturbance,43,53.814953,1.615141,2.155782,0.461055,0.000000,0.538150
larger_disturbance,44,53.739746,1.615540,2.152598,0.461850,0.000000,0.537397
larger_disturbance,45,53.668668,1.615909,2.149590,0.462603,0.000000,0.536687
larger_disturbance,46,53.601486,1.616252,2.146747,0.463313,0.000000,0.536015
larger_disturbance,47,53.537981,1.616569,2.144059,0.463985,0.000000,0.535380
larger_disturbance,48,53.477945,1.616864,2.141519,0.464620,0.000000,0.534779
larger_disturbance,49,53.421186,1.617138,2.139118,0.465221,0.000000,0.534212
larger_disturbance,50,53.367518,1.617392,2.136847,0.465788,0.000000,0.533675
larger_disturbance,51,53.316771,1.617629,2.134701,0.466325,0.000000,0.533168
larger_disturbance,52,53.268782,1.617849,2.132671,0.466832,0.000000,0.532688
larger_disturbance,53,53.223398,1.618055,2.130751,0.467312,0.000000,0.532234
larger_disturbance,54,53.180474,1.618246,2.128936,0.467766,0.000000,0.531805
larger_disturbance,55,53.139875,1.618425,2.127219,0.468195,0.000000,0.531399
larger_disturbance,56,53.101473,1.618592,2.125595,0.468601,0.000000,0.531015
larger_disturbance,57,53.065147,1.618748,2.124059,0.468985,0.000000,0.530651
larger_disturbance,58,53.030783,1.618893,2.122606,0.469349,0.000000,0.530308
larger_disturbance,59,52.998273,1.619029,2.121231,0.469692,0.000000,0.529983
larger_disturbance,60,52.967516,1.619157,2.119931,0.470017,0.000000,0.529675
larger_disturbance,61,52.938417,1.619276,2.118701,0.470325,0.000000,0.529384
larger_disturbance,62,52.910883,1.619388,2.117537,0.470616,0.000000,0.529109
larger_disturbance,63,52.884832,1.619492,2.116435,0.470891,0.000000,0.528848
larger_disturbance,64,52.860181,1.619591,2.115393,0.471152,0.000000,0.528602
larger_disturbance,65,28.836854,1.619683,2.114407,0.471398,24.000000,0.288369
larger_disturbance,66,29.728890,1.333879,1.153474,0.711631,0.000000,0.297289
larger_disturbance,67,30.600349,1.357903,1.189156,0.702711,0.000000,0.306003
larger_disturbance,68,31.450707,1.380375,1.224014,0.693997,0.000000,0.314507
larger_disturbance,69,32.279522,1.401350,1.258028,0.685493,0.000000,0.322795
larger_disturbance,70,33.086436,1.420890,1.291181,0.677205,0.000000,0.330864
larger_disturbance,71,33.871169,1.439055,1.323457,0.669136,0.000000,0.338712
larger_disturbance,72,34.633520,1.455910,1.354847,0.661288,0.000000,0.346335
larger_disturbance,73,35.373361,1.471516,1.385341,0.653665,0.000000,0.353734
larger_disturbance,74,36.090632,1.485940,1.414934,0.646266,0.000000,0.360906
larger_disturbance,75,36.785345,1.499244,1.443625,0.639094,0.000000,0.367853
larger_disturbance,76,37.457570,1.511492,1.471414,0.632147,0.000000,0.374576
larger_disturbance,77,38.107438,1.522747,1.498303,0.625424,0.000000,0.381074
larger_disturbance,78,38.735135,1.533069,1.524298,0.618926,0.000000,0.387351
larger_disturbance,79,39.340895,1.542517,1.549405,0.612649,0.000000,0.393409
larger_disturbance,80,39.925000,1.551149,1.573636,0.606591,0.000000,0.399250
larger_disturbance,81,40.487771,1.559021,1.597000,0.600750,0.000000,0.404878
larger_disturbance,82,41.029569,1.566186,1.619511,0.595122,0.000000,0.410296
larger_disturbance,83,41.550786,1.572695,1.641183,0.589704,0.000000,0.415508
larger_disturbance,84,42.051843,1.578597,1.662031,0.584492,0.000000,0.420518
larger_disturbance,85,42.533189,1.583937,1.682074,0.579482,0.000000,0.425332
larger_disturbance,86,42.995290,1.588760,1.701328,0.574668,0.000000,0.429953
larger_disturbance,87,43.438632,1.593107,1.719812,0.570047,0.000000,0.434386
larger_disturbance,88,43.863717,1.597016,1.737545,0.565614,0.000000,0.438637
larger_disturbance,89,44.271056,1.600525,1.754549,0.561363,0.000000,0.442711
larger_disturbance,90,44.661170,1.603666,1.770842,0.557289,0.000000,0.446612
larger_disturbance,91,45.034584,1.606473,1.786447,0.553388,0.000000,0.450346
larger_disturbance,92,45.391829,1.608974,1.801383,0.549654,0.000000,0.453918
larger_disturbance,93,45.733435,1.611197,1.815673,0.546082,0.000000,0.457334
larger_disturbance,94,46.059931,1.613168,1.829337,0.542666,0.000000,0.460599
larger_disturbance,95,46.371844,1.614909,1.842397,0.539401,0.000000,0.463718
larger_disturbance,96,46.669695,1.616444,1.854874,0.536282,0.000000,0.466697
larger_disturbance,97,46.954001,1.617791,1.866788,0.533303,0.000000,0.469540
larger_disturbance,98,47.225270,1.618969,1.878160,0.530460,0.000000,0.472253
larger_disturbance,99,47.484002,1.619996,1.889011,0.527747,0.000000,0.474840
larger_disturbance,100,47.730688,1.620885,1.899360,0.525160,0.000000,0.477307
larger_disturbance,101,47.965806,1.621653,1.909228,0.522693,0.000000,0.479658
larger_disturbance,102,48.189826,1.622310,1.918632,0.520342,0.000000,0.481898
larger_disturbance,103,48.403205,1.622870,1.927593,0.518102,0.000000,0.484032
larger_disturbance,104,48.606387,1.623343,1.936128,0.515968,0.000000,0.486064
larger_disturbance,105,48.799805,1.623738,1.944255,0.513936,0.000000,0.487998
larger_disturbance,106,48.983879,1.624064,1.951992,0.512002,0.000000,0.489839
larger_disturbance,107,49.159014,1.624329,1.959355,0.510161,0.000000,0.491590
larger_disturbance,108,49.325603,1.624540,1.966361,0.508410,0.000000,0.493256
larger_disturbance,109,49.484028,1.624704,1.973024,0.506744,0.000000,0.494840
larger_disturbance,110,49.634653,1.624827,1.979361,0.505160,0.000000,0.496347
larger_disturbance,111,49.777834,1.624913,1.985386,0.503653,0.000000,0.497778
larger_disturbance,112,49.913910,1.624968,1.991113,0.502222,0.000000,0.499139
larger_disturbance,113,50.043210,1.624995,1.996556,0.500861,0.000000,0.500432
larger_disturbance,114,50.166048,1.624999,2.001728,0.499568,0.000000,0.501660
larger_disturbance,115,50.282728,1.624982,2.006642,0.498340,0.000000,0.502827
larger_disturbance,116,50.393539,1.624948,2.011309,0.497173,0.000000,0.503935
larger_disturbance,117,50.498762,1.624899,2.015742,0.496065,0.000000,0.504988
larger_disturbance,118,50.598662,1.624838,2.019950,0.495012,0.000000,0.505987
larger_disturbance,119,50.693496,1.624767,2.023946,0.494013,0.000000,0.506935
larger_disturbance,120,50.783508,1.624687,2.027740,0.493065,0.000000,0.507835
