"scenario","time","state","pressure","resilience","learning_capacity","intervention","buffer_remaining"
"delay_intervention",62,1067.09885060336,434.398729078365,0,0,51.052129142341,0
"delay_intervention",63,1115.23260337765,453.993280244497,0,0,53.354942530168,0
"delay_intervention",64,1165.5375477551,474.471678208263,0,0,55.7616301688823,0
"delay_intervention",65,1218.11161768412,495.87379229605,0,0,58.2768773877552,0
"delay_intervention",66,1273.05716506701,518.241289962032,0,0,60.9055808842058,0
"delay_intervention",67,1330.48115896478,541.617717944135,0,0,63.6528582533504,0
"delay_intervention",68,1390.49539380112,566.048587072226,0,0,66.5240579482391,0
"delay_intervention",69,1453.21670696921,591.581460894787,0,0,69.5247696900561,0
"delay_intervention",70,1518.76720626338,618.266048297563,0,0,72.6608353484604,0
"delay_intervention",71,1587.27450757723,646.154300295268,0,0,75.9383603131689,0
"delay_intervention",72,1658.87198332983,675.300511185441,0,0,79.3637253788615,0
"delay_intervention",73,1733.69902210289,705.761424261893,0,0,82.9435991664917,0
"delay_intervention",74,1811.90129999358,737.596342293981,0,0,86.6849511051444,0
"delay_intervention",75,1893.63106421086,770.86724298717,0,0,90.5950649996789,0
"delay_intervention",76,1979.04742946683,805.638899649922,0,0,94.6815532105432,0
"delay_intervention",77,2068.31668773972,841.979007302104,0,0,98.9523714733413,0
"delay_intervention",78,2161.6126320115,879.9583144706,0,0,103.415834386986,0
"delay_intervention",79,2259.11689460978,919.650760928879,0,0,108.080631600575,0
"delay_intervention",80,2361.01930081274,961.133621648817,0,0,112.955844730489,0
"delay_intervention",81,2467.51823840524,1004.48765724512,0,0,118.050965040637,0
"delay_intervention",82,2578.82104390543,1049.79727120535,0,0,123.375911920262,0
"delay_intervention",83,2695.14440621362,1097.15067421167,0,0,128.941052195271,0
"delay_intervention",84,2816.71478846929,1146.64005587437,0,0,134.757220310681,0
"delay_intervention",85,2943.7688689373,1198.36176421148,0,0,140.835739423464,0
"delay_intervention",86,3076.55400178163,1252.416493224,0,0,147.188443446865,0
"delay_intervention",87,3215.32869862372,1308.90947893183,0,0,153.827700089082,0
"delay_intervention",88,3360.36313182271,1367.95070425227,0,0,160.766434931186,0
"delay_intervention",89,3511.93966045757,1429.65511311982,0,0,168.018156591136,0
"delay_intervention",90,3670.3533800349,1494.1428342642,0,0,175.596983022879,0
"delay_intervention",91,3835.91269699267,1561.53941508234,0,0,183.517669001745,0
"delay_intervention",92,4008.93992911837,1631.97606605953,0,0,191.795634849634,0
"delay_intervention",93,4189.77193305039,1705.58991621568,0,0,200.446996455919,0
"delay_intervention",94,4378.76076008429,1782.52428007404,0,0,209.48859665252,0
"delay_intervention",95,4576.27434156077,1862.92893667201,0,0,218.938038004214,0
"delay_intervention",96,4782.69720516957,1946.96042115737,0,0,228.813717078038,0
"feedback_intervention",1,70,50,30,0,0,0
"feedback_intervention",2,63.67225,48.15,28.75,0,3.5,0
"feedback_intervention",3,58.383673705,46.139998875,27.54625,0,3.27852875,0
"feedback_intervention",4,53.8704766363523,44.0443775616975,26.392750028125,0,3.093428579675,0
"feedback_intervention",5,49.9423813434453,41.9149669398827,25.2916405890826,0,2.93546668227233,0
"feedback_intervention",6,46.4617798567986,39.7875259816649,24.2437664155855,0,2.79798334702059,0
"feedback_intervention",7,43.3288143191961,37.6863738881712,23.2490782660439,0,2.67616229498795,0
"feedback_intervention",8,40.5098047965274,35.6561764345862,22.3069189188396,0,2.47159225117186,0
"feedback_intervention",9,37.9427143320441,33.7024506524407,21.4155145079749,0,2.29359827345346,0
"feedback_intervention",10,35.5819446808337,31.8277838712951,20.5729532416639,0,2.13605215116683,0
"feedback_intervention",11,33.3914045290395,30.0311013208704,19.7772586448815,0,2,0
"feedback_intervention",12,31.2950103241922,28.2746101732295,19.0264811118598,0,2,0
"feedback_intervention",13,29.280002155887,26.5594867358579,18.319615857529,0,2,0
"feedback_intervention",14,27.3365260176789,24.8859484462416,17.6556286891326,0,2,0
"feedback_intervention",15,25.4568344371211,23.2535447597521,17.0334799779766,0,2,0
"feedback_intervention",16,23.6347120860852,21.6613649428538,16.4521413589827,0,2,0
"feedback_intervention",17,21.8650628110722,20.1081862896636,15.9106072354114,0,2,0
"feedback_intervention",18,20.1436124880473,18.5925796309525,15.4079025781698,0,2,0
"feedback_intervention",19,18.4666949931928,17.1129842352033,14.943088087396,0,2,0
"feedback_intervention",20,16.8310978252372,15.6677607800627,14.5152634815159,0,2,0
"feedback_intervention",21,15.2339505463015,14.255228618363,14.1235694620143,0,2,0
"feedback_intervention",22,13.6726439651132,12.8736918024709,13.7671887465553,0,2,0
"feedback_intervention",23,12.1447713987777,11.5214570679442,13.4453464514935,0,2,0
"feedback_intervention",24,10.648085797135,10.1968460716839,13.1573100247949,0,2,0
"feedback_intervention",25,9.18046826968976,8.89820353004002,12.9023888730028,0,2,0
"feedback_intervention",26,7.73990481475489,7.62390243629459,12.6799337847518,0,2,0
"feedback_intervention",27,6.32446895407682,6.37234720267085,12.4893362238444,0,2,0
"feedback_intervention",28,4.93230862445282,5.14197533226207,12.3300275437777,0,2,0
"feedback_intervention",29,3.56163614288858,3.93125805431908,12.2014781604711,0,2,0
"feedback_intervention",30,2.21072039546629,2.73870023301372,12.1031967091131,0,2,0
"feedback_intervention",31,0.877880639442299,1.5628397713606,12.0347292032878,0,2,0
"feedback_intervention",32,0,0.402246668567592,11.9956582090038,0,2,0
"feedback_intervention",33,0,0,11.9856020422896,0,2,0
"feedback_intervention",34,0,0,11.9856020422896,0,2,0
"feedback_intervention",35,0,0,11.9856020422896,0,2,0
"feedback_intervention",36,0,0,11.9856020422896,0,2,0
"feedback_intervention",37,0,0,11.9856020422896,0,2,0
"feedback_intervention",38,0,0,11.9856020422896,0,2,0
"feedback_intervention",39,0,0,11.9856020422896,0,2,0
"feedback_intervention",40,0,0,11.9856020422896,0,2,0
"feedback_intervention",41,0,0,11.9856020422896,0,2,0
"feedback_intervention",42,0,0,11.9856020422896,0,2,0
"feedback_intervention",43,0,0,11.9856020422896,0,2,0
"feedback_intervention",44,0,0,11.9856020422896,0,2,0
"feedback_intervention",45,0,0,11.9856020422896,0,2,0
"feedback_intervention",46,0,0,11.9856020422896,0,2,0
"feedback_intervention",47,0,0,11.9856020422896,0,2,0
"feedback_intervention",48,0,0,11.9856020422896,0,2,0
"feedback_intervention",49,0,0,11.9856020422896,0,2,0
"feedback_intervention",50,0,0,11.9856020422896,0,2,0
"feedback_intervention",51,0,0,11.9856020422896,0,2,0
"feedback_intervention",52,0,0,11.9856020422896,0,2,0
"feedback_intervention",53,0,0,11.9856020422896,0,2,0
"feedback_intervention",54,0,0,11.9856020422896,0,2,0
"feedback_intervention",55,0,0,11.9856020422896,0,2,0
"feedback_intervention",56,0,0,11.9856020422896,0,2,0
"feedback_intervention",57,0,0,11.9856020422896,0,2,0
"feedback_intervention",58,0,0,11.9856020422896,0,2,0
"feedback_intervention",59,0,0,11.9856020422896,0,2,0
"feedback_intervention",60,0,0,11.9856020422896,0,2,0
"feedback_intervention",61,0,0,11.9856020422896,0,2,0
"feedback_intervention",62,0,0,11.9856020422896,0,2,0
"feedback_intervention",63,0,0,11.9856020422896,0,2,0
"feedback_intervention",64,0,0,11.9856020422896,0,2,0
"feedback_intervention",65,0,0,11.9856020422896,0,2,0
"feedback_intervention",66,0,0,11.9856020422896,0,2,0
"feedback_intervention",67,0,0,11.9856020422896,0,2,0
"feedback_intervention",68,0,0,11.9856020422896,0,2,0
"feedback_intervention",69,0,0,11.9856020422896,0,2,0
"feedback_intervention",70,0,0,11.9856020422896,0,2,0
"feedback_intervention",71,0,0,11.9856020422896,0,2,0
"feedback_intervention",72,0,0,11.9856020422896,0,2,0
"feedback_intervention",73,0,0,11.9856020422896,0,2,0
"feedback_intervention",74,0,0,11.9856020422896,0,2,0
"feedback_intervention",75,0,0,11.9856020422896,0,2,0
"feedback_intervention",76,0,0,11.9856020422896,0,2,0
"feedback_intervention",77,0,0,11.9856020422896,0,2,0
"feedback_intervention",78,0,0,11.9856020422896,0,2,0
"feedback_intervention",79,0,0,11.9856020422896,0,2,0
"feedback_intervention",80,0,0,11.9856020422896,0,2,0
"feedback_intervention",81,0,0,11.9856020422896,0,2,0
"feedback_intervention",82,0,0,11.9856020422896,0,2,0
"feedback_intervention",83,0,0,11.9856020422896,0,2,0
"feedback_intervention",84,0,0,11.9856020422896,0,2,0
"feedback_intervention",85,0,0,11.9856020422896,0,2,0
"feedback_intervention",86,0,0,11.9856020422896,0,2,0
"feedback_intervention",87,0,0,11.9856020422896,0,2,0
"feedback_intervention",88,0,0,11.9856020422896,0,2,0
"feedback_intervention",89,0,0,11.9856020422896,0,2,0
"feedback_intervention",90,0,0,11.9856020422896,0,2,0
"feedback_intervention",91,0,0,11.9856020422896,0,2,0
"feedback_intervention",92,0,0,11.9856020422896,0,2,0
"feedback_intervention",93,0,0,11.9856020422896,0,2,0
"feedback_intervention",94,0,0,11.9856020422896,0,2,0
"feedback_intervention",95,0,0,11.9856020422896,0,2,0
"feedback_intervention",96,0,0,11.9856020422896,0,2,0
"information_flow_intervention",1,70,50,30,0,0,0
"information_flow_intervention",2,73.47225,48.15,28.75,0,3.5,0
"information_flow_intervention",3,76.3156542,46.70747375,27.54625,0,3.6736125,0
"information_flow_intervention",4,78.6698353030088,45.5993120935,26.37856315625,0,3.81578271,0
"information_flow_intervention",5,80.647222543611,44.7670724205005,25.2385803539125,0,3.93349176515044,0
"information_flow_intervention",6,82.3384503802431,44.1640899283976,24.1194035434,0,4.03236112718055,0
"information_flow_intervention",7,83.8166906464406,43.7531604640191,23.01530129519,0,4.11692251901216,0
"information_flow_intervention",8,85.1411290704153,43.5046819560041,21.9214722835896,0,4.19083453232203,0
"information_flow_intervention",9,86.3597553740223,43.395163787493,20.8338552346895,0,4.25705645352077,0
"information_flow_intervention",10,87.5116027083146,43.4060313828022,19.7489761400021,0,4.31798776870112,0
"information_flow_intervention",11,88.6285453434234,43.5226676617072,18.6638253554321,0,4.37558013541573,0
"information_flow_intervention",12,89.7367419976742,43.7336445518246,17.5757586638894,0,4.43142726717117,0
"information_flow_intervention",13,90.85779491546,44.0301070054769,16.4824175500938,0,4.48683709988371,0
"information_flow_intervention",14,92.0096809436867,44.4052793933305,15.3816648749569,0,4.542889745773,0
"information_flow_intervention",15,93.207499737254,44.8540701048353,14.2715328901236,0,4.60048404718433,0
"information_flow_intervention",16,94.4640753032353,45.3727549653441,13.1501811375027,0,4.6603749868627,0
"information_flow_intervention",17,95.7904399364837,45.958723914641,12.0158622633691,0,4.72320376516176,0
"information_flow_intervention",18,97.196223857588,46.6102784682951,10.8668941655031,0,4.78952199682419,0
"information_flow_intervention",19,98.6899692576382,47.3264699516958,9.70163720379572,0,4.8598111928794,0
"information_flow_intervention",20,100.279383758667,48.1069704770615,8.51847545500332,0,4.93449846288191,0
"information_flow_intervention",21,101.971545333824,48.9519702226525,7.31580119307679,0,5.01396918793334,0
"information_flow_intervention",22,103.773068352836,49.862095848251,6.09200193751048,0,5.09857726669122,0
"information_flow_intervention",23,105.690238510167,50.838345903814,4.8454495413042,0,5.18865341764178,0
"information_flow_intervention",24,107.729122862595,51.8820399088777,3.57449089370885,0,5.28451192550836,0
"information_flow_intervention",25,109.895659974909,52.9947784387731,2.27743989598691,0,5.38645614312974,0
"information_flow_intervention",26,112.195734187463,54.178412082064,0.952570435017582,0,5.49478299874546,0
"information_flow_intervention",27,114.6171521851,55.435017557588,0,0,5.60978670937313,0
"information_flow_intervention",28,117.119242666566,56.7498093475856,0,0,5.73085760925499,0
"information_flow_intervention",29,119.69880849262,58.083884852964,0,0,5.85596213332829,0
"information_flow_intervention",30,122.353568792826,59.4397696832914,0,0,5.98494042463101,0
"information_flow_intervention",31,125.081985426818,60.8196366954006,0,0,6.1176784396413,0
"information_flow_intervention",32,127.883123702326,62.2253785912895,0,0,6.2540992713409,0
"information_flow_intervention",33,130.756540620409,63.6586663217014,0,0,6.39415618511631,0
"information_flow_intervention",34,133.702195241078,65.1209960868708,0,0,6.53782703102044,0
"information_flow_intervention",35,136.720376825248,66.6137271773117,0,0,6.68510976205391,0
"information_flow_intervention",36,139.811647262817,68.1381124567423,0,0,6.83601884126242,0
"information_flow_intervention",37,142.976794982746,69.6953229350905,0,0,6.99058236314087,0
"information_flow_intervention",38,146.216798092216,71.2864675949833,0,0,7.1488397491373,0
"information_flow_intervention",39,149.532794934832,72.9126094065067,0,0,7.31083990461078,0
"information_flow_intervention",40,152.926060613674,74.5747782813369,0,0,7.47663974674161,0
"information_flow_intervention",41,156.397988310892,76.2739815697686,0,0,7.64630303068372,0
"information_flow_intervention",42,159.950074465277,78.0112125855885,0,0,7.81989941554462,0
"information_flow_intervention",43,163.583907053779,79.7874575484758,0,0,7.99750372326386,0
"information_flow_intervention",44,167.30115637126,81.6037012570709,0,0,8.17919535268897,0
"information_flow_intervention",45,171.103567821893,83.4609317443538,0,0,8.36505781856299,0
"information_flow_intervention",46,174.992956331385,85.360144117566,0,0,8.55517839109463,0
"information_flow_intervention",47,178.971202066091,87.3023437452113,0,0,8.74964781656924,0
"information_flow_intervention",48,183.040247206907,89.2885489217773,0,0,8.94856010330456,0
"information_flow_intervention",49,187.202093575484,91.3197931151972,0,0,9.15201236034535,0
"information_flow_intervention",50,191.458800950218,93.3971268814811,0,0,9.36010467877422,0
"information_flow_intervention",51,195.812485941505,95.5216195144098,0,0,9.57294004751089,0
"information_flow_intervention",52,200.265321321554,97.6943604848957,0,0,9.79062429707525,0
"information_flow_intervention",53,204.819535724709,99.9164607139405,0,0,10.0132660660777,0
"information_flow_intervention",54,209.477413650903,102.189053714545,0,0,10.2409767862354,0
"information_flow_intervention",55,214.241295718214,104.513296631036,0,0,10.4738706825452,0
"information_flow_intervention",56,219.113579121246,106.890371198744,0,0,10.7120647859107,0
"information_flow_intervention",57,224.096718260691,109.321484642526,0,0,10.9556789560623,0
"information_flow_intervention",58,229.193225516373,111.807870529036,0,0,11.2048359130346,0
"information_flow_intervention",59,234.405672141642,114.350789584824,0,0,11.4596612758186,0
"information_flow_intervention",60,239.736689261498,116.95153048998,0,0,11.7202836070821,0
"information_flow_intervention",61,245.188968960396,119.611410655264,0,0,11.9868344630749,0
"information_flow_intervention",62,250.765265448625,122.331776989112,0,0,12.2594484480198,0
"information_flow_intervention",63,256.468396298452,125.114006659766,0,0,12.5382632724312,0
"information_flow_intervention",64,262.301243743135,127.959507856802,0,0,12.8234198149226,0
"information_flow_intervention",65,268.266756033386,130.869720555562,0,0,13.1150621871567,0
"information_flow_intervention",66,274.367948847123,133.846117287398,0,0,13.4133378016693,0
"information_flow_intervention",67,280.607906749302,136.890203918124,0,0,13.7183974423561,0
"information_flow_intervention",68,286.989784699429,140.003520436704,0,0,14.0303953374651,0
"information_flow_intervention",69,293.516809604993,143.18764175587,0,0,14.3494892349714,0
"information_flow_intervention",70,300.192281919576,146.444178526116,0,0,14.6758404802496,0
"information_flow_intervention",71,307.01957728482,149.774777964342,0,0,15.0096140959788,0
"information_flow_intervention",72,314.002148215764,153.181124698217,0,0,15.350978864241,0
"information_flow_intervention",73,321.143525829374,156.664941627244,0,0,15.7001074107882,0
"information_flow_intervention",74,328.447321616262,160.227990801408,0,0,16.0571762914687,0
"information_flow_intervention",75,335.917229255847,163.872074318175,0,0,16.4223660808131,0
"information_flow_intervention",76,343.557026475296,167.599035238611,0,0,16.7958614627923,0
"information_flow_intervention",77,351.370576952779,171.410758523277,0,0,17.1778513237648,0
"information_flow_intervention",78,359.36183226562,175.309171988585,0,0,17.568528847639,0
"information_flow_intervention",79,367.534833884068,179.296247284222,0,0,17.968091613281,0
"information_flow_intervention",80,375.893715211457,183.374000892266,0,0,18.3767416942034,0
"information_flow_intervention",81,384.442703671608,187.544495148592,0,0,18.7946857605729,0
"information_flow_intervention",82,393.18612284438,191.809839287157,0,0,19.2221351835804,0
"information_flow_intervention",83,402.128394650336,196.172190507754,0,0,19.659306142219,0
"information_flow_intervention",84,411.274041585531,200.633755067824,0,0,20.1064197325168,0
"information_flow_intervention",85,420.627689007477,205.196789398924,0,0,20.5637020792766,0
"information_flow_intervention",86,430.194067473375,209.863601248433,0,0,21.0313844503738,0
"information_flow_intervention",87,439.978015131764,214.636550847109,0,0,21.5097033736688,0
"information_flow_intervention",88,449.984480168731,219.518052103116,0,0,21.9989007565882,0
"information_flow_intervention",89,460.218523309912,224.510573823116,0,0,22.4992240084365,0
"information_flow_intervention",90,470.68532037951,229.616640961081,0,0,23.0109261654956,0
"information_flow_intervention",91,481.390164917607,234.838835895457,0,0,23.5342660189755,0
"information_flow_intervention",92,492.338470857079,240.179799735334,0,0,24.0695082458803,0
"information_flow_intervention",93,503.535775261453,245.642233656293,0,0,24.616923542854,0
"information_flow_intervention",94,514.987741125078,251.228900266607,0,0,25.1767887630727,0
"information_flow_intervention",95,526.700160237023,256.942625004491,0,0,25.7493870562539,0
"information_flow_intervention",96,538.678956110142,262.786297567124,0,0,26.3350080118512,0
"rule_intervention",1,70,50,30,0,0,0
"rule_intervention",2,58.07225,48.15,28.75,0,3.5,0
"rule_intervention",3,49.3934224525,45.8336363125,27.54625,0,2.993070625,0
"rule_intervention",4,42.9184868958103,43.3038699172806,26.4004090921875,0,2.53476232923125,0
"rule_intervention",5,49.0834693260612,40.6964534353049,25.3178123442555,0,2.19448636146569,0
"rule_intervention",6,41.7424975269022,38.7345221557587,24.3004010083729,0,2.40793609807618,0
"rule_intervention",7,47.0678866135503,36.555719298837,23.3320379544789,0,2.1421821648388,0
"rule_intervention",8,39.5360831193941,34.9331389329527,22.418144972008,0,2.31345391252765,0
"rule_intervention",9,44.2257960147525,33.0499686438115,21.5448164986842,0,2.03329268217588,0
"rule_intervention",10,48.3821447478575,31.656649440747,20.7185672825889,0,2.17611695402244,0
"rule_intervention",11,39.5146844858944,30.6491780455579,19.9271510465702,0,2.38793462189459,0
"rule_intervention",12,43.3967792165111,29.2470218407296,19.1609215954312,0,2.04224017625944,0
"rule_intervention",13,46.8822621100211,28.2439105812987,18.429746049413,0,2.14072325034593,0
"rule_intervention",14,37.8441813591993,27.5511355395669,17.7236482848805,0,2.31797198379973,0
"rule_intervention",15,41.2226481846348,26.4116801047546,17.0348698963914,0,2,0
"rule_intervention",16,44.2954558352917,25.6280812999832,16.3745778937725,0,2.03579390804097,0
"rule_intervention",17,47.0967624397253,25.1097347553888,15.7338758612729,0,2.19172673438466,0
"rule_intervention",18,37.4505669480957,24.8171284669978,15.1061324923882,0,2.33382832245301,0
"rule_intervention",19,40.3808990875331,24.0008812916391,14.4857042807133,0,2,0
"rule_intervention",20,43.0979362405225,23.4880367402904,13.8856822484223,0,2,0
"rule_intervention",21,45.6166952926387,23.1951859705503,13.298481329915,0,2.1345190333787,0
"rule_intervention",22,36.1319523477778,23.0902654289666,12.7186016806513,0,2.26194407174107,0
"rule_intervention",23,38.8441459198397,22.432634137478,12.1413450449271,0,2,0
"rule_intervention",24,41.3805683040763,22.0471334776967,11.5805291914901,0,2,0
"rule_intervention",25,43.783537040361,21.8813085041331,11.0293508545477,0,2.05000524732204,0
"rule_intervention",26,46.0745349840999,21.8843179214557,10.4823181419444,0,2.17115458649592,0
"rule_intervention",27,36.3159907607339,22.0346907523458,9.935210193908,0,2.28654426462695,0
"rule_intervention",28,38.9441627859062,21.5962795301298,9.38434292509936,0,2,0
"rule_intervention",29,41.4451963494145,21.4033320504275,8.84443593684611,0,2,0
"rule_intervention",30,43.8532852092397,21.4083678531509,8.30935263558542,0,2.05350206574441,0
"rule_intervention",31,46.1859336107118,21.5665895273867,7.77414343925665,0,2.17460359401329,0
"rule_intervention",32,36.4717921975543,21.8601055398441,7.23497870107198,0,2.29180181752455,0
"rule_intervention",33,39.2054564501268,21.556322347044,6.68847606257588,0,2,0
"rule_intervention",34,41.838850730702,21.4930962448159,6.14956800389978,0,2,0
"rule_intervention",35,44.3969517971545,21.6197967899464,5.61224059777938,0,2.07219207943079,0
"rule_intervention",36,46.8999273944087,21.8971135311831,5.07174567803072,0,2.20066183185933,0
"rule_intervention",37,37.1895101804954,22.3086311880417,4.52431783975114,0,2.32622405274103,0
"rule_intervention",38,40.1529880518123,22.1231473801625,3.9666020600501,0,2,0
"rule_intervention",39,43.0374461851617,22.1841091971728,3.41352337554604,0,2,0
"rule_intervention",40,45.8449072130882,22.4245480053893,2.85892064561672,0,2.13023887325796,0
"rule_intervention",41,36.6925512899607,22.8197685431123,2.29830694548199,0,2.27118940294496,0
"rule_intervention",42,39.901306230237,22.6425356867101,1.72781273190418,0,2,0
"rule_intervention",43,43.0278599971586,22.7286864017467,1.16174933973643,0,2,0
"rule_intervention",44,46.0789841488167,23.0102016978193,0.593532179692761,0,2.12794384660602,0
"rule_intervention",45,37.1085244087374,23.456751415354,0.0182771372472783,0,2.2810657763034,0
"rule_intervention",46,40.5463856910504,23.3425094110939,0,0,2,0
"rule_intervention",47,43.8790810445276,23.4794699649884,0,0,2.00153532493517,0
"rule_intervention",48,47.095391563773,23.7871656901338,0,0,2.1689588370753,0
"rule_intervention",49,37.9928669929285,24.2438040126976,0,0,2.33064724929431,0
"rule_intervention",50,41.5822792750657,24.1213623410598,0,0,2,0
"rule_intervention",51,45.0401722620571,24.2455412681278,0,0,2.05219337163725,0
"rule_intervention",52,48.3733238192679,24.5484322876302,0,0,2.22607441570042,0
"rule_intervention",53,39.0491850929045,25.0071057828069,0,0,2.39366755428431,0
"rule_intervention",54,42.7715711001359,24.8831921303297,0,0,2.02239029509295,0
"rule_intervention",55,46.3441676199763,25.0045166176238,0,0,2.11066065995256,0
"rule_intervention",56,37.7368352495628,25.311077683306,0,0,2.29041390710001,0
"rule_intervention",57,41.565280037807,25.0746591592779,0,0,2,0
"rule_intervention",58,45.232856226933,25.1126442377958,0,0,2.04955066597852,0
"rule_intervention",59,48.7475914361523,25.348565395301,0,0,2.2341359899282,0
"rule_intervention",60,39.4850603719795,25.756220192933,0,0,2.41101905773847,0
"rule_intervention",61,43.352151996835,25.5889980011335,0,0,2.04372200158027,0
"rule_intervention",62,47.053914215942,25.6790574970134,0,0,2.13860441265534,0
"rule_intervention",63,38.3786796797436,25.964236569152,0,0,2.3249324941538,0
"rule_intervention",64,42.3348835778764,25.7139628555104,0,0,2,0
"rule_intervention",65,46.1087698348541,25.7370262540684,0,0,2.08707264965782,0
"rule_intervention",66,37.733553401448,25.9651674761974,0,0,2.27713434481537,0
"rule_intervention",67,41.7049275393359,25.669651141441,0,0,2,0
"rule_intervention",68,45.4967750684898,25.6620891451851,0,0,2.05546107093264,0
"rule_intervention",69,49.1203333986635,25.863355407826,0,0,2.24639989695584,0
"rule_intervention",70,39.8573297284589,26.245424764291,0,0,2.42883998245687,0
"rule_intervention",71,43.8149567735326,26.0546479123121,0,0,2.06233901394948,0
"rule_intervention",72,47.5984258384701,26.1284568835997,0,0,2.16106563583858,0
"rule_intervention",73,38.8561699715317,26.4033219905877,0,0,2.35154527393648,0
"rule_intervention",74,42.8937416788942,26.1444422841684,0,0,2.00837541757863,0
"rule_intervention",75,46.7374180847967,26.159682807274,0,0,2.11440529613949,0
"rule_intervention",76,38.2637421558384,26.3845176211965,0,0,2.30804333119557,0
"rule_intervention",77,42.3144019862922,26.0883729861975,0,0,2,0
"rule_intervention",78,46.1712483783543,26.0768255113043,0,0,2.08534015058621,0
"rule_intervention",79,37.8515194680306,26.2780077804785,0,0,2.27963607097725,0
"rule_intervention",80,41.8884811156288,25.9625934429976,0,0,2,0
"rule_intervention",81,45.736470262206,25.9389096581945,0,0,2.06414684342445,0
"rule_intervention",82,37.5186787523604,26.1285716289581,0,0,2.25796359451097,0
"rule_intervention",83,41.5307254490701,25.8033076950171,0,0,2,0
"rule_intervention",84,45.3595192992854,25.774227007232,0,0,2.04644592222818,0
"rule_intervention",85,49.0136945053534,25.9579349242048,0,0,2.23926001108766,0
"rule_intervention",86,39.8038385034601,26.3256958730345,0,0,2.42327841122216,0
"rule_intervention",87,43.7815039006334,26.1248721861474,0,0,2.0592658451872,0
"rule_intervention",88,47.5818371013175,26.1905661510726,0,0,2.15924270455287,0
"rule_intervention",89,38.8582376669217,26.4589669877501,0,0,2.35058935606075,0
"rule_intervention",90,42.9079293249828,26.1952349318059,0,0,2.00833887910405,0
"rule_intervention",91,46.7621148768784,26.2067117070481,0,0,2.11502377881368,0
"rule_intervention",92,38.2912396474574,26.4286958891338,0,0,2.3091993522047,0
"rule_intervention",93,42.3509100698232,26.1305000344338,0,0,2,0
"rule_intervention",94,46.2153857978904,26.1171893436254,0,0,2.08709797532342,0
"rule_intervention",95,37.8910869751388,26.3171835919712,0,0,2.28178572193402,0
"rule_intervention",96,41.9356866538021,26.0010131569535,0,0,2,0
"self_organization_intervention",1,70,50,30,0,0,8
"self_organization_intervention",2,57.7578275,46.883,29.3665,2.25,6.39,3.16
"self_organization_intervention",3,48.433173289725,43.484211124375,28.92545495,4.449375,5.98302266875,0.16
"self_organization_intervention",4,41.2917542644889,40.111572274793,28.6800495993756,6.5992640625,5.59854593556331,0.16
"self_organization_intervention",5,43.6717024002696,36.6362583055661,28.625802966445,8.70078062109375,5.31897759678244,0.16
"self_organization_intervention",6,45.0822881399164,33.6029109336396,28.7615413803034,10.7550130571191,5.45090391262209,0.16
"self_organization_intervention",7,45.6630354452419,30.8900691534131,29.0725367721909,12.763025263334,5.60359436926969,0.16
"self_organization_intervention",8,36.4158900208564,28.419195244571,29.5472556383413,14.7258571949089,5.70492898438088,0.16
"self_organization_intervention",9,36.4043375726037,25.5707225112497,30.1762617870321,16.6445254080235,5.48389079078729,0.16
"self_organization_intervention",10,35.7093022650224,22.9376855022465,30.9657258187014,18.520023586343,5.53375047197243,0.16
"self_organization_intervention",11,34.4159994578776,20.4488647660044,31.9069966080331,20.3533230556503,5.57550388947796,0.16
"self_organization_intervention",12,32.5889336444361,18.0456465146478,32.99331327765,22.1453732868981,5.6095350671546,0.16
"self_organization_intervention",13,30.2759035928675,15.6793856830105,34.2194753785819,23.8971023879429,5.63615156441172,0.16
"self_organization_intervention",14,27.5111879451,13.3092959014294,35.5815813929916,25.6094175842142,5.65559768822529,0.16
"self_organization_intervention",15,24.3180761568545,10.9007596791912,37.0768218938547,27.2832056885694,5.66806497182311,0.16
"self_organization_intervention",16,20.710876334426,8.42397362328892,38.703316462268,28.9193335605766,5.67370046666887,0.16
"self_organization_intervention",17,16.6965049232911,5.85286069699367,40.4599856709307,30.5186485554636,5.67261328372782,0.16
"self_organization_intervention",18,12.2757419722518,3.16419523255297,42.3464512048234,32.0819789629657,5.6648797316814,0.16
"self_organization_intervention",19,7.44421875030229,0.336897352710184,44.3629585971498,33.6101344362989,5.65054732925902,0.16
"self_organization_intervention",20,2.8389448629912,0,46.5103181820067,35.1039064114822,5.6296379125733,0.286310264728982
"self_organization_intervention",21,0,0,48.7236473169574,36.5640685172239,5.60215001340869,0.446310264728982
"self_organization_intervention",22,0,0,50.9924059050546,37.9913769755863,5.57070918634516,0.606310264728982
"self_organization_intervention",23,0,0,53.31458913222,39.3865709936356,5.53576660354324,0.766310264728982
"self_organization_intervention",24,0,0,55.688242747782,40.7503731462788,5.49743136056235,0.926310264728982
"self_organization_intervention",25,0,0,58.1114618875223,42.0834897504876,5.45580988010822,1.08631026472898
"self_organization_intervention",26,0,0,60.5823899234872,43.3866112311016,5.41100597374317,1.24631026472898
"self_organization_intervention",27,0,0,63.0992173399582,44.6604124784018,5.36312090219658,1.40631026472898
"self_organization_intervention",28,0,0,65.6601806349924,45.9055531976378,5.31225343430718,1.56631026472898
"self_organization_intervention",29,0,0,68.263561246955,47.1226782506909,5.25849990462794,1.72631026472898
"self_organization_intervention",30,0,0,70.9076845054795,48.3124179900504,5.20195426972381,1.88631026472898
