"scenario","time","climate_stress","service_level","adaptive_capacity","degradation","vulnerability_pressure","recovery","adaptation_investment","below_threshold","transformed"
"targeted_resilience_investment",46,0.464,0.980614358233151,1,0,0,0.00232627701202192,0.018,FALSE,0
"targeted_resilience_investment",47,0.468,0.982940635245173,1,0,0,0.00204712377057929,0.018,FALSE,0
"targeted_resilience_investment",48,0.472,0.984987759015752,1,0,0,0.00180146891810978,0.018,FALSE,0
"targeted_resilience_investment",49,0.476,0.986789227933862,1,0,0,0.00158529264793661,0.018,FALSE,0
"targeted_resilience_investment",50,0.48,0.988374520581798,1,0,0,0.00139505753018422,0.018,FALSE,0
"targeted_resilience_investment",51,0.484,0.989769578111982,1,0,0,0.00122765062656211,0.018,FALSE,0
"targeted_resilience_investment",52,0.488,0.990997228738545,1,0,0,0.00108033255137465,0.018,FALSE,0
"targeted_resilience_investment",53,0.492,0.992077561289919,1,0,0,0.000950692645209696,0.018,FALSE,0
"targeted_resilience_investment",54,0.496,0.993028253935129,1,0,0,0.000836609527784526,0.018,FALSE,0
"targeted_resilience_investment",55,0.5,0.993864863462913,1,0,0,0.000736216384450383,0.018,FALSE,0
"targeted_resilience_investment",56,0.504,0.994601079847364,1,0,0,0.000647870418316332,0.018,FALSE,0
"targeted_resilience_investment",57,0.508,0.99524895026568,1,0,0,0.000570125968118367,0.018,FALSE,0
"targeted_resilience_investment",58,0.512,0.995819076233799,1,0,0,0.000501710851944166,0.018,FALSE,0
"targeted_resilience_investment",59,0.516,0.996320787085743,1,0,0,0.000441505549710865,0.018,FALSE,0
"targeted_resilience_investment",60,0.52,0.996762292635454,1,0,0,0.000388524883745558,0.018,FALSE,0
"compound_climate_stress",0,0.38,0.92,0.46,0,0.09923472,0.0048,0,FALSE,0
"compound_climate_stress",1,0.384,0.82556528,0.46,0,0.100279296,0.0104660832,0,FALSE,0
"compound_climate_stress",2,0.388,0.7357520672,0.46,0,0.101323872,0.015854875968,0,FALSE,0
"compound_climate_stress",3,0.392,0.650283071168,0.46,0,0.102368448,0.02098301572992,0,FALSE,0
"compound_climate_stress",4,0.396,0.56889763889792,0.46,0,0.103413024,0.0258661416661248,0,FALSE,0
"compound_climate_stress",5,0.4,0.491350756564045,0.46,0,0.1044576,0.0305189546061573,0,TRUE,0
"compound_climate_stress",6,0.404,0.417412111170202,0.46,0,0.105502176,0.0349552733297879,0,TRUE,0
"compound_climate_stress",7,0.408,0.34686520849999,0.46,0,0.106546752,0.0391880874900006,0,TRUE,0
"compound_climate_stress",8,0.412,0.279506543989991,0.46,0,0.107591328,0.0432296073606006,0,TRUE,0
"compound_climate_stress",9,0.836,0.215144823350591,0.46,0,0.218316384,0.0470913105989645,0,TRUE,0
"compound_climate_stress",10,0.42,0.0439197499495555,0.45969544,0.01692,0.10974233979072,0.0573648150030267,0,TRUE,0
"compound_climate_stress",11,0.424,0,0.45939088,0.01692,0.110849953863168,0.06,0,TRUE,0
"compound_climate_stress",12,0.428,0,0.45908632,0.01692,0.111958746217344,0.06,0.012,TRUE,0
"compound_climate_stress",13,0.432,0,0.47078176,0.01692,0.110561734453248,0.06,0.012,TRUE,0
"compound_climate_stress",14,0.436,0,0.4824772,0.01692,0.10911947537088,0.06,0.012,TRUE,0
"compound_climate_stress",15,0.44,0,0.49417264,0.01692,0.10763196897024,0.06,0.012,TRUE,0
"compound_climate_stress",16,0.444,0,0.50586808,0.01692,0.106099215251328,0.06,0.012,TRUE,0
"compound_climate_stress",17,0.868,0,0.51756352,0.01692,0.202509852539904,0.06,0.012,TRUE,0
"compound_climate_stress",18,0.452,0,0.5289751064512,0.0326896416,0.10296001261113,0.06,0.012,TRUE,0
"compound_climate_stress",19,0.456,0,0.5403866929024,0.0326896416,0.101354661862454,0.06,0.012,TRUE,0
"compound_climate_stress",20,0.46,0,0.5517982793536,0.0326896416,0.0997051619681156,0.06,0.012,TRUE,0
"compound_climate_stress",21,0.464,0,0.5632098658048,0.0326896416,0.0980115129281146,0.06,0.012,TRUE,0
"compound_climate_stress",22,0.468,0,0.574621452256,0.0326896416,0.0962737147424513,0.06,0.012,TRUE,0
"compound_climate_stress",23,0.472,0,0.5860330387072,0.0326896416,0.0944917674111255,0.06,0.012,TRUE,0
"compound_climate_stress",24,0.476,0,0.5974446251584,0.0326896416,0.0926656709341374,0.06,0.012,TRUE,0
"compound_climate_stress",25,0.48,0,0.6088562116096,0.0326896416,0.0907954253114868,0.06,0.012,TRUE,0
"compound_climate_stress",26,0.904,0,0.6202677980608,0.0326896416,0.166009197543449,0.06,0.012,TRUE,0
"compound_climate_stress",27,0.488,0,0.631449561428429,0.045457590687264,0.0869767241414873,0.06,0.012,TRUE,0
"compound_climate_stress",28,0.492,0,0.642631324796058,0.045457590687264,0.0850291577336841,0.06,0.012,TRUE,0
"compound_climate_stress",29,0.496,0,0.653813088163688,0.045457590687264,0.0830383313197642,0.06,0.012,TRUE,0
"compound_climate_stress",30,0.5,0,0.664994851531317,0.045457590687264,0.0810042448997276,0.06,0.012,TRUE,0
"compound_climate_stress",31,0.504,0,0.676176614898946,0.045457590687264,0.0789268984735743,0.06,0.012,TRUE,0
"compound_climate_stress",32,0.508,0,0.687358378266575,0.045457590687264,0.0768062920413044,0.06,0.012,TRUE,0
"compound_climate_stress",33,0.512,0,0.698540141634204,0.045457590687264,0.0746424256029178,0.06,0.012,TRUE,0
"compound_climate_stress",34,0.936,0,0.709721905001834,0.045457590687264,0.131394263589682,0.06,0.012,TRUE,0
"compound_climate_stress",35,0.52,0,0.720720383112514,0.0556401049621815,0.0702310038179298,0.06,0.012,TRUE,0
"compound_climate_stress",36,0.524,0,0.731718861223195,0.0556401049621815,0.0679841575653305,0.06,0.012,TRUE,0
"compound_climate_stress",37,0.528,0,0.742717339333876,0.0556401049621815,0.0656947604006167,0.06,0.012,TRUE,0
"compound_climate_stress",38,0.532,0,0.753715817444557,0.0556401049621815,0.0633628123237882,0.06,0.012,TRUE,0
"compound_climate_stress",39,0.536,0,0.764714295555238,0.0556401049621815,0.0609883133348451,0.06,0.012,TRUE,0
"compound_climate_stress",40,0.54,0,0.775712773665918,0.0556401049621815,0.0585712634337874,0.06,0.012,TRUE,0
"compound_climate_stress",41,0.544,0.00142873656621256,0.786711251776599,0.0556401049621815,0.0561116626206152,0.0599142758060272,0.012,TRUE,0
"compound_climate_stress",42,0.548,0.00523134975162463,0.79770972988728,0.0556401049621815,0.0536095108953283,0.0596861190149025,0.012,TRUE,0
"compound_climate_stress",43,0.972,0.0113079578711988,0.808708207997961,0.0556401049621815,0.089918466715045,0.0593215225277281,0.012,TRUE,0
"compound_climate_stress",44,0.556,0,0.81957441975712,0.0629882356022733,0.048513118696634,0.06,0.012,TRUE,0
"compound_climate_stress",45,0.56,0.011486881303366,0.830440631516279,0.0629882356022733,0.0459193899352874,0.059310787121798,0.012,TRUE,0
"compound_climate_stress",46,0.564,0.0248782784898766,0.841306843275438,0.0629882356022733,0.043283621973887,0.0585073032906074,0.012,TRUE,0
"compound_climate_stress",47,0.568,0.040101959806597,0.852173055034597,0.0629882356022733,0.0406058148124327,0.0575938824116042,0.012,TRUE,0
"compound_climate_stress",48,0.572,0.0570900274057685,0.863039266793756,0.0629882356022733,0.0378859684509246,0.0565745983556539,0.012,TRUE,0
"compound_climate_stress",49,0.576,0.0757786573104978,0.873905478552915,0.0629882356022733,0.0351240828893626,0.0554532805613701,0.012,TRUE,0
"compound_climate_stress",50,0.58,0.0961078549825053,0.884771690312075,0.0629882356022733,0.0323201581277468,0.0542335287010497,0.012,TRUE,0
"compound_climate_stress",51,0.584,0.118021225555808,0.895637902071234,0.0629882356022733,0.0294741941660772,0.0529187264666515,0.012,TRUE,0
"compound_climate_stress",52,1.008,0.141465757856382,0.906504113830393,0.0629882356022733,0.045576327436035,0.051512054528617,0.012,TRUE,0
"compound_climate_stress",53,0.592,0.147401484948965,0.917288113921755,0.0675555504799056,0.0236796851196042,0.0511559109030621,0.012,TRUE,0
"compound_climate_stress",54,0.596,0.174877710732422,0.928072114013116,0.0675555504799056,0.0207314580953012,0.0495073373560546,0.012,TRUE,0
"compound_climate_stress",55,0.6,0.203653589993176,0.938856114104478,0.0675555504799056,0.0177415099314447,0.0477807846004094,0.012,TRUE,0
"compound_climate_stress",56,0.604,0.233692864662141,0.94964011419584,0.0675555504799056,0.0147098406280347,0.0459784281202716,0.012,TRUE,0
"compound_climate_stress",57,0.608,0.264961452154378,0.960424114287201,0.0675555504799056,0.0116364501850713,0.0441023128707373,0.012,TRUE,0
"compound_climate_stress",58,0.612,0.297427314840044,0.971208114378563,0.0675555504799056,0.00852133860255444,0.0421543611095974,0.012,TRUE,0
"compound_climate_stress",59,0.616,0.331060337347087,0.981992114469925,0.0675555504799056,0.00536450588048412,0.0401363797591748,0.012,TRUE,0
"compound_climate_stress",60,0.62,0.365832211225777,0.992776114561287,0.0675555504799056,0.00216595201886033,0.0380500673264534,0.012,TRUE,0
"transformation_pathway",0,0.36,0.92,0.45,0,0.0849816,0.0064,0,FALSE,0
"transformation_pathway",1,0.364,0.8414184,0.45,0,0.08592584,0.012686528,0,FALSE,0
"transformation_pathway",2,0.368,0.768179088,0.45,0,0.08687008,0.01854567296,0,FALSE,0
"transformation_pathway",3,0.372,0.69985468096,0.45,0,0.08781432,0.0240116255232,0,FALSE,0
"transformation_pathway",4,0.376,0.6360519864832,0.45,0,0.08875856,0.029115841081344,0,FALSE,0
"transformation_pathway",5,0.38,0.576409267564544,0.45,0,0.0897028,0.0338872585948365,0,FALSE,0
"transformation_pathway",6,0.384,0.52059372615938,0.45,0,0.09064704,0.0383525019072496,0,TRUE,0
"transformation_pathway",7,0.388,0.46829918806663,0.45,0,0.09159128,0.0425360649546696,0,TRUE,0
"transformation_pathway",8,0.392,0.4192439730213,0.45,0,0.09253552,0.046460482158296,0,TRUE,0
"transformation_pathway",9,0.396,0.373168935179595,0.45,0,0.09347976,0.0501464851856324,0,TRUE,0
"transformation_pathway",10,0.4,0.329835660365228,0.45,0,0.094424,0.0536131471707818,0,TRUE,0
"transformation_pathway",11,0.404,0.28902480753601,0.45,0,0.09536824,0.0568780153971192,0,TRUE,0
"transformation_pathway",12,0.408,0.250534582933129,0.45,0,0.09631248,0.0599572333653497,0,TRUE,0
"transformation_pathway",13,0.772,0.214179336298478,0.45,0,0.18223832,0.0628656530961217,0,TRUE,0
"transformation_pathway",14,0.416,0.0948066693946002,0.44976816,0.01288,0.098242354382848,0.072415466448432,0,TRUE,0
"transformation_pathway",15,0.42,0.0689797814601842,0.44953632,0.01288,0.09922878481152,0.0744816174831853,0,TRUE,0
"transformation_pathway",16,0.424,0.0442326141318494,0.44930448,0.01288,0.100216011286016,0.076461390869452,0.02,TRUE,0
"transformation_pathway",17,0.428,0.0204779937152855,0.46907264,0.01288,0.097530081806336,0.0783617605027772,0.02,TRUE,0
"transformation_pathway",18,0.432,0.00130967241172666,0.4888408,0.01288,0.09477627637248,0.0798952262070619,0.02,TRUE,0
"transformation_pathway",19,0.436,0,0.50860896,0.01288,0.091954594984448,0.08,0.02,TRUE,0
"transformation_pathway",20,0.44,0,0.52837712,0.01288,0.08906503764224,0.08,0.02,TRUE,0
"transformation_pathway",21,0.444,0,0.54814528,0.01288,0.086107604345856,0.08,0.02,TRUE,0
"transformation_pathway",22,0.808,0,0.56791344,0.01288,0.149844853654016,0.08,0.02,TRUE,0
"transformation_pathway",23,0.452,0,0.5875087376768,0.0224834624,0.080022644904681,0.08,0.02,TRUE,0
"transformation_pathway",24,0.456,0,0.6071040353536,0.0224834624,0.0768957122999631,0.08,0.02,TRUE,0
"transformation_pathway",25,0.46,0.00310428770003694,0.6266993330304,0.0224834624,0.073701497281142,0.079751656983997,0.02,TRUE,0
"transformation_pathway",26,0.464,0.00915444740289198,0.6462946307072,0.0224834624,0.0704399998482179,0.0792676442077686,0.02,TRUE,0
"transformation_pathway",27,0.468,0.0179820917624427,0.665889928384,0.0224834624,0.0671112200011908,0.0785614326590046,0.02,TRUE,0
"transformation_pathway",28,0.472,0.0294323044202566,0.6854852260608,0.0224834624,0.0637151577400605,0.0776454156463795,0.02,TRUE,0
"transformation_pathway",29,0.476,0.0433625623265755,0.7050805237376,0.0224834624,0.0602518130648272,0.076530995013874,0.02,TRUE,0
"transformation_pathway",30,0.48,0.0596417442756222,0.7246758214144,0.0224834624,0.0567211859754909,0.0752286604579502,0.02,TRUE,0
"transformation_pathway",31,0.844,0.0781492187580815,0.7442711190912,0.0224834624,0.092636457319032,0.0737480624993535,0.02,TRUE,0
"transformation_pathway",32,0.488,0.0592608239384031,0.763794611973746,0.026472617636352,0.0494731240399437,0.0752591340849278,0.02,TRUE,0
"transformation_pathway",33,0.492,0.0850468339833872,0.783318104856292,0.026472617636352,0.0457559357426743,0.073196253281329,0.02,TRUE,0
"transformation_pathway",34,0.496,0.112487151522042,0.802841597738838,0.026472617636352,0.0419717115802435,0.0710010278782367,0.02,TRUE,0
"transformation_pathway",35,0.5,0.141516467820035,0.822365090621383,0.026472617636352,0.0381204515526511,0.0686786825743972,0.02,TRUE,0
"transformation_pathway",36,0.504,0.172074698841781,0.841888583503929,0.026472617636352,0.0342021556598973,0.0662340240926575,0.02,TRUE,0
"transformation_pathway",37,0.508,0.204106567274541,0.861412076386475,0.026472617636352,0.0302168239019819,0.0636714746180367,0.02,TRUE,0
"transformation_pathway",38,0.512,0.237561217990596,0.88093556926902,0.026472617636352,0.026164456278905,0.0609951025607523,0.02,TRUE,0
"transformation_pathway",39,0.516,0.272391864272443,0.900459062151566,0.026472617636352,0.0220450527906666,0.0582086508582045,0.02,TRUE,0
"transformation_pathway",40,0.52,0.308555462339981,0.919982555034112,0.026472617636352,0.0178586134372668,0.0553155630128015,0.02,TRUE,0
"transformation_pathway",41,0.884,0.346012411915516,0.939506047916658,0.026472617636352,0.0229521797430067,0.0523190070467587,0.02,TRUE,0
"transformation_pathway",42,0.528,0.375379239219268,0.959029540799203,0.026472617636352,0.00928462713498244,0.0499696608624586,0.02,TRUE,0
"transformation_pathway",43,0.532,0.416064272946744,0.978553033681749,0.026472617636352,0.00489708018609801,0.0467148581642605,0.02,TRUE,0
"transformation_pathway",44,0.536,0.457882050924907,0.998076526564295,0.026472617636352,0.000442497372052079,0.0433694359260075,0.02,TRUE,0
"transformation_pathway",45,0.54,0.500808989478862,1,0.026472617636352,0,0.039935280841691,0.02,TRUE,0
"transformation_pathway",46,0.544,0.540744270320553,1,0.026472617636352,0,0.0367404583743558,0.02,TRUE,0
"transformation_pathway",47,0.548,0.577484728694909,1,0.026472617636352,0,0.0338012217044073,0.02,FALSE,0
"transformation_pathway",48,0.552,0.611285950399316,1,0.026472617636352,0,0.0310971239680547,0.02,FALSE,0
"transformation_pathway",49,0.556,0.642383074367371,1,0.026472617636352,0,0.0286093540506103,0.02,FALSE,0
"transformation_pathway",50,0.92,0.670992428417981,1,0.026472617636352,0,0.0263206057265615,0.02,FALSE,0
"transformation_pathway",51,0.564,0.697313034144543,1,0.026472617636352,0,0.0242149572684366,0.02,FALSE,0
"transformation_pathway",52,0.568,0.721527991412979,1,0.026472617636352,0,0.0222777606869617,0.02,FALSE,0
"transformation_pathway",53,0.572,0.743805752099941,1,0.026472617636352,0,0.0204955398320047,0.02,FALSE,0
"transformation_pathway",54,0.576,0.764301291931946,1,0.026472617636352,0,0.0188558966454444,0.02,FALSE,0
"transformation_pathway",55,0.58,0.78315718857739,1,0.026472617636352,0,0.0173474249138088,0.02,FALSE,0
"transformation_pathway",56,0.584,0.800504613491199,1,0.026472617636352,0,0.0159596309207041,0.02,FALSE,0
"transformation_pathway",57,0.588,0.816464244411903,1,0.026472617636352,0,0.0146828604470478,0.02,FALSE,0
"transformation_pathway",58,0.592,0.831147104858951,1,0.026472617636352,0,0.0135082316112839,0.02,FALSE,0
"transformation_pathway",59,0.596,0.844655336470235,1,0.026472617636352,0,0.0124275730823812,0.02,FALSE,0
"transformation_pathway",60,0.6,0.857082909552616,1,0.026472617636352,0,0.0114333672357907,0.02,FALSE,0
