"scenario","time","population","housing","transport","service_capacity","accessibility","congestion","housing_gap","service_pressure"
"congestion_sensitive",13,124.397690838355,140.958802981648,110.634538967801,119.881960333011,49.3028865646822,1.12440194535054,0,1.03766814033405
"congestion_sensitive",14,126.455001149433,143.57406779271,112.516547587367,119.872314452012,49.6860510990083,1.12387914365434,0,1.05491415367688
"congestion_sensitive",15,128.509522617908,146.219961973898,114.425030832797,119.862697508656,50.0745130977002,1.12308925488246,0,1.07213941692434
"congestion_sensitive",16,130.561683961547,148.896315805233,116.360301313202,119.85310941613,50.4681867836327,1.1220466300626,0,1.08934749042044
"congestion_sensitive",17,132.611893670266,151.602968415417,118.322669598455,119.843550087881,50.8669903896575,1.12076488909779,0,1.10654176693716
"congestion_sensitive",18,134.660541018804,154.339767362132,120.312444325403,119.834019437618,51.2708458793513,1.11925696276766,0,1.12372548004955
"congestion_sensitive",19,136.707997020983,157.106568233103,122.329932298851,119.824517379305,51.6796786920584,1.11753513185151,0,1.14090171202805
"congestion_sensitive",20,138.754615329619,159.903234266763,124.375438587563,119.815043827167,52.0934175097949,1.1156110636099,0,1.1580734012815
"congestion_sensitive",21,140.800733085792,162.729635991412,126.449266615569,119.805598695685,52.5119940438545,1.11349584583874,0,1.17524334938166
"congestion_sensitive",22,142.84667172089,165.585650881864,128.551718249013,119.796181899598,52.9353428391889,1.11120001868965,0,1.19241422769726
"congestion_sensitive",23,144.892737714561,168.471163032628,130.683093878778,119.786793353899,53.3634010948492,1.10873360443214,0,1.20958858366371
"congestion_sensitive",24,146.939223311458,171.386062846726,132.843692499112,119.777432973838,53.7961084989564,1.10610613531719,0,1.22676884671216
"congestion_sensitive",25,148.986407199433,174.330246739328,135.033811782446,119.768100674916,54.2334070768317,1.1033266796872,0,1.24395733387994
"congestion_sensitive",26,151.034555151625,177.303616855403,137.25374815061,119.758796372891,54.6752410510609,1.10040386646413,0,1.26115625512259
"congestion_sensitive",27,153.083920634726,180.306080800676,139.503796842622,119.749519983773,55.1215567123947,1.09734590813627,0,1.27836771834634
"congestion_sensitive",28,155.134745385488,183.337551385183,141.78425197923,119.740271423821,55.5723023004984,1.09416062235327,0,1.2955937341781
"congestion_sensitive",29,157.18725995744,186.397946378791,144.095406624347,119.73105060955,56.0274278936649,1.09085545222981,0,1.31283622048918
"congestion_sensitive",30,159.241684239592,189.487188278068,146.437552843561,119.721857457721,56.4868853066944,1.08743748544958,0,1.33009700668758
"congestion_sensitive",31,161.298227948795,192.605204083932,148.810981759837,119.712691885348,56.9506279962213,1.08391347225376,0,1.34737783779246
"congestion_sensitive",32,163.357091097321,195.751925089542,151.215983606565,119.703553809692,57.4186109728423,1.0802898423909,0,1.36468037830381
"congestion_sensitive",33,165.41846443708,198.927286677926,153.652847778072,119.694443148263,57.8907907194593,1.07657272109919,0,1.38200621587904
"congestion_sensitive",34,167.482529881834,202.131228128851,156.121862877728,119.685359818818,58.3671251153106,1.07276794418603,0,1.39935686482768
"congestion_sensitive",35,169.549460908652,205.363692434508,158.623316763747,119.676303739362,58.84757336521,1.06888107226492,0,1.41673376943448
"congestion_sensitive",36,171.619422939766,208.624626123566,161.157496592815,119.667274828144,59.332095933564,1.06491740420481,0,1.43413830712057
"congestion_sensitive",37,173.692573705919,211.91397909319,163.724688861621,119.658273003659,59.8206544827708,1.06088198984286,0,1.45157179145154
"congestion_sensitive",38,175.76906359223,215.231704448662,166.325179446412,119.649298184648,60.3132118156486,1.0567796420076,0,1.46903547500107
"congestion_sensitive",39,177.849035967513,218.577758350217,168.959253640654,119.640350290094,60.8097318215671,1.05261494789605,0,1.48653055207778
"congestion_sensitive",40,179.932627497954,221.952099866775,171.627196190885,119.631429239224,61.3101794259905,1.04839227984492,0,1.5040581613227
"congestion_sensitive",41,182.019968445971,225.354690836228,174.329291330852,119.622534951506,61.8145205431614,1.04411580553335,0,1.52161938818434
"congestion_sensitive",42,184.111182955045,228.785495731984,177.065822814006,119.613667346652,62.3227220316853,1.03978949765162,0,1.53921526727772
"congestion_sensitive",43,186.206389321254,232.244481535481,179.837073944431,119.604826344612,62.8347516527913,1.03541714306802,0,1.55684678463347
"congestion_sensitive",44,188.305700252199,235.731617614383,182.643327606283,119.596011865578,63.3505780310667,1.03100235152375,0,1.57451487984272
"congestion_sensitive",45,190.409223113976,239.246875606205,185.484866291799,119.587223829981,63.8701706174816,1.02654856388353,0,1.59222044810308
"congestion_sensitive",46,192.517060166792,242.790229307116,188.361972127954,119.578462158491,64.393499654533,1.02205905996788,0,1.60996434217081
"congestion_sensitive",47,194.62930878982,246.361654565684,191.274926901811,119.569726772016,64.9205361433547,1.017536965991,0,1.62774737422392
"congestion_sensitive",48,196.746061695804,249.961129181337,194.224012084645,119.5610175917,65.4512518126508,1.01298526162697,0,1.64557031764058
"congestion_sensitive",49,198.867407135954,253.588632807331,197.209508854869,119.552334538925,65.985619089324,1.008406786725,0,1.66343390869716
"congestion_sensitive",50,200.993429095589,257.244146858014,200.231698119848,119.543677535308,66.5236110706784,1.00380424769352,0,1.68133884818982
"congestion_sensitive",51,203.124207481,260.927654420201,203.290860536619,119.535046502702,67.0652014980894,0.999180223571393,0,1.69928580298338
"congestion_sensitive",52,205.258916543868,264.639122133398,206.387251757953,119.526441363194,67.6105563416994,0.994532921949035,0,1.71726786310124
"congestion_sensitive",53,207.393432592918,268.378434296723,209.52103610092,119.517862039104,68.1605440732983,0.989845394297412,0,1.73525052284705
"congestion_sensitive",54,209.527860501318,272.145477769562,212.692490878616,119.509308452987,68.7151361864921,0.985121099648487,0,1.75323464936409
"congestion_sensitive",55,211.662303887365,275.940141936231,215.901892297978,119.500780527628,69.2743041442719,0.980363356867842,0,1.77122109958462
"congestion_sensitive",56,213.796865120935,279.762318670905,219.149515484687,119.492278186045,69.8380193824526,0.97557534931385,0,1.78921072027818
"congestion_sensitive",57,215.931645329978,283.611902302821,222.435634507715,119.483801351487,70.4062533132414,0.970760129364469,0,1.80720434810045
"congestion_sensitive",58,218.066744407063,287.488789581751,225.760522403533,119.475349947432,70.9789773289231,0.965920622815011,0,1.8252028096424
"congestion_sensitive",59,220.20226101597,291.392879643743,229.12445119997,119.46692389759,71.5561628056532,0.961059633150139,0,1.84320692148006
"congestion_sensitive",60,222.338292598336,295.324073977135,232.527691939742,119.458523125897,72.1377811073453,0.956179845693189,0,1.86121749022473
"congestion_sensitive",61,224.474935380345,299.282276388833,235.97051470363,119.45014755652,72.7238035896451,0.951283831635818,0,1.87923531257365
"congestion_sensitive",62,226.61228437949,303.267392970868,239.453188633339,119.44179711385,73.3142016039784,0.946374051950876,0,1.89726117536131
"congestion_sensitive",63,228.750433411373,307.279332067212,242.975981954011,119.433471722509,73.9089465016672,0.941452861191317,0,1.91529585561116
"congestion_sensitive",64,230.889475096574,311.318004240874,246.539161996419,119.425171307341,74.5080096381017,0.936522511177869,0,1.93334012058797
"congestion_sensitive",65,233.029500867574,315.383322241262,250.142995218832,119.416895793419,75.1113623769622,0.931585154578137,0,1.9513947278507
"congestion_sensitive",66,235.170600975737,319.475200971812,253.78774722855,119.408645106039,75.7189760944821,0.926642848379722,0,1.96946042530587
"congestion_sensitive",67,237.312864498352,323.593557457892,257.473682803129,119.400419170721,76.3308221837437,0.92169755725989,0,1.98753795126161
"congestion_sensitive",68,239.456379345735,327.738310814975,261.201065911279,119.392217913208,76.9468720590006,0.916751156854278,0,2.00562803448217
"congestion_sensitive",69,241.601232268393,331.909382217083,264.97015973345,119.384041259469,77.5670971600198,0.911805436927069,0,2.02373139424304
"congestion_sensitive",70,243.747508864242,336.106694865499,268.781226682105,119.37588913569,78.1914689564357,0.906862104445,0,2.04184874038662
"congestion_sensitive",71,245.89529358589,340.330173957755,272.634528421682,119.367761468283,78.8199589521109,0.901922786557561,0,2.05998077337846
"congestion_sensitive",72,248.044669747982,344.579746656884,276.530325888251,119.359658183878,79.4525386894979,0.89698903348568,0,2.07812818436409
"congestion_sensitive",73,250.195719534598,348.855342060948,280.46887930886,119.351579209327,80.089179753995,0.89206232132113,0,2.09629165522634
"congestion_sensitive",74,252.348524006712,353.156891172838,284.450448220589,119.343524471699,80.729853778292,0.887144054738905,0,2.11447185864327
"congestion_sensitive",75,254.503163109714,357.484326870341,288.475291489292,119.335493898284,81.3745324467001,0.882235569624723,0,2.13266945814663
"congestion_sensitive",76,256.659715680982,361.83758387648,292.543667328057,119.327487416589,82.0231874994612,0.877338135619818,0,2.15088510818087
"congestion_sensitive",77,258.818259457516,366.216598730124,296.655833315358,119.319504954339,82.6757907370326,0.87245295858511,0,2.16911945416267
"congestion_sensitive",78,260.978871083625,370.621309756876,300.812046412927,119.311546439476,83.3323140243408,0.867581182986859,0,2.18737313254098
"congestion_sensitive",79,263.141626118672,375.051657040222,305.012562983329,119.303611800158,83.9927292950032,0.862723894205809,0,2.20564677085765
"congestion_sensitive",80,265.306599044868,379.507582392958,309.257638807259,119.295700964757,84.6570085555107,0.857882120771856,0,2.22394098780848
"congestion_sensitive",81,267.473863275118,383.989029328889,313.547529100548,119.287813861863,85.3251238893698,0.853056836526194,0,2.24225639330482
"congestion_sensitive",82,269.643491160927,388.495943034792,317.882488530896,119.279950420277,85.9970474611992,0.848248962712897,0,2.26059358853563
"congestion_sensitive",83,271.815554000343,393.02827034266,322.262771234322,119.272110569016,86.6727515207783,0.843459370001822,0,2.27895316603002
"congestion_sensitive",84,273.990122045957,397.585959702208,326.688630831344,119.264294237309,87.3522084070443,0.838688880444717,0,2.29733570972028
"congestion_sensitive",85,276.16726451295,402.168961153658,331.160320442881,119.256501354597,88.0353905520347,0.833938269366374,0,2.31574179500532
"congestion_sensitive",86,278.347049587174,406.777226300787,335.678092705889,119.248731850534,88.7222704847724,0.829208267192622,0,2.33417198881456
"congestion_sensitive",87,280.529544433294,411.41070828425,340.242199788731,119.240985654982,89.4128208350915,0.824499561216937,0,2.35262684967225
"congestion_sensitive",88,282.714815202957,416.069361755172,344.852893406283,119.233262698017,90.1070143374,0.819812797307406,0,2.37110692776219
"congestion_sensitive",89,284.90292704301,420.753142849011,349.510424834773,119.225562909923,90.8048238343788,0.815148581555743,0,2.38961276499285
"congestion_sensitive",90,287.093944103751,425.46200915969,354.21504492637,119.217886221193,91.5062222806128,0.810507481870029,0,2.40814489506286
"congestion_sensitive",91,289.287929547221,430.195919713996,358.96700412351,119.21023256253,92.2111827461546,0.805890029512813,0,2.42670384352686
"congestion_sensitive",92,291.484945555529,434.95483494625,363.766552472972,119.202601864842,92.9196784200161,0.801296720586167,0,2.44529012786171
"congestion_sensitive",93,293.685053339208,439.73871667325,368.613939639705,119.194994059248,93.6316826135888,0.796728017465278,0,2.46390425753306
"congestion_sensitive",94,295.888313145607,444.547528069469,373.509414920399,119.18740907707,94.3471687639901,0.792184350182084,0,2.48254673406213
"congestion_sensitive",95,298.094784267309,449.381233642537,378.453227256825,119.179846849839,95.0661104373336,0.787666117760482,0,2.50121805109294
"congestion_sensitive",96,300.304525050574,454.239799208978,383.445625248914,119.172307309289,95.7884813319236,0.783173689504557,0,2.5199186944597
"congestion_sensitive",97,302.517592903814,459.123191870219,388.486857167617,119.164790387361,96.514255281371,0.778707406241261,0,2.53864914225452
"congestion_sensitive",98,304.734044306085,464.03137998886,393.577170967505,119.157296016199,97.2434062576306,0.774267581518962,0,2.55740986489537
"congestion_sensitive",99,306.953934815605,468.964333165216,398.716814299157,119.149824128151,97.9759083739589,0.769854502763199,0,2.57620132519426
"congestion_sensitive",100,309.177319078286,473.922022214121,403.906034521299,119.142374655766,98.7117358877903,0.765468432391006,0,2.59502397842565
"housing_constraint",1,100,112,90,120,45,1.11111111111111,0,0.833333333333333
"housing_constraint",2,102.044949494949,113.842898989899,91.5850956565657,119.99,45.3290695389815,1.1142091271882,0,0.850445449578711
"housing_constraint",3,104.095209231804,115.719431578575,93.1888636985358,119.98003,45.6595057028974,1.11703485910666,0,0.867604460774045
"housing_constraint",4,106.151000869131,117.629573869644,94.811648391459,119.97008991,45.9913597274492,1.11959872726666,0,0.88481221401738
"housing_constraint",5,108.212539935668,119.573306372879,96.4537934933698,119.96017964027,46.3246803113641,1.12191066848093,0,0.902070505897626
"housing_constraint",6,110.280036111172,121.550613869611,98.1156423120115,119.950299101349,46.6595137258485,1.12398016781541,0,0.919381084810746
"housing_constraint",7,112.35369348747,123.561485283881,99.7975377598158,119.940448204045,46.9959039189984,1.12581628775124,0,0.936745653112217
"housing_constraint",8,114.433710811476,125.605913558975,101.499822406773,119.930626859433,47.333892615424,1.1274276949261,0,0.954165869120325
"housing_constraint",9,116.520281711742,127.683895538974,103.222838531315,119.920834978855,47.6735194113306,1.12882268468516,0,0.971643348983418
"housing_constraint",10,118.613594909993,129.795431855018,104.966928169325,119.911072473918,48.0148218652831,1.13000920364798,0,0.989179668422968
"housing_constraint",11,120.713834418923,131.940526815977,106.732433161375,119.901339256496,48.3578355848746,1.13099487047586,0,1.00677636436311
"housing_constraint",12,122.816436272374,134.11909343416,108.519694249602,119.891635238727,48.7036306948857,1.13174329435437,0,1.02439537193586
"housing_constraint",13,124.914039903582,136.330897858495,110.329050929357,119.881960333011,49.0538745276434,1.13219536333693,0,1.0419752859946
"housing_constraint",14,127.006981233769,138.575713891737,112.160842207374,119.872314452012,49.4085431195934,1.13236472492731,0,1.05951888736255
"housing_constraint",15,129.095584139702,140.853322718964,114.015404492816,119.862697508656,49.7676133396309,1.13226440509481,0,1.07702885737558
"housing_constraint",16,131.180160977328,143.163512647635,115.893071687139,119.85310941613,50.1310628027917,1.13190684367619,0,1.09450778220422
"housing_constraint",17,133.261013075639,145.506078858557,117.794175270415,119.843550087881,50.4988697927921,1.13130392712303,0,1.11195815692975
"housing_constraint",18,135.338431203002,147.880823167183,119.719044384273,119.834019437618,50.8710131924878,1.13046701883615,0,1.12938238939281
"housing_constraint",19,137.41269600798,150.287553794673,121.668005911654,119.824517379305,51.2474724214264,1.12940698730411,0,1.14678280383137
"housing_constraint",20,139.48407843649,152.726085148225,123.641384553517,119.815043827167,51.6282273797615,1.12813423224095,0,1.16416164432319
"housing_constraint",21,141.552840126981,155.196237610171,125.639502902652,119.805598695685,52.0132583978748,1.12665870889873,0,1.1815210780469
"housing_constraint",22,143.619233785161,157.697837335434,127.662681514739,119.796181899598,52.4025461911272,1.12498995071304,0,1.19886319837413
"housing_constraint",23,145.683503539689,160.230716056886,129.711238976787,119.786793353899,52.7960718192185,1.12313709042407,0,1.21619002780449
"housing_constraint",24,147.745885280093,162.79471089826,131.785491973057,119.777432973838,53.193816649695,1.12110887980219,0,1.2335035207539
"housing_constraint",25,149.806606978106,165.389664194229,133.885755348605,119.768100674916,53.595762325189,1.11891370809425,0,1.25080556620601
"housing_constraint",26,151.865888993487,168.015423317322,136.012342170535,119.758796372891,54.0018907340217,1.11655961929598,0,1.26809799023551
"housing_constraint",27,153.923944365315,170.671840511359,138.16556378707,119.749519983773,54.4121839838364,1.11405432834574,0,1.2853825584117
"housing_constraint",28,155.980979089672,173.358772731107,140.345729884531,119.740271423821,54.8266243779645,1.11140523632608,0,1.30266097808962
"housing_constraint",29,158.037192384535,176.076081487873,142.55314854232,119.73105060955,55.2451943942571,1.10861944475129,0,1.3199349005957
"housing_constraint",30,160.092776942662,178.823632700775,144.788126285985,119.721857457721,55.667876666142,1.10570376901243,0,1.33720592331435
"housing_constraint",31,162.147919173172,181.601296553435,147.050968138449,119.712691885348,56.0946539656903,1.10266475104407,0,1.35447559168134
"housing_constraint",32,164.202799432485,184.408947355871,149.341977669476,119.703553809692,56.5255091884972,1.09950867127191,0,1.37174540108925
"housing_constraint",33,166.257592245207,187.246463411352,151.661457043451,119.694443148263,56.9604253402023,1.09624155989464,0,1.38901679871026
"housing_constraint",34,168.312466515552,190.113726888018,154.009707065535,119.685359818818,57.3993855244919,1.09286920754892,0,1.40629118524059
"housing_constraint",35,170.367585729792,193.010623695061,156.387027226259,119.676303739362,57.8423729324393,1.08939717540194,0,1.42356991657119
"housing_constraint",36,172.423108150239,195.937043363286,158.79371574463,119.667274828144,58.2893708330559,1.08583080471225,0,1.4408543053885
"housing_constraint",37,174.479187001193,198.892878929857,161.230069609787,119.658273003659,58.7403625649352,1.08217522589596,0,1.4581456227089
"housing_constraint",38,176.535970647281,201.878026827083,163.696384621281,119.649298184648,59.1953315288859,1.0784353671323,0,1.47544509935063
"housing_constraint",39,178.593602764582,204.892386775066,166.192955428018,119.640350290094,59.6542611814582,1.07461596253961,0,1.49275392734593
"housing_constraint",40,180.652222504877,207.935861678064,168.720075565922,119.631429239224,60.1171350292764,1.0707215599503,0,1.51007326129684
"housing_constraint",41,182.711964653396,211.008357524419,171.278037494368,119.622534951506,60.5839366241021,1.0667565283109,0,1.52740421967705
"housing_constraint",42,184.772959780352,214.109783289929,173.867132631418,119.613667346652,61.0546495585545,1.06272506473121,0,1.54474788608281
"housing_constraint",43,186.835334386568,217.2400508445,176.487651387921,119.604826344612,61.5292574624255,1.05863120120457,0,1.56210531043495
"housing_constraint",44,188.899211043475,220.399074861992,179.139883200504,119.596011865578,62.0077439995315,1.0544788110197,0,1.57947751013464
"housing_constraint",45,190.964708527748,223.586772733099,181.824116563505,119.587223829981,62.4900928650477,1.05027161488256,0,1.59686547117479
"housing_constraint",46,193.031941950804,226.803064481182,184.54063905987,119.578462158491,62.9762877832793,1.04601318676576,0,1.61427014920928
"housing_constraint",47,195.101022883423,230.047872680926,187.289737391076,119.569726772016,63.4663125058239,1.04170695950113,0,1.63169247058182
"housing_constraint",48,197.172059475679,233.321122379716,190.071697406089,119.5610175917,63.9601508100879,1.03735623013047,0,1.64913333331622
"housing_constraint",49,199.245156572405,236.622741021645,192.886804129401,119.552334538925,64.4577864981184,1.03296416502779,0,1.66659360806989
"housing_constraint",50,201.320415824376,239.952658374046,195.735341788191,119.543677535308,64.9592033957217,1.02853380480582,0,1.68407413905193
"housing_constraint",51,203.397935795396,243.310806456458,198.617593838611,119.535046502702,65.464385351835,1.02406806901844,0,1.70157574490757
"housing_constraint",52,205.477812065462,246.697119471941,201.53384299126,119.526441363194,65.9733162381274,1.01956976066979,0,1.71909921957014
"housing_constraint",53,207.560137330161,250.111533740657,204.484371235846,119.517862039104,66.4859799488045,1.01504157054021,0,1.7366453330821
"housing_constraint",54,209.645001496462,253.553987635623,207.469459865086,119.509308452987,67.0023604005948,1.01048608133838,0,1.75421483238632
"housing_constraint",55,211.73249177505,257.024421520582,210.489389497852,119.500780527628,67.5224415328973,1.00590577168837,0,1.77180844208878
"housing_constraint",56,213.822692769335,260.522777689886,213.5444401016,119.492278186045,68.0462073080734,1.0013030199597,0,1.78942686519393
"housing_constraint",57,215.915686561275,264.049000310352,216.634891014105,119.483801351487,68.5736417118643,0.996680107948155,0,1.80707078381373
"housing_constraint",58,218.009228869693,267.602988886505,219.76092090297,119.475349947432,69.1052022873898,0.992029101324843,0,1.82472140877272
"housing_constraint",59,220.102496662811,271.184626864215,222.922767171612,119.46692389759,69.6410585658237,0.98734866543878,0,1.84237184219699
"housing_constraint",60,222.195587704315,274.793800110844,226.120705172721,119.458523125897,70.1811923570586,0.982641494659201,0,1.86002289238201
"housing_constraint",61,224.288598778671,278.430396885974,229.35500914158,119.45014755652,70.7255851748634,0.97791018220238,0,1.87767535969385
"housing_constraint",62,226.381625689951,282.094307812229,232.625952219703,119.44179711385,71.274218249249,0.973157223129368,0,1.89533003655468
"housing_constraint",63,228.474763260936,285.785425846199,235.933806478165,119.433471722509,71.82707253852,0.968385017270009,0,1.91298770743074
"housing_constraint",64,230.568105332519,289.503646249465,239.278842940659,119.425171307341,72.3841287410254,0.963595872075075,0,1.93064914882267
"housing_constraint",65,232.661744763367,293.248866559734,242.661331606257,119.416895793419,72.9453673066224,0.958792005398227,0,1.94831512925819
"housing_constraint",66,234.755773429855,297.020986562092,246.081541471877,119.408645106039,73.5107684478642,0.953975548209425,0,1.96598640928707
"housing_constraint",67,236.85028222626,300.819908260369,249.539740554481,119.400419170721,74.0803121509238,0.949148547241312,0,1.98366374147822
"housing_constraint",68,238.945361065201,304.645535848632,253.036195912967,119.392217913208,74.6539781862637,0.944312967570009,0,2.001347870419
"housing_constraint",69,241.041098878322,308.497775682804,256.571173669795,119.384041259469,75.2317461190611,0.939470695131714,0,2.01903953271647
"housing_constraint",70,243.137583617218,312.376536252417,260.14493903232,119.37588913569,75.8135953193984,0.934623539176409,0,2.03673945700083
"housing_constraint",71,245.234902254576,316.281728152499,263.757756313845,119.367761468283,76.399504972226,0.929773234659957,0,2.05444836393063
"housing_constraint",72,247.333140785557,320.2132640556,267.409888954401,119.359658183878,76.9894540871063,0.924921444575795,0,2.0721669662
"housing_constraint",73,249.432384229378,324.171058683965,271.10159954124,119.351579209327,77.5834215077445,0.920069762227407,0,2.08989596854774
"housing_constraint",74,251.532716631117,328.155028781851,274.833149829059,119.343524471699,78.1813859213158,0.915219713442739,0,2.10763606776809
"housing_constraint",75,253.634221063709,332.165093087998,278.604800759939,119.335493898284,78.783325867591,0.910372758731656,0,2.1253879527234
"housing_constraint",76,255.736979630157,336.201172308249,282.416812483021,119.327487416589,79.3892197478701,0.905530295387537,0,2.14315230435837
"housing_constraint",77,257.841073465921,340.263189088335,286.269444373904,119.319504954339,79.9990458337274,0.900693659534085,0,2.16092979571606
"housing_constraint",78,259.946582741505,344.351067986812,290.162955053773,119.311546439476,80.6127822755725,0.895864128118394,0,2.17872109195542
"housing_constraint",79,262.053586665217,348.464735448169,294.097602408254,119.303611800158,81.2304071110335,0.891042920851306,0,2.19652685037043
"housing_constraint",80,264.162163486118,352.604119776098,298.073643606015,119.295700964757,81.8518982731654,0.886231202096081,0,2.21434772041079
"housing_constraint",81,266.272390497129,356.769151106936,302.091335117085,119.287813861863,82.4772335984883,0.881430082706369,0,2.23218434370402
"housing_constraint",82,268.38434403832,360.959761383275,306.150932730917,119.279950420277,83.1063908348588,0.876640621814499,0,2.25003735407904
"housing_constraint",83,270.498099500348,365.175884327749,310.252691574195,119.272110569016,83.7393476491782,0.871863828571042,0,2.26790737759122
"housing_constraint",84,272.613731328061,369.417455416999,314.396866128365,119.264294237309,84.3760816349411,0.86710066383663,0,2.28579503254864
"housing_constraint",85,274.731313024253,373.684411855816,318.583710246923,119.256501354597,85.0165703196263,0.862352041826993,0,2.30370092953982
"housing_constraint",86,276.850917153567,377.976692551464,322.813477172438,119.248731850534,85.6607911719348,0.857618831712162,0,2.32162567146267
"housing_constraint",87,278.972615346541,382.294238088189,327.08641955332,119.240985654982,86.3087216088751,0.852901859170784,0,2.33956985355467
"housing_constraint",88,281.0964783038,386.636990701913,331.402789460339,119.233262698017,86.9603390027007,0.84820190790048,0,2.35753406342436
"housing_constraint",89,283.222575800374,391.004894255112,335.76283840289,119.225562909923,87.6156206877002,0.84351972108518,0,2.37551888108386
"housing_constraint",90,285.350976690154,395.397894211895,340.166817345009,119.217886221193,88.274543966843,0.838856002820349,0,2.39352487898269
"housing_constraint",91,287.481748910476,399.815937613257,344.614976721141,119.21023256253,88.9370861182835,0.834211419497021,0,2.41155262204259
"housing_constraint",92,289.614959486825,404.25897305254,349.107566451667,119.202601864842,89.6032244017241,0.82958660114553,0,2.42960266769349
"housing_constraint",93,291.750674537661,408.726950651084,353.644835958177,119.194994059248,90.2729360646397,0.824982142739853,0,2.44767556591044
"housing_constraint",94,293.888959279356,413.219822034066,358.227034178518,119.18740907707,90.946198348366,0.820398605463429,0,2.46577185925167
"housing_constraint",95,296.029878031252,417.737540306555,362.854409581584,119.179846849839,91.6229884940523,0.81583651793735,0,2.48389208289751
"housing_constraint",96,298.173494220816,422.280060029745,367.527210181881,119.172307309289,92.3032837484809,0.811296377411775,0,2.50203676469033
"housing_constraint",97,300.319870388907,426.847337197404,372.245683553855,119.164790387361,92.9870613697545,0.806778650921437,0,2.5202064251754
"housing_constraint",98,302.469068195143,431.439329212518,377.01007684598,119.157296016199,93.6742986328534,0.802283776406089,0,2.53840157764257
"housing_constraint",99,304.621148423358,436.055994864135,381.820636794622,119.149824128151,94.364972835063,0.797812163796718,0,2.55662272816891
"housing_constraint",100,306.776170987164,440.697294304421,386.677609737666,119.142374655766,95.0590613012747,0.793364196068374,0,2.57487037566207
"transport_investment",1,100,112,90,120,45,1.11111111111111,0,0.833333333333333
"transport_investment",2,102.044949494949,114.242898989899,92.2890956565657,120.49,45.6775068554102,1.10570971325462,0,0.846916337413474
"transport_investment",3,104.109077851476,116.518108950969,94.6011054546777,120.97853,46.3483086840048,1.10050593331971,0,0.86055829783579
"transport_investment",4,106.192094350061,118.825878402166,96.9363490606998,121.46559441,47.0126409871596,1.0954827098302,0,0.874256573360323
"transport_investment",5,108.293725566525,121.166449399888,99.2951490734038,121.95119762677,47.6707345856613,1.09062453279031,0,0.888008709007978
"transport_investment",6,110.413714179609,123.540057885881,101.677830916279,122.43534403389,48.322815512627,1.0859172858489,0,0.901812422310401
"transport_investment",7,112.55181788662,125.94693401207,104.084722737824,122.918038001788,48.9691049329652,1.08134810686986,0,0.915665590797854
"transport_investment",8,114.707808414833,128.387302444318,106.516155319061,123.399283887783,49.609819086441,1.07690526447593,0,0.929566240588128
"transport_investment",9,116.881470618028,130.861382646901,108.972461987596,123.879086036119,50.2451692516961,1.07257804849204,0,0.943512535957436
"transport_investment",10,119.072601648895,133.369389149292,111.453978537634,124.357448778011,50.87536172883,1.06835667251384,0,0.957502769789451
"transport_investment",11,121.281010199245,135.911531796679,113.961043155425,124.834376431677,51.5005978383834,1.06423218708025,0,0.97153535481169
"transport_investment",12,123.50651580098,138.488015985512,116.493996349668,125.309873302382,52.121073934775,1.0601964021413,0,0.985608815539614
"transport_investment",13,125.748948181635,141.099042885203,119.053180886456,125.783943682475,52.7369814324306,1.05624181769292,0,0.999721780858387
"transport_investment",14,128.008146669078,143.744809647044,121.638941728396,126.256591851427,53.3485068430199,1.05236156160338,0,1.01387297718056
"transport_investment",15,130.274248556543,146.425315379586,124.251624035343,126.727822075873,53.9581063945298,1.04847119357962,0,1.02798459266937
"transport_investment",16,132.547050106044,149.140555120189,126.891575450738,127.197638609645,54.5659793976633,1.0445693469816,0,1.04205590256919
"transport_investment",17,134.82654832676,151.890523866243,129.559143608991,127.666045693816,55.1722726975103,1.04065637183946,0,1.05608776079833
"transport_investment",18,137.112742722493,154.675216625228,132.254676084088,128.133047556735,55.7771271866537,1.03673266444898,0,1.07008102388092
"transport_investment",19,139.405635122177,157.494628461171,134.978520388766,128.598648414065,56.3806780570899,1.03279866100666,0,1.08403654969464
"transport_investment",20,141.705229521438,160.348754537755,137.731023974314,129.062852468823,56.9830550406429,1.02885483192128,0,1.09795519633095
"transport_investment",21,144.011531934404,163.237590158292,140.512534230939,129.525663911416,57.5843826384042,1.02490167672668,0,1.11183782105834
"transport_investment",22,146.324550255009,166.161130802759,143.323398488665,129.987086919682,58.1847803397137,1.02093971952934,0,1.12568527938027
"transport_investment",23,148.644294127129,169.119372162091,146.1639640187,130.447125658923,58.7843628311726,1.01696950493291,0,1.13949842417982
"transport_investment",24,150.970774822913,172.1123101699,149.034578035251,130.905784281946,59.3832401961585,1.01299159438828,0,1.15327810494417
"transport_investment",25,153.304005128748,175.139941031796,151.935587697737,131.3630669291,59.9815181052949,1.00900656292411,0,1.16702516706229
"transport_investment",26,155.643999238332,178.202261252435,154.867340113374,131.818977728313,60.5792979983049,1.00501499621799,0,1.18074045119
"transport_investment",27,157.990772652381,181.299267660473,157.830182340092,132.273520795128,61.1766772576606,1.00101748797288,0,1.19442479267703
"transport_investment",28,160.344342084509,184.430957431521,160.824461389768,132.726700232743,61.7737493744202,0.997014637567508,0,1.20807902105106
"transport_investment",29,162.702635619192,187.597286314179,163.85043425291,133.178520132044,62.3710660027118,0.992994839232797,0,1.22168826818225
