"scenario","time","policy","system_state","institutional_capacity","trust","administrative_burden","uptake","side_effect"
"low_capacity_learning",54,1.25,4.68016850365122,6.70237290359972,0.33437456222982,1.64227618358406,0,1.52639728142762
"low_capacity_learning",55,0,4.48024656943009,6.63159574960152,0.300681180932354,1.68466906487326,0,1.53481344454197
"low_capacity_learning",56,0,4.29748574247114,6.55629852829552,0.267385695379865,1.66477427762446,0,1.44272463786945
"low_capacity_learning",57,0,4.12998910935585,6.47724008079167,0.234483587739074,1.64510538203957,0,1.35616115959728
"low_capacity_learning",58,0,3.97607980165193,6.39508629679141,0.20197011450313,1.6256736617972,0,1.27479149002145
"low_capacity_learning",59,0,3.83427527335839,6.31042106946153,0.169840346444993,1.60648840290682,0,1.19830400062016
"low_capacity_learning",60,0,3.70326458880102,6.22375596659792,0.138089203651025,1.58755713969844,0,1.12640576058295
"low_capacity_learning",61,0,3.58188836858483,6.13553876837503,0.106711486215052,1.56888587179864,0,1.05882141494797
"low_capacity_learning",62,0,3.46912108246135,6.04616100438237,0.0757019011051814,1.55047925549352,0,0.995292130051094
"low_capacity_learning",63,0,3.36405541439051,5.95596460711514,0.0450550856555739,1.53234077248037,0,0.935574602248028
"low_capacity_learning",64,0,3.26588845723606,5.86524778536977,0.0147656280823934,1.51447287865903,0,0.879440126113146
"low_capacity_learning",65,0,3.17390952292725,5.7742702088851,0,1.49687713530292,0,0.826673718546358
"low_capacity_learning",66,0,3.08748937898993,5.68325758487657,0,1.47955432467626,0,0.777073295433576
"low_capacity_learning",67,0,3.006070744486,5.59240569767054,0,1.46250455192163,0,0.730448897707562
"low_capacity_learning",68,0,2.92915989794422,5.50188397430908,0,1.44572733482862,0,0.686621963845108
"low_capacity_learning",69,0,2.85631926712216,5.41183863163631,0,1.42922168290569,0,0.645424646014402
"low_capacity_learning",70,0,2.7871608856754,5.32239545387831,0,1.41298616701078,0,0.606699167253537
"low_capacity_learning",71,0,2.72134061526299,5.23366224399121,0,1.39701898064915,0,0.570297217218325
"low_capacity_learning",72,0,2.65855304349634,5.14573098698572,0,1.38131799391718,0,0.536079384185226
"low_capacity_learning",73,0,2.59852697862613,5.0586797589636,0,1.36588080095622,0,0.503914621134112
"low_capacity_learning",74,0,2.54102147112206,4.97257441165178,0,1.35070476167933,0,0.473679743866065
"low_capacity_learning",75,0,2.48582230047593,4.88747005873324,0,1.33578703844437,0,0.445258959234101
"low_capacity_learning",76,0,2.43273887277767,4.80341238719424,0,1.32112462826817,0,0.418543421680055
"low_capacity_learning",77,0,2.38160148098767,4.72043881418966,0,1.30671439110659,0,0.393430816379252
"low_capacity_learning",78,0,2.33225888545649,4.63857950752759,0,1.29255307466402,0,0.369824967396497
"low_capacity_learning",79,0,2.28457617721194,4.5578582857551,0,1.27863733614144,0,0.347635469352707
"low_capacity_learning",80,0,2.23843289092095,4.47829341195609,0,1.26496376128417,0,0.326777341191545
"low_capacity_learning",81,0,2.1937213383071,4.39989829371986,0,1.2515288810483,0.000231491224642277,0.307170700720052
"low_capacity_learning",82,0,2.15034513622519,4.32268210028041,0,1.23832918616714,0.00374269092764423,0.288740458676849
"low_capacity_learning",83,0,2.10821790661388,4.24665030653848,0,1.2253611398663,0.00718544232838747,0.271416031156238
"low_capacity_learning",84,0,2.06726212821403,4.17180517254112,0,1.21262118894669,0.0105616124283008,0.255131069286864
"low_capacity_learning",85,0,2.02740812229428,4.09814616598967,0,1.20010577342906,0.0138729599250546,0.239823205129652
"low_capacity_learning",86,0,1.98859315670444,4.02567033446033,0,1.1878113349311,0.0171211459128655,0.225433812821873
"low_capacity_learning",87,0,1.9507606544124,3.95437263323888,0,1.17573432392771,0.0203077433656977,0.21190778405256
"low_capacity_learning",88,0,1.91385949430072,3.88424621397995,0,1.163871206028,0.023434245545199,0.199193317009407
"low_capacity_learning",89,0,1.87784339342985,3.81528267879118,0,1.15221846738606,0.026502073458618,0.187241717988842
"low_capacity_learning",90,0,1.84267036123851,3.74747230380353,0,1.14077261934968,0.0295125824772989,0.176007214909512
"low_capacity_learning",91,0,1.8083022172668,3.68080423581375,0,1.12953020243827,0.0324670682134132,0.165446782014941
"low_capacity_learning",92,0,1.77470416497267,3.61526666516461,0,1.11848778973083,0.0353667717411681,0.155519975094045
"low_capacity_learning",93,0,1.74184441508199,3.55084697765789,0,1.10764198973534,0.0382128842386463,0.146188776588402
"low_capacity_learning",94,0,1.7096938526801,3.48753188796774,0,1.09698944880237,0.0410065511175268,0.137417449993098
"low_capacity_learning",95,0,1.6782257429308,3.42530755673267,0,1.08652685313846,0.0437488757000758,0.129172402993512
"low_capacity_learning",96,0,1.64741547090703,3.3641596932496,0,1.07625093046826,0.0464409224958522,0.121422058813901
"low_capacity_learning",97,0,1.61724031154631,3.30407364546761,0,1.06615845138852,0.049083720124447,0.114136735285067
"low_capacity_learning",98,0,1.58767922621038,3.24503447878037,0,1.05624623045211,0.0516782639251586,0.107288531167963
"low_capacity_learning",99,0,1.55871268274056,3.18702704494042,0,1.04651112701577,0.0542255182897312,0.100851219297885
"low_capacity_learning",100,0,1.53032249626412,3.13003604226342,0,1.03695004588095,0.056726418750062,0.0948001461400123
"high_burden_design",1,0,12,7,0.55,0.28,0.755,0
"high_burden_design",2,0,11.08,7.4,0.556145,0.259,0.7833435,0
"high_burden_design",3,0,10.268,7.6944,0.5631591525,0.2368,0.80832374575,0
"high_burden_design",4,0,9.548976,7.900288,0.57100967268625,0.2137168,0.830456021805875,0
"high_burden_design",5,0,8.91008992,8.03218304,0.579666194293338,0.190015936,0.850179211888002,0
"high_burden_design",6,0,8.3403682496,8.1024155904,0.589100494734058,0.16591938688,0.867867078596217,0
"high_burden_design",7,0,7.830428048256,8.121451803136,0.599286258110826,0.1416121401088,0.883837879504288,0
"high_burden_design",8,0,7.37224331555584,8.0981699027456,0.610198870609402,0.117247784699392,0.898362564942949,0
"high_burden_design",9,0,6.95894578011008,8.04009577577042,0.621815243583723,0.0929532749911552,0.911671766610356,0
"high_burden_design",10,0,6.58465503312989,7.95360377611759,0.634113660329602,0.068832987663844,0.923961755311662,0
"high_burden_design",11,0,6.2443336808616,7.84408787667858,0.647073643132567,0.0449721763354912,0.935399519839168,0
"high_burden_design",12,0,5.93366382784259,7.71610754101322,0.660675837676045,0.0214399127054555,0.946127096590615,0
"high_burden_design",13,0,5.64894174669886,7.57351204395957,0.674867744124904,0,0.955400804995854,0
"high_burden_design",14,1.25,5.38698805378735,7.41954642017871,0.689198756199842,0,0.953541483667101,0
"high_burden_design",15,1.25,5.8006308752369,7.2569417508674,0.70144705124006,0.102741360739464,0.899341105036982,0.1
"high_burden_design",16,1.25,6.12914246746083,7.14043688081696,0.710817757105877,0.205970535486862,0.845877534621011,0.194
"high_burden_design",17,1.25,6.38338650099937,7.05953332774847,0.717314935628304,0.309549224844411,0.792801201376225,0.28236
"high_burden_design",18,1.25,6.57248000995553,7.00544158160854,0.720939541151724,0.413370624861165,0.739814213179276,0.3654184
"high_burden_design",19,1.25,6.70407194378507,6.9708046558763,0.721689668347086,0.51735430011634,0.686661936681008,0.443493296
"high_burden_design",20,1.25,6.7845770171098,6.949466038909,0.719560759674327,0.621441886148711,0.633125926384303,0.51688369824
"high_burden_design",21,1.25,6.81937203134439,6.93627491716507,0.714545778809452,0.725593488031984,0.579017986313446,0.5858706763456
"high_burden_design",22,1.25,6.81296069048705,6.92692268629941,0.706635355338544,0.829784663280489,0.524175182413295,0.650718435764864
"high_burden_design",23,1.25,6.76911196679946,6.91780572663442,0.695817905170312,0.93400389522159,0.468455653005675,0.711675329618972
"high_burden_design",24,1.25,6.6909762606263,6.90591022584763,0.682079730404563,1.03825047804169,0.411735089134431,0.768974809841834
"high_burden_design",25,1.25,6.58118291737749,6.88871550862992,0.665405101794297,1.14253274736414,0.353903777201414,0.822836321251324
"high_burden_design",26,1.25,6.44192209281091,6.86411290132973,0.645776326435553,1.24686660083825,0.294864113564728,0.873466141976244
"high_burden_design",27,1.25,6.27501347765876,6.83033763664822,0.623173802896339,1.35127426213427,0.234528515267698,0.92105817345767
"high_burden_design",28,1.25,6.08196398960536,6.78591170392906,0.597576065640868,1.45578324922432,0.172817663237263,0.965794683050209
"high_burden_design",29,1.25,5.8640162022776,6.72959588678317,0.568959820307176,1.56042551411253,0.109659024507213,1.0078470020672
"high_burden_design",30,1.25,5.62218899686988,6.66034951202272,0.53729997114574,1.66523672645218,0.0449856085985391,1.04737618194317
"high_burden_design",31,1.25,5.35731168357529,6.5772966708105,0.502569641716396,1.77025567791612,0,1.08453361102658
"high_burden_design",32,1.25,5.08467238205018,6.47969787183168,0.465059165958322,1.87552378790368,0,1.11946159436498
"high_burden_design",33,1.25,4.83539305871843,6.36809583264916,0.425437472072559,1.98108469428819,0,1.15229389870308
"high_burden_design",34,1.25,4.60657758615256,6.2454796107347,0.383697863936754,2.08698040679024,0,1.1831562647809
"high_burden_design",35,1.25,4.39573901196669,6.11436744876813,0.339832984577593,2.19324396795804,0,1.21216688889404
"high_burden_design",36,1.25,4.20073980872075,5.97687717382401,0.293834967265358,2.29990086561173,0,1.2394368755604
"high_burden_design",37,1.25,4.01974091480163,5.83478618461575,0.245695562583553,2.40697023409026,0,1.26507066302678
"high_burden_design",38,1.25,3.8511582707061,5.68958256303062,0.195406245072825,2.51446587553641,0,1.28916642324517
"high_burden_design",39,1.25,3.69362574615671,5.54250861964466,0.142958302515878,2.62239712784732,0,1.31181643785046
"high_burden_design",40,1.25,3.54596351632683,5.39459798976563,0.0883429104761106,2.73076960198839,0,1.33310745157943
"high_burden_design",41,1.25,3.40715108428477,5.24670723189052,0.0315511943157287,2.83958580801909,0,1.35312100448467
"high_burden_design",42,1.25,3.27630426513191,5.09954274008206,0,2.94884568632342,0,1.37193374421559
"high_burden_design",43,1.25,3.15265554822201,4.95368366208605,0,3.05854705810317,0,1.38961771956265
"high_burden_design",44,1.25,3.03553733988325,4.80960141297693,0,3.16868600711692,0,1.40624065638889
"high_burden_design",45,1.25,2.924367662414,4.66767628712943,0,3.27925720287798,0,1.42186621700556
"high_burden_design",46,1.25,2.81863794765778,4.5282115971522,0,3.3902541740166,0,1.43655424398523
"high_burden_design",47,1.25,2.71790261677809,4.39144570519264,0,3.50166953922514,0,1.45036098934611
"high_burden_design",48,1.25,2.62177018330798,4.25756225811948,0,3.61349520210956,0,1.46333932998535
"high_burden_design",49,1.25,2.52989565530196,4.12669889213456,0,3.7257225153352,0,1.47553897018623
"high_burden_design",50,1.25,2.44197404545715,3.99895463318795,0,3.8383424186588,0,1.48700663197505
"high_burden_design",51,1.25,2.35773482623895,3.87439618616949,0,3.95134555475924,0,1.49778623405655
"high_burden_design",52,1.25,2.27693719106184,3.75306327737505,0,4.06472236620073,0,1.50791906001316
"high_burden_design",53,1.25,2.19936600305066,3.63497319046999,0,4.1784631763686,0,1.51744391641237
"high_burden_design",54,1.25,2.12482833036439,3.52012461547644,0,4.29255825679719,0,1.52639728142762
"high_burden_design",55,0,2.05315048194701,3.40850091266748,0,4.40699788295076,0,1.53481344454197
"high_burden_design",56,0,1.98417547025901,3.30007287820984,0,4.39677238021276,0,1.44272463786945
"high_burden_design",57,0,1.9177608383615,3.19480108557377,0,4.38687216157813,0,1.35616115959728
"high_burden_design",58,0,1.8537767979483,3.09263786579679,0,4.37728775832141,0,1.27479149002145
"high_burden_design",59,0,1.79210463278534,2.99352898036891,0,4.36800984472402,0,1.19830400062016
"high_burden_design",60,0,1.73263532872156,2.89741503256223,0,4.35902925778291,0,1.12640576058295
"high_burden_design",61,0,1.6752683971519,2.80423265625497,0,4.35033701268522,0,1.05882141494797
"high_burden_design",62,0,1.61991086368691,2.71391551552673,0,4.34192431471646,0,0.995292130051094
"high_burden_design",63,0,1.56647639793929,2.62639514337954,0,4.33378256816988,0,0.935574602248028
"high_burden_design",64,0,1.51488456388054,2.54160164374432,0,4.32590338273974,0,0.879440126113146
"high_burden_design",65,0,1.46506017324226,2.45946427735522,0,4.31827857780851,0,0.826673718546358
"high_burden_design",66,0,1.41693272701224,2.37991194902618,0,4.31090018497644,0,0.777073295433576
"high_burden_design",67,0,1.37043593227206,2.30287361126507,0,4.30376044912936,0,0.730448897707562
"high_burden_design",68,0,1.32550728349546,2.22827859694563,0,4.29685182829557,0,0.686621963845108
"high_burden_design",69,0,1.28208769902374,2.15605689186961,0,4.29016699250473,0,0.645424646014402
"high_burden_design",70,0,1.24012120479615,2.08613935644194,0,4.28369882182912,0,0.606699167253537
"high_burden_design",71,0,1.19955465857421,2.01845790431028,0,4.2774404037598,0,0.570297217218325
"high_burden_design",72,0,1.1603375088892,1.95294564465139,0,4.27138503004687,0,0.536079384185226
"high_burden_design",73,0,1.12242158378634,1.88953699379042,0,4.26552619311291,0,0.503914621134112
"high_burden_design",74,0,1.08576090515932,1.82816776099009,0,4.25985758213154,0,0.473679743866065
"high_burden_design",75,0,1.05031152508299,1.76877521252363,0,4.25437307884857,0,0.445258959234101
"high_burden_design",76,0,1.01603138107564,1.71129811752838,0,4.249066753211,0,0.418543421680055
"high_burden_design",77,0,0.98288016766921,1.65567677861216,0,4.24393285885842,0,0.393430816379252
"high_burden_design",78,0,0.950819222046775,1.60185304973672,0,4.23896582852258,0,0.369824967396497
"high_burden_design",79,0,0.919811421831567,1.54977034352153,0,4.23416026937337,0,0.347635469352707
"high_burden_design",80,0,0.889821093389271,1.49937362978633,0,4.2295109583428,0,0.326777341191545
"high_burden_design",81,0,0.860813929241797,1.45060942687457,0,4.22501283745345,0,0.307170700720052
"high_burden_design",82,0,0.8327569133926,1.40342578706395,0,4.22066100917282,0,0.288740458676849
"high_burden_design",83,0,0.805618253535898,1.35777227717024,0,4.21645073181163,0,0.271416031156238
"high_burden_design",84,0,0.779367319269118,1.31359995527949,0,4.21237741498012,0,0.255131069286864
"high_burden_design",85,0,0.753974585553386,1.27086134439866,0,4.20843661511428,0,0.239823205129652
"high_burden_design",86,0,0.729411580773993,1.22951040369104,0,4.20462403108109,0,0.225433812821873
"high_burden_design",87,0,0.705650838844236,1.18950249785767,0,4.20093549987001,0,0.21190778405256
"high_burden_design",88,0,0.682665854874119,1.1507943651366,0,4.19736699237644,0,0.199193317009407
"high_burden_design",89,0,0.660431043992171,1.1133440843156,0,4.19391460928103,0,0.187241717988842
"high_burden_design",90,0,0.638921702965578,1.07711104108973,0,4.19057457702808,0,0.176007214909512
"high_burden_design",91,0,0.618113974312609,1.0420558940398,0,4.18734324390481,0,0.165446782014941
"high_burden_design",92,0,0.59798481264294,1.00814054046162,0,4.1842170762227,0,0.155519975094045
"high_burden_design",93,0,0.578511952997111,0.975328082236126,0,4.18119265460131,0,0.146188776588402
"high_burden_design",94,0,0.559673880986845,0.943582791897005,0,4.1782666703546,0,0.137417449993098
"high_burden_design",95,0,0.541449804564041,0.912870079024192,0,4.17543592197891,0,0.129172402993512
"high_burden_design",96,0,0.523819627268604,0.88315645706738,0,4.17269731174184,0,0.121422058813901
"high_burden_design",97,0,0.506763922824439,0.854409510683478,0,4.17004784237064,0,0.114136735285067
"high_burden_design",98,0,0.490263910969334,0.826597863654755,0,4.16748461383859,0,0.107288531167963
"high_burden_design",99,0,0.474301434418591,0.799691147439921,0,4.16500482024762,0,0.100851219297885
"high_burden_design",100,0,0.458858936874329,0.773659970398215,0,4.1626057468053,0,0.0948001461400123
"trust_centered_design",1,0,12,7,0.7,0.28,0.8,0
"trust_centered_design",2,0,11.08,7.4,0.71482,0.259,0.830946,0
"trust_centered_design",3,0,10.268,7.6944,0.73085765,0.2368,0.858633295,0
"trust_centered_design",4,0,9.548976,7.900288,0.748049146375,0.2137168,0.8835678639125,0
"trust_centered_design",5,0,8.91008992,8.03218304,0.766338024252812,0.190015936,0.906180760875844,0
"trust_centered_design",6,0,8.3403682496,8.1024155904,0.785674155537109,0.16591938688,0.926839176837133,0
"trust_centered_design",7,0,7.830428048256,8.121451803136,0.806012892155861,0.1416121401088,0.945855869717798,0
"trust_centered_design",8,0,7.37224331555584,8.0981699027456,0.827314333204818,0.117247784699392,0.963497203721573,0
"trust_centered_design",9,0,6.95894578011008,8.04009577577042,0.849542697798034,0.0929532749911552,0.97999000287465,0
"trust_centered_design",10,0,6.58465503312989,7.95360377611759,0.872665788116624,0.068832987663844,0.995527393647769,0
"trust_centered_design",11,0,6.2443336808616,7.84408787667858,0.896654529431108,0.0449721763354912,1,0
"trust_centered_design",12,0,5.93366382784259,7.71610754101322,0.921225731176999,0.0214399127054555,1,0
"trust_centered_design",13,0,5.64894174669886,7.57351204395957,0.946225731176999,0,1,0
"trust_centered_design",14,1.25,5.38698805378735,7.41954642017871,0.971225731176999,0,1,0
"trust_centered_design",15,1.25,5.83257110521577,7.2569417508674,0.99604590396221,0.00899136073946387,1,0.1
"trust_centered_design",16,1.25,6.22709166472889,7.14299209921527,1,0.0184705354868617,1,0.194
"trust_centered_design",17,1.25,6.57760218222461,7.06972006445636,1,0.0282915591892159,1,0.28236
"trust_centered_design",18,1.25,6.8901307665804,7.03035063387782,1,0.0383323989958468,1,0.3654184
"trust_centered_design",19,1.25,7.16983171527747,7.01913304449403,1,0.0484913470942133,1,0.443493296
"trust_centered_design",20,1.25,7.42111386552949,7.0311889381567,1,0.0586839479607312,1,0.51688369824
"trust_centered_design",21,1.25,7.64775003650281,7.06238293234652,1,0.0688403811462611,0.99807512672073,0.5858706763456
"trust_centered_design",22,1.25,7.85164699976689,7.10921230067903,1,0.0789032323492216,0.99491687585255,0.650718435764864
"trust_centered_design",23,1.25,8.03485614396599,7.16860707660606,1,0.0888255954471845,0.99233148534065,0.711675329618972
"trust_centered_design",24,1.25,8.20034270880533,7.23790700199485,1,0.0985697742173663,0.990231392971111,0.768974809841834
"trust_centered_design",25,1.25,8.35060880067223,7.31490185853969,1,0.108106053211382,0.988543047735897,0.822836321251324
"trust_centered_design",26,1.25,8.48776734026502,7.39775841391029,1,0.117411347635763,0.98720466273853,0.873466141976244
"trust_centered_design",27,1.25,8.61360414842767,7.48495912801867,1,0.126468072394032,0.986164328923731,0.92105817345767
"trust_centered_design",28,1.25,8.72963007484072,7.57525072965139,1,0.135263195009976,0.985378431681068,0.965794683050209
"trust_centered_design",29,1.25,8.83712476832344,7.66760107726654,1,0.143787442821022,0.984810321680151,1.0078470020672
"trust_centered_design",30,1.25,8.93717343073686,7.76116297255109,1,0.152034639589222,0.984429199107433,1.04737618194317
"trust_centered_design",31,1.25,9.03069768095158,7.85524380920595,1,0.160001150671569,0.984209177032454,1.08453361102658
"trust_centered_design",32,1.25,9.11848147443447,7.9492801189456,1,0.167685419243951,0.984128495135849,1.11946159436498
"trust_centered_design",33,1.25,9.20119287215474,8.04281622738471,1,0.175087578887114,0.984168859651831,1.15229389870308
"trust_centered_design",34,1.25,9.27940232504529,8.13548635896631,1,0.18220913020496,0.984314889256173,1.1831562647809
"trust_centered_design",35,1.25,9.35359803326303,8.22699963625263,1,0.189052671128061,0.984553649886075,1.21216688889404
"trust_centered_design",36,1.25,9.42419884968351,8.31712750801346,1,0.195621672219303,0.984874264210887,1.2394368755604
"trust_centered_design",37,1.25,9.49156512168068,8.40569321534707,1,0.201920289695263,0.985267583766251,1.26507066302678
"trust_centered_design",38,1.25,9.5560078019658,8.49256296785376,1,0.207953210049222,0.985725913689539,1.28916642324517
"trust_centered_design",39,1.25,9.61779610614493,8.57763855458272,1,0.21372552114566,0.986242781610479,1.31181643785046
"trust_centered_design",40,1.25,9.67716395007095,8.6608511587077,1,0.219242605481912,0.986812743607352,1.33310745157943
"trust_centered_design",41,1.25,9.73431536264222,8.74215618201676,1,0.224510052005789,0.987431221277776,1.35312100448467
"trust_centered_design",42,1.25,9.78942903828714,8.8215289164668,1,0.229533583459739,0.988094364928802,1.37193374421559
"trust_centered_design",43,1.25,9.84266216700565,8.89896092621242,1,0.234318996710338,0.988798938693328,1.38961771956265
"trust_centered_design",44,1.25,9.89415365770524,8.97445702547588,1,0.238872113931701,0.989542224053185,1.40624065638889
"trust_centered_design",45,1.25,9.94402685199031,9.04803275605423,1,0.243198742855273,0.990321938814532,1.42186621700556
"trust_centered_design",46,1.25,9.99239180996844,9.11971228372911,1,0.247304644587111,0.991136169055609,1.43655424398523
"trust_centered_design",47,1.25,10.0393472365465,9.18952664582826,1,0.251195507735923,0.991983311965169,1.45036098934611
"trust_centered_design",48,1.25,10.084982105701,9.25751229308572,1,0.254876927798439,0.992862027824209,1.46333932998535
"trust_centered_design",49,1.25,10.1293770309835,9.32370987809494,1,0.258354390919181,0.993771199664207,1.47553897018623
"trust_centered_design",50,1.25,10.1726054227781,9.38816325032603,1,0.261633261284897,0.994709899370593,1.48700663197505
"trust_centered_design",51,1.25,10.2147344663306,9.45091862412219,1,0.264718771533919,0.995677359197929,1.49778623405655
"trust_centered_design",52,1.25,10.255825949111,9.51202389149887,1,0.267616015661552,0.996672947829179,1.50791906001316
"trust_centered_design",53,1.25,10.2959369614924,9.57152805610784,1,0.270329943987055,0.997696150250786,1.51744391641237
"trust_centered_design",54,1.25,10.3351204908849,9.6294807685386,1,0.272865359818732,0.998746550832178,1.52639728142762
"trust_centered_design",55,0,10.3734259262351,9.68593194632631,1,0.275226917513116,0.999823819096494,1.53481344454197
"trust_centered_design",56,0,9.72352061146463,9.74093146471901,1,0.246169121674137,1,1.44272463786945
"trust_centered_design",57,0,9.14080580890693,9.73953859645866,1,0.21694632727998,1,1.35616115959728
"trust_centered_design",58,0,8.61630677187458,9.69163997345452,1,0.187727711490604,1,1.27479149002145
"trust_centered_design",59,0,8.1423416936253,9.60561331732813,1,0.15865279157024,1,1.19830400062016
"trust_centered_design",60,0,7.7123320569559,9.4885515874319,1,0.129835951618256,1,1.12640576058295
"trust_centered_design",61,0,7.32064091475759,9.34645402499382,1,0.10137029685596,1,1.05882141494797
"trust_centered_design",62,0,6.96243498428158,9.18438897617492,1,0.073330934780979,1,0.995292130051094
"trust_centered_design",63,0,6.63356704490042,9.00663265682346,1,0.0457777678524542,1,0.935574602248028
"trust_centered_design",64,0,6.33047564668331,8.81678740786961,1,0.0187578698819838,1,0.879440126113146
"trust_centered_design",65,0,6.05009957832977,8.61788246697471,1,0,1,0.826673718546358
"trust_centered_design",66,0,5.78980491917578,8.41245983588311,1,0,1,0.777073295433576
"trust_centered_design",67,0,5.54732282069353,8.20264744254653,1,0,1,0.730448897707562
"trust_centered_design",68,0,5.32069643632603,7.99022147279829,1,0,1,0.686621963845108
"trust_centered_design",69,0,5.10823565160536,7.7766594698805,1,0,1,0.645424646014402
"trust_centered_design",70,0,4.90847846524005,7.56318556441849,1,0,1,0.606699167253537
"trust_centered_design",71,0,4.72015804129278,7.35080899648422,1,0,1,0.570297217218325
"trust_centered_design",72,0,4.54217459702287,7.1403569200689,1,0,1,0.536079384185226
"trust_centered_design",73,0,4.37357141412334,6.93250233422522,1,0,1,0.503914621134112
"trust_centered_design",74,0,4.21351436608002,6.72778786061707,1,0,1,0.473679743866065
"trust_centered_design",75,0,4.0612744438967,6.52664598105411,1,0,1,0.445258959234101
"trust_centered_design",76,0,3.91621283874919,6.32941625808151,1,0,1,0.418543421680055
"trust_centered_design",77,0,3.77776820519753,6.13635998453493,1,0,0.995454399381397,0.393430816379252
"trust_centered_design",78,0,3.64544578405918,5.94767264218794,1,0,0.987906905687517,0.369824967396497
"trust_centered_design",79,0,3.51880811134078,5.76349449353764,1,0,0.980539779741505,0.347635469352707
"trust_centered_design",80,0,3.3974670799482,5.58391958296189,1,0,0.973356783318476,0.326777341191545
"trust_centered_design",81,0,3.28107715527186,5.40900338272079,1,0,0.966360135308832,0.307170700720052
"trust_centered_design",82,0,3.1693295750535,5.23876928452488,1,0,0.959550771380995,0.288740458676849
"trust_centered_design",83,0,3.06194738892915,5.07321410776717,1,0,0.952928564310687,0.271416031156238
"trust_centered_design",84,0,2.95868121434692,4.91231277026013,1,0,0.946492510810405,0.255131069286864
"trust_centered_design",85,0,2.85930560372263,4.75602224578707,1,0,0.940240889831483,0.239823205129652
"trust_centered_design",86,0,2.76361593318185,4.60428491442191,1,0,0.934171396576877,0.225433812821873
"trust_centered_design",87,0,2.67142573644055,4.45703139592271,1,0,0.928281255836908,0.21190778405256
"trust_centered_design",88,0,2.5825644186334,4.31418294316414,1,0,0.922567317726565,0.199193317009407
"trust_centered_design",89,0,2.49687529449662,4.17565346120168,1,0,0.917026138448067,0.187241717988842
"trust_centered_design",90,0,2.41421390349503,4.04135120786527,1,0,0.911654048314611,0.176007214909512
"trust_centered_design",91,0,2.33444656146014,3.91118022351565,1,0,0.906447208940626,0.165446782014941
"trust_centered_design",92,0,2.25744911425475,3.78504153055121,1,0,0.901401661222048,0.155519975094045
"trust_centered_design",93,0,2.18310586405132,3.6628341372475,1,0,0.8965133654899,0.146188776588402
"trust_centered_design",94,0,2.11130864313609,3.5444558753918,1,0,0.891778235015672,0.137417449993098
"trust_centered_design",95,0,2.04195601383815,3.42980409681134,1,0,0.887192163872454,0.129172402993512
"trust_centered_design",96,0,1.97495257632679,3.31877625017349,1,0,0.88275105000694,0.121422058813901
"trust_centered_design",97,0,1.91020836870105,3.21127035626575,1,0,0.87845081425063,0.114136735285067
"trust_centered_design",98,0,1.84763834608158,3.10718539726058,1,0,0.874287415890423,0.107288531167963
"trust_centered_design",99,0,1.78716192736384,3.00642163316626,1,0,0.87025686532665,0.100851219297885
"trust_centered_design",100,0,1.72870259995411,2.90888085670206,1,0,0.866355234268083,0.0948001461400123
"short_policy_window",1,0,12,7,0.55,0.28,0.755,0
"short_policy_window",2,0,11.08,7.4,0.556145,0.259,0.7833435,0
"short_policy_window",3,0,10.268,7.6944,0.5631591525,0.2368,0.80832374575,0
"short_policy_window",4,0,9.548976,7.900288,0.57100967268625,0.2137168,0.830456021805875,0
"short_policy_window",5,0,8.91008992,8.03218304,0.579666194293338,0.190015936,0.850179211888002,0
"short_policy_window",6,0,8.3403682496,8.1024155904,0.589100494734058,0.16591938688,0.867867078596217,0
"short_policy_window",7,0,7.830428048256,8.121451803136,0.599286258110826,0.1416121401088,0.883837879504288,0
"short_policy_window",8,0,7.37224331555584,8.0981699027456,0.610198870609402,0.117247784699392,0.898362564942949,0
"short_policy_window",9,0,6.95894578011008,8.04009577577042,0.621815243583723,0.0929532749911552,0.911671766610356,0
"short_policy_window",10,0,6.58465503312989,7.95360377611759,0.634113660329602,0.068832987663844,0.923961755311662,0
"short_policy_window",11,0,6.2443336808616,7.84408787667858,0.647073643132567,0.0449721763354912,0.935399519839168,0
"short_policy_window",12,0,5.93366382784259,7.71610754101322,0.660675837676045,0.0214399127054555,0.946127096590615,0
"short_policy_window",13,0,5.64894174669886,7.57351204395957,0.674867744124904,0,0.955400804995854,0
"short_policy_window",14,1.25,5.38698805378735,7.41954642017871,0.689198756199842,0,0.953541483667101,0
"short_policy_window",15,1.25,5.8006308752369,7.2569417508674,0.70269705124006,0.0402413607394639,0.930966105036982,0.1
"short_policy_window",16,1.25,6.15088465496083,7.14043688081696,0.715042132105877,0.0809705354868617,0.909644847121011,0.194
"short_policy_window",17,1.25,6.44679449709312,7.06127270274847,0.726245820315804,0.122049224844411,0.889300041782475,0.28236
"short_policy_window",18,1.25,6.6959597342192,7.01211444629604,0.736318012807818,0.163365406736165,0.869697278326104,0.3654184
"short_policy_window",19,1.25,6.90476521749832,6.9868220693299,0.745266890714764,0.204829063397277,0.850638418288986,0.443493296
"short_policy_window",20,1.25,7.07857549109536,6.98025752118337,0.753099095045313,0.246368597189288,0.831955730766285,0.51688369824
"short_policy_window",21,1.25,7.22189780773498,6.98812295877633,0.759819874514292,0.287927824625737,0.813506968392472,0.5858706763456
"short_policy_window",22,1.25,7.33851898608236,7.00682494669302,0.765433209925191,0.329463455749408,0.795171232970574,0.650718435764864
