scenario_id,policy,growth,shock_intensity,shock_timing,final_state,maximum_state,cumulative_stress,resilience_score
77,Policy_D_precautionary,0.044698,21.565300,27,0.000000,20.000000,0.000000,95.000000
78,Policy_A_low_control,0.069841,8.934786,44,201.646685,201.646685,2847.325245,0.000000
78,Policy_B_balanced,0.069841,8.934786,44,60.684404,60.684404,323.158816,16.102375
78,Policy_C_high_adaptation,0.069841,8.934786,44,70.584251,70.584251,683.235867,0.000000
78,Policy_D_precautionary,0.069841,8.934786,44,36.630298,37.476110,0.000000,68.652794
79,Policy_A_low_control,0.093420,6.814103,33,727.398900,727.398900,10293.609008,0.000000
79,Policy_B_balanced,0.093420,6.814103,33,190.801789,190.801789,2769.832282,0.000000
79,Policy_C_high_adaptation,0.093420,6.814103,33,170.151371,170.151371,2827.364371,0.000000
79,Policy_D_precautionary,0.093420,6.814103,33,87.117671,87.117671,963.554903,0.000000
80,Policy_A_low_control,0.064137,10.762179,35,139.207471,139.207471,1694.066951,0.000000
80,Policy_B_balanced,0.064137,10.762179,35,43.686220,43.686220,12.162907,61.650423
80,Policy_C_high_adaptation,0.064137,10.762179,35,58.434932,58.434932,281.776956,22.152612
80,Policy_D_precautionary,0.064137,10.762179,35,21.007135,27.247826,0.000000,80.583763
81,Policy_A_low_control,0.048456,17.092301,23,39.958926,39.958926,0.000000,66.034913
81,Policy_B_balanced,0.048456,17.092301,23,5.180294,21.577189,0.000000,91.497526
81,Policy_C_high_adaptation,0.048456,17.092301,23,16.571797,26.837327,0.000000,83.347590
81,Policy_D_precautionary,0.048456,17.092301,23,0.082043,20.000000,0.000000,94.950774
82,Policy_A_low_control,0.064634,4.291745,39,157.558260,157.558260,2046.938935,0.000000
82,Policy_B_balanced,0.064634,4.291745,39,52.074080,52.074080,114.872857,44.249746
82,Policy_C_high_adaptation,0.064634,4.291745,39,63.532211,63.532211,454.254178,0.572203
82,Policy_D_precautionary,0.064634,4.291745,39,30.302564,30.302564,0.000000,74.242821
83,Policy_A_low_control,0.073978,20.381362,22,182.649484,182.649484,2105.148651,0.000000
83,Policy_B_balanced,0.073978,20.381362,22,48.777509,48.777509,39.228669,54.616250
83,Policy_C_high_adaptation,0.073978,20.381362,22,70.979720,70.979720,418.143420,0.000000
83,Policy_D_precautionary,0.073978,20.381362,22,20.151405,29.681833,0.000000,80.488699
84,Policy_A_low_control,0.053484,13.020966,31,71.267092,71.267092,371.725116,2.250460
84,Policy_B_balanced,0.053484,13.020966,31,16.566136,25.768896,0.000000,83.618094
84,Policy_C_high_adaptation,0.053484,13.020966,31,37.661673,37.661673,0.000000,67.987578
84,Policy_D_precautionary,0.053484,13.020966,31,5.799068,20.000000,0.000000,91.520559
85,Policy_A_low_control,0.057063,6.364857,41,102.439163,102.439163,1059.820013,0.000000
85,Policy_B_balanced,0.057063,6.364857,41,33.072516,33.072516,0.000000,71.888362
85,Policy_C_high_adaptation,0.057063,6.364857,41,49.399474,49.399474,110.166504,46.993797
85,Policy_D_precautionary,0.057063,6.364857,41,16.013360,21.718517,0.000000,84.962355
86,Policy_A_low_control,0.070392,23.493429,32,161.245187,161.245187,1998.103445,0.000000
86,Policy_B_balanced,0.070392,23.493429,32,40.681093,42.876187,6.648454,64.207452
86,Policy_C_high_adaptation,0.070392,23.493429,32,61.100602,61.100602,294.751768,18.589311
86,Policy_D_precautionary,0.070392,23.493429,32,13.977969,32.112874,0.000000,83.585000
87,Policy_A_low_control,0.088523,15.147327,21,468.379163,468.379163,6447.296857,0.000000
87,Policy_B_balanced,0.088523,15.147327,21,125.122662,125.122662,1325.418483,0.000000
87,Policy_C_high_adaptation,0.088523,15.147327,21,127.993553,127.993553,1711.757599,0.000000
87,Policy_D_precautionary,0.088523,15.147327,21,65.349529,65.349529,323.629224,12.089978
88,Policy_A_low_control,0.065158,13.845693,34,140.074022,140.074022,1691.846051,0.000000
88,Policy_B_balanced,0.065158,13.845693,34,41.959539,41.959539,3.759148,63.958477
88,Policy_C_high_adaptation,0.065158,13.845693,34,58.302924,58.302924,263.391193,24.103395
88,Policy_D_precautionary,0.065158,13.845693,34,18.670128,27.917746,0.000000,81.818487
89,Policy_A_low_control,0.086850,5.524446,35,514.638618,514.638618,7471.126191,0.000000
89,Policy_B_balanced,0.086850,5.524446,35,141.032551,141.032551,1878.782070,0.000000
89,Policy_C_high_adaptation,0.086850,5.524446,35,133.508302,133.508302,2083.218714,0.000000
89,Policy_D_precautionary,0.086850,5.524446,35,70.399400,70.399400,577.355560,0.000000
90,Policy_A_low_control,0.069320,18.445296,36,169.806881,169.806881,2241.485267,0.000000
90,Policy_B_balanced,0.069320,18.445296,36,47.428526,47.428526,52.652610,54.420492
90,Policy_C_high_adaptation,0.069320,18.445296,36,62.648784,62.648784,388.694134,7.879120
90,Policy_D_precautionary,0.069320,18.445296,36,20.992164,32.897158,0.000000,79.180412
91,Policy_A_low_control,0.045627,22.571006,33,28.745066,38.376876,0.000000,73.158741
91,Policy_B_balanced,0.045627,22.571006,33,0.000000,20.404970,0.000000,94.898758
91,Policy_C_high_adaptation,0.045627,22.571006,33,7.685322,28.050057,0.000000,88.376292
91,Policy_D_precautionary,0.045627,22.571006,33,0.000000,20.000000,0.000000,95.000000
92,Policy_A_low_control,0.088010,17.945251,28,474.601590,474.601590,6705.022309,0.000000
92,Policy_B_balanced,0.088010,17.945251,28,121.734661,121.734661,1352.685111,0.000000
92,Policy_C_high_adaptation,0.088010,17.945251,28,123.078530,123.078530,1695.777007,0.000000
92,Policy_D_precautionary,0.088010,17.945251,28,62.831325,62.831325,287.140845,17.879290
93,Policy_A_low_control,0.090699,10.276420,33,611.744739,611.744739,8748.911846,0.000000
93,Policy_B_balanced,0.090699,10.276420,33,159.971081,159.971081,2201.025988,0.000000
93,Policy_C_high_adaptation,0.090699,10.276420,33,148.224432,148.224432,2361.513511,0.000000
93,Policy_D_precautionary,0.090699,10.276420,33,76.085263,76.085263,682.019535,0.000000
94,Policy_A_low_control,0.069338,23.527958,20,118.628646,118.628646,977.801505,0.000000
94,Policy_B_balanced,0.069338,23.527958,20,23.086453,31.582664,0.000000,78.252462
94,Policy_C_high_adaptation,0.069338,23.527958,20,52.690570,52.690570,82.207559,46.992260
94,Policy_D_precautionary,0.069338,23.527958,20,5.407276,26.211842,0.000000,90.202674
95,Policy_A_low_control,0.052667,9.242346,42,76.978064,76.978064,589.331542,0.000000
95,Policy_B_balanced,0.052667,9.242346,42,21.021996,27.354407,0.000000,80.548201
95,Policy_C_high_adaptation,0.052667,9.242346,42,41.188106,41.188106,2.181320,64.771978
95,Policy_D_precautionary,0.052667,9.242346,42,8.522786,20.000000,0.000000,89.886328
96,Policy_A_low_control,0.054015,4.067826,37,89.704346,89.704346,793.587917,0.000000
96,Policy_B_balanced,0.054015,4.067826,37,29.268071,29.268071,0.000000,75.122139
96,Policy_C_high_adaptation,0.054015,4.067826,37,46.854012,46.854012,59.627012,54.211388
96,Policy_D_precautionary,0.054015,4.067826,37,14.875373,20.000000,0.000000,86.074776
97,Policy_A_low_control,0.058681,20.261115,45,92.964898,92.964898,1007.765566,0.000000
97,Policy_B_balanced,0.058681,20.261115,45,20.291908,36.340818,0.000000,78.739651
97,Policy_C_high_adaptation,0.058681,20.261115,45,40.350508,48.660953,66.986355,56.925821
97,Policy_D_precautionary,0.058681,20.261115,45,3.524311,23.509869,0.000000,92.007946
98,Policy_A_low_control,0.069204,2.332236,37,204.926106,204.926106,2847.583181,0.000000
98,Policy_B_balanced,0.069204,2.332236,37,65.870805,65.870805,383.473286,5.662487
98,Policy_C_high_adaptation,0.069204,2.332236,37,74.807112,74.807112,735.384994,0.000000
98,Policy_D_precautionary,0.069204,2.332236,37,41.329046,41.329046,3.223431,64.547967
99,Policy_A_low_control,0.075269,8.607523,21,248.664184,248.664184,3372.117359,0.000000
99,Policy_B_balanced,0.075269,8.607523,21,75.518389,75.518389,488.143038,0.000000
99,Policy_C_high_adaptation,0.075269,8.607523,21,86.029594,86.029594,881.577956,0.000000
99,Policy_D_precautionary,0.075269,8.607523,21,44.590780,44.590780,21.289434,59.968893
100,Policy_A_low_control,0.066100,21.056954,45,145.249931,145.249931,1975.421566,0.000000
100,Policy_B_balanced,0.066100,21.056954,45,37.561723,47.813777,44.740839,61.035438
100,Policy_C_high_adaptation,0.066100,21.056954,45,52.570475,58.677686,308.635356,22.924758
100,Policy_D_precautionary,0.066100,21.056954,45,13.936817,32.506236,0.000000,83.511351
101,Policy_A_low_control,0.085920,3.278912,30,493.784520,493.784520,7167.755714,0.000000
101,Policy_B_balanced,0.085920,3.278912,30,138.050335,138.050335,1809.391797,0.000000
101,Policy_C_high_adaptation,0.085920,3.278912,30,131.410942,131.410942,2027.218370,0.000000
101,Policy_D_precautionary,0.085920,3.278912,30,70.154381,70.154381,563.841564,0.000000
102,Policy_A_low_control,0.056569,7.046204,29,95.636406,95.636406,845.991364,0.000000
102,Policy_B_balanced,0.056569,7.046204,29,29.816421,29.816421,0.000000,74.656042
102,Policy_C_high_adaptation,0.056569,7.046204,29,48.884853,48.884853,83.395552,50.108319
102,Policy_D_precautionary,0.056569,7.046204,29,14.576046,20.897781,0.000000,86.029927
103,Policy_A_low_control,0.060187,6.148967,44,122.371139,122.371139,1446.350848,0.000000
103,Policy_B_balanced,0.060187,6.148967,44,40.700792,40.700792,0.895044,65.314823
103,Policy_C_high_adaptation,0.060187,6.148967,44,54.019929,54.019929,241.773327,29.905728
103,Policy_D_precautionary,0.060187,6.148967,44,20.599989,24.982872,0.000000,81.394289
104,Policy_A_low_control,0.089794,12.272218,26,549.909093,549.909093,7769.218674,0.000000
104,Policy_B_balanced,0.089794,12.272218,26,144.588424,144.588424,1807.434725,0.000000
104,Policy_C_high_adaptation,0.089794,12.272218,26,139.331041,139.331041,2072.722798,0.000000
104,Policy_D_precautionary,0.089794,12.272218,26,72.341554,72.341554,514.853459,0.000000
105,Policy_A_low_control,0.072674,4.662575,20,231.438819,231.438819,3174.204461,0.000000
105,Policy_B_balanced,0.072674,4.662575,20,72.693274,72.693274,474.496929,0.000000
105,Policy_C_high_adaptation,0.072674,4.662575,20,82.100955,82.100955,845.249515,0.000000
105,Policy_D_precautionary,0.072674,4.662575,20,44.175794,44.175794,21.508299,60.299746
106,Policy_A_low_control,0.077118,19.099024,33,260.285087,260.285087,3665.631409,0.000000
106,Policy_B_balanced,0.077118,19.099024,33,70.184199,70.184199,404.083112,0.000000
106,Policy_C_high_adaptation,0.077118,19.099024,33,81.481221,81.481221,813.898642,0.000000
106,Policy_D_precautionary,0.077118,19.099024,33,38.262119,39.731844,0.000000,67.109767
107,Policy_A_low_control,0.088197,0.662803,21,569.026362,569.026362,8219.090729,0.000000
107,Policy_B_balanced,0.088197,0.662803,21,158.678375,158.678375,2207.918778,0.000000
107,Policy_C_high_adaptation,0.088197,0.662803,21,146.361049,146.361049,2360.894698,0.000000
107,Policy_D_precautionary,0.088197,0.662803,21,77.816747,77.816747,766.967968,0.000000
108,Policy_A_low_control,0.061308,16.128627,41,112.924365,112.924365,1298.455165,0.000000
108,Policy_B_balanced,0.061308,16.128627,41,30.583333,38.059654,0.000000,72.135087
108,Policy_C_high_adaptation,0.061308,16.128627,41,49.107916,49.479033,130.107298,45.154762
108,Policy_D_precautionary,0.061308,16.128627,41,10.991763,25.720223,0.000000,86.974887
109,Policy_A_low_control,0.062936,13.023471,41,129.574033,129.574033,1590.815782,0.000000
109,Policy_B_balanced,0.062936,13.023471,41,38.897643,40.305696,0.305696,66.554421
109,Policy_C_high_adaptation,0.062936,13.023471,41,53.967158,53.967158,231.228600,31.005056
109,Policy_D_precautionary,0.062936,13.023471,41,17.002989,27.437607,0.000000,82.938805
110,Policy_A_low_control,0.086624,6.006033,39,510.505375,510.505375,7437.248915,0.000000
110,Policy_B_balanced,0.086624,6.006033,39,139.529996,139.529996,1873.181937,0.000000
110,Policy_C_high_adaptation,0.086624,6.006033,39,131.992713,131.992713,2073.146676,0.000000
110,Policy_D_precautionary,0.086624,6.006033,39,69.314884,69.314884,572.835597,0.000000
111,Policy_A_low_control,0.084356,8.644575,30,430.997734,430.997734,6229.486986,0.000000
111,Policy_B_balanced,0.084356,8.644575,30,118.723463,118.723463,1396.752842,0.000000
111,Policy_C_high_adaptation,0.084356,8.644575,30,117.958753,117.958753,1689.566536,0.000000
111,Policy_D_precautionary,0.084356,8.644575,30,62.781187,62.781187,343.531564,12.282835
112,Policy_A_low_control,0.054599,19.868856,40,69.570950,69.570950,460.193977,0.000000
112,Policy_B_balanced,0.054599,19.868856,40,11.426582,29.029450,0.000000,85.886689
112,Policy_C_high_adaptation,0.054599,19.868856,40,32.249043,41.214747,2.004506,70.146437
112,Policy_D_precautionary,0.054599,19.868856,40,0.000000,20.000000,0.000000,95.000000
113,Policy_A_low_control,0.047949,14.949371,26,45.121561,45.121561,17.127728,59.933901
113,Policy_B_balanced,0.047949,14.949371,26,7.341634,21.528019,0.000000,90.213015
113,Policy_C_high_adaptation,0.047949,14.949371,26,20.127575,27.588132,0.000000,81.026422
113,Policy_D_precautionary,0.047949,14.949371,26,1.328534,20.000000,0.000000,94.202879
114,Policy_A_low_control,0.085521,4.665121,39,484.504636,484.504636,7073.949695,0.000000
114,Policy_B_balanced,0.085521,4.665121,39,134.363202,134.363202,1772.512929,0.000000
114,Policy_C_high_adaptation,0.085521,4.665121,39,128.119122,128.119122,1987.295105,0.000000
114,Policy_D_precautionary,0.085521,4.665121,39,67.889630,67.889630,537.133442,0.000000
115,Policy_A_low_control,0.067438,15.298318,27,147.606584,147.606584,1698.093053,0.000000
115,Policy_B_balanced,0.067438,15.298318,27,43.094842,43.094842,7.568507,62.612533
115,Policy_C_high_adaptation,0.067438,15.298318,27,61.988419,61.988419,293.353711,17.974473
115,Policy_D_precautionary,0.067438,15.298318,27,18.985320,27.581035,0.000000,81.713549
116,Policy_A_low_control,0.042965,23.268885,29,17.799359,32.926563,0.000000,81.088744
116,Policy_B_balanced,0.042965,23.268885,29,0.000000,20.000000,0.000000,95.000000
116,Policy_C_high_adaptation,0.042965,23.268885,29,2.435717,24.974646,0.000000,92.294909
116,Policy_D_precautionary,0.042965,23.268885,29,0.000000,20.000000,0.000000,95.000000
117,Policy_A_low_control,0.037464,9.571702,38,29.483787,31.628284,0.000000,74.402657
117,Policy_B_balanced,0.037464,9.571702,38,4.599036,20.000000,0.000000,92.240579
117,Policy_C_high_adaptation,0.037464,9.571702,38,13.078180,21.906645,0.000000,86.676431
117,Policy_D_precautionary,0.037464,9.571702,38,0.433104,20.000000,0.000000,94.740138
118,Policy_A_low_control,0.079643,6.020653,24,335.009961,335.009961,4791.975669,0.000000
118,Policy_B_balanced,0.079643,6.020653,24,98.022166,98.022166,962.300055,0.000000
118,Policy_C_high_adaptation,0.079643,6.020653,24,102.174698,102.174698,1314.655383,0.000000
118,Policy_D_precautionary,0.079643,6.020653,24,55.563013,55.563013,201.214560,32.649983
119,Policy_A_low_control,0.092759,20.063523,28,611.579104,611.579104,8539.088812,0.000000
119,Policy_B_balanced,0.092759,20.063523,28,150.755660,150.755660,1882.777226,0.000000
119,Policy_C_high_adaptation,0.092759,20.063523,28,145.240455,145.240455,2149.333510,0.000000
119,Policy_D_precautionary,0.092759,20.063523,28,72.609034,72.609034,485.625767,0.000000
120,Policy_A_low_control,0.059537,4.159064,45,121.224247,121.224247,1416.108795,0.000000
120,Policy_B_balanced,0.059537,4.159064,45,41.361351,41.361351,2.651471,64.577705
120,Policy_C_high_adaptation,0.059537,4.159064,45,54.353545,54.353545,247.522458,29.047241
120,Policy_D_precautionary,0.059537,4.159064,45,21.790343,24.408136,0.000000,80.823760
121,Policy_A_low_control,0.061541,5.754897,41,131.555276,131.555276,1596.734286,0.000000
121,Policy_B_balanced,0.061541,5.754897,41,43.898321,43.898321,15.677387,61.118689
121,Policy_C_high_adaptation,0.061541,5.754897,41,56.783873,56.783873,292.155853,22.518123
121,Policy_D_precautionary,0.061541,5.754897,41,23.060957,25.959188,0.000000,79.673629
122,Policy_A_low_control,0.045972,22.430736,40,34.526292,44.390473,14.101606,66.776446
122,Policy_B_balanced,0.045972,22.430736,40,0.000000,20.772299,0.000000,94.806925
122,Policy_C_high_adaptation,0.045972,22.430736,40,10.591161,30.609434,0.000000,85.992945
122,Policy_D_precautionary,0.045972,22.430736,40,0.000000,20.000000,0.000000,95.000000
123,Policy_A_low_control,0.092292,17.709526,24,582.906248,582.906248,8053.169356,0.000000
123,Policy_B_balanced,0.092292,17.709526,24,147.866303,147.866303,1758.474183,0.000000
123,Policy_C_high_adaptation,0.092292,17.709526,24,144.696013,144.696013,2079.717384,0.000000
123,Policy_D_precautionary,0.092292,17.709526,24,73.169000,73.169000,475.030505,0.000000
124,Policy_A_low_control,0.078802,1.145187,31,344.187136,344.187136,5031.324536,0.000000
124,Policy_B_balanced,0.078802,1.145187,31,102.473977,102.473977,1131.233834,0.000000
124,Policy_C_high_adaptation,0.078802,1.145187,31,103.919639,103.919639,1431.434665,0.000000
124,Policy_D_precautionary,0.078802,1.145187,31,57.245004,57.245004,272.725382,24.069209
125,Policy_A_low_control,0.056358,18.188307,41,80.943710,80.943710,696.181006,0.000000
125,Policy_B_balanced,0.056358,18.188307,41,16.843499,31.421923,0.000000,82.038420
125,Policy_C_high_adaptation,0.056358,18.188307,41,38.627529,43.735603,14.031573,64.486424
125,Policy_D_precautionary,0.056358,18.188307,41,3.033591,21.115974,0.000000,92.900852
126,Policy_A_low_control,0.055513,2.203178,24,98.985054,98.985054,939.679633,0.000000
126,Policy_B_balanced,0.055513,2.203178,24,34.247119,34.247119,0.000000,70.889949
126,Policy_C_high_adaptation,0.055513,2.203178,24,50.029413,50.029413,122.106492,45.264350
126,Policy_D_precautionary,0.055513,2.203178,24,18.380522,20.237214,0.000000,83.912383
127,Policy_A_low_control,0.037444,20.531054,39,15.383816,31.998085,0.000000,82.770189
127,Policy_B_balanced,0.037444,20.531054,39,0.000000,20.000000,0.000000,95.000000
127,Policy_C_high_adaptation,0.037444,20.531054,39,1.543398,21.943713,0.000000,93.588033
127,Policy_D_precautionary,0.037444,20.531054,39,0.000000,20.000000,0.000000,95.000000
128,Policy_A_low_control,0.063450,2.348020,45,152.066480,152.066480,1958.788233,0.000000
128,Policy_B_balanced,0.063450,2.348020,45,51.272096,51.272096,117.084911,44.710227
128,Policy_C_high_adaptation,0.063450,2.348020,45,62.501411,62.501411,443.772252,2.496576
128,Policy_D_precautionary,0.063450,2.348020,45,30.472334,30.472334,0.000000,74.098516
129,Policy_A_low_control,0.083415,8.311304,20,389.744111,389.744111,5489.125472,0.000000
129,Policy_B_balanced,0.083415,8.311304,20,111.123740,111.123740,1164.010566,0.000000
129,Policy_C_high_adaptation,0.083415,8.311304,20,114.013773,114.013773,1517.138688,0.000000
129,Policy_D_precautionary,0.083415,8.311304,20,60.575254,60.575254,282.318272,20.279207
130,Policy_A_low_control,0.061031,9.564114,45,123.303177,123.303177,1493.558558,0.000000
130,Policy_B_balanced,0.061031,9.564114,45,38.911067,39.867959,0.000000,66.686370
130,Policy_C_high_adaptation,0.061031,9.564114,45,52.753205,52.753205,233.952167,31.764559
130,Policy_D_precautionary,0.061031,9.564114,45,18.222085,26.057447,0.000000,82.552387
131,Policy_A_low_control,0.091949,21.280329,21,516.961005,516.961005,6951.516163,0.000000
131,Policy_B_balanced,0.091949,21.280329,21,130.710093,130.710093,1337.076008,0.000000
131,Policy_C_high_adaptation,0.091949,21.280329,21,136.091657,136.091657,1778.494379,0.000000
131,Policy_D_precautionary,0.091949,21.280329,21,65.875956,65.875956,286.751253,15.330312
132,Policy_A_low_control,0.057477,15.020638,38,89.973265,89.973265,816.212084,0.000000
132,Policy_B_balanced,0.057477,15.020638,38,22.354136,31.642974,0.000000,78.676775
132,Policy_C_high_adaptation,0.057477,15.020638,38,44.108688,44.108688,25.737872,59.933828
132,Policy_D_precautionary,0.057477,15.020638,38,7.339307,21.916921,0.000000,90.117186
133,Policy_A_low_control,0.065062,12.945059,24,131.608044,131.608044,1387.585271,0.000000
133,Policy_B_balanced,0.065062,12.945059,24,39.183928,39.183928,0.000000,66.693661
133,Policy_C_high_adaptation,0.065062,12.945059,24,58.915819,58.915819,236.108968,26.310657
133,Policy_D_precautionary,0.065062,12.945059,24,17.906232,25.179009,0.000000,82.961509
134,Policy_A_low_control,0.044776,1.693650,35,58.156400,58.156400,202.324885,30.334572
134,Policy_B_balanced,0.044776,1.693650,35,18.048852,20.000000,0.000000,84.170689
134,Policy_C_high_adaptation,0.044776,1.693650,35,33.693746,33.693746,0.000000,71.360316
134,Policy_D_precautionary,0.044776,1.693650,35,9.485674,20.000000,0.000000,89.308596
135,Policy_A_low_control,0.091655,20.812774,39,624.353067,624.353067,8992.055480,0.000000
135,Policy_B_balanced,0.091655,20.812774,39,152.573935,152.573935,2152.168486,0.000000
135,Policy_C_high_adaptation,0.091655,20.812774,39,141.443873,141.443873,2299.903103,0.000000
135,Policy_D_precautionary,0.091655,20.812774,39,68.672921,68.672921,578.329277,0.000000
136,Policy_A_low_control,0.075630,13.760809,20,226.681395,226.681395,2887.353881,0.000000
136,Policy_B_balanced,0.075630,13.760809,20,66.614245,66.614245,285.142761,14.863615
136,Policy_C_high_adaptation,0.075630,13.760809,20,82.215054,82.215054,720.699399,0.000000
136,Policy_D_precautionary,0.075630,13.760809,20,36.886491,36.886491,0.000000,68.646482
137,Policy_A_low_control,0.083672,19.695347,24,341.967850,341.967850,4653.860406,0.000000
137,Policy_B_balanced,0.083672,19.695347,24,90.880569,90.880569,681.218390,0.000000
137,Policy_C_high_adaptation,0.083672,19.695347,24,102.214798,102.214798,1133.695395,0.000000
137,Policy_D_precautionary,0.083672,19.695347,24,49.089173,49.089173,51.381624,53.136041
138,Policy_A_low_control,0.058166,23.068573,27,68.211203,68.211203,269.001023,15.120375
138,Policy_B_balanced,0.058166,23.068573,27,8.319172,28.101373,0.000000,87.983153
138,Policy_C_high_adaptation,0.058166,23.068573,27,29.748015,36.256415,0.000000,73.087088
138,Policy_D_precautionary,0.058166,23.068573,27,0.000000,21.713243,0.000000,94.571689
139,Policy_A_low_control,0.047401,6.575067,32,59.482418,59.482418,200.099426,29.430002
139,Policy_B_balanced,0.047401,6.575067,32,16.063427,21.543539,0.000000,84.976059
139,Policy_C_high_adaptation,0.047401,6.575067,32,32.612445,32.612445,0.000000,72.279422
139,Policy_D_precautionary,0.047401,6.575067,32,7.344446,20.000000,0.000000,90.593332
140,Policy_A_low_control,0.041047,0.437324,38,49.508968,49.508968,76.818713,50.235505
140,Policy_B_balanced,0.041047,0.437324,38,15.368442,20.000000,0.000000,85.778935
140,Policy_C_high_adaptation,0.041047,0.437324,38,28.216256,28.216256,0.000000,76.016182
140,Policy_D_precautionary,0.041047,0.437324,38,8.286498,20.000000,0.000000,90.028101
141,Policy_A_low_control,0.075980,1.708528,45,296.745577,296.745577,4328.843480,0.000000
141,Policy_B_balanced,0.075980,1.708528,45,89.869726,89.869726,894.693340,0.000000
141,Policy_C_high_adaptation,0.075980,1.708528,45,93.817655,93.817655,1214.529499,0.000000
141,Policy_D_precautionary,0.075980,1.708528,45,51.859164,51.859164,166.466425,39.273069
142,Policy_A_low_control,0.058124,16.358728,45,95.269636,95.269636,1021.022311,0.000000
142,Policy_B_balanced,0.058124,16.358728,45,23.824806,35.495381,0.000000,76.831271
142,Policy_C_high_adaptation,0.058124,16.358728,45,43.157425,47.969412,67.241649,55.389027
142,Policy_D_precautionary,0.058124,16.358728,45,6.973579,22.941904,0.000000,90.080376
143,Policy_A_low_control,0.083868,6.764515,26,421.428602,421.428602,6067.743781,0.000000
143,Policy_B_balanced,0.083868,6.764515,26,118.340274,118.340274,1371.236030,0.000000
143,Policy_C_high_adaptation,0.083868,6.764515,26,117.858364,117.858364,1673.910565,0.000000
143,Policy_D_precautionary,0.083868,6.764515,26,63.338129,63.338129,360.601679,10.102422
144,Policy_A_low_control,0.076573,8.360078,32,283.264061,283.264061,4059.221603,0.000000
144,Policy_B_balanced,0.076573,8.360078,32,82.790847,82.790847,688.288506,0.000000
144,Policy_C_high_adaptation,0.076573,8.360078,32,89.748519,89.748519,1054.957022,0.000000
144,Policy_D_precautionary,0.076573,8.360078,32,48.776565,48.776565,73.439420,51.195978
145,Policy_A_low_control,0.087648,17.641705,44,517.354340,517.354340,7613.430276,0.000000
145,Policy_B_balanced,0.087648,17.641705,44,130.986574,130.986574,1814.834250,0.000000
145,Policy_C_high_adaptation,0.087648,17.641705,44,124.354108,124.354108,2010.354250,0.000000
145,Policy_D_precautionary,0.087648,17.641705,44,61.227445,61.731864,472.433666,0.587201
146,Policy_A_low_control,0.093055,13.151325,29,668.639675,668.639675,9407.227090,0.000000
146,Policy_B_balanced,0.093055,13.151325,29,170.764108,170.764108,2326.120815,0.000000
146,Policy_C_high_adaptation,0.093055,13.151325,29,157.713136,157.713136,2488.409782,0.000000
146,Policy_D_precautionary,0.093055,13.151325,29,80.080205,80.080205,714.498674,0.000000
147,Policy_A_low_control,0.080037,19.364034,22,268.436032,268.436032,3483.289055,0.000000
147,Policy_B_balanced,0.080037,19.364034,22,73.182922,73.182922,359.036190,1.890898
147,Policy_C_high_adaptation,0.080037,19.364034,22,89.748478,89.748478,834.211016,0.000000
147,Policy_D_precautionary,0.080037,19.364034,22,38.419233,38.419233,0.000000,67.343652
148,Policy_A_low_control,0.078899,3.064553,37,341.710073,341.710073,5000.518608,0.000000
148,Policy_B_balanced,0.078899,3.064553,37,100.419662,100.419662,1095.919571,0.000000
148,Policy_C_high_adaptation,0.078899,3.064553,37,102.388469,102.388469,1400.663222,0.000000
148,Policy_D_precautionary,0.078899,3.064553,37,56.021395,56.021395,242.309057,28.150908
149,Policy_A_low_control,0.081585,8.179285,42,385.004020,385.004020,5675.120808,0.000000
149,Policy_B_balanced,0.081585,8.179285,42,107.119353,107.119353,1269.213276,0.000000
149,Policy_C_high_adaptation,0.081585,8.179285,42,107.314856,107.314856,1550.938235,0.000000
149,Policy_D_precautionary,0.081585,8.179285,42,56.801619,56.801619,286.747775,23.043847
150,Policy_A_low_control,0.068712,5.726325,36,191.960394,191.960394,2624.493834,0.000000
150,Policy_B_balanced,0.068712,5.726325,36,60.756639,60.756639,263.990053,21.957852
150,Policy_C_high_adaptation,0.068712,5.726325,36,71.099026,71.099026,630.732153,0.000000
150,Policy_D_precautionary,0.068712,5.726325,36,37.168997,37.168997,0.000000,68.406352
151,Policy_A_low_control,0.080052,18.109029,22,275.378912,275.378912,3614.563718,0.000000
151,Policy_B_balanced,0.080052,18.109029,22,76.042083,76.042083,414.986182,0.000000
151,Policy_C_high_adaptation,0.080052,18.109029,22,91.252094,91.252094,882.539664,0.000000
151,Policy_D_precautionary,0.080052,18.109029,22,41.078107,41.078107,1.358311,64.947778
152,Policy_A_low_control,0.057664,12.823859,39,95.035776,95.035776,921.984793,0.000000
152,Policy_B_balanced,0.057664,12.823859,39,25.851696,32.263372,0.000000,76.423139
152,Policy_C_high_adaptation,0.057664,12.823859,39,46.186035,46.186035,50.473910,55.694479
152,Policy_D_precautionary,0.057664,12.823859,39,9.900461,22.127464,0.000000,88.527857
153,Policy_A_low_control,0.058377,7.143244,38,107.988943,107.988943,1147.538047,0.000000
153,Policy_B_balanced,0.058377,7.143244,38,34.822146,34.822146,0.000000,70.401176
153,Policy_C_high_adaptation,0.058377,7.143244,38,51.114418,51.114418,133.589127,43.193832
153,Policy_D_precautionary,0.058377,7.143244,38,16.790699,22.657115,0.000000,84.261302
154,Policy_A_low_control,0.038209,23.004996,28,8.941594,28.503974,0.000000,87.509050
154,Policy_B_balanced,0.038209,23.004996,28,0.000000,20.000000,0.000000,95.000000
