scenario_id,policy,growth,shock_intensity,shock_timing,final_state,maximum_state,cumulative_stress,resilience_score
77,Policy_C_high_adaptation,0.037345,5.574626,25,16.966334,21.156232,0.000000,84.531142
77,Policy_D_precautionary,0.037345,5.574626,25,3.879984,20.000000,0.000000,92.672010
78,Policy_A_low_control,0.090230,20.100422,38,574.306970,574.306970,8301.086877,0.000000
78,Policy_B_balanced,0.090230,20.100422,38,141.623475,141.623475,1927.298849,0.000000
78,Policy_C_high_adaptation,0.090230,20.100422,38,133.896625,133.896625,2117.620194,0.000000
78,Policy_D_precautionary,0.090230,20.100422,38,65.784662,65.784662,482.865155,0.000000
79,Policy_A_low_control,0.040103,1.461844,31,45.826704,45.826704,32.626478,57.784654
79,Policy_B_balanced,0.040103,1.461844,31,13.629612,20.000000,0.000000,86.822233
79,Policy_C_high_adaptation,0.040103,1.461844,31,25.449069,25.449069,0.000000,78.368291
79,Policy_D_precautionary,0.040103,1.461844,31,7.181029,20.000000,0.000000,90.691383
80,Policy_A_low_control,0.069087,1.431866,20,203.228240,203.228240,2787.029761,0.000000
80,Policy_B_balanced,0.069087,1.431866,20,66.238155,66.238155,382.413954,5.456173
80,Policy_C_high_adaptation,0.069087,1.431866,20,75.421465,75.421465,733.461791,0.000000
80,Policy_D_precautionary,0.069087,1.431866,20,41.531403,41.531403,4.243450,64.273962
81,Policy_A_low_control,0.065770,7.675702,38,160.601116,160.601116,2100.200099,0.000000
81,Policy_B_balanced,0.065770,7.675702,38,51.313952,51.313952,96.864402,46.696700
81,Policy_C_high_adaptation,0.065770,7.675702,38,63.347398,63.347398,441.615418,1.993170
81,Policy_D_precautionary,0.065770,7.675702,38,28.318662,29.728274,0.000000,75.576734
82,Policy_A_low_control,0.084857,21.028268,39,421.910978,421.910978,6203.989998,0.000000
82,Policy_B_balanced,0.084857,21.028268,39,105.445886,105.445886,1246.056409,0.000000
82,Policy_C_high_adaptation,0.084857,21.028268,39,106.875784,106.875784,1539.927025,0.000000
82,Policy_D_precautionary,0.084857,21.028268,39,53.102922,53.123514,202.306430,34.626725
83,Policy_A_low_control,0.086439,23.373377,37,448.509073,448.509073,6541.288786,0.000000
83,Policy_B_balanced,0.086439,23.373377,37,109.592870,109.592870,1292.596013,0.000000
83,Policy_C_high_adaptation,0.086439,23.373377,37,110.850569,110.850569,1590.025052,0.000000
83,Policy_D_precautionary,0.086439,23.373377,37,54.371054,54.371054,210.100837,32.774520
84,Policy_A_low_control,0.093351,11.656147,30,692.267914,692.267914,9753.584152,0.000000
84,Policy_B_balanced,0.093351,11.656147,30,177.681381,177.681381,2476.829185,0.000000
84,Policy_C_high_adaptation,0.093351,11.656147,30,162.080641,162.080641,2603.524625,0.000000
84,Policy_D_precautionary,0.093351,11.656147,30,82.327969,82.327969,792.571443,0.000000
85,Policy_A_low_control,0.093551,7.427830,28,718.428788,718.428788,10115.069166,0.000000
85,Policy_B_balanced,0.093551,7.427830,28,188.331277,188.331277,2679.483539,0.000000
85,Policy_C_high_adaptation,0.093551,7.427830,28,169.415769,169.415769,2768.871673,0.000000
85,Policy_D_precautionary,0.093551,7.427830,28,86.986926,86.986926,920.763835,0.000000
86,Policy_A_low_control,0.046097,4.555257,43,58.945465,58.945465,231.639352,26.732419
86,Policy_B_balanced,0.046097,4.555257,43,16.719447,20.942864,0.000000,84.732616
86,Policy_C_high_adaptation,0.046097,4.555257,43,33.284841,33.284841,0.000000,71.707885
86,Policy_D_precautionary,0.046097,4.555257,43,7.782445,20.000000,0.000000,90.330533
87,Policy_A_low_control,0.056687,15.323803,20,71.483364,71.483364,318.399929,7.399148
87,Policy_B_balanced,0.056687,15.323803,20,15.770766,24.940702,0.000000,84.302365
87,Policy_C_high_adaptation,0.056687,15.323803,20,36.288966,36.288966,0.000000,69.154379
87,Policy_D_precautionary,0.056687,15.323803,20,5.736026,20.650957,0.000000,91.395645
88,Policy_A_low_control,0.056113,0.515348,40,105.994281,105.994281,1105.574821,0.000000
88,Policy_B_balanced,0.056113,0.515348,40,37.963306,37.963306,0.000000,67.731190
88,Policy_C_high_adaptation,0.056113,0.515348,40,51.759079,51.759079,170.208163,38.983966
88,Policy_D_precautionary,0.056113,0.515348,40,20.853966,20.887071,0.000000,82.265852
89,Policy_A_low_control,0.077816,3.821450,42,322.311261,322.311261,4724.700152,0.000000
89,Policy_B_balanced,0.077816,3.821450,42,94.875696,94.875696,1001.369206,0.000000
89,Policy_C_high_adaptation,0.077816,3.821450,42,97.854912,97.854912,1312.884292,0.000000
89,Policy_D_precautionary,0.077816,3.821450,42,53.422919,53.422919,197.024870,34.888032
90,Policy_A_low_control,0.086342,4.740758,30,498.601312,498.601312,7220.264467,0.000000
90,Policy_B_balanced,0.086342,4.740758,30,138.066004,138.066004,1798.468349,0.000000
90,Policy_C_high_adaptation,0.086342,4.740758,30,131.715389,131.715389,2022.081237,0.000000
90,Policy_D_precautionary,0.086342,4.740758,30,70.007735,70.007735,547.917297,0.000000
91,Policy_A_low_control,0.045136,13.814026,22,36.669060,36.669060,0.000000,68.831299
91,Policy_B_balanced,0.045136,13.814026,22,6.278230,20.057179,0.000000,91.218767
91,Policy_C_high_adaptation,0.045136,13.814026,22,16.363221,24.717607,0.000000,84.002666
91,Policy_D_precautionary,0.045136,13.814026,22,1.555512,20.000000,0.000000,94.066693
92,Policy_A_low_control,0.085512,5.562011,37,480.108402,480.108402,7001.974466,0.000000
92,Policy_B_balanced,0.085512,5.562011,37,132.575165,132.575165,1729.152387,0.000000
92,Policy_C_high_adaptation,0.085512,5.562011,37,126.997903,126.997903,1952.796510,0.000000
92,Policy_D_precautionary,0.085512,5.562011,37,67.219982,67.219982,509.744595,0.000000
93,Policy_A_low_control,0.061774,23.812110,45,107.332206,107.332206,1308.543533,0.000000
93,Policy_B_balanced,0.061774,23.812110,45,22.774178,40.989343,1.409078,75.947250
93,Policy_C_high_adaptation,0.061774,23.812110,45,42.384858,52.622577,125.710620,48.842379
93,Policy_D_precautionary,0.061774,23.812110,45,3.638345,26.917708,0.000000,91.087566
94,Policy_A_low_control,0.044341,3.305371,29,54.460743,54.460743,136.630676,40.045301
94,Policy_B_balanced,0.044341,3.305371,29,15.985377,20.000000,0.000000,85.408774
94,Policy_C_high_adaptation,0.044341,3.305371,29,30.528079,30.528079,0.000000,74.051133
94,Policy_D_precautionary,0.044341,3.305371,29,8.143199,20.000000,0.000000,90.114081
95,Policy_A_low_control,0.079417,23.111299,20,228.160820,228.160820,2713.654861,0.000000
95,Policy_B_balanced,0.079417,23.111299,20,58.182819,58.182819,124.064690,38.138135
95,Policy_C_high_adaptation,0.079417,23.111299,20,81.664471,81.664471,594.828084,0.000000
95,Policy_D_precautionary,0.079417,23.111299,20,24.384493,31.629443,0.000000,77.461943
96,Policy_A_low_control,0.068878,17.296608,23,147.099530,147.099530,1581.800686,0.000000
96,Policy_B_balanced,0.068878,17.296608,23,40.651553,40.651553,0.651553,65.381025
96,Policy_C_high_adaptation,0.068878,17.296608,23,62.531554,62.531554,275.469080,19.301271
96,Policy_D_precautionary,0.068878,17.296608,23,16.924447,27.084208,0.000000,83.074279
97,Policy_A_low_control,0.052311,6.065048,43,79.927047,79.927047,638.632082,0.000000
97,Policy_B_balanced,0.052311,6.065048,43,24.097984,27.157805,0.000000,78.751758
97,Policy_C_high_adaptation,0.052311,6.065048,43,42.962176,42.962176,12.075117,62.274639
97,Policy_D_precautionary,0.052311,6.065048,43,11.222391,20.000000,0.000000,88.266566
98,Policy_A_low_control,0.040844,1.442108,30,47.647055,47.647055,51.699704,54.330033
98,Policy_B_balanced,0.040844,1.442108,30,14.305436,20.000000,0.000000,86.416738
98,Policy_C_high_adaptation,0.040844,1.442108,30,26.653479,26.653479,0.000000,77.344543
98,Policy_D_precautionary,0.040844,1.442108,30,7.561915,20.000000,0.000000,90.462851
99,Policy_A_low_control,0.051494,6.023501,41,76.272028,76.272028,556.564074,0.000000
99,Policy_B_balanced,0.051494,6.023501,41,22.680088,25.910655,0.000000,79.914283
99,Policy_C_high_adaptation,0.051494,6.023501,41,41.985578,41.985578,5.919415,63.720317
99,Policy_D_precautionary,0.051494,6.023501,41,10.565236,20.000000,0.000000,88.660859
100,Policy_A_low_control,0.046244,22.120185,40,35.854536,44.815122,16.411018,65.642396
100,Policy_B_balanced,0.046244,22.120185,40,0.000000,20.993395,0.000000,94.751651
100,Policy_C_high_adaptation,0.046244,22.120185,40,11.454958,30.931996,0.000000,85.394026
100,Policy_D_precautionary,0.046244,22.120185,40,0.000000,20.000000,0.000000,95.000000
101,Policy_A_low_control,0.083842,1.799500,24,445.033520,445.033520,6477.318402,0.000000
101,Policy_B_balanced,0.083842,1.799500,24,127.430480,127.430480,1604.325983,0.000000
101,Policy_C_high_adaptation,0.083842,1.799500,24,123.387138,123.387138,1852.918030,0.000000
101,Policy_D_precautionary,0.083842,1.799500,24,66.718035,66.718035,487.538468,0.000000
102,Policy_A_low_control,0.079241,9.906081,38,330.673060,330.673060,4839.870494,0.000000
102,Policy_B_balanced,0.079241,9.906081,38,92.726595,92.726595,947.635189,0.000000
102,Policy_C_high_adaptation,0.079241,9.906081,38,96.885656,96.885656,1276.035488,0.000000
102,Policy_D_precautionary,0.079241,9.906081,38,51.766247,51.766247,136.514101,42.347280
103,Policy_A_low_control,0.063821,14.277200,43,135.514505,135.514505,1727.646174,0.000000
103,Policy_B_balanced,0.063821,14.277200,43,39.800258,42.845710,7.718306,64.636587
103,Policy_C_high_adaptation,0.063821,14.277200,43,54.218289,54.218289,270.269454,26.887509
103,Policy_D_precautionary,0.063821,14.277200,43,17.298876,28.921764,0.000000,82.390233
104,Policy_A_low_control,0.037096,2.399481,33,37.749471,37.749471,0.000000,67.912950
104,Policy_B_balanced,0.037096,2.399481,33,10.486855,20.000000,0.000000,88.707887
104,Policy_C_high_adaptation,0.037096,2.399481,33,20.137898,21.385801,0.000000,82.570811
104,Policy_D_precautionary,0.037096,2.399481,33,5.291659,20.000000,0.000000,91.825005
105,Policy_A_low_control,0.093219,18.598443,43,702.173426,702.173426,10078.862376,0.000000
105,Policy_B_balanced,0.093219,18.598443,43,173.511497,173.511497,2592.813753,0.000000
105,Policy_C_high_adaptation,0.093219,18.598443,43,155.261524,155.261524,2654.086276,0.000000
105,Policy_D_precautionary,0.093219,18.598443,43,74.948661,74.948661,805.438526,0.000000
106,Policy_A_low_control,0.058415,17.106354,40,92.922997,92.922997,908.935144,0.000000
106,Policy_B_balanced,0.058415,17.106354,40,22.160364,33.630930,0.000000,78.296049
106,Policy_C_high_adaptation,0.058415,17.106354,40,43.642924,45.489818,38.287214,58.613070
106,Policy_D_precautionary,0.058415,17.106354,40,6.226272,22.844207,0.000000,90.553185
107,Policy_A_low_control,0.043232,16.762566,37,33.581993,38.260905,0.000000,70.285578
107,Policy_B_balanced,0.043232,16.762566,37,1.891133,20.000000,0.000000,93.865320
107,Policy_C_high_adaptation,0.043232,16.762566,37,12.466943,26.865980,0.000000,85.803339
107,Policy_D_precautionary,0.043232,16.762566,37,0.000000,20.000000,0.000000,95.000000
108,Policy_A_low_control,0.071844,15.122378,38,207.631775,207.631775,2908.769309,0.000000
108,Policy_B_balanced,0.071844,15.122378,38,59.110573,59.110573,244.169952,25.339018
108,Policy_C_high_adaptation,0.071844,15.122378,38,70.684103,70.684103,631.440517,0.000000
108,Policy_D_precautionary,0.071844,15.122378,38,32.378805,37.000566,0.000000,71.322576
109,Policy_A_low_control,0.063727,17.571089,45,131.012065,131.012065,1694.221150,0.000000
109,Policy_B_balanced,0.063727,17.571089,45,35.751827,43.995117,14.396163,66.110508
109,Policy_C_high_adaptation,0.063727,17.571089,45,51.118729,55.271883,243.205743,31.190218
109,Policy_D_precautionary,0.063727,17.571089,45,13.668240,29.313306,0.000000,84.470730
110,Policy_A_low_control,0.087138,11.034060,33,498.932936,498.932936,7208.144292,0.000000
110,Policy_B_balanced,0.087138,11.034060,33,132.618677,132.618677,1685.624688,0.000000
110,Policy_C_high_adaptation,0.087138,11.034060,33,128.197859,128.197859,1931.305018,0.000000
110,Policy_D_precautionary,0.087138,11.034060,33,66.698823,66.698823,446.080573,0.000000
111,Policy_A_low_control,0.039573,21.275727,27,13.350443,29.133478,0.000000,84.706365
111,Policy_B_balanced,0.039573,21.275727,27,0.000000,20.000000,0.000000,95.000000
111,Policy_C_high_adaptation,0.039573,21.275727,27,1.564765,22.518815,0.000000,93.431438
111,Policy_D_precautionary,0.039573,21.275727,27,0.000000,20.000000,0.000000,95.000000
112,Policy_A_low_control,0.088494,19.739733,35,510.567084,510.567084,7368.565844,0.000000
112,Policy_B_balanced,0.088494,19.739733,35,127.272683,127.272683,1595.608516,0.000000
112,Policy_C_high_adaptation,0.088494,19.739733,35,124.532810,124.532810,1854.965080,0.000000
112,Policy_D_precautionary,0.088494,19.739733,35,62.339400,62.339400,346.782490,12.333261
113,Policy_A_low_control,0.066355,18.934177,45,150.887908,150.887908,2058.596752,0.000000
113,Policy_B_balanced,0.066355,18.934177,45,40.866131,48.237892,49.726179,58.448231
113,Policy_C_high_adaptation,0.066355,18.934177,45,54.775097,59.059304,350.324076,17.337708
113,Policy_D_precautionary,0.066355,18.934177,45,16.949530,32.869669,0.000000,81.612865
114,Policy_A_low_control,0.092642,1.797484,38,721.837171,721.837171,10266.266590,0.000000
114,Policy_B_balanced,0.092642,1.797484,38,194.557948,194.557948,2867.872018,0.000000
114,Policy_C_high_adaptation,0.092642,1.797484,38,172.178128,172.178128,2902.760082,0.000000
114,Policy_D_precautionary,0.092642,1.797484,38,89.430458,89.430458,1051.701109,0.000000
115,Policy_A_low_control,0.044417,17.715484,40,36.781110,42.017222,3.842367,67.042792
115,Policy_B_balanced,0.044417,17.715484,40,1.802445,20.000000,0.000000,93.918533
115,Policy_C_high_adaptation,0.044417,17.715484,40,13.729106,28.826260,0.000000,84.555971
115,Policy_D_precautionary,0.044417,17.715484,40,0.000000,20.000000,0.000000,95.000000
116,Policy_A_low_control,0.062168,16.104304,38,116.612721,116.612721,1323.352326,0.000000
116,Policy_B_balanced,0.062168,16.104304,38,31.929702,37.466602,0.000000,71.475529
116,Policy_C_high_adaptation,0.062168,16.104304,38,51.008039,51.008039,138.661633,42.777003
116,Policy_D_precautionary,0.062168,16.104304,38,11.855810,26.049471,0.000000,86.374146
117,Policy_A_low_control,0.079271,4.116089,31,342.463170,342.463170,4982.459073,0.000000
117,Policy_B_balanced,0.079271,4.116089,31,100.183813,100.183813,1065.088814,0.000000
117,Policy_C_high_adaptation,0.079271,4.116089,31,102.708948,102.708948,1382.340235,0.000000
117,Policy_D_precautionary,0.079271,4.116089,31,56.206871,56.206871,227.500938,29.474066
118,Policy_A_low_control,0.041776,6.534642,31,43.154114,43.154114,9.438912,62.375112
118,Policy_B_balanced,0.041776,6.534642,31,10.526629,20.000000,0.000000,88.684022
118,Policy_C_high_adaptation,0.041776,6.534642,31,22.043149,24.491394,0.000000,80.651262
118,Policy_D_precautionary,0.041776,6.534642,31,4.556089,20.000000,0.000000,92.266347
119,Policy_A_low_control,0.038356,22.686287,28,9.649607,28.615540,0.000000,87.056351
119,Policy_B_balanced,0.038356,22.686287,28,0.000000,20.000000,0.000000,95.000000
119,Policy_C_high_adaptation,0.038356,22.686287,28,0.000000,21.893397,0.000000,94.526651
119,Policy_D_precautionary,0.038356,22.686287,28,0.000000,20.000000,0.000000,95.000000
120,Policy_A_low_control,0.083251,16.826152,45,406.851965,406.851965,6062.768234,0.000000
120,Policy_B_balanced,0.083251,16.826152,45,105.385072,105.385072,1322.611357,0.000000
120,Policy_C_high_adaptation,0.083251,16.826152,45,105.150339,105.150339,1590.405484,0.000000
120,Policy_D_precautionary,0.083251,16.826152,45,52.556003,55.718114,261.310465,28.405823
121,Policy_A_low_control,0.042144,4.629374,41,47.556010,47.556010,46.524421,54.924950
121,Policy_B_balanced,0.042144,4.629374,41,12.461590,20.000000,0.000000,87.523046
121,Policy_C_high_adaptation,0.042144,4.629374,41,25.356551,26.588294,0.000000,78.138996
121,Policy_D_precautionary,0.042144,4.629374,41,5.581115,20.000000,0.000000,91.651331
122,Policy_A_low_control,0.054551,16.889371,23,61.945471,61.945471,183.522648,28.994085
122,Policy_B_balanced,0.054551,16.889371,23,11.369739,24.652211,0.000000,87.015104
122,Policy_C_high_adaptation,0.054551,16.889371,23,29.337241,30.621824,0.000000,74.742199
122,Policy_D_precautionary,0.054551,16.889371,23,2.857470,20.000000,0.000000,93.285518
123,Policy_A_low_control,0.042972,8.207552,33,44.312302,44.312302,15.725939,60.761950
123,Policy_B_balanced,0.042972,8.207552,33,9.936827,20.000000,0.000000,89.037904
123,Policy_C_high_adaptation,0.042972,8.207552,33,22.036396,25.785987,0.000000,80.331666
123,Policy_D_precautionary,0.042972,8.207552,33,3.756399,20.000000,0.000000,92.746160
124,Policy_A_low_control,0.061725,16.220663,43,116.967401,116.967401,1401.277271,0.000000
124,Policy_B_balanced,0.061725,16.220663,43,31.985753,39.777603,0.000000,70.864147
124,Policy_C_high_adaptation,0.061725,16.220663,43,49.295423,51.293726,159.011862,41.698129
124,Policy_D_precautionary,0.061725,16.220663,43,11.722339,26.502396,0.000000,86.340997
125,Policy_A_low_control,0.094447,15.133142,39,751.015145,751.015145,10647.209926,0.000000
125,Policy_B_balanced,0.094447,15.133142,39,187.856453,187.856453,2775.728232,0.000000
125,Policy_C_high_adaptation,0.094447,15.133142,39,166.868155,166.868155,2814.139224,0.000000
125,Policy_D_precautionary,0.094447,15.133142,39,82.136709,82.136709,898.551924,0.000000
126,Policy_A_low_control,0.045502,0.530058,20,61.673249,61.673249,267.941021,20.783636
126,Policy_B_balanced,0.045502,0.530058,20,20.070731,20.191665,0.000000,82.909645
126,Policy_C_high_adaptation,0.045502,0.530058,20,36.508545,36.508545,0.000000,68.967736
126,Policy_D_precautionary,0.045502,0.530058,20,10.919312,20.000000,0.000000,88.448413
127,Policy_A_low_control,0.044918,18.052179,29,32.036014,34.742578,0.000000,72.092747
127,Policy_B_balanced,0.044918,18.052179,29,1.895750,20.000000,0.000000,93.862550
127,Policy_C_high_adaptation,0.044918,18.052179,29,11.644783,26.366111,0.000000,86.421602
127,Policy_D_precautionary,0.044918,18.052179,29,0.000000,20.000000,0.000000,95.000000
128,Policy_A_low_control,0.085100,2.452045,42,480.681355,480.681355,7025.277979,0.000000
128,Policy_B_balanced,0.085100,2.452045,42,135.267696,135.267696,1792.687639,0.000000
128,Policy_C_high_adaptation,0.085100,2.452045,42,128.629154,128.629154,2003.269739,0.000000
128,Policy_D_precautionary,0.085100,2.452045,42,68.685859,68.685859,563.984129,0.000000
129,Policy_A_low_control,0.091635,13.475656,36,639.255465,639.255465,9144.433251,0.000000
129,Policy_B_balanced,0.091635,13.475656,36,163.227713,163.227713,2290.728666,0.000000
129,Policy_C_high_adaptation,0.091635,13.475656,36,150.070216,150.070216,2427.331784,0.000000
129,Policy_D_precautionary,0.091635,13.475656,36,75.581191,75.581191,695.396335,0.000000
130,Policy_A_low_control,0.042141,20.896376,37,24.501699,36.857245,0.000000,76.084669
130,Policy_B_balanced,0.042141,20.896376,37,0.000000,20.000000,0.000000,95.000000
130,Policy_C_high_adaptation,0.042141,20.896376,37,6.039162,25.839289,0.000000,89.916681
130,Policy_D_precautionary,0.042141,20.896376,37,0.000000,20.000000,0.000000,95.000000
131,Policy_A_low_control,0.076256,7.308604,43,289.737554,289.737554,4244.676122,0.000000
131,Policy_B_balanced,0.076256,7.308604,43,84.170181,84.170181,802.582896,0.000000
131,Policy_C_high_adaptation,0.076256,7.308604,43,89.453661,89.453661,1134.443306,0.000000
131,Policy_D_precautionary,0.076256,7.308604,43,48.291319,48.291319,90.683088,49.884070
132,Policy_A_low_control,0.090332,3.731464,31,625.605359,625.605359,8964.977527,0.000000
132,Policy_B_balanced,0.090332,3.731464,31,169.543375,169.543375,2394.387557,0.000000
132,Policy_C_high_adaptation,0.090332,3.731464,31,154.634792,154.634792,2518.177883,0.000000
132,Policy_D_precautionary,0.090332,3.731464,31,80.912420,80.912420,823.932465,0.000000
133,Policy_A_low_control,0.063579,7.167924,28,139.019573,139.019573,1638.955056,0.000000
133,Policy_B_balanced,0.063579,7.167924,28,45.620078,45.620078,27.606078,58.462326
133,Policy_C_high_adaptation,0.063579,7.167924,28,60.353731,60.353731,312.025798,17.496749
133,Policy_D_precautionary,0.063579,7.167924,28,23.968985,25.188085,0.000000,79.321588
134,Policy_A_low_control,0.045300,10.075873,36,48.849322,48.849322,52.556248,53.222452
134,Policy_B_balanced,0.045300,10.075873,36,10.214193,20.210828,0.000000,88.818777
134,Policy_C_high_adaptation,0.045300,10.075873,36,24.101316,28.627742,0.000000,78.382275
134,Policy_D_precautionary,0.045300,10.075873,36,3.169552,20.000000,0.000000,93.098269
135,Policy_A_low_control,0.056172,5.670707,36,97.719820,97.719820,940.611373,0.000000
135,Policy_B_balanced,0.056172,5.670707,36,31.548380,31.548380,0.000000,73.183877
135,Policy_C_high_adaptation,0.056172,5.670707,36,48.983912,48.983912,89.297889,49.433886
135,Policy_D_precautionary,0.056172,5.670707,36,15.623596,20.836851,0.000000,85.416630
136,Policy_A_low_control,0.036107,8.232236,28,27.079022,27.079022,0.000000,76.982831
136,Policy_B_balanced,0.036107,8.232236,28,5.516406,20.000000,0.000000,91.690157
136,Policy_C_high_adaptation,0.036107,8.232236,28,12.843500,20.606291,0.000000,87.142327
136,Policy_D_precautionary,0.036107,8.232236,28,1.896681,20.000000,0.000000,93.861991
137,Policy_A_low_control,0.057347,23.597698,31,68.523264,68.523264,312.207896,10.534436
137,Policy_B_balanced,0.057347,23.597698,31,8.079322,28.900936,0.000000,87.927173
137,Policy_C_high_adaptation,0.057347,23.597698,31,29.634965,38.506794,0.000000,72.592323
137,Policy_D_precautionary,0.057347,23.597698,31,0.000000,21.457185,0.000000,94.635704
138,Policy_A_low_control,0.045499,7.611671,38,52.959896,52.959896,108.664298,44.117659
138,Policy_B_balanced,0.045499,7.611671,38,12.911596,20.372290,0.000000,87.159970
138,Policy_C_high_adaptation,0.045499,7.611671,38,27.848149,29.434143,0.000000,75.932575
138,Policy_D_precautionary,0.045499,7.611671,38,5.109058,20.000000,0.000000,91.934565
139,Policy_A_low_control,0.068784,23.714316,27,134.430398,134.430398,1388.578418,0.000000
139,Policy_B_balanced,0.068784,23.714316,27,30.305413,36.827404,0.000000,72.609901
139,Policy_C_high_adaptation,0.068784,23.714316,27,56.252370,56.252370,154.973846,36.688101
139,Policy_D_precautionary,0.068784,23.714316,27,8.215568,28.550086,0.000000,87.933138
140,Policy_A_low_control,0.091756,22.335604,22,512.302590,512.302590,6913.486500,0.000000
140,Policy_B_balanced,0.091756,22.335604,22,128.264894,128.264894,1299.649109,0.000000
140,Policy_C_high_adaptation,0.091756,22.335604,22,133.821270,133.821270,1736.953234,0.000000
140,Policy_D_precautionary,0.091756,22.335604,22,64.472368,64.472368,260.718141,19.126673
141,Policy_A_low_control,0.070467,21.611761,21,139.544766,139.544766,1358.264500,0.000000
141,Policy_B_balanced,0.070467,21.611761,21,32.804737,33.072076,0.000000,72.049139
141,Policy_C_high_adaptation,0.070467,21.611761,21,59.823145,59.823145,193.357305,29.814596
141,Policy_D_precautionary,0.070467,21.611761,21,10.907484,27.185914,0.000000,86.659031
142,Policy_A_low_control,0.076103,15.434463,20,224.503563,224.503563,2815.845189,0.000000
142,Policy_B_balanced,0.076103,15.434463,20,64.777939,64.777939,245.646739,20.374078
142,Policy_C_high_adaptation,0.076103,15.434463,20,81.759003,81.759003,688.657229,0.000000
142,Policy_D_precautionary,0.076103,15.434463,20,34.431103,34.431103,0.000000,70.733563
143,Policy_A_low_control,0.052537,15.978452,29,61.076097,61.076097,188.536892,29.231628
143,Policy_B_balanced,0.052537,15.978452,29,11.216388,24.679586,0.000000,87.100271
143,Policy_C_high_adaptation,0.052537,15.978452,29,29.370030,32.541356,0.000000,74.242643
143,Policy_D_precautionary,0.052537,15.978452,29,2.446794,20.000000,0.000000,93.531924
144,Policy_A_low_control,0.049880,19.528486,21,36.452184,36.452184,0.000000,69.015643
144,Policy_B_balanced,0.049880,19.528486,21,3.173270,22.045390,0.000000,92.584691
144,Policy_C_high_adaptation,0.049880,19.528486,21,13.778695,26.873707,0.000000,85.014356
144,Policy_D_precautionary,0.049880,19.528486,21,0.000000,20.000000,0.000000,95.000000
145,Policy_A_low_control,0.046482,15.989408,34,43.065136,43.065136,7.469859,62.647648
145,Policy_B_balanced,0.046482,15.989408,34,5.241325,21.001642,0.000000,91.604794
145,Policy_C_high_adaptation,0.046482,15.989408,34,18.160000,29.150675,0.000000,81.816331
145,Policy_D_precautionary,0.046482,15.989408,34,0.000000,20.000000,0.000000,95.000000
146,Policy_A_low_control,0.089274,11.930341,40,573.691742,573.691742,8317.475474,0.000000
146,Policy_B_balanced,0.089274,11.930341,40,149.347601,149.347601,2081.134911,0.000000
146,Policy_C_high_adaptation,0.089274,11.930341,40,139.015523,139.015523,2243.761385,0.000000
146,Policy_D_precautionary,0.089274,11.930341,40,70.567047,70.567047,621.436178,0.000000
147,Policy_A_low_control,0.061262,19.568125,38,104.396915,104.396915,1102.509054,0.000000
147,Policy_B_balanced,0.061262,19.568125,38,24.678613,36.309733,0.000000,76.115399
147,Policy_C_high_adaptation,0.061262,19.568125,38,46.484041,47.401499,72.204529,53.038748
147,Policy_D_precautionary,0.061262,19.568125,38,6.638138,25.196639,0.000000,89.717957
148,Policy_A_low_control,0.056601,3.570127,23,101.596067,101.596067,967.129641,0.000000
148,Policy_B_balanced,0.056601,3.570127,23,34.486614,34.486614,0.000000,70.686378
148,Policy_C_high_adaptation,0.056601,3.570127,23,50.817098,50.817098,130.291064,43.776360
148,Policy_D_precautionary,0.056601,3.570127,23,18.227439,20.716582,0.000000,83.884391
149,Policy_A_low_control,0.093498,5.326036,39,744.589238,744.589238,10563.106717,0.000000
149,Policy_B_balanced,0.093498,5.326036,39,196.488310,196.488310,2909.117934,0.000000
149,Policy_C_high_adaptation,0.093498,5.326036,39,173.413337,173.413337,2932.687956,0.000000
149,Policy_D_precautionary,0.093498,5.326036,39,88.744492,88.744492,1040.950987,0.000000
150,Policy_A_low_control,0.091944,23.338159,27,556.187127,556.187127,7716.439908,0.000000
150,Policy_B_balanced,0.091944,23.338159,27,135.232673,135.232673,1537.706034,0.000000
150,Policy_C_high_adaptation,0.091944,23.338159,27,135.347739,135.347739,1884.832417,0.000000
150,Policy_D_precautionary,0.091944,23.338159,27,66.414645,66.414645,330.780643,10.469487
151,Policy_A_low_control,0.065455,5.557813,31,159.428265,159.428265,2036.035071,0.000000
151,Policy_B_balanced,0.065455,5.557813,31,52.517064,52.517064,114.871818,43.873314
151,Policy_C_high_adaptation,0.065455,5.557813,31,64.660356,64.660356,440.808720,0.957826
151,Policy_D_precautionary,0.065455,5.557813,31,29.814161,29.814161,0.000000,74.657963
152,Policy_A_low_control,0.059983,16.124419,44,106.223686,106.223686,1213.617393,0.000000
152,Policy_B_balanced,0.059983,16.124419,44,28.126595,37.784563,0.000000,73.677902
152,Policy_C_high_adaptation,0.059983,16.124419,44,46.447074,49.716040,110.930557,48.609690
152,Policy_D_precautionary,0.059983,16.124419,44,9.490438,24.765911,0.000000,88.114260
153,Policy_A_low_control,0.048128,13.544490,28,49.447423,49.447423,51.736209,52.796069
153,Policy_B_balanced,0.048128,13.544490,28,9.153556,21.759479,0.000000,89.067997
153,Policy_C_high_adaptation,0.048128,13.544490,28,23.180642,28.442226,0.000000,78.981058
153,Policy_D_precautionary,0.048128,13.544490,28,2.360794,20.000000,0.000000,93.583523
154,Policy_A_low_control,0.076403,0.434435,36,305.494323,305.494323,4452.371233,0.000000
