"scenario","path","step","control_parameter","system_state","jump_size","transition_flag","rolling_variance_20","rolling_autocorrelation_20"
"slow_forcing","forward_forcing",96,-0.743086172344689,-1.26874842926753,0.00123287749379841,0,5.10430093031691e-05,0.99999999988573
"slow_forcing","forward_forcing",97,-0.738276553106212,-1.2675126489715,0.00123578029603699,0,5.12771317033241e-05,0.999999999874538
"slow_forcing","forward_forcing",98,-0.733466933867735,-1.26627394897411,0.0012386999973879,0,5.15129832101174e-05,0.999999999864212
"slow_forcing","forward_forcing",99,-0.728657314629259,-1.26503231216037,0.00124163681374201,0,5.17506072116005e-05,0.999999999854708
"slow_forcing","forward_forcing",100,-0.723847695390782,-1.26378772120466,0.00124459095570661,0,5.19900443004931e-05,0.999999999845963
"slow_forcing","forward_forcing",101,-0.719038076152305,-1.26254015857495,0.00124756262970727,0,5.22313327352017e-05,0.999999999837906
"slow_forcing","forward_forcing",102,-0.714228456913828,-1.26128960653602,0.00125055203893387,0,5.2474508833851e-05,0.999999999830466
"slow_forcing","forward_forcing",103,-0.709418837675351,-1.26003604715186,0.0012535593841565,0,5.27196073113396e-05,0.999999999823571
"slow_forcing","forward_forcing",104,-0.704609218436874,-1.25877946228744,0.00125658486442726,0,5.2966661567921e-05,0.999999999817154
"slow_forcing","forward_forcing",105,-0.699799599198397,-1.25751983360975,0.00125962867768625,0,5.32157039365329e-05,0.99999999981115
"slow_forcing","forward_forcing",106,-0.69498997995992,-1.25625714258846,0.00126269102128762,0,5.34667658950211e-05,0.999999999805504
"slow_forcing","forward_forcing",107,-0.690180360721443,-1.25499137049601,0.00126577209245404,0,5.37198782484754e-05,0.999999999800163
"slow_forcing","forward_forcing",108,-0.685370741482966,-1.25372249840733,0.00126887208867377,0,5.39750712861219e-05,0.999999999795081
"slow_forcing","forward_forcing",109,-0.680561122244489,-1.25245050719929,0.00127199120804566,0,5.42323749165494e-05,0.999999999790216
"slow_forcing","forward_forcing",110,-0.675751503006012,-1.2511753775497,0.00127512964958298,0,5.4491818784487e-05,0.999999999785532
"slow_forcing","forward_forcing",111,-0.670941883767535,-1.24989708993623,0.00127828761347848,0,5.47534323718701e-05,0.999999999780997
"slow_forcing","forward_forcing",112,-0.666132264529058,-1.24861562463489,0.00128146530133977,0,5.50172450855286e-05,0.999999999776581
"slow_forcing","forward_forcing",113,-0.661322645290581,-1.24733096171849,0.00128466291639806,0,5.52832863334817e-05,0.999999999772262
"slow_forcing","forward_forcing",114,-0.656513026052104,-1.24604308105479,0.00128788066369467,0,5.55515855915386e-05,0.999999999768015
"slow_forcing","forward_forcing",115,-0.651703406813627,-1.24475196230455,0.00129111875024623,0,5.58221724616416e-05,0.999999999763824
"slow_forcing","forward_forcing",116,-0.64689378757515,-1.24345758491935,0.00129437738519744,0,5.60950767231915e-05,0.999999999759669
"slow_forcing","forward_forcing",117,-0.642084168336673,-1.24215992813939,0.00129765677995586,0,5.63703283784014e-05,0.999999999755538
"slow_forcing","forward_forcing",118,-0.637274549098196,-1.24085897099108,0.00130095714831913,0,5.66479576925798e-05,0.999999999751416
"slow_forcing","forward_forcing",119,-0.63246492985972,-1.23955469228449,0.00130427870658889,0,5.6927995230108e-05,0.999999999747292
"slow_forcing","forward_forcing",120,-0.627655310621242,-1.23824707061081,0.00130762167367937,0,5.72104718867705e-05,0.999999999743156
"slow_forcing","forward_forcing",121,-0.622845691382765,-1.23693608433959,0.00131098627121684,0,5.74954189189967e-05,0.999999999739
"slow_forcing","forward_forcing",122,-0.618036072144289,-1.23562171161596,0.00131437272363466,0,5.77828679704937e-05,0.999999999734814
"slow_forcing","forward_forcing",123,-0.613226452905812,-1.23430393035769,0.00131778125826321,0,5.80728510966838e-05,0.999999999730592
"slow_forcing","forward_forcing",124,-0.608416833667335,-1.23298271825228,0.00132121210541669,0,5.83654007872986e-05,0.999999999726328
"slow_forcing","forward_forcing",125,-0.603607214428858,-1.2316580527538,0.00132466549847465,0,5.86605499874298e-05,0.999999999722016
"slow_forcing","forward_forcing",126,-0.598797595190381,-1.23032991107984,0.00132814167396322,0,5.89583321172984e-05,0.99999999971765
"slow_forcing","forward_forcing",127,-0.593987975951904,-1.2289982702082,0.0013316408716344,0,5.92587810909661e-05,0.999999999713225
"slow_forcing","forward_forcing",128,-0.589178356713427,-1.22766310687366,0.00133516333454176,0,5.95619313341807e-05,0.999999999708737
"slow_forcing","forward_forcing",129,-0.58436873747495,-1.22632439756454,0.00133870930911684,0,5.98678178015189e-05,0.999999999704183
"slow_forcing","forward_forcing",130,-0.579559118236473,-1.2249821185193,0.00134227904524487,0,6.01764759929745e-05,0.999999999699558
"slow_forcing","forward_forcing",131,-0.574749498997996,-1.22363624572296,0.00134587279633958,0,6.04879419701129e-05,0.999999999694858
"slow_forcing","forward_forcing",132,-0.569939879759519,-1.22228675490354,0.00134949081941715,0,6.08022523718975e-05,0.99999999969008
"slow_forcing","forward_forcing",133,-0.565130260521042,-1.22093362152837,0.00135313337517262,0,6.11194444302872e-05,0.999999999685221
"slow_forcing","forward_forcing",134,-0.560320641282565,-1.21957682080032,0.00135680072805378,0,6.14395559856816e-05,0.999999999680278
"slow_forcing","forward_forcing",135,-0.555511022044088,-1.21821632765398,0.00136049314633779,0,6.17626255022867e-05,0.999999999675248
"slow_forcing","forward_forcing",136,-0.550701402805611,-1.21685211675177,0.0013642109022074,0,6.20886920834649e-05,0.999999999670127
"slow_forcing","forward_forcing",137,-0.545891783567134,-1.21548416247994,0.00136795427182879,0,6.24177954871232e-05,0.999999999664912
"slow_forcing","forward_forcing",138,-0.541082164328657,-1.21411243894451,0.00137172353542914,0,6.27499761411889e-05,0.999999999659602
"slow_forcing","forward_forcing",139,-0.53627254509018,-1.21273691996714,0.0013755189773772,0,6.30852751592173e-05,0.999999999654193
"slow_forcing","forward_forcing",140,-0.531462925851703,-1.21135757908087,0.00137934088626368,0,6.34237343561705e-05,0.999999999648681
"slow_forcing","forward_forcing",141,-0.526653306613226,-1.20997438952589,0.0013831895549834,0,6.37653962644019e-05,0.999999999643066
"slow_forcing","forward_forcing",142,-0.52184368737475,-1.20858732424507,0.00138706528081833,0,6.4110304149878e-05,0.999999999637343
"slow_forcing","forward_forcing",143,-0.517034068136273,-1.20719635587955,0.00139096836552421,0,6.44585020286694e-05,0.999999999631509
"slow_forcing","forward_forcing",144,-0.512224448897796,-1.20580145676413,0.00139489911541602,0,6.48100346837369e-05,0.999999999625562
"slow_forcing","forward_forcing",145,-0.507414829659319,-1.20440259892267,0.00139885784145655,0,6.51649476820358e-05,0.999999999619498
"slow_forcing","forward_forcing",146,-0.502605210420842,-1.20299975406333,0.00140284485934794,0,6.55232873919662e-05,0.999999999613316
"slow_forcing","forward_forcing",147,-0.497795591182365,-1.2015928935737,0.00140686048962291,0,6.58851010011893e-05,0.999999999607011
"slow_forcing","forward_forcing",148,-0.492985971943888,-1.20018198851596,0.00141090505773867,0,6.62504365348317e-05,0.999999999600582
"slow_forcing","forward_forcing",149,-0.488176352705411,-1.19876700962179,0.00141497889417397,0,6.6619342874098e-05,0.999999999594023
"slow_forcing","forward_forcing",150,-0.483366733466934,-1.19734792728726,0.00141908233452726,0,6.69918697753127e-05,0.999999999587334
"slow_forcing","forward_forcing",151,-0.478557114228457,-1.19592471156765,0.00142321571961657,0,6.73680678894107e-05,0.999999999580509
"slow_forcing","forward_forcing",152,-0.47374749498998,-1.19449733217206,0.0014273793955828,0,6.77479887818945e-05,0.999999999573546
"slow_forcing","forward_forcing",153,-0.468937875751503,-1.19306575845807,0.00143157371399472,0,6.81316849532796e-05,0.999999999566441
"slow_forcing","forward_forcing",154,-0.464128256513026,-1.19162995942611,0.00143579903195667,0,6.8519209860045e-05,0.999999999559191
"slow_forcing","forward_forcing",155,-0.459318637274549,-1.19018990371389,0.00144005571221806,0,6.8910617936109e-05,0.999999999551792
"slow_forcing","forward_forcing",156,-0.454509018036072,-1.18874555959061,0.00144434412328609,0,6.93059646148482e-05,0.999999999544241
"slow_forcing","forward_forcing",157,-0.449699398797595,-1.18729689495107,0.0014486646395413,0,6.97053063516813e-05,0.999999999536534
"slow_forcing","forward_forcing",158,-0.444889779559118,-1.18584387730971,0.00145301764135497,0,7.01087006472354e-05,0.999999999528667
"slow_forcing","forward_forcing",159,-0.440080160320641,-1.1843864737945,0.00145740351521018,0,7.05162060711146e-05,0.999999999520636
"slow_forcing","forward_forcing",160,-0.435270541082164,-1.18292465114068,0.001461822653825,0,7.0927882286294e-05,0.999999999512437
"slow_forcing","forward_forcing",161,-0.430460921843687,-1.1814583756844,0.00146627545627931,0,7.13437900741562e-05,0.999999999504065
"slow_forcing","forward_forcing",162,-0.42565130260521,-1.17998761335625,0.00147076232814469,0,7.17639913601942e-05,0.999999999495517
"slow_forcing","forward_forcing",163,-0.420841683366733,-1.17851232967464,0.00147528368161609,0,7.21885492404012e-05,0.999999999486787
"slow_forcing","forward_forcing",164,-0.416032064128257,-1.17703248973899,0.00147983993564926,0,7.26175280083715e-05,0.999999999477872
"slow_forcing","forward_forcing",165,-0.41122244488978,-1.17554805822289,0.00148443151609889,0,7.30509931831326e-05,0.999999999468767
"slow_forcing","forward_forcing",166,-0.406412825651303,-1.17405899936703,0.00148905885586159,0,7.34890115377351e-05,0.999999999459466
"slow_forcing","forward_forcing",167,-0.401603206412826,-1.172565276972,0.00149372239502288,0,7.39316511286246e-05,0.999999999449966
"slow_forcing","forward_forcing",168,-0.396793587174349,-1.171066854391,0.00149842258100552,0,7.43789813258183e-05,0.99999999944026
"slow_forcing","forward_forcing",169,-0.391983967935872,-1.16956369452227,0.00150315986872518,0,7.4831072843916e-05,0.999999999430343
"slow_forcing","forward_forcing",170,-0.387174348697395,-1.16805575980153,0.00150793472074584,0,7.52879977739701e-05,0.99999999942021
"slow_forcing","forward_forcing",171,-0.382364729458918,-1.16654301219409,0.00151274760744258,0,7.57498296162438e-05,0.999999999409857
"slow_forcing","forward_forcing",172,-0.377555110220441,-1.16502541318692,0.00151759900716675,0,7.62166433138847e-05,0.999999999399276
"slow_forcing","forward_forcing",173,-0.372745490981964,-1.1635029237805,0.00152248940641542,0,7.66885152875464e-05,0.999999999388462
"slow_forcing","forward_forcing",174,-0.367935871743487,-1.1619755044805,0.00152741930000544,0,7.71655234709861e-05,0.999999999377409
"slow_forcing","forward_forcing",175,-0.36312625250501,-1.16044311528925,0.00153238919125176,0,7.7647747347672e-05,0.99999999936611
"slow_forcing","forward_forcing",176,-0.358316633266533,-1.15890571569709,0.00153739959215105,0,7.81352679884328e-05,0.99999999935456
"slow_forcing","forward_forcing",177,-0.353507014028056,-1.15736326467353,0.00154245102356909,0,7.86281680901846e-05,0.999999999342752
"slow_forcing","forward_forcing",178,-0.348697394789579,-1.15581572065809,0.00154754401543311,0,7.91265320157705e-05,0.999999999330678
"slow_forcing","forward_forcing",179,-0.343887775551102,-1.15426304155116,0.00155267910692958,0,7.9630445834948e-05,0.999999999318331
"slow_forcing","forward_forcing",180,-0.339078156312625,-1.15270518470446,0.00155785684670717,0,8.01399973665656e-05,0.999999999305706
"slow_forcing","forward_forcing",181,-0.334268537074148,-1.15114210691137,0.00156307779308507,0,8.06552762219656e-05,0.999999999292793
"slow_forcing","forward_forcing",182,-0.329458917835671,-1.14957376439711,0.00156834251426563,0,8.11763738496568e-05,0.999999999279585
"slow_forcing","forward_forcing",183,-0.324649298597194,-1.14800011280855,0.00157365158855449,0,8.17033835812959e-05,0.999999999266075
"slow_forcing","forward_forcing",184,-0.319839679358717,-1.14642110720397,0.00157900560458546,0,8.22364006790274e-05,0.999999999252254
"slow_forcing","forward_forcing",185,-0.31503006012024,-1.14483670204241,0.00158440516155078,0,8.27755223842228e-05,0.999999999238114
"slow_forcing","forward_forcing",186,-0.310220440881763,-1.14324685117297,0.00158985086943941,0,8.33208479676692e-05,0.999999999223645
"slow_forcing","forward_forcing",187,-0.305410821643287,-1.14165150782369,0.00159534334928013,0,8.38724787812589e-05,0.99999999920884
"slow_forcing","forward_forcing",188,-0.30060120240481,-1.1400506245903,0.00160088323339158,0,8.44305183112262e-05,0.999999999193688
"slow_forcing","forward_forcing",189,-0.295791583166333,-1.13844415342466,0.00160647116563895,0,8.49950722329905e-05,0.999999999178181
"slow_forcing","forward_forcing",190,-0.290981963927856,-1.13683204562297,0.00161210780169885,0,8.55662484676572e-05,0.999999999162308
"slow_forcing","forward_forcing",191,-0.286172344689379,-1.13521425181364,0.0016177938093298,0,8.61441572402367e-05,0.99999999914606
"slow_forcing","forward_forcing",192,-0.281362725450902,-1.13359072194499,0.00162352986865066,0,8.67289111396407e-05,0.999999999129425
"slow_forcing","forward_forcing",193,-0.276553106212425,-1.13196140527256,0.00162931667242727,0,8.73206251805167e-05,0.999999999112393
"slow_forcing","forward_forcing",194,-0.271743486973948,-1.13032625034619,0.00163515492636668,0,8.7919416866988e-05,0.999999999094952
"slow_forcing","forward_forcing",195,-0.266933867735471,-1.12868520499677,0.00164104534941911,0,8.85254062583643e-05,0.999999999077092
"slow_forcing","forward_forcing",196,-0.262124248496994,-1.12703821632268,0.00164698867408952,0,8.9138716036895e-05,0.999999999058801
"slow_forcing","forward_forcing",197,-0.257314629258517,-1.12538523067593,0.00165298564675642,0,8.97594715776371e-05,0.999999999040066
"slow_forcing","forward_forcing",198,-0.25250501002004,-1.12372619364793,0.00165903702800096,0,9.03878010205133e-05,0.999999999020874
"slow_forcing","forward_forcing",199,-0.247695390781563,-1.12206105005498,0.00166514359294401,0,9.10238353446382e-05,0.999999999001212
"slow_forcing","forward_forcing",200,-0.242885771543086,-1.12038974392339,0.00167130613159494,0,9.16677084449983e-05,0.999999998981067
"slow_forcing","forward_forcing",201,-0.238076152304609,-1.11871221847418,0.00167752544920763,0,9.23195572115671e-05,0.999999998960424
"slow_forcing","forward_forcing",202,-0.233266533066132,-1.11702841610753,0.001683802366649,0,9.2979521610947e-05,0.999999998939271
"slow_forcing","forward_forcing",203,-0.228456913827655,-1.11533827838675,0.00169013772077675,0,9.36477447706285e-05,0.99999999891759
"slow_forcing","forward_forcing",204,-0.223647294589178,-1.11364174602192,0.00169653236482881,0,9.4324373065966e-05,0.999999998895368
"slow_forcing","forward_forcing",205,-0.218837675350701,-1.1119387588531,0.00170298716882367,0,9.50095562099669e-05,0.999999998872587
"slow_forcing","forward_forcing",206,-0.214028056112224,-1.11022925583313,0.00170950301997252,0,9.57034473460019e-05,0.999999998849232
"slow_forcing","forward_forcing",207,-0.209218436873748,-1.10851317501002,0.00171608082310337,0,9.64062031435438e-05,0.999999998825286
"slow_forcing","forward_forcing",208,-0.204408817635271,-1.10679045350893,0.00172272150109798,0,9.71179838970487e-05,0.99999999880073
"slow_forcing","forward_forcing",209,-0.199599198396794,-1.10506102751358,0.00172942599534176,0,9.7838953628098e-05,0.999999998775548
"slow_forcing","forward_forcing",210,-0.194789579158317,-1.1033248322474,0.00173619526618629,0,9.8569280190925e-05,0.999999998749719
"slow_forcing","forward_forcing",211,-0.18997995991984,-1.10158180195397,0.00174303029342648,0,9.93091353814549e-05,0.999999998723225
"slow_forcing","forward_forcing",212,-0.185170340681363,-1.09983186987718,0.0017499320767913,0,0.00010005869504999,0.999999998696045
"slow_forcing","forward_forcing",213,-0.180360721442886,-1.09807496824073,0.00175690163645092,0,0.000100818139217686,0.999999998668159
"slow_forcing","forward_forcing",214,-0.175551102204409,-1.09631102822719,0.00176394001353608,0,0.000101587652196956,0.999999998639544
"slow_forcing","forward_forcing",215,-0.170741482965932,-1.09453997995652,0.00177104827067742,0,0.000102367422715965,0.999999998610179
"slow_forcing","forward_forcing",216,-0.165931863727455,-1.09276175246396,0.00177822749255707,0,0.000103157644047366,0.99999999858004
"slow_forcing","forward_forcing",217,-0.161122244488978,-1.09097627367748,0.00178547878648017,0,0.00010395851414145,0.999999998549105
"slow_forcing","forward_forcing",218,-0.156312625250501,-1.08918347039452,0.0017928032829635,0,0.000104770235763876,0.999999998517346
"slow_forcing","forward_forcing",219,-0.151503006012024,-1.08738326825817,0.00180020213634058,0,0.000105593016638167,0.99999999848474
"slow_forcing","forward_forcing",220,-0.146693386773547,-1.08557559173279,0.0018076765253876,0,0.000106427069593163,0.99999999845126
"slow_forcing","forward_forcing",221,-0.14188376753507,-1.08376036407882,0.00181522765396869,0,0.000107272612715623,0.999999998416877
"slow_forcing","forward_forcing",222,-0.137074148296593,-1.08193750732712,0.00182285675170002,0,0.000108129869508184,0.999999998381564
"slow_forcing","forward_forcing",223,-0.132264529058116,-1.08010694225248,0.00183056507463686,0,0.000108999069052896,0.999999998345291
"slow_forcing","forward_forcing",224,-0.127454909819639,-1.0782685883465,0.00183835390598008,0,0.000109880446180555,0.999999998308028
"slow_forcing","forward_forcing",225,-0.122645290581162,-1.07642236378969,0.0018462245568085,0,0.000110774241646071,0.999999998269742
"slow_forcing","forward_forcing",226,-0.117835671342685,-1.07456818542286,0.00185417836683088,0,0.000111680702310117,0.999999998230402
"slow_forcing","forward_forcing",227,-0.113026052104208,-1.0727059687177,0.00186221670516518,0,0.000112600081327319,0.999999998189972
"slow_forcing","forward_forcing",228,-0.108216432865732,-1.07083562774656,0.00187034097114136,0,0.000113532638341251,0.999999998148417
"slow_forcing","forward_forcing",229,-0.103406813627255,-1.06895707515142,0.00187855259513103,0,0.000114478639686524,0.999999998105701
"slow_forcing","forward_forcing",230,-0.0985971943887776,-1.06707022211202,0.00188685303940361,0,0.000115438358598267,0.999999998061787
"slow_forcing","forward_forcing",231,-0.0937875751503006,-1.06517497831301,0.0018952437990114,0,0.000116412075429294,0.999999998016634
"slow_forcing","forward_forcing",232,-0.0889779559118236,-1.06327125191031,0.00190372640270287,0,0.0001174000778753,0.999999997970201
"slow_forcing","forward_forcing",233,-0.0841683366733468,-1.06135894949644,0.0019123024138672,0,0.000118402661208411,0.999999997922447
"slow_forcing","forward_forcing",234,-0.0793587174348698,-1.05943797606493,0.00192097343150976,0,0.000119420128519453,0.999999997873326
"slow_forcing","forward_forcing",235,-0.0745490981963928,-1.05750823497367,0.00192974109126021,0,0.000120452790969308,0.999999997822795
"slow_forcing","forward_forcing",236,-0.0697394789579158,-1.05556962790726,0.00193860706641447,0,0.000121500968049747,0.999999997770804
"slow_forcing","forward_forcing",237,-0.064929859719439,-1.05362205483824,0.00194757306901305,0,0.000122564987854147,0.999999997717305
"slow_forcing","forward_forcing",238,-0.060120240480962,-1.05166541398729,0.00195664085095437,0,0.000123645187358534,0.999999997662247
"slow_forcing","forward_forcing",239,-0.055310621242485,-1.04969960178214,0.00196581220514669,0,0.000124741912713385,0.999999997605576
"slow_forcing","forward_forcing",240,-0.050501002004008,-1.04772451281544,0.00197508896670073,0,0.000125855519546669,0.999999997547237
"slow_forcing","forward_forcing",241,-0.045691382765531,-1.04574003980128,0.00198447301416182,0,0.000126986373278627,0.999999997487173
"slow_forcing","forward_forcing",242,-0.0408817635270542,-1.04374607353049,0.00199396627078618,0,0.000128134849448804,0.999999997425326
"slow_forcing","forward_forcing",243,-0.0360721442885772,-1.04174250282463,0.0020035707058601,0,0.000129301334055882,0.999999997361632
"slow_forcing","forward_forcing",244,-0.0312625250501002,-1.03972921448856,0.00201328833606729,0,0.000130486223910889,0.999999997296026
"slow_forcing","forward_forcing",245,-0.0264529058116232,-1.03770609326166,0.00202312122690329,0,0.00013168992700438,0.999999997228443
"slow_forcing","forward_forcing",246,-0.0216432865731464,-1.03567302176752,0.00203307149413989,0,0.000132912862888234,0.999999997158813
"slow_forcing","forward_forcing",247,-0.0168336673346694,-1.03362988046218,0.00204314130534211,0,0.000134155463072719,0.999999997087063
"slow_forcing","forward_forcing",248,-0.0120240480961924,-1.03157654758074,0.00205333288144005,0,0.000135418171439536,0.999999997013118
"slow_forcing","forward_forcing",249,-0.00721442885771539,-1.02951289908238,0.00206364849835561,0,0.000136701444671571,0.9999999969369
"slow_forcing","forward_forcing",250,-0.00240480961923839,-1.02743880859369,0.00207409048868978,0,0.000138005752700123,0.999999996858328
"slow_forcing","forward_forcing",251,0.00240480961923839,-1.02535414735022,0.00208466124346995,0,0.000139331579170436,0.999999996777316
"slow_forcing","forward_forcing",252,0.00721442885771539,-1.02325878413626,0.00209536321396353,0,0.000140679421926373,0.999999996693777
"slow_forcing","forward_forcing",253,0.0120240480961924,-1.02115258522271,0.00210619891355424,0,0.000142049793515154,0.999999996607618
"slow_forcing","forward_forcing",254,0.0168336673346694,-1.01903541430301,0.00211717091969166,0,0.00014344322171308,0.999999996518744
"slow_forcing","forward_forcing",255,0.0216432865731462,-1.0169071324271,0.00212828187591119,0,0.000144860250073267,0.999999996427056
"slow_forcing","forward_forcing",256,0.0264529058116232,-1.01476759793317,0.00213953449392945,0,0.00014630143849643,0.99999999633245
"slow_forcing","forward_forcing",257,0.0312625250501002,-1.01261666637735,0.00215093155581969,0,0.00014776736382582,0.999999996234816
"slow_forcing","forward_forcing",258,0.0360721442885772,-1.01045419046109,0.00216247591626795,0,0.000149258620467502,0.999999996134044
"slow_forcing","forward_forcing",259,0.0408817635270542,-1.00828001995617,0.00217417050491608,0,0.000150775821037186,0.999999996030016
"slow_forcing","forward_forcing",260,0.045691382765531,-1.00609400162738,0.00218601832879339,0,0.00015231959703492,0.999999995922608
"slow_forcing","forward_forcing",261,0.050501002004008,-1.00389597915254,0.00219802247484147,0,0.000153890599549024,0.999999995811695
"slow_forcing","forward_forcing",262,0.055310621242485,-1.00168579304,0.00221018611253809,0,0.000155489499990688,0.999999995697142
"slow_forcing","forward_forcing",263,0.060120240480962,-0.999463280543376,0.00222251249662153,0,0.000157116990860789,0.999999995578811
"slow_forcing","forward_forcing",264,0.0649298597194388,-0.997228275573454,0.00223500496992168,0,0.000158773786550524,0.999999995456558
"slow_forcing","forward_forcing",265,0.0697394789579158,-0.994980608607152,0.00224766696630219,0,0.000160460624177559,0.999999995330232
"slow_forcing","forward_forcing",266,0.0745490981963928,-0.992720106593432,0.00226050201371952,0,0.000162178264459508,0.999999995199676
"slow_forcing","forward_forcing",267,0.0793587174348698,-0.99044659285603,0.0022735137374027,0,0.000163927492626629,0.999999995064723
"slow_forcing","forward_forcing",268,0.0841683366733468,-0.988159886992869,0.00228670586316038,0,0.000165709119375758,0.999999994925205
"slow_forcing","forward_forcing",269,0.0889779559118236,-0.985859804772048,0.0023000822208209,0,0.000167523981867603,0.99999999478094
"slow_forcing","forward_forcing",270,0.0937875751503006,-0.983546158024237,0.00231364674781109,0,0.000169372944769645,0.999999994631742
"slow_forcing","forward_forcing",271,0.0985971943887776,-0.981218754531356,0.00232740349288107,0,0.000171256901347029,0.999999994477416
"slow_forcing","forward_forcing",272,0.103406813627255,-0.978877397911376,0.00234135661998003,0,0.000173176774603969,0.999999994317758
"slow_forcing","forward_forcing",273,0.108216432865731,-0.976521887499083,0.0023555104122932,0,0.000175133518478326,0.999999994152554
"slow_forcing","forward_forcing",274,0.113026052104208,-0.974152018222639,0.002369869276444,0,0.000177128119092189,0.999999993981582
"slow_forcing","forward_forcing",275,0.117835671342685,-0.971767580475767,0.00238443774687214,0,0.000179161596061455,0.999999993804608
"slow_forcing","forward_forcing",276,0.122645290581162,-0.969368359985372,0.00239922049039454,0,0.000181235003867582,0.999999993621389
"slow_forcing","forward_forcing",277,0.127454909819639,-0.966954137674415,0.00241422231095767,0,0.000183349433294877,0.999999993431671
"slow_forcing","forward_forcing",278,0.132264529058116,-0.964524689519822,0.00242944815459234,0,0.000185506012936889,0.999999993235186
"slow_forcing","forward_forcing",279,0.137074148296593,-0.962079786405244,0.00244490311457812,0,0.000187705910775701,0.999999993031657
"slow_forcing","forward_forcing",280,0.14188376753507,-0.959619193968414,0.00246059243682983,0,0.000189950335838132,0.999999992820791
"slow_forcing","forward_forcing",281,0.146693386773547,-0.957142672442898,0.00247652152551636,0,0.000192240539933125,0.999999992602284
"slow_forcing","forward_forcing",282,0.151503006012024,-0.954649976493976,0.00249269594892243,0,0.000194577819474848,0.999999992375815
"slow_forcing","forward_forcing",283,0.156312625250501,-0.952140855048409,0.00250912144556636,0,0.000196963517396335,0.999999992141051
"slow_forcing","forward_forcing",284,0.161122244488978,-0.949615051117822,0.00252580393058688,0,0.000199399025158781,0.999999991897642
"slow_forcing","forward_forcing",285,0.165931863727455,-0.947072301615411,0.00254274950241107,0,0.000201885784861939,0.99999999164522
"slow_forcing","forward_forcing",286,0.170741482965932,-0.944512337165692,0.00255996444971884,0,0.000204425291461411,0.999999991383401
"slow_forcing","forward_forcing",287,0.175551102204409,-0.941934881906973,0.00257745525871955,0,0.000207019095099002,0.999999991111783
"slow_forcing","forward_forcing",288,0.180360721442886,-0.939339653286219,0.00259522862075434,0,0.00020966880355269,0.999999990829944
"slow_forcing","forward_forcing",289,0.185170340681363,-0.936726361845975,0.00261329144024369,0,0.000212376084813215,0.999999990537441
"slow_forcing","forward_forcing",290,0.18997995991984,-0.934094711002978,0.00263165084299699,0,0.00021514266979472,0.999999990233811
"slow_forcing","forward_forcing",291,0.194789579158317,-0.931444396818076,0.00265031418490147,0,0.000217970355187388,0.999999989918567
"slow_forcing","forward_forcing",292,0.199599198396794,-0.928775107757063,0.00266928906101371,0,0.000220861006460537,0.9999999895912
"slow_forcing","forward_forcing",293,0.204408817635271,-0.926086524441992,0.00268858331507105,0,0.000223816561025192,0.999999989251173
"slow_forcing","forward_forcing",294,0.209218436873748,-0.923378319392543,0.00270820504944869,0,0.000226839031565778,0.999999988897927
"slow_forcing","forward_forcing",295,0.214028056112225,-0.920650156756959,0.00272816263558373,0,0.000229930509551205,0.99999998853087
"slow_forcing","forward_forcing",296,0.218837675350701,-0.917901692032067,0.00274846472489221,0,0.00023309316893634,0.999999988149385
"slow_forcing","forward_forcing",297,0.223647294589178,-0.915132571771861,0.00276912026020593,0,0.000236329270065584,0.999999987752821
"slow_forcing","forward_forcing",298,0.228456913827655,-0.912342433284104,0.002790138487757,0,0.000239641163791113,0.999999987340498
"slow_forcing","forward_forcing",299,0.233266533066132,-0.909530904314364,0.00281152896973969,0,0.000243031295819179,0.999999986911698
"slow_forcing","forward_forcing",300,0.238076152304609,-0.906697602716882,0.00283330159748219,0,0.000246502211298842,0.999999986465668
"slow_forcing","forward_forcing",301,0.242885771543086,-0.903842136111621,0.00285546660526104,0,0.000250056559668464,0.999999986001616
"slow_forcing","forward_forcing",302,0.247695390781563,-0.900964101526826,0.00287803458479474,0,0.000253697099776434,0.999999985518712
"slow_forcing","forward_forcing",303,0.25250501002004,-0.898063085026372,0.00290101650045416,0,0.000257426705293728,0.999999985016082
"slow_forcing","forward_forcing",304,0.257314629258517,-0.895138661321142,0.00292442370523038,0,0.00026124837043719,0.999999984492806
"slow_forcing","forward_forcing",305,0.262124248496994,-0.89219039336364,0.00294826795750247,0,0.000265165216023778,0.999999983947917
"slow_forcing","forward_forcing",306,0.266933867735471,-0.889217831924988,0.00297256143865143,0,0.000269180495877495,0.999999983380399
"slow_forcing","forward_forcing",307,0.271743486973948,-0.88622051515342,0.00299731677156823,0,0.000273297603612313,0.999999982789181
"slow_forcing","forward_forcing",308,0.276553106212425,-0.883197968113312,0.00302254704010829,0,0.000277520079816119,0.999999982173138
"slow_forcing","forward_forcing",309,0.281362725450902,-0.880149702303765,0.00304826580954687,0,0.000281851619662573,0.999999981531084
"slow_forcing","forward_forcing",310,0.286172344689379,-0.877075215155671,0.00307448714809366,0,0.000286296080979771,0.999999980861772
"slow_forcing","forward_forcing",311,0.290981963927856,-0.873973989506141,0.00310122564952953,0,0.000290857492806798,0.999999980163888
"slow_forcing","forward_forcing",312,0.295791583166333,-0.87084549304911,0.00312849645703195,0,0.0002955400644716,0.999999979436048
"slow_forcing","forward_forcing",313,0.30060120240481,-0.867689177760851,0.00315631528825888,0,0.000300348195226162,0.999999978676796
