"scenario","time","backlog","backlog_arrivals","backlog_completions","backlog_net_flow","resource","resource_regeneration","resource_extraction","resource_net_flow","infrastructure_condition","condition_maintenance","condition_wear","condition_net_flow"
"capacity_and_conservation",61,26.4890432929245,13,14.2164385472108,-1.21643854721083,0,0,22,-22,28.5136220264343,2.8,2.26426535146521,0.535734648534794
"capacity_and_conservation",62,25.3699198294906,13,14.119123463434,-1.11912346343396,0,0,22,-22,29.0557854907515,2.8,2.25783653568279,0.542163464317211
"capacity_and_conservation",63,24.3403262431313,13,14.0295935863592,-1.02959358635925,0,0,22,-22,29.6044549166405,2.8,2.25133057411098,0.548669425889018
"capacity_and_conservation",64,23.3931001436808,13,13.9472260994505,-0.947226099450507,0,0,22,-22,30.1597083756402,2.8,2.24474654100031,0.555253458999686
"capacity_and_conservation",65,22.5216521321864,13,13.8714480114945,-0.871448011494465,0,0,22,-22,30.7216248761478,2.8,2.23808349949232,0.561916500507682
"capacity_and_conservation",66,21.7199199616115,13,13.8017321705749,-0.801732170574908,0,0,22,-22,31.2902843746616,2.8,2.23134050148623,0.568659498513774
"capacity_and_conservation",67,20.9823263646825,13,13.7375935969289,-0.737593596928916,0,0,22,-22,31.8657677871576,2.8,2.22451658750406,0.575483412495939
"capacity_and_conservation",68,20.3037402555079,13,13.6785861091746,-0.678586109174603,0,0,22,-22,32.4481570006035,2.8,2.21761078655411,0.582389213445891
"capacity_and_conservation",69,19.6794410350673,13,13.6242992204406,-0.624299220440635,0,0,22,-22,33.0375348846107,2.8,2.21062211599276,0.589377884007241
"capacity_and_conservation",70,19.1050857522619,13,13.5743552828054,-0.574355282805383,0,0,12,-12,33.633985303226,2.8,2.20354958138467,0.596450418615328
"capacity_and_conservation",71,18.576678892081,13,13.528406860181,-0.528406860180953,0,0,12,-12,34.2375931268647,2.8,2.19639217636129,0.603607823638712
"capacity_and_conservation",72,18.0905445807145,13,13.4861343113665,-0.486134311366477,0,0,12,-12,34.8484442443871,2.8,2.18914888247762,0.610851117522377
"capacity_and_conservation",73,17.6433010142573,13,13.4472435664572,-0.447243566457159,0,0,12,-12,35.4666255753197,2.8,2.18181866906735,0.618181330932645
"capacity_and_conservation",74,17.2318369331167,13,13.4114640811406,-0.411464081140586,0,0,12,-12,36.0922250822236,2.8,2.17440049309616,0.625599506903837
"capacity_and_conservation",75,16.8532899784674,13,13.3785469546493,-0.378546954649339,0,0,12,-12,36.7253317832103,2.8,2.16689329901332,0.633106700986683
"capacity_and_conservation",76,16.50502678019,13,13.3482631982774,-0.348263198277392,0,0,12,-12,37.3660357646088,2.8,2.15929601860148,0.640703981398523
"capacity_and_conservation",77,16.1846246377748,13,13.3204021424152,-0.320402142415201,0,0,12,-12,38.0144281937841,2.8,2.15160757082469,0.648392429175305
"capacity_and_conservation",78,15.8898546667528,13,13.294769971022,-0.294769971021985,0,0,12,-12,38.6706013321095,2.8,2.14382686167459,0.656173138325409
"capacity_and_conservation",79,15.6186662934126,13,13.2711883733402,-0.271188373340227,0,0,12,-12,39.3346485480948,2.8,2.13595278401469,0.664047215985314
"capacity_and_conservation",80,15.3691729899396,13,13.249493303473,-0.249493303473008,0,0,12,-12,40.0066643306719,2.8,2.12798421742286,0.672015782577137
"capacity_and_conservation",81,15.1396391507444,13,13.2295338391952,-0.229533839195167,0,0,12,-12,40.68674430264,2.8,2.11992002803194,0.680079971968063
"capacity_and_conservation",82,14.9284680186849,13,13.2111711320596,-0.211171132059553,0,0,12,-12,41.3749852342717,2.8,2.11175906836832,0.68824093163168
"capacity_and_conservation",83,14.7341905771901,13,13.1942774414948,-0.194277441494789,0,0,12,-12,42.0714850570829,2.8,2.10350017718874,0.69649982281126
"capacity_and_conservation",84,14.5554553310149,13,13.1787352461752,-0.178735246175206,0,0,12,-12,42.7763428777679,2.8,2.095142179315,0.704857820684995
"capacity_and_conservation",85,14.3910189045337,13,13.1644364264812,-0.16443642648119,0,0,12,-12,43.4896589923011,2.8,2.08668388546679,0.713316114533215
"capacity_and_conservation",86,14.239737392171,13,13.1512815123627,-0.151281512362694,0,0,12,-12,44.2115349002087,2.8,2.07812409209239,0.721875907907614
"capacity_and_conservation",87,14.1005584007973,13,13.1391789913737,-0.139178991373679,0,0,12,-12,44.9420733190113,2.8,2.0694615811975,0.730538418802505
"capacity_and_conservation",88,13.9725137287335,13,13.1280446720638,-0.128044672063785,0,0,12,-12,45.6813781988394,2.8,2.06069512017186,0.739304879828135
"capacity_and_conservation",89,13.8547126304348,13,13.1178010982987,-0.117801098298681,0,0,12,-12,46.4295547372255,2.8,2.05182346161393,0.748176538386073
"capacity_and_conservation",90,13.7463356200001,13,13.1083770104348,-0.108377010434788,0,0,12,-12,47.1867093940722,2.8,2.04284534315329,0.757154656846705
"capacity_and_conservation",91,13.6466287704,13,13.0997068496,-0.099706849600004,0,0,12,-12,47.952949906801,2.8,2.03375948727113,0.766240512728866
"capacity_and_conservation",92,13.554898468768,13,13.091730301632,-0.0917303016320048,0,0,12,-12,48.7283853056826,2.8,2.02456460111839,0.775435398881612
"capacity_and_conservation",93,13.4705065912666,13,13.0843918775014,-0.0843918775014441,0,0,12,-12,49.5131259293508,2.8,2.01525937633181,0.784740623668192
"capacity_and_conservation",94,13.3928660639653,13,13.0776405273013,-0.0776405273013285,0,0,12,-12,50.307283440503,2.8,2.00584248884779,0.79415751115221
"capacity_and_conservation",95,13.321436778848,13,13.0714292851172,-0.0714292851172225,0,0,12,-12,51.1109708417891,2.8,1.99631259871396,0.803687401286036
"capacity_and_conservation",96,13.2557218365402,13,13.0657149423078,-0.065714942307844,0,0,12,-12,51.9243024918905,2.8,1.98666834989853,0.813331650101469
"capacity_and_conservation",97,13.195264089617,13,13.0604577469232,-0.0604577469232161,0,0,12,-12,52.7473941217932,2.8,1.97690837009731,0.823091629902686
"capacity_and_conservation",98,13.1396429624476,13,13.0556211271694,-0.0556211271693599,0,0,12,-12,53.5803628512547,2.8,1.96703127053848,0.832968729461518
"capacity_and_conservation",99,13.0884715254518,13,13.0511714369958,-0.0511714369958103,0,0,12,-12,54.4233272054698,2.8,1.95703564578494,0.842964354215057
"capacity_and_conservation",100,13.0413938034157,13,13.0470777220361,-0.0470777220361462,0,0,12,-12,55.2764071319354,2.8,1.94692007353436,0.853079926465637
"capacity_and_conservation",101,12.9980822991424,13,13.0433115042733,-0.0433115042732535,0,0,12,-12,56.1397240175186,2.8,1.93668311441678,0.863316885583225
"capacity_and_conservation",102,12.958235715211,13,13.0398465839314,-0.0398465839313928,0,0,12,-12,57.0134007057289,2.8,1.92632331178978,0.873676688210224
"capacity_and_conservation",103,12.9215768579941,13,13.0366588572169,-0.0366588572168816,0,0,12,-12,57.8975615141976,2.8,1.91583919153125,0.884160808468746
"capacity_and_conservation",104,12.8878507093546,13,13.0337261486395,-0.0337261486395306,0,0,12,-12,58.792332252368,2.8,1.90522926182963,0.894770738170371
"capacity_and_conservation",105,12.8568226526062,13,13.0310280567484,-0.0310280567483687,0,0,12,-12,59.6978402393964,2.8,1.89449201297158,0.905507987028416
"capacity_and_conservation",106,12.8282768403977,13,13.0285458122085,-0.0285458122084989,0,0,12,-12,60.6142143222691,2.8,1.88362591712724,0.916374082872756
"capacity_and_conservation",107,12.8020146931659,13,13.0262621472318,-0.0262621472318187,0,0,12,-12,61.5415848941364,2.8,1.87262942813277,0.92737057186723
"capacity_and_conservation",108,12.7778535177127,13,13.0241611754533,-0.0241611754532745,0,0,12,-12,62.480083912866,2.8,1.86150098127036,0.938499018729636
"capacity_and_conservation",109,12.7556252362956,13,13.022228281417,-0.0222282814170125,0,0,12,-12,63.4298449198204,2.8,1.85023899304561,0.949761006954392
"capacity_and_conservation",110,12.735175217392,13,13.0204500189037,-0.0204500189036505,0,0,12,-12,64.3910030588582,2.8,1.83884186096216,0.961158139037845
"capacity_and_conservation",111,12.7163612000006,13,13.0188140173914,-0.0188140173913585,0,0,12,-12,65.3636950955645,2.8,1.8273079632937,0.972692036706299
"capacity_and_conservation",112,12.6990523040006,13,13.017308896,-0.0173088960000491,0,0,12,-12,66.3480594367113,2.8,1.81563565885323,0.984364341146774
"capacity_and_conservation",113,12.6831281196805,13,13.01592418432,-0.0159241843200455,0,0,12,-12,67.3442361499518,2.8,1.80382328675946,0.996176713240536
"capacity_and_conservation",114,12.6684778701061,13,13.0146502495744,-0.0146502495744425,0,0,12,-12,68.3523669837513,2.8,1.79186916620058,1.00813083379942
"capacity_and_conservation",115,12.6549996404976,13,13.0134782296085,-0.0134782296084879,0,0,12,-12,69.3725953875563,2.8,1.77977159619498,1.02022840380501
"capacity_and_conservation",116,12.6425996692578,13,13.0123999712398,-0.0123999712398088,0,0,12,-12,70.4050665322069,2.8,1.76752885534932,1.03247114465068
"capacity_and_conservation",117,12.6311916957172,13,13.0114079735406,-0.0114079735406243,0,0,12,-12,71.4499273305934,2.8,1.75513920161352,1.04486079838648
"capacity_and_conservation",118,12.6206963600598,13,13.0104953356574,-0.0104953356573727,0,0,12,-12,72.5073264585605,2.8,1.74260087203288,1.05739912796712
"capacity_and_conservation",119,12.611040651255,13,13.0096557088048,-0.00965570880478417,0,0,12,-12,73.5774143760632,2.8,1.72991208249727,1.07008791750273
"capacity_and_conservation",120,12.6021573991546,13,13.0088832521004,-0.00888325210040009,0,0,12,-12,74.660343348576,2.8,1.71707102748724,1.08292897251276
"delayed_response",1,80,0,0,0,600,0,0,0,72,0,0,0
"delayed_response",2,79.6,18,18.4,-0.399999999999999,586.8,10.8,24,-13.2,71.164,0.9,1.736,-0.836
"delayed_response",3,79.232,18,18.368,-0.367999999999999,573.7109592,10.9109592,24,-13.0890408,70.317968,0.9,1.746032,-0.846032
"delayed_response",4,78.89344,18,18.33856,-0.338560000000001,560.716460452222,11.0055012522217,24,-12.9944987477783,69.461783616,0.9,1.756184384,-0.856184384
"delayed_response",5,78.5819648,18,18.3114752,-0.3114752,547.800568466579,11.0841080143569,24,-12.9158919856431,68.595325019392,0.9,1.766458596608,-0.866458596608
"delayed_response",6,78.295407616,18,18.286557184,-0.286557183999999,534.947748221021,11.1471797544422,24,-12.8528202455578,67.7184689196247,0.9,1.7768560997673,-0.876856099767296
"delayed_response",7,78.03177500672,18,18.26363260928,-0.263632609279998,522.142787691263,11.1950394702426,24,-12.8049605297574,66.8310905466602,0.9,1.7873783729645,-0.887378372964503
"delayed_response",8,77.7892330061824,18,18.2425420005376,-0.2425420005376,509.37072405416,11.2279363628967,24,-12.7720636371033,65.9330636332202,0.9,1.79802691344008,-0.898026913440077
"delayed_response",9,77.5660943656878,18,18.2231386404946,-0.223138640494593,496.616772583042,11.2460485288815,24,-12.7539514711185,65.0242603968188,0.9,1.80880323640136,-0.908803236401358
"delayed_response",10,77.3608068164328,18,18.205287549255,-0.205287549255026,483.866257502793,11.249484919751,24,-12.750515080249,64.1045515215806,0.9,1.81970887523817,-0.919708875238174
"delayed_response",11,77.1719422711182,18,18.1888645453146,-0.188864545314622,471.104544108679,11.2382866058865,24,-12.7617133941135,63.1738061398396,0.9,1.83074538174103,-0.930745381741032
"delayed_response",12,76.9981868894287,18,18.1737553816895,-0.173755381689453,458.316971476977,11.2124273682975,24,-12.7875726317025,62.2318918135177,0.9,1.84191432632192,-0.941914326321925
"delayed_response",13,76.8383319382744,18,18.1598549511543,-0.159854951154294,445.488785107968,11.1718136309917,24,-12.8281863690083,61.2786745152799,0.9,1.85321729823779,-0.953217298237788
"delayed_response",14,76.6912653832124,18,18.147066555062,-0.147066555061951,432.605068843263,11.1162837352948,24,-12.8837162647052,60.3140186094632,0.9,1.86465590581664,-0.964655905816641
"delayed_response",15,76.5559641525554,18,18.135301230657,-0.135301230656996,419.65067538971,11.045606546447,24,-12.954393453553,59.3377868327768,0.9,1.87623177668644,-0.976231776686441
"delayed_response",16,76.431487020351,18,18.1244771322044,-0.124477132204436,406.61015476127,10.9594793715602,24,-13.0405206284398,58.3498402747701,0.9,1.88794655800668,-0.987946558006678
"delayed_response",17,76.3169680587229,18,18.1145189616281,-0.114518961628082,393.467679917553,10.8575251562829,24,-13.1424748437171,57.3500383580674,0.9,1.89980191670276,-0.999801916702758
"delayed_response",18,76.2116106140251,18,18.1053574446978,-0.105357444697834,380.206968832557,10.7392889150033,24,-13.2607110849967,56.3382388183642,0.9,1.91179953970319,-1.01179953970319
"delayed_response",19,76.1146817649031,18,18.096928849122,-0.0969288491220084,366.811202168324,10.6042333357672,24,-13.3957666642328,55.3142976841846,0.9,1.92394113417963,-1.02394113417963
"delayed_response",20,76.0255072237108,18,18.0891745411922,-0.08917454119225,353.262935654271,10.4517334859469,24,-13.5482665140531,54.2780692563948,0.9,1.93622842778979,-1.03622842778979
"delayed_response",21,75.943466645814,18,18.0820405778969,-0.0820405778968691,339.544006181894,10.2810705276239,24,-13.7189294723761,53.2294060874715,0.9,1.94866316892326,-1.04866316892326
"delayed_response",22,75.8679893141488,18,18.0754773316651,-0.0754773316651196,325.635430514047,10.091424332153,24,-13.908575667847,52.1681589605212,0.9,1.96124712695034,-1.06124712695034
"delayed_response",23,75.7985501690169,18,18.0694391451319,-0.0694391451319092,311.517295374906,9.88186486085903,24,-14.118135139141,51.0941768680474,0.9,1.97398209247375,-1.07398209247375
"delayed_response",24,75.7346661554956,18,18.0638840135214,-0.0638840135213528,297.168637527481,9.65134215257444,24,-14.3486578474256,50.007306990464,0.9,1.98686987758343,-1.08686987758343
"delayed_response",25,75.6758928630559,18,18.0587732924396,-0.0587732924396462,282.56731225537,9.39867472788937,24,-14.6013252721106,48.9073946743495,0.9,1.99991231611443,-1.09991231611443
"delayed_response",26,75.6218214340115,18,18.0540714290445,-0.0540714290444768,267.689848438877,9.12253618350659,24,-14.8774638164934,47.7942834104417,0.9,2.01311126390781,-1.11311126390781
"delayed_response",27,75.5720757192905,18,18.0497457147209,-0.0497457147209168,252.511288145551,8.82143970667416,24,-15.1785602933258,46.667814811367,0.9,2.0264685990747,-1.1264685990747
"delayed_response",28,75.5263096617473,18,18.0457660575432,-0.0457660575432435,237.005008333259,8.49372018770815,24,-15.5062798122919,45.5278285891034,0.9,2.0399862222636,-1.1399862222636
"delayed_response",29,75.4842048888075,18,18.0421047729398,-0.0421047729397834,221.142521879379,8.13751354611949,24,-15.8624864538805,44.3741625321727,0.9,2.05366605693076,-1.15366605693076
"delayed_response",30,75.4454684977029,18,18.0387363911046,-0.0387363911045995,204.893254689708,7.75073281032933,24,-16.2492671896707,43.2066524825588,0.9,2.06751004961393,-1.16751004961393
"delayed_response",31,75.4098310178867,18,18.0356374798162,-0.0356374798162307,188.224295088965,7.33104039925649,24,-16.6689596007435,42.0251323123495,0.9,2.0815201702093,-1.1815201702093
"delayed_response",32,75.3770445364557,18,18.0327864814309,-0.0327864814309322,171.10011103119,6.87581594222521,24,-17.1241840577748,40.8294339000977,0.9,2.09569841225181,-1.19569841225181
"delayed_response",33,75.3468809735393,18,18.0301635629165,-0.03016356291646,153.482229867823,6.38211883663369,24,-17.6178811633663,39.6193871068988,0.9,2.11004679319883,-1.21004679319883
"delayed_response",34,75.3191304956561,18,18.0277504778831,-0.0277504778831421,135.328874442042,5.84664457421808,24,-18.1533554257819,38.3948197521816,0.9,2.12456735471721,-1.22456735471721
"delayed_response",35,75.2936000560036,18,18.0255304396525,-0.025530439652492,116.594548100335,5.26567365829313,24,-18.7343263417069,37.1555575892078,0.9,2.13926216297382,-1.23926216297382
"delayed_response",36,75.2701120515233,18,18.0234880044803,-0.0234880044802921,97.2295597757473,4.6350116754126,24,-19.3649883245874,35.9014242802783,0.9,2.15413330892951,-1.25413330892951
"delayed_response",37,75.2485030874015,18,18.0216089641219,-0.0216089641218673,77.1794785374176,3.94991876167028,24,-20.0500812383297,34.6322413716416,0.9,2.16918290863666,-1.26918290863666
"delayed_response",38,75.2286228404094,18,18.0198802469921,-0.0198802469921162,56.3845048357725,3.20502629835494,24,-20.7949737016451,33.3478282681013,0.9,2.1844131035403,-1.2844131035403
"delayed_response",39,75.2103330131766,18,18.0182898272327,-0.0182898272327492,34.7787429960314,2.39423816025888,24,-21.6057618397411,32.0480022073185,0.9,2.19982606078278,-1.29982606078278
"delayed_response",40,75.1935063721225,18,18.0168266410541,-0.0168266410541307,12.2893561874556,1.51061319142413,24,-22.4893868085759,30.7325782338063,0.9,2.21542397351218,-1.31542397351218
"delayed_response",41,75.1780258623527,18,18.0154805097698,-0.0154805097697981,0,0.546224756037903,24,-23.4537752439621,29.401369172612,0.9,2.23120906119432,-1.33120906119432
"delayed_response",42,75.1637837933645,18,18.0142420689882,-0.0142420689882137,0,0,24,-24,28.0541856026834,0.9,2.24718356992866,-1.34718356992866
"delayed_response",43,75.1506810898953,18,18.0131027034692,-0.0131027034691584,0,0,24,-24,26.6908358299156,0.9,2.2633497727678,-1.3633497727678
"delayed_response",44,75.1386266027037,18,18.0120544871916,-0.0120544871916231,0,0,24,-24,25.3111258598746,0.9,2.27970997004101,-1.37970997004101
"delayed_response",45,75.1275364744874,18,18.0110901282163,-0.0110901282162956,0,0,24,-24,23.914859370193,0.9,2.29626648968151,-1.39626648968151
"delayed_response",46,75.1173335565284,18,18.010202917959,-0.010202917958992,0,0,24,-24,22.5018376826354,0.9,2.31302168755768,-1.41302168755768
"delayed_response",47,75.1079468720061,18,18.0093866845223,-0.00938668452227276,0,0,24,-24,21.071859734827,0.9,2.32997794780838,-1.42997794780838
"delayed_response",48,75.0993111222456,18,18.0086357497605,-0.00863574976049009,0,0,24,-24,19.6247220516449,0.9,2.34713768318208,-1.44713768318208
"delayed_response",49,75.091366232466,18,18.0079448897797,-0.00794488977965102,0,0,24,-24,18.1602187162646,0.9,2.36450333538026,-1.46450333538026
"delayed_response",50,75.0840569338687,18,18.0073092985973,-0.0073092985972778,0,0,24,-24,16.6781413408598,0.9,2.38207737540482,-1.48207737540482
"delayed_response",51,75.0773323791592,18,18.0067245547095,-0.00672455470949629,0,0,24,-24,15.1782790369501,0.9,2.39986230390968,-1.49986230390968
"delayed_response",52,75.0711457888265,18,18.0061865903327,-0.00618659033273872,0,0,24,-24,13.6604183853935,0.9,2.4178606515566,-1.5178606515566
"delayed_response",53,75.0654541257204,18,18.0056916631061,-0.0056916631061199,0,0,24,-24,12.1243434060183,0.9,2.43607497937528,-1.53607497937528
"delayed_response",54,75.0602177956627,18,18.0052363300576,-0.00523633005762747,0,0,24,-24,10.5698355268905,0.9,2.45450787912778,-1.55450787912778
"delayed_response",55,75.0554003720097,18,18.004817423653,-0.00481742365301585,0,0,24,-24,8.99667355321316,0.9,2.47316197367731,-1.57316197367731
"delayed_response",56,75.0509683422489,18,18.0044320297608,-0.00443202976077828,0,0,24,-24,7.40463363585172,0.9,2.49203991736144,-1.59203991736144
"delayed_response",57,75.046890874869,18,18.0040774673799,-0.00407746737991488,0,0,24,-24,5.79348923948194,0.9,2.51114439636978,-1.61114439636978
"delayed_response",58,75.0431396048795,18,18.0037512699895,-0.00375126998952169,0,0,24,-24,4.16301111035572,0.9,2.53047812912622,-1.63047812912622
"delayed_response",59,75.0396884364891,18,18.0034511683904,-0.00345116839035953,0,0,24,-24,2.51296724367999,0.9,2.55004386667573,-1.65004386667573
"delayed_response",60,75.03651336157,18,18.0031750749191,-0.00317507491913105,0,0,24,-24,0.843122850604153,0.9,2.56984439307584,-1.66984439307584
"delayed_response",61,75.0335922926444,18,18.0029210689256,-0.00292106892560184,0,0,24,-24,0,0.9,2.58988252579275,-1.68988252579275
"delayed_response",62,75.0309049092328,18,18.0026873834116,-0.00268738341155128,0,0,24,-24,0,0.9,2.6,-1.7
"delayed_response",63,75.0284325164942,18,18.0024723927386,-0.00247239273862832,0,0,24,-24,0,0.9,2.6,-1.7
"delayed_response",64,75.0261579151747,18,18.0022746013195,-0.00227460131953805,0,0,24,-24,0,0.9,2.6,-1.7
"delayed_response",65,75.0240652819607,18,18.002092633214,-0.00209263321397657,0,0,24,-24,0,0.9,2.6,-1.7
"delayed_response",66,75.0221400594039,18,18.0019252225569,-0.00192522255685645,0,0,24,-24,0,0.9,2.6,-1.7
"delayed_response",67,75.0203688546515,18,18.0017712047523,-0.00177120475230907,0,0,24,-24,0,0.9,2.6,-1.7
"delayed_response",68,75.0187393462794,18,18.0016295083721,-0.0016295083721225,0,0,24,-24,0,0.9,2.6,-1.7
"delayed_response",69,75.0172401985771,18,18.0014991477024,-0.00149914770235426,0,0,24,-24,0,0.9,2.6,-1.7
"delayed_response",70,75.0158609826909,18,18.0013792158862,-0.00137921588616763,0,0,24,-24,0,0.9,2.6,-1.7
"delayed_response",71,75.0145921040756,18,18.0012688786153,-0.00126887861527081,0,0,24,-24,0,0.9,2.6,-1.7
"delayed_response",72,75.0134247357496,18,18.001167368326,-0.00116736832605113,0,0,24,-24,0,0.9,2.6,-1.7
"delayed_response",73,75.0123507568896,18,18.00107397886,-0.00107397885996718,0,0,24,-24,0,0.9,2.6,-1.7
"delayed_response",74,75.0113626963385,18,18.0009880605512,-0.000988060551168957,0,0,24,-24,0,0.9,2.6,-1.7
"delayed_response",75,70.0104536806314,13,18.0009090157071,-5.00090901570708,0,0,24,-24,0,0.9,2.6,-1.7
"delayed_response",76,65.4096173861809,13,17.6008362944505,-4.60083629445051,0,0,24,-24,0,0.9,2.6,-1.7
"delayed_response",77,61.1768479952864,13,17.2327693908945,-4.23276939089447,0,0,24,-24,0,0.9,2.6,-1.7
"delayed_response",78,57.2827001556635,13,16.8941478396229,-3.89414783962291,0,0,24,-24,0,0.9,2.6,-1.7
"delayed_response",79,53.7000841432104,13,16.5826160124531,-3.58261601245308,0,0,24,-24,0,0.9,2.6,-1.7
"delayed_response",80,50.4040774117536,13,16.2960067314568,-3.29600673145683,0,0,24,-24,0,0.9,2.6,-1.7
"delayed_response",81,47.3717512188133,13,16.0323261929403,-3.03232619294029,0,0,24,-24,0,0.9,2.6,-1.7
"delayed_response",82,44.5820111213082,13,15.7897400975051,-2.78974009750506,0,0,24,-24,0,0.9,2.6,-1.7
"delayed_response",83,42.0154502316036,13,15.5665608897047,-2.56656088970466,0,0,24,-24,0,0.9,2.6,-1.7
"delayed_response",84,39.6542142130753,13,15.3612360185283,-2.36123601852828,0,0,24,-24,0,0.9,2.6,-1.7
"delayed_response",85,37.4818770760292,13,15.172337137046,-2.17233713704602,0,0,12,-12,0.2,2.8,2.6,0.2
"delayed_response",86,35.4833269099469,13,14.9985501660823,-1.99855016608234,0,0,12,-12,0.4024,2.8,2.5976,0.2024
"delayed_response",87,33.6446607571512,13,14.8386661527958,-1.83866615279575,0,0,12,-12,0.6072288,2.8,2.5951712,0.2048288
"delayed_response",88,31.9530878965791,13,14.6915728605721,-1.69157286057209,0,0,12,-12,0.8145155456,2.8,2.5927132544,0.2072867456
"delayed_response",89,30.3968408648527,13,14.5562470317263,-1.55624703172633,0,0,12,-12,1.0242897321472,2.8,2.5902258134528,0.2097741865472
"delayed_response",90,28.9650935956645,13,14.4317472691882,-1.43174726918822,0,0,12,-12,1.23658120893297,2.8,2.58770852321423,0.212291476785766
"delayed_response",91,27.6478861080114,13,14.3172074876532,-1.31720748765316,0,0,12,-12,1.45142018344016,2.8,2.5851610254928,0.214838974507195
"delayed_response",92,26.4360552193704,13,14.2118308886409,-1.21183088864091,0,0,12,-12,1.66883722564144,2.8,2.58258295779872,0.217417042201282
"delayed_response",93,25.3211708018208,13,14.1148844175496,-1.11488441754964,0,0,12,-12,1.88886327234914,2.8,2.5799739532923,0.220026046707697
"delayed_response",94,24.2954771376751,13,14.0256936641457,-1.02569366414567,0,0,12,-12,2.11152963161733,2.8,2.57733364073181,0.22266635926819
"delayed_response",95,23.3518389666611,13,13.943638171014,-0.943638171014012,0,0,12,-12,2.33686798719674,2.8,2.57466164442059,0.225338355579408
"delayed_response",96,22.4836918493282,13,13.8681471173329,-0.86814711733289,0,0,12,-12,2.5649104030431,2.8,2.57195758415364,0.228042415846361
"delayed_response",97,21.684996501382,13,13.7986953479463,-0.798695347946261,0,0,12,-12,2.79568932787961,2.8,2.56922107516348,0.230778924836517
"delayed_response",98,20.9501967812714,13,13.7347997201106,-0.734799720110558,0,0,12,-12,3.02923759981417,2.8,2.56645172806544,0.233548271934555
"delayed_response",99,20.2741810387697,13,13.6760157425017,-0.676015742501715,0,0,12,-12,3.26558845101194,2.8,2.56364914880223,0.23635085119777
"delayed_response",100,19.6522465556681,13,13.6219344831016,-0.621934483101578,0,0,12,-12,3.50477551242408,2.8,2.56081293858786,0.239187061412143
"delayed_response",101,19.0800668312147,13,13.5721797244535,-0.57217972445345,0,0,12,-12,3.74683281857317,2.8,2.55794269385091,0.242057306149089
"delayed_response",102,18.5536614847175,13,13.5264053464972,-0.526405346497175,0,0,12,-12,3.99179481239605,2.8,2.55503800617712,0.244961993822878
"delayed_response",103,18.0693685659401,13,13.4842929187774,-0.484292918777401,0,0,12,-12,4.2396963501448,2.8,2.55209846225125,0.247901537748753
"delayed_response",104,17.6238190806649,13,13.4455494852752,-0.445549485275208,0,0,12,-12,4.49057270634654,2.8,2.54912364379826,0.250876356201737
"delayed_response",105,17.2139135542117,13,13.4099055264532,-0.409905526453192,0,0,12,-12,4.7444595788227,2.8,2.54611312752384,0.253886872476158
"delayed_response",106,16.8368004698748,13,13.3771130843369,-0.377113084336937,0,0,12,-12,5.00139309376857,2.8,2.54306648505413,0.256933514945872
"delayed_response",107,16.4898564322848,13,13.34694403759,-0.346944037589981,0,0,12,-12,5.26140981089379,2.8,2.53998328287478,0.260016717125223
"delayed_response",108,16.170667917702,13,13.3191885145828,-0.319188514582784,0,0,12,-12,5.52454672862452,2.8,2.53686308226927,0.263136917730725
"delayed_response",109,15.8770144842858,13,13.2936534334162,-0.293653433416161,0,0,12,-12,5.79084128936801,2.8,2.53370543925651,0.266294560743494
"delayed_response",110,15.606853325543,13,13.2701611587429,-0.270161158742868,0,0,12,-12,6.06033138484043,2.8,2.53050990452758,0.269490095472416
"delayed_response",111,15.3583050594995,13,13.2485482660434,-0.248548266043437,0,0,12,-12,6.33305536145851,2.8,2.52727602338191,0.272723976618085
"delayed_response",112,15.1296406547396,13,13.22866440476,-0.228664404759963,0,0,12,-12,6.60905202579602,2.8,2.5240033356625,0.275996664337502
"delayed_response",113,14.9192694023604,13,13.2103712523792,-0.210371252379167,0,0,12,-12,6.88836065010557,2.8,2.52069137569045,0.279308624309552
"delayed_response",114,14.7257278501716,13,13.1935415521888,-0.193541552188833,0,0,12,-12,7.17102097790683,2.8,2.51733967219873,0.282660327801267
"delayed_response",115,14.5476696221579,13,13.1780582280137,-0.178058228013727,0,0,12,-12,7.45707322964172,2.8,2.51394774826512,0.286052251734882
"delayed_response",116,14.3838560523852,13,13.1638135697726,-0.163813569772628,0,0,12,-12,7.74655810839742,2.8,2.5105151212443,0.2894848787557
"delayed_response",117,14.2331475681944,13,13.1507084841908,-0.150708484190819,0,0,12,-12,8.03951680569818,2.8,2.50704130269923,0.292958697300769
"delayed_response",118,14.0944957627389,13,13.1386518054556,-0.138651805455552,0,0,12,-12,8.33599100736656,2.8,2.50352579833162,0.296474201668378
"delayed_response",119,13.9669361017197,13,13.1275596610191,-0.127559661019109,0,0,12,-12,8.63602289945496,2.8,2.4999681079116,0.300031892088398
"delayed_response",120,13.8495812135822,13,13.1173548881376,-0.11735488813758,0,0,12,-12,8.93965517424842,2.8,2.49636772520654,0.303632274793459
"adaptive_recovery",1,80,0,0,0,600,0,0,0,72,0,0,0
"adaptive_recovery",2,77.6,16,18.4,-2.4,588.8,10.8,22,-11.2,71.664,1.4,1.736,-0.336
"adaptive_recovery",3,75.392,16,18.208,-2.208,577.6951552,10.8951552,22,-11.1048448,71.323968,1.4,1.740032,-0.340032
