candidate_id,growth,capacity,extraction,calibration_rmse,validation_rmse,generalization_gap
4652,0.063529,168.235294,0.002500,7.173827,35.010048,27.836221
4653,0.063529,168.235294,0.005000,4.893851,27.140841,22.246990
4654,0.063529,168.235294,0.007500,5.823489,19.442218,13.618729
4655,0.063529,168.235294,0.010000,8.773356,12.227979,3.454623
4656,0.063529,168.235294,0.012500,12.197014,7.019117,-5.177897
4657,0.063529,168.235294,0.015000,15.653237,8.570022,-7.083215
4658,0.063529,168.235294,0.017500,19.016015,14.704768,-4.311247
4659,0.063529,168.235294,0.020000,22.239285,21.671855,-0.567430
4660,0.063529,168.235294,0.022500,25.303407,28.700172,3.396765
4661,0.063529,168.235294,0.025000,28.199816,35.585101,7.385285
4662,0.063529,168.235294,0.027500,30.925576,42.234742,11.309166
4663,0.063529,168.235294,0.030000,33.481088,48.591942,15.110854
4664,0.063529,168.235294,0.032500,35.868972,54.615429,18.746457
4665,0.063529,168.235294,0.035000,38.093433,60.274357,22.180923
4666,0.063529,171.176471,0.000000,11.681953,45.254807,33.572854
4667,0.063529,171.176471,0.002500,7.740045,37.158531,29.418485
4668,0.063529,171.176471,0.005000,5.154475,29.122498,23.968023
4669,0.063529,171.176471,0.007500,5.651859,21.241821,15.589962
4670,0.063529,171.176471,0.010000,8.455391,13.774902,5.319512
4671,0.063529,171.176471,0.012500,11.862061,7.856548,-4.005512
4672,0.063529,171.176471,0.015000,15.335236,7.950472,-7.384764
4673,0.063529,171.176471,0.017500,18.724594,13.716395,-5.008199
4674,0.063529,171.176471,0.020000,21.976657,20.693847,-1.282810
4675,0.063529,171.176471,0.022500,25.069051,27.803386,2.734335
4676,0.063529,171.176471,0.025000,27.992090,34.785348,6.793258
4677,0.063529,171.176471,0.027500,30.742380,41.533014,10.790633
4678,0.063529,171.176471,0.030000,33.320173,47.983762,14.663589
4679,0.063529,171.176471,0.032500,35.728092,54.093899,18.365807
4680,0.063529,171.176471,0.035000,37.970431,59.831450,21.861019
4681,0.063529,174.117647,0.000000,12.366117,47.556713,35.190596
4682,0.063529,174.117647,0.002500,8.309759,39.298102,30.988343
4683,0.063529,174.117647,0.005000,5.460517,31.096188,25.635671
4684,0.063529,174.117647,0.007500,5.526909,23.037796,17.510887
4685,0.063529,174.117647,0.010000,8.157259,15.341376,7.184117
4686,0.063529,174.117647,0.012500,11.538427,8.874903,-2.663524
4687,0.063529,174.117647,0.015000,15.025516,7.540967,-7.484549
4688,0.063529,174.117647,0.017500,18.439971,12.781109,-5.658862
4689,0.063529,174.117647,0.020000,21.719894,19.738839,-1.981055
4690,0.063529,174.117647,0.022500,24.839865,26.921626,2.081760
4691,0.063529,174.117647,0.025000,27.788965,33.997459,6.208494
4692,0.063529,174.117647,0.027500,30.563292,40.841426,10.278134
4693,0.063529,174.117647,0.030000,33.162924,47.384524,14.221600
4694,0.063529,174.117647,0.032500,35.590481,53.580331,17.989850
4695,0.063529,174.117647,0.035000,37.850339,59.395630,21.545291
4696,0.063529,177.058824,0.000000,13.043118,49.849688,36.806570
4697,0.063529,177.058824,0.002500,8.880524,41.428726,32.548202
4698,0.063529,177.058824,0.005000,5.802356,33.061633,27.259277
4699,0.063529,177.058824,0.007500,5.449504,24.828777,19.379273
4700,0.063529,177.058824,0.010000,7.879745,16.918996,9.039251
4701,0.063529,177.058824,0.012500,11.226157,10.014483,-1.211674
4702,0.063529,177.058824,0.015000,14.723950,7.370703,-7.353248
4703,0.063529,177.058824,0.017500,18.161984,11.908097,-6.253887
4704,0.063529,177.058824,0.020000,21.468833,18.808425,-2.660408
4705,0.063529,177.058824,0.022500,24.615696,26.055172,1.439476
4706,0.063529,177.058824,0.025000,27.590296,33.221399,5.631103
4707,0.063529,177.058824,0.027500,30.388176,40.159852,9.771676
4708,0.063529,177.058824,0.030000,33.009219,46.794073,13.784854
4709,0.063529,177.058824,0.032500,35.456027,53.074561,17.618534
4710,0.063529,177.058824,0.035000,37.733054,58.966735,21.233680
4711,0.063529,180.000000,0.000000,13.712800,52.133769,38.420969
4712,0.063529,180.000000,0.002500,9.450562,43.550391,34.099829
4713,0.063529,180.000000,0.005000,6.171859,35.018642,28.846783
4714,0.063529,180.000000,0.007500,5.419431,26.613795,21.194365
4715,0.063529,180.000000,0.010000,7.623653,18.502245,10.878592
4716,0.063529,180.000000,0.012500,10.925308,11.234388,0.309080
4717,0.063529,180.000000,0.015000,14.430418,7.450419,-6.979999
4718,0.063529,180.000000,0.017500,17.890476,11.108576,-6.781900
4719,0.063529,180.000000,0.020000,21.223317,17.904487,-3.318830
4720,0.063529,180.000000,0.022500,24.396393,25.204356,0.807963
4721,0.063529,180.000000,0.025000,27.395944,32.457149,5.061205
4722,0.063529,180.000000,0.027500,30.216905,39.488171,9.271267
4723,0.063529,180.000000,0.030000,32.858939,46.212256,13.353317
4724,0.063529,180.000000,0.032500,35.324623,52.576433,17.251809
4725,0.063529,180.000000,0.035000,37.618481,58.544609,20.926128
4726,0.066471,80.000000,0.000000,15.555376,30.519200,14.963824
4727,0.066471,80.000000,0.002500,17.850592,33.823793,15.973201
4728,0.066471,80.000000,0.005000,20.110677,37.140649,17.029973
4729,0.066471,80.000000,0.007500,22.327975,40.466207,18.138232
4730,0.066471,80.000000,0.010000,24.496560,43.796043,19.299483
4731,0.066471,80.000000,0.012500,26.611525,47.124753,20.513228
4732,0.066471,80.000000,0.015000,28.668646,50.445861,21.777215
4733,0.066471,80.000000,0.017500,30.664210,53.751756,23.087546
4734,0.066471,80.000000,0.020000,32.594940,57.033660,24.438720
4735,0.066471,80.000000,0.022500,34.457972,60.281656,25.823683
4736,0.066471,80.000000,0.025000,36.250847,63.484753,27.233907
4737,0.066471,80.000000,0.027500,37.971523,66.631030,28.659508
4738,0.066471,80.000000,0.030000,39.618392,69.707833,30.089441
4739,0.066471,80.000000,0.032500,41.190294,72.702050,31.511756
4740,0.066471,80.000000,0.035000,42.686525,75.600448,32.913923
4741,0.066471,82.941176,0.000000,14.342910,27.843367,13.500457
4742,0.066471,82.941176,0.002500,16.721631,31.282722,14.561091
4743,0.066471,82.941176,0.005000,19.062627,34.735325,15.672698
4744,0.066471,82.941176,0.007500,21.357739,38.197277,16.839538
4745,0.066471,82.941176,0.010000,23.600811,41.663787,18.062975
4746,0.066471,82.941176,0.012500,25.786818,45.129031,19.342213
4747,0.066471,82.941176,0.015000,27.911459,48.586056,20.674597
4748,0.066471,82.941176,0.017500,29.970972,52.026708,22.055736
4749,0.066471,82.941176,0.020000,31.962051,55.441608,23.479557
4750,0.066471,82.941176,0.022500,33.881819,58.820186,24.938367
4751,0.066471,82.941176,0.025000,35.727826,62.150755,26.422929
4752,0.066471,82.941176,0.027500,37.498058,65.420671,27.922612
4753,0.066471,82.941176,0.030000,39.190961,68.616555,29.425594
4754,0.066471,82.941176,0.032500,40.805446,71.724588,30.919142
4755,0.066471,82.941176,0.035000,42.340905,74.730877,32.389972
4756,0.066471,85.882353,0.000000,13.153479,25.178087,12.024608
4757,0.066471,85.882353,0.002500,15.615441,28.753005,13.137564
4758,0.066471,85.882353,0.005000,18.036916,32.342166,14.305250
4759,0.066471,85.882353,0.007500,20.409259,35.941305,15.532046
4760,0.066471,85.882353,0.010000,22.726127,39.545242,16.819115
4761,0.066471,85.882353,0.012500,24.982404,43.147716,18.165312
4762,0.066471,85.882353,0.015000,27.173736,46.741278,19.567541
4763,0.066471,85.882353,0.017500,29.296328,50.317215,21.020887
4764,0.066471,85.882353,0.020000,31.346856,53.865535,22.518680
4765,0.066471,85.882353,0.022500,33.322439,57.374996,24.052556
4766,0.066471,85.882353,0.025000,35.220645,60.833202,25.612557
4767,0.066471,85.882353,0.027500,37.039497,64.226777,27.187280
4768,0.066471,85.882353,0.030000,38.777498,67.541610,28.764112
4769,0.066471,85.882353,0.032500,40.433641,70.763172,30.329532
4770,0.066471,85.882353,0.035000,42.007418,73.876912,31.869494
4771,0.066471,88.823529,0.000000,11.986759,22.523584,10.536825
4772,0.066471,88.823529,0.002500,14.531601,26.234812,11.703211
4773,0.066471,88.823529,0.005000,17.033033,29.961297,12.928264
4774,0.066471,88.823529,0.007500,19.481952,33.698372,14.216421
4775,0.066471,88.823529,0.010000,21.871865,37.440442,15.568576
4776,0.066471,88.823529,0.012500,24.197599,41.180792,16.983193
4777,0.066471,88.823529,0.015000,26.454766,44.911461,18.456695
4778,0.066471,88.823529,0.017500,28.639551,48.623165,19.983614
4779,0.066471,88.823529,0.020000,30.748620,52.305278,21.556658
4780,0.066471,88.823529,0.022500,32.779100,55.945874,23.166773
4781,0.066471,88.823529,0.025000,34.728580,59.531837,24.803256
4782,0.066471,88.823529,0.027500,36.595129,63.049049,26.453920
4783,0.066471,88.823529,0.030000,38.377311,66.482658,28.105347
4784,0.066471,88.823529,0.032500,40.074208,69.817425,29.743218
4785,0.066471,88.823529,0.035000,41.685418,73.038143,31.352726
4786,0.066471,91.764706,0.000000,10.842626,19.880231,9.037605
4787,0.066471,91.764706,0.002500,13.469819,23.728413,10.258594
4788,0.066471,91.764706,0.005000,16.050560,27.592916,11.542356
4789,0.066471,91.764706,0.007500,18.575299,31.468608,12.893309
4790,0.066471,91.764706,0.010000,21.037438,35.349455,14.312017
4791,0.066471,91.764706,0.012500,23.431767,39.228269,15.796502
4792,0.066471,91.764706,0.015000,25.753883,43.096561,17.342678
4793,0.066471,91.764706,0.017500,27.999957,46.944456,18.944499
4794,0.066471,91.764706,0.020000,30.166656,50.760683,20.594027
4795,0.066471,91.764706,0.022500,32.251117,54.532618,22.281501
4796,0.066471,91.764706,0.025000,34.250956,58.246411,23.995455
4797,0.066471,91.764706,0.027500,36.164290,61.887193,25.722902
4798,0.066471,91.764706,0.030000,37.989756,65.439367,27.449610
4799,0.066471,91.764706,0.032500,39.726525,68.886982,29.160457
4800,0.066471,91.764706,0.035000,41.374308,72.214179,30.839871
4801,0.066471,94.705882,0.000000,9.721227,17.248654,7.527427
4802,0.066471,94.705882,0.002500,12.429958,21.234234,8.804276
4803,0.066471,94.705882,0.005000,15.089173,25.237318,10.148145
4804,0.066471,94.705882,0.007500,17.688855,29.252212,11.563357
4805,0.066471,94.705882,0.010000,20.222314,33.272399,13.050085
4806,0.066471,94.705882,0.012500,22.684322,37.290192,14.605870
4807,0.066471,94.705882,0.015000,25.070466,41.296554,16.226088
4808,0.066471,94.705882,0.017500,27.376910,45.281006,17.904096
4809,0.066471,94.705882,0.020000,29.600319,49.231611,19.631292
4810,0.066471,94.705882,0.022500,31.737846,53.135036,21.397190
4811,0.066471,94.705882,0.025000,33.787138,56.976684,23.189547
4812,0.066471,94.705882,0.027500,35.746363,60.740927,24.994564
4813,0.066471,94.705882,0.030000,37.614233,64.411417,26.797184
4814,0.066471,94.705882,0.032500,39.390013,67.971489,28.581476
4815,0.066471,94.705882,0.035000,41.073535,71.404640,30.331106
4816,0.066471,97.647059,0.000000,8.623121,14.629967,6.006846
4817,0.066471,97.647059,0.002500,11.412084,18.752962,7.340878
4818,0.066471,97.647059,0.005000,14.148665,22.894956,8.746291
4819,0.066471,97.647059,0.007500,16.822241,27.049480,10.227239
4820,0.066471,97.647059,0.010000,19.426013,31.209451,11.783439
4821,0.066471,97.647059,0.012500,21.954721,35.366644,13.411923
4822,0.066471,97.647059,0.015000,24.403935,39.511445,15.107510
4823,0.066471,97.647059,0.017500,26.769809,43.632748,16.862940
4824,0.066471,97.647059,0.020000,29.049004,47.717936,18.668933
4825,0.066471,97.647059,0.022500,31.238685,51.752948,20.514263
4826,0.066471,97.647059,0.025000,33.336532,55.722428,22.385897
4827,0.066471,97.647059,0.027500,35.340767,59.609980,24.269212
4828,0.066471,97.647059,0.030000,37.250179,63.398499,26.148320
4829,0.066471,97.647059,0.032500,39.064133,67.070608,28.006475
4830,0.066471,97.647059,0.035000,40.782579,70.609161,29.826582
4831,0.066471,100.588235,0.000000,7.549518,12.026282,4.476764
4832,0.066471,100.588235,0.002500,10.416525,16.285731,5.869205
4833,0.066471,100.588235,0.005000,13.228955,20.566519,7.337564
4834,0.066471,100.588235,0.007500,15.975158,24.860843,8.885684
4835,0.066471,100.588235,0.010000,18.648107,29.160872,10.512764
4836,0.066471,100.588235,0.012500,21.242463,33.457758,12.215295
4837,0.066471,100.588235,0.015000,23.753749,37.741268,13.987519
4838,0.066471,100.588235,0.017500,26.178092,41.999638,15.821547
4839,0.066471,100.588235,0.020000,28.512140,46.219546,17.707406
4840,0.066471,100.588235,0.022500,30.753066,50.386182,19.633116
4841,0.066471,100.588235,0.025000,32.898580,54.483422,21.584842
4842,0.066471,100.588235,0.027500,34.946959,58.494087,23.547128
4843,0.066471,100.588235,0.030000,36.897070,62.400313,25.503243
4844,0.066471,100.588235,0.032500,38.748379,66.184007,27.435628
4845,0.066471,100.588235,0.035000,40.500961,69.827389,29.326428
4846,0.066471,103.529412,0.000000,6.502741,9.442071,2.939330
4847,0.066471,103.529412,0.002500,9.443981,13.834517,4.390535
4848,0.066471,103.529412,0.005000,12.330123,18.253080,5.922957
4849,0.066471,103.529412,0.007500,15.147387,22.686930,7.539543
4850,0.066471,103.529412,0.010000,17.888221,27.127029,9.238808
4851,0.066471,103.529412,0.012500,20.547086,31.563732,11.016645
4852,0.066471,103.529412,0.015000,23.119401,35.986098,12.866697
4853,0.066471,103.529412,0.017500,25.601230,40.381655,14.780426
4854,0.066471,103.529412,0.020000,27.989192,44.736342,16.747151
4855,0.066471,103.529412,0.022500,30.280456,49.034581,18.754125
4856,0.066471,103.529412,0.025000,32.472759,53.259455,20.786697
4857,0.066471,103.529412,0.027500,34.564429,57.392995,22.828566
4858,0.066471,103.529412,0.030000,36.554412,61.416569,24.862157
4859,0.066471,103.529412,0.032500,38.442279,65.311370,26.869091
4860,0.066471,103.529412,0.035000,40.228230,69.058984,28.830754
4861,0.066471,106.470588,0.000000,5.487147,6.888500,1.401353
4862,0.066471,106.470588,0.002500,8.495687,11.403023,2.907336
4863,0.066471,106.470588,0.005000,11.452444,15.956365,4.503920
4864,0.066471,106.470588,0.007500,14.338801,20.528671,6.189870
4865,0.066471,106.470588,0.010000,17.146034,25.108446,7.962412
4866,0.066471,106.470588,0.012500,19.868170,29.684845,9.816676
4867,0.066471,106.470588,0.015000,22.500417,34.246055,11.745638
4868,0.066471,106.470588,0.017500,25.038725,38.778805,13.740081
4869,0.066471,106.470588,0.020000,27.479653,43.268247,15.788594
4870,0.066471,106.470588,0.022500,29.820352,47.697997,17.877645
4871,0.066471,106.470588,0.025000,32.058574,52.050327,19.991753
4872,0.066471,106.470588,0.027500,34.192698,56.306459,22.113761
4873,0.066471,106.470588,0.030000,36.221745,60.446987,24.225242
4874,0.066471,106.470588,0.032500,38.145392,64.452387,26.306995
4875,0.066471,106.470588,0.035000,39.963966,68.303617,28.339651
4876,0.066471,109.411765,0.000000,4.511151,4.402397,-0.108754
4877,0.066471,109.411765,0.002500,7.573683,8.998947,1.425264
4878,0.066471,109.411765,0.005000,10.596446,13.679286,3.082839
4879,0.066471,109.411765,0.007500,13.549376,18.387463,4.838087
4880,0.066471,109.411765,0.010000,16.421277,23.105859,6.684582
4881,0.066471,109.411765,0.012500,19.205327,27.821486,8.616159
4882,0.066471,109.411765,0.015000,21.896354,32.521315,10.624961
4883,0.066471,109.411765,0.017500,24.490108,37.191127,12.701019
4884,0.066471,109.411765,0.020000,26.983047,41.815199,14.832152
4885,0.066471,109.411765,0.022500,29.372279,46.376297,17.004018
4886,0.066471,109.411765,0.025000,31.655561,50.855845,19.200285
4887,0.066471,109.411765,0.027500,33.831313,55.234243,21.402930
4888,0.066471,109.411765,0.030000,35.898633,59.491296,23.592663
4889,0.066471,109.411765,0.032500,37.857302,63.606760,25.749458
4890,0.066471,109.411765,0.035000,39.707775,67.560971,27.853196
4891,0.066471,112.352941,0.000000,3.592020,2.190176,-1.401843
4892,0.066471,112.352941,0.002500,6.681281,6.641008,-0.040273
4893,0.066471,112.352941,0.005000,9.762987,11.427082,1.664094
4894,0.066471,112.352941,0.007500,12.779207,16.265464,3.486257
4895,0.066471,112.352941,0.010000,15.713741,21.120313,5.406573
4896,0.066471,112.352941,0.012500,18.558211,25.974184,7.415973
4897,0.066471,112.352941,0.015000,21.306798,30.812128,9.505329
4898,0.066471,112.352941,0.017500,23.954937,35.618696,11.663759
4899,0.066471,112.352941,0.020000,26.498922,40.377160,13.878238
4900,0.066471,112.352941,0.022500,28.935787,45.069358,16.133571
4901,0.066471,112.352941,0.025000,31.263279,49.675829,18.412551
4902,0.066471,112.352941,0.027500,33.479849,54.176119,20.696270
4903,0.066471,112.352941,0.030000,35.584669,58.549233,22.964564
4904,0.066471,112.352941,0.032500,37.577620,62.774202,25.196582
4905,0.066471,112.352941,0.035000,39.459288,66.830739,27.371451
4906,0.066471,115.294118,0.000000,2.768148,1.885628,-0.882519
4907,0.066471,115.294118,0.002500,5.823869,4.387422,-1.436447
4908,0.066471,115.294118,0.005000,8.953370,9.210060,0.256689
4909,0.066471,115.294118,0.007500,12.028530,14.166140,2.137610
4910,0.066471,115.294118,0.010000,15.023275,19.153318,4.130043
4911,0.066471,115.294118,0.012500,17.926508,24.143663,6.217155
4912,0.066471,115.294118,0.015000,20.731365,29.118831,8.387466
4913,0.066471,115.294118,0.017500,23.432795,34.061633,10.628837
4914,0.066471,115.294118,0.020000,26.026851,38.954113,12.927262
4915,0.066471,115.294118,0.022500,28.510454,43.777075,15.266621
4916,0.066471,115.294118,0.025000,30.881313,48.510108,17.628795
4917,0.066471,115.294118,0.027500,33.137906,53.131869,19.993963
4918,0.066471,115.294118,0.030000,35.279467,57.620545,22.341078
4919,0.066471,115.294118,0.032500,37.305981,61.954434,24.648453
4920,0.066471,115.294118,0.035000,39.218160,66.112625,26.894465
4921,0.066471,118.235294,0.000000,2.129163,3.939007,1.809845
4922,0.066471,118.235294,0.002500,5.010364,2.505419,-2.504945
4923,0.066471,118.235294,0.005000,8.169513,7.051218,-1.118295
4924,0.066471,118.235294,0.007500,11.297750,12.095348,0.797598
4925,0.066471,118.235294,0.010000,14.349795,17.207090,2.857296
4926,0.066471,118.235294,0.012500,17.309941,22.330911,5.020970
4927,0.066471,118.235294,0.015000,20.169694,27.441875,7.272181
4928,0.066471,118.235294,0.017500,22.923289,32.520110,9.596822
4929,0.066471,118.235294,0.020000,25.566431,37.546071,11.979640
4930,0.066471,118.235294,0.022500,28.095876,42.499357,14.403481
4931,0.066471,118.235294,0.025000,30.509272,47.358519,16.849248
4932,0.066471,118.235294,0.027500,32.805104,52.101283,19.296179
4933,0.066471,118.235294,0.030000,34.982666,56.704987,21.722321
4934,0.066471,118.235294,0.032500,37.042039,61.147185,24.105145
4935,0.066471,118.235294,0.035000,38.984064,65.406343,26.422279
4936,0.066471,121.176471,0.000000,1.849955,6.366914,4.516959
4937,0.066471,121.176471,0.002500,4.255867,2.245988,-2.009879
4938,0.066471,121.176471,0.005000,7.414191,5.011939,-2.402251
4939,0.066471,121.176471,0.007500,10.587478,10.063674,-0.523804
4940,0.066471,121.176471,0.010000,13.693288,15.284987,1.591700
4941,0.066471,121.176471,0.012500,16.708269,20.537293,3.829024
4942,0.066471,121.176471,0.015000,19.621452,25.781859,6.160408
4943,0.066471,121.176471,0.017500,22.426047,30.994367,8.568321
4944,0.066471,121.176471,0.020000,25.117279,36.153076,11.035797
4945,0.066471,121.176471,0.022500,27.691673,41.236128,13.544455
4946,0.066471,121.176471,0.025000,30.146783,46.220914,16.074131
4947,0.066471,121.176471,0.027500,32.481085,51.084159,18.603075
4948,0.066471,121.176471,0.030000,34.693922,55.802322,21.108399
4949,0.066471,121.176471,0.032500,36.785471,60.352194,23.566723
4950,0.066471,121.176471,0.035000,38.756694,64.711615,25.954921
4951,0.066471,124.117647,0.000000,2.059585,8.859055,6.799471
4952,0.066471,124.117647,0.002500,3.586342,3.925799,0.339457
4953,0.066471,124.117647,0.005000,6.691409,3.299220,-3.392190
4954,0.066471,124.117647,0.007500,9.898580,8.092008,-1.806572
4955,0.066471,124.117647,0.010000,13.053819,13.392268,0.338449
4956,0.066471,124.117647,0.012500,16.121286,18.764712,2.643425
4957,0.066471,124.117647,0.015000,19.086327,24.139573,5.053247
4958,0.066471,124.117647,0.017500,21.940717,29.484718,7.544001
4959,0.066471,124.117647,0.020000,24.679031,34.775206,10.096175
4960,0.066471,124.117647,0.022500,27.297483,39.987331,12.689848
4961,0.066471,124.117647,0.025000,29.793493,45.097151,15.303658
4962,0.066471,124.117647,0.027500,32.165509,50.080304,17.914795
4963,0.066471,124.117647,0.030000,34.412913,54.912319,20.499406
4964,0.066471,124.117647,0.032500,36.535969,59.569207,23.033239
4965,0.066471,124.117647,0.035000,38.535763,64.028175,25.492412
4966,0.066471,127.058824,0.000000,2.628412,11.367278,8.738866
4967,0.066471,127.058824,0.002500,3.045425,6.102595,3.057170
4968,0.066471,127.058824,0.005000,6.006941,2.622543,-3.384398
4969,0.066471,127.058824,0.007500,9.232238,6.226533,-3.005705
4970,0.066471,127.058824,0.010000,12.431542,11.537554,-0.893988
4971,0.066471,127.058824,0.012500,15.548823,17.015871,1.467048
4972,0.066471,127.058824,0.015000,18.564033,22.516062,3.952030
4973,0.066471,127.058824,0.017500,21.466969,27.991575,6.524606
4974,0.066471,127.058824,0.020000,24.251343,33.412578,9.161235
4975,0.066471,127.058824,0.022500,26.912963,38.752929,11.839966
4976,0.066471,127.058824,0.025000,29.449069,43.987104,14.538035
4977,0.066471,127.058824,0.027500,31.858055,49.089531,17.231476
4978,0.066471,127.058824,0.030000,34.139333,54.034758,19.895425
4979,0.066471,127.058824,0.032500,36.293244,58.797981,22.504737
4980,0.066471,127.058824,0.035000,38.320998,63.355763,25.034765
4981,0.066471,130.000000,0.000000,3.367924,13.878007,10.510083
4982,0.066471,130.000000,0.002500,2.697614,8.390342,5.692728
4983,0.066471,130.000000,0.005000,5.369105,3.600327,-1.768778
4984,0.066471,130.000000,0.007500,8.590038,4.583695,-4.006344
4985,0.066471,130.000000,0.010000,11.826711,9.735779,-2.090932
4986,0.066471,130.000000,0.012500,14.990748,15.294697,0.303949
4987,0.066471,130.000000,0.015000,18.054304,20.912714,2.858411
4988,0.066471,130.000000,0.017500,21.004489,26.515469,5.510980
4989,0.066471,130.000000,0.020000,23.833887,32.065357,8.231470
4990,0.066471,130.000000,0.022500,26.537786,37.532905,10.995119
4991,0.066471,130.000000,0.025000,29.113193,42.890654,13.777461
4992,0.066471,130.000000,0.027500,31.558420,48.111666,16.553246
4993,0.066471,130.000000,0.030000,33.872891,53.169425,19.296533
4994,0.066471,130.000000,0.032500,36.057024,58.038277,21.981253
4995,0.066471,130.000000,0.035000,38.112144,62.694128,24.581984
4996,0.066471,132.941176,0.000000,4.179635,16.386022,12.206387
4997,0.066471,132.941176,0.002500,2.607569,10.711971,8.104402
4998,0.066471,132.941176,0.005000,4.789796,5.385621,0.595825
4999,0.066471,132.941176,0.007500,7.974071,3.474164,-4.499906
5000,0.066471,132.941176,0.010000,11.239690,8.014588,-3.225101
5001,0.066471,132.941176,0.012500,14.446970,13.607044,-0.839926
5002,0.066471,132.941176,0.015000,17.556896,19.331391,1.774495
5003,0.066471,132.941176,0.017500,20.552980,25.057079,4.504098
5004,0.066471,132.941176,0.020000,23.426351,30.733764,7.307413
5005,0.066471,132.941176,0.022500,26.171642,36.327267,10.155625
5006,0.066471,132.941176,0.025000,28.785562,41.807697,13.022134
5007,0.066471,132.941176,0.027500,31.266313,47.146538,15.880225
5008,0.066471,132.941176,0.030000,33.613314,52.316111,18.702797
5009,0.066471,132.941176,0.032500,35.827051,57.289866,21.462816
5010,0.066471,132.941176,0.035000,37.908958,62.043028,24.134069
5011,0.066471,135.882353,0.000000,5.021536,18.888916,13.867380
5012,0.066471,135.882353,0.002500,2.788359,13.044337,10.255979
5013,0.066471,135.882353,0.005000,4.285619,7.407670,3.122051
5014,0.066471,135.882353,0.007500,7.387068,3.437757,-3.949311
5015,0.066471,135.882353,0.010000,10.670975,6.429020,-4.241955
5016,0.066471,135.882353,0.012500,13.917435,11.961924,-1.955511
5017,0.066471,135.882353,0.015000,17.071589,17.774614,0.703025
5018,0.066471,135.882353,0.017500,20.112163,23.617273,3.505111
5019,0.066471,135.882353,0.020000,23.028439,29.418085,6.389646
5020,0.066471,135.882353,0.022500,25.814236,35.136049,9.321813
5021,0.066471,135.882353,0.025000,28.465891,40.738141,12.272250
5022,0.066471,135.882353,0.027500,30.981460,46.193987,15.212527
5023,0.066471,135.882353,0.030000,33.360342,51.474618,18.114276
5024,0.066471,135.882353,0.032500,35.603078,56.552525,20.949447
5025,0.066471,135.882353,0.035000,37.711212,61.402228,23.691015
5026,0.066471,138.823529,0.000000,5.874830,21.385442,15.510612
5027,0.066471,138.823529,0.002500,3.184394,15.378314,12.193920
5028,0.066471,138.823529,0.005000,3.878415,9.509914,5.631499
5029,0.066471,138.823529,0.007500,6.832567,4.486340,-2.346227
5030,0.066471,138.823529,0.010000,10.121211,5.094722,-5.026489
5031,0.066471,138.823529,0.012500,13.402135,10.373731,-3.028404
5032,0.066471,138.823529,0.015000,16.598178,16.245849,-0.352329
5033,0.066471,138.823529,0.017500,19.681773,22.197165,2.515392
5034,0.066471,138.823529,0.020000,22.639870,28.118682,5.478813
5035,0.066471,138.823529,0.022500,25.465285,33.959311,8.494026
5036,0.066471,138.823529,0.025000,28.153906,39.681907,11.528001
5037,0.066471,138.823529,0.027500,30.703600,45.253862,14.550262
5038,0.066471,138.823529,0.030000,33.113727,50.644752,17.531024
5039,0.066471,138.823529,0.032500,35.384875,55.826037,20.441162
5040,0.066471,138.823529,0.035000,37.518689,60.771500,23.252811
5041,0.066471,141.764706,0.000000,6.730323,23.874903,17.144579
5042,0.066471,141.764706,0.002500,3.719589,17.709626,13.990036
5043,0.066471,141.764706,0.005000,3.593519,11.643524,8.050005
5044,0.066471,141.764706,0.007500,6.315093,6.072155,-0.242938
5045,0.066471,141.764706,0.010000,9.591214,4.240561,-5.350653
5046,0.066471,141.764706,0.012500,12.901105,8.866381,-4.034725
5047,0.066471,141.764706,0.015000,16.136483,14.749940,-1.386543
5048,0.066471,141.764706,0.017500,19.261559,20.798177,1.536618
5049,0.066471,141.764706,0.020000,22.260373,26.836011,4.575639
5050,0.066471,141.764706,0.022500,25.124522,32.797150,7.672628
5051,0.066471,141.764706,0.025000,27.849346,38.638931,10.789585
5052,0.066471,141.764706,0.027500,30.432485,44.326018,13.893532
5053,0.066471,141.764706,0.030000,32.873236,49.826326,16.953091
5054,0.066471,141.764706,0.032500,35.172221,55.110195,19.937973
5055,0.066471,141.764706,0.035000,37.331184,60.150624,22.819440
5056,0.066471,144.705882,0.000000,7.583148,26.356888,18.773740
5057,0.066471,144.705882,0.002500,4.336172,20.036031,15.699858
5058,0.066471,144.705882,0.005000,3.453631,13.789383,10.335752
5059,0.066471,144.705882,0.007500,5.840344,7.869291,2.028947
5060,0.066471,144.705882,0.010000,9.081996,4.158132,-4.923863
5061,0.066471,144.705882,0.012500,12.414429,7.481062,-4.933367
5062,0.066471,144.705882,0.015000,15.686341,13.293781,-2.392560
5063,0.066471,144.705882,0.017500,18.851286,19.422147,0.570861
5064,0.066471,144.705882,0.020000,21.889693,25.570639,3.680946
5065,0.066471,144.705882,0.022500,24.791689,31.649697,6.858008
5066,0.066471,144.705882,0.025000,27.551964,37.609163,10.057200
5067,0.066471,144.705882,0.027500,30.167879,43.410318,13.242440
5068,0.066471,144.705882,0.030000,32.638645,49.019162,16.380517
5069,0.066471,144.705882,0.032500,34.964909,54.404794,19.439885
5070,0.066471,144.705882,0.035000,37.148503,59.539387,22.390884
5071,0.066471,147.647059,0.000000,8.430574,28.831149,20.400576
5072,0.066471,147.647059,0.002500,4.998669,22.356255,17.357586
