scenario,time,stock,delayed_stock,reinforcing_inflow,balancing_outflow,threshold_penalty,shock,next_stock
long_delay,6,22.759773,15.0,1.530372,0.0,0.0,0.0,24.290145
long_delay,7,24.290145,15.0,1.596102,0.0,0.0,0.0,25.886247
long_delay,8,25.886247,15.0,1.659664,0.0,0.0,0.0,27.545911
long_delay,9,27.545911,15.0,1.720355,0.0,0.0,0.0,29.266266
long_delay,10,29.266266,15.0,1.77745,0.0,0.0,0.0,31.043716
long_delay,11,31.043716,15.0,1.830222,0.0,0.0,0.0,32.873938
long_delay,12,32.873938,15.0,1.877959,0.0,0.0,0.0,34.751896
long_delay,13,34.751896,16.125,1.919976,0.0,0.0,0.0,36.671873
long_delay,14,36.671873,17.316234,1.955642,0.0,0.0,0.0,38.627515
long_delay,15,38.627515,18.574843,1.984391,0.0,0.0,0.0,40.611906
long_delay,16,40.611906,19.901555,2.005745,0.0,0.0,0.0,42.617651
long_delay,17,42.617651,21.296623,2.019324,0.0,0.0,0.0,44.636975
long_delay,18,44.636975,22.759773,2.024868,0.0,0.0,0.0,46.661844
long_delay,19,46.661844,24.290145,2.022238,0.0,0.0,0.0,48.684082
long_delay,20,48.684082,25.886247,2.011428,0.0,0.0,0.0,50.695509
long_delay,21,50.695509,27.545911,1.992561,0.0,0.0,0.0,52.688071
long_delay,22,52.688071,29.266266,1.965894,0.0,0.0,0.0,54.653964
long_delay,23,54.653964,31.043716,1.931801,0.0,0.0,0.0,56.585765
long_delay,24,56.585765,32.873938,1.89077,0.0,0.0,0.0,58.476535
long_delay,25,58.476535,34.751896,1.843383,0.0,0.0,0.0,60.319918
long_delay,26,60.319918,36.671873,1.7903,0.0,0.0,0.0,62.110218
long_delay,27,62.110218,38.627515,1.73224,0.0,0.0,0.0,63.842459
long_delay,28,63.842459,40.611906,1.669962,0.0,0.0,0.0,65.512421
long_delay,29,65.512421,42.617651,1.604241,0.0,0.0,0.0,67.116661
long_delay,30,67.116661,44.636975,1.535853,0.0,0.0,0.0,68.652514
long_delay,31,68.652514,46.661844,1.465559,0.0,0.0,0.0,70.118073
long_delay,32,70.118073,48.684082,1.394082,0.0,0.0,0.0,71.512155
long_delay,33,71.512155,50.695509,1.322106,0.0,0.0,0.0,72.834261
long_delay,34,72.834261,52.688071,1.250254,0.0,0.0,0.0,74.084515
long_delay,35,74.084515,54.653964,1.179091,0.0,0.0,0.0,75.263606
long_delay,36,75.263606,56.585765,1.109114,0.079288,0.010544,0.0,76.282888
long_delay,37,76.282888,58.476535,1.046381,0.173827,0.051316,0.0,77.104126
long_delay,38,77.104126,60.319918,0.994325,0.265996,0.084165,0.0,77.74829
long_delay,39,77.74829,62.110218,0.952549,0.355511,0.109932,0.0,78.235397
long_delay,40,78.235397,63.842459,0.920408,0.442123,0.129416,0.0,78.584267
long_delay,41,78.584267,65.512421,0.897097,0.525621,0.143371,0.0,78.812372
long_delay,42,78.812372,67.116661,0.881723,0.605833,0.152495,0.0,78.935768
long_delay,43,78.935768,68.652514,0.873364,0.682626,0.157431,0.0,78.969075
long_delay,44,78.969075,70.118073,0.871102,0.755904,0.158763,0.0,78.92551
long_delay,45,78.92551,71.512155,0.87406,0.825608,0.15702,0.0,78.816942
long_delay,46,78.816942,72.834261,0.881414,0.891713,0.152678,0.0,78.653966
long_delay,47,78.653966,74.084515,0.892411,0.954226,0.146159,0.0,78.445992
long_delay,48,78.445992,75.263606,0.906366,1.01318,0.13784,0.0,78.201337
long_delay,49,78.201337,76.282888,0.922671,1.064144,0.128053,0.0,77.931811
long_delay,50,77.931811,77.104126,0.940496,1.105206,0.117272,0.0,77.649828
long_delay,51,77.649828,77.74829,0.958989,1.137415,0.105993,0.0,77.365409
long_delay,52,77.365409,78.235397,0.97748,1.16177,0.094616,0.0,77.086503
long_delay,53,77.086503,78.584267,0.995456,1.179213,0.08346,0.0,76.819286
long_delay,54,76.819286,78.812372,1.012533,1.190619,0.072771,0.0,76.568429
long_delay,55,76.568429,78.935768,1.028434,1.196788,0.062737,0.0,76.337338
long_delay,56,76.337338,78.969075,1.042971,1.198454,0.053494,0.0,76.128362
long_delay,57,76.128362,78.92551,1.056025,1.196276,0.045134,0.0,75.942977
long_delay,58,75.942977,78.816942,1.067532,1.190847,0.037719,0.0,75.781943
long_delay,59,75.781943,78.653966,1.077472,1.182698,0.031278,0.0,75.645439
long_delay,60,75.645439,78.445992,1.085857,1.1723,0.025818,0.0,75.533179
long_delay,61,75.533179,78.201337,1.092725,1.160067,0.021327,0.0,75.44451
long_delay,62,75.44451,77.931811,1.098132,1.146591,0.01778,0.0,75.378271
long_delay,63,75.378271,77.649828,1.102161,1.132491,0.015131,0.0,75.332809
long_delay,64,75.332809,77.365409,1.104921,1.11827,0.013312,0.0,75.306147
long_delay,65,75.306147,77.086503,1.106537,1.104325,0.012246,0.0,75.296113
long_delay,66,75.296113,76.819286,1.107146,1.090964,0.011845,0.0,75.30045
long_delay,67,75.30045,76.568429,1.106883,1.078421,0.012018,0.0,75.316893
long_delay,68,75.316893,76.337338,1.105886,1.066867,0.012676,0.0,75.343237
long_delay,69,75.343237,76.128362,1.104288,1.056418,0.013729,0.0,75.377377
long_delay,70,75.377377,75.942977,1.102215,1.047149,0.015095,0.0,75.417348
long_delay,71,75.417348,75.781943,1.099785,1.039097,0.016694,0.0,75.461342
long_delay,72,75.461342,75.645439,1.097107,1.032272,0.018454,0.0,75.507723
long_delay,73,75.507723,75.533179,1.094279,1.026659,0.020309,0.0,75.555034
long_delay,74,75.555034,75.44451,1.09139,1.022225,0.022201,0.0,75.601997
long_delay,75,75.601997,75.378271,1.088518,1.018914,0.02408,0.0,75.647521
long_delay,76,75.647521,75.332809,1.085729,1.01664,0.025901,0.0,75.69071
long_delay,77,75.69071,75.306147,1.08308,1.015307,0.027628,0.0,75.730854
long_delay,78,75.730854,75.296113,1.080615,1.014806,0.029234,0.0,75.767429
long_delay,79,75.767429,75.30045,1.078365,1.015023,0.030697,0.0,75.800075
long_delay,80,75.800075,75.316893,1.076355,1.015845,0.032003,0.0,75.828582
long_delay,81,75.828582,75.343237,1.074599,1.017162,0.033143,0.0,75.852876
long_delay,82,75.852876,75.377377,1.0731,1.018869,0.034115,0.0,75.872992
long_delay,83,75.872992,75.417348,1.071858,1.020867,0.03492,0.0,75.889063
long_delay,84,75.889063,75.461342,1.070866,1.023067,0.035563,0.0,75.901299
long_delay,85,75.901299,75.507723,1.07011,1.025386,0.036052,0.0,75.909971
long_delay,86,75.909971,75.555034,1.069574,1.027752,0.036399,0.0,75.915394
long_delay,87,75.915394,75.601997,1.069238,1.0301,0.036616,0.0,75.917917
long_delay,88,75.917917,75.647521,1.069082,1.032376,0.036717,0.0,75.917907
long_delay,89,75.917907,75.69071,1.069083,1.034535,0.036716,0.0,75.915738
long_delay,90,75.915738,75.730854,1.069217,1.036543,0.03663,-8.0,67.911783
long_delay,91,67.911783,75.767429,1.50005,1.038371,0.0,0.0,68.373462
long_delay,92,68.373462,75.800075,1.478681,1.040004,0.0,0.0,68.812139
long_delay,93,68.812139,75.828582,1.457982,1.041429,0.0,0.0,69.228692
long_delay,94,69.228692,75.852876,1.43797,1.042644,0.0,0.0,69.624019
long_delay,95,69.624019,75.872992,1.418658,1.04365,0.0,0.0,69.999027
long_delay,96,69.999027,75.889063,1.400049,1.044453,0.0,0.0,70.354622
long_delay,97,70.354622,75.901299,1.382143,1.045065,0.0,0.0,70.6917
long_delay,98,70.6917,75.909971,1.364937,1.045499,0.0,0.0,71.011138
long_delay,99,71.011138,75.915394,1.348421,1.04577,0.0,0.0,71.313789
long_delay,100,71.313789,75.917917,1.332584,1.045896,0.0,0.0,71.600478
long_delay,101,71.600478,75.917907,1.317415,1.045895,0.0,0.0,71.871997
long_delay,102,71.871997,75.915738,1.302896,1.045787,0.0,0.0,72.129106
long_delay,103,72.129106,67.911783,1.289012,0.645589,0.0,0.0,72.772529
long_delay,104,72.772529,68.373462,1.253687,0.668673,0.0,0.0,73.357542
long_delay,105,73.357542,68.812139,1.22085,0.690607,0.0,0.0,73.887785
long_delay,106,73.887785,69.228692,1.190496,0.711435,0.0,0.0,74.366846
long_delay,107,74.366846,69.624019,1.162588,0.731201,0.0,0.0,74.798234
long_delay,108,74.798234,69.999027,1.137065,0.749951,0.0,0.0,75.185348
long_delay,109,75.185348,70.354622,1.113845,0.767731,0.007414,0.0,75.524047
long_delay,110,75.524047,70.6917,1.093283,0.784585,0.020962,0.0,75.811783
long_delay,111,75.811783,71.011138,1.075634,0.800557,0.032471,0.0,76.054389
long_delay,112,76.054389,71.313789,1.060625,0.815689,0.042176,0.0,76.257149
long_delay,113,76.257149,71.600478,1.047991,0.830024,0.050286,0.0,76.42483
long_delay,114,76.42483,71.871997,1.03748,0.8436,0.056993,0.0,76.561717
long_delay,115,76.561717,72.129106,1.028858,0.856455,0.062469,0.0,76.671651
long_delay,116,76.671651,72.772529,1.021907,0.888626,0.066866,0.0,76.738065
long_delay,117,76.738065,73.357542,1.017695,0.917877,0.069523,0.0,76.76836
long_delay,118,76.76836,73.887785,1.015771,0.944389,0.070734,0.0,76.769008
long_delay,119,76.769008,74.366846,1.01573,0.968342,0.07076,0.0,76.745635
long_delay,120,76.745635,74.798234,1.017215,0.989912,0.069825,0.0,76.703113
long_delay,121,76.703113,75.185348,1.019913,1.009267,0.068125,0.0,76.645634
long_delay,122,76.645634,75.524047,1.023554,1.026202,0.065825,0.0,76.57716
long_delay,123,76.57716,75.811783,1.027883,1.040589,0.063086,0.0,76.501367
long_delay,124,76.501367,76.054389,1.032664,1.052719,0.060055,0.0,76.421257
long_delay,125,76.421257,76.257149,1.037705,1.062857,0.05685,0.0,76.339254
long_delay,126,76.339254,76.42483,1.042851,1.071241,0.05357,0.0,76.257293
long_delay,127,76.257293,76.561717,1.047982,1.078086,0.050292,0.0,76.176897
long_delay,128,76.176897,76.671651,1.053001,1.083583,0.047076,0.0,76.09924
long_delay,129,76.09924,76.738065,1.057837,1.086903,0.04397,0.0,76.026205
long_delay,130,76.026205,76.76836,1.062375,1.088418,0.041048,0.0,75.959113
long_delay,131,75.959113,76.769008,1.066533,1.08845,0.038365,0.0,75.898831
long_delay,132,75.898831,76.745635,1.070262,1.087282,0.035953,0.0,75.845859
long_delay,133,75.845859,76.703113,1.073533,1.085156,0.033834,0.0,75.800402
long_delay,134,75.800402,76.645634,1.076335,1.082282,0.032016,0.0,75.762439
long_delay,135,75.762439,76.57716,1.078672,1.078858,0.030498,0.0,75.731756
long_delay,136,75.731756,76.501367,1.080559,1.075068,0.02927,0.0,75.707976
long_delay,137,75.707976,76.421257,1.08202,1.071063,0.028319,0.0,75.690615
long_delay,138,75.690615,76.339254,1.083086,1.066963,0.027625,0.0,75.679114
long_delay,139,75.679114,76.257293,1.083792,1.062865,0.027165,0.0,75.672876
long_delay,140,75.672876,76.176897,1.084175,1.058845,0.026915,0.0,75.671291
long_delay,141,75.671291,76.09924,1.084272,1.054962,0.026852,0.0,75.673749
long_delay,142,75.673749,76.026205,1.084121,1.05131,0.02695,0.0,75.67961
long_delay,143,75.67961,75.959113,1.083762,1.047956,0.027184,0.0,75.688232
long_delay,144,75.688232,75.898831,1.083232,1.044942,0.027529,0.0,75.698993
long_delay,145,75.698993,75.845859,1.082572,1.042293,0.02796,0.0,75.711312
long_delay,146,75.711312,75.800402,1.081815,1.04002,0.028452,0.0,75.724655
long_delay,147,75.724655,75.762439,1.080996,1.038122,0.028986,0.0,75.738543
long_delay,148,75.738543,75.731756,1.080142,1.036588,0.029542,0.0,75.752555
long_delay,149,75.752555,75.707976,1.07928,1.035399,0.030102,0.0,75.766334
long_delay,150,75.766334,75.690615,1.078433,1.034531,0.030653,0.0,75.779583
long_delay,151,75.779583,75.679114,1.077617,1.033956,0.031183,0.0,75.792061
long_delay,152,75.792061,75.672876,1.076849,1.033644,0.031682,0.0,75.803584
long_delay,153,75.803584,75.671291,1.076139,1.033565,0.032143,0.0,75.814015
long_delay,154,75.814015,75.673749,1.075496,1.033687,0.032561,0.0,75.823264
long_delay,155,75.823264,75.67961,1.074926,1.033981,0.032931,0.0,75.831279
long_delay,156,75.831279,75.688232,1.074432,1.034412,0.033251,0.0,75.838048
long_delay,157,75.838048,75.698993,1.074015,1.03495,0.033522,0.0,75.843592
long_delay,158,75.843592,75.711312,1.073673,1.035566,0.033744,0.0,75.847955
long_delay,159,75.847955,75.724655,1.073404,1.036233,0.033918,0.0,75.851208
long_delay,160,75.851208,75.738543,1.073203,1.036927,0.034048,0.0,75.853435
weak_balancing,0,15.0,15.0,1.125,0.0,0.0,0.0,16.125
weak_balancing,1,16.125,15.0,1.191234,0.0,0.0,0.0,17.316234
weak_balancing,2,17.316234,15.0,1.258609,0.0,0.0,0.0,18.574843
weak_balancing,3,18.574843,15.0,1.326711,0.0,0.0,0.0,19.901555
weak_balancing,4,19.901555,15.0,1.395068,0.0,0.0,0.0,21.296623
weak_balancing,5,21.296623,15.0,1.46315,0.0,0.0,0.0,22.759773
weak_balancing,6,22.759773,15.0,1.530372,0.0,0.0,0.0,24.290145
weak_balancing,7,24.290145,16.125,1.596102,0.0,0.0,0.0,25.886247
weak_balancing,8,25.886247,17.316234,1.659664,0.0,0.0,0.0,27.545911
weak_balancing,9,27.545911,18.574843,1.720355,0.0,0.0,0.0,29.266266
weak_balancing,10,29.266266,19.901555,1.77745,0.0,0.0,0.0,31.043716
weak_balancing,11,31.043716,21.296623,1.830222,0.0,0.0,0.0,32.873938
weak_balancing,12,32.873938,22.759773,1.877959,0.0,0.0,0.0,34.751896
weak_balancing,13,34.751896,24.290145,1.919976,0.0,0.0,0.0,36.671873
weak_balancing,14,36.671873,25.886247,1.955642,0.0,0.0,0.0,38.627515
weak_balancing,15,38.627515,27.545911,1.984391,0.0,0.0,0.0,40.611906
weak_balancing,16,40.611906,29.266266,2.005745,0.0,0.0,0.0,42.617651
weak_balancing,17,42.617651,31.043716,2.019324,0.0,0.0,0.0,44.636975
weak_balancing,18,44.636975,32.873938,2.024868,0.0,0.0,0.0,46.661844
weak_balancing,19,46.661844,34.751896,2.022238,0.0,0.0,0.0,48.684082
weak_balancing,20,48.684082,36.671873,2.011428,0.0,0.0,0.0,50.695509
weak_balancing,21,50.695509,38.627515,1.992561,0.0,0.0,0.0,52.688071
weak_balancing,22,52.688071,40.611906,1.965894,0.0,0.0,0.0,54.653964
weak_balancing,23,54.653964,42.617651,1.931801,0.0,0.0,0.0,56.585765
weak_balancing,24,56.585765,44.636975,1.89077,0.0,0.0,0.0,58.476535
weak_balancing,25,58.476535,46.661844,1.843383,0.0,0.0,0.0,60.319918
weak_balancing,26,60.319918,48.684082,1.7903,0.0,0.0,0.0,62.110218
weak_balancing,27,62.110218,50.695509,1.73224,0.0,0.0,0.0,63.842459
weak_balancing,28,63.842459,52.688071,1.669962,0.0,0.0,0.0,65.512421
weak_balancing,29,65.512421,54.653964,1.604241,0.0,0.0,0.0,67.116661
weak_balancing,30,67.116661,56.585765,1.535853,0.039644,0.0,0.0,68.61287
weak_balancing,31,68.61287,58.476535,1.467432,0.086913,0.0,0.0,69.993389
weak_balancing,32,69.993389,60.319918,1.40033,0.132998,0.0,0.0,71.260722
weak_balancing,33,71.260722,62.110218,1.335374,0.177755,0.0,0.0,72.418341
weak_balancing,34,72.418341,63.842459,1.273235,0.221061,0.0,0.0,73.470514
weak_balancing,35,73.470514,65.512421,1.21443,0.262811,0.0,0.0,74.422133
weak_balancing,36,74.422133,67.116661,1.159338,0.302917,0.0,0.0,75.278555
weak_balancing,37,75.278555,68.61287,1.108209,0.340322,0.011142,0.0,76.0353
weak_balancing,38,76.0353,69.993389,1.06181,0.374835,0.041412,0.0,76.680863
weak_balancing,39,76.680863,71.260722,1.021323,0.406518,0.067235,0.0,77.228434
weak_balancing,40,77.228434,72.418341,0.986328,0.435459,0.089137,0.0,77.690166
weak_balancing,41,77.690166,73.470514,0.956353,0.461763,0.107607,0.0,78.077149
weak_balancing,42,78.077149,74.422133,0.930902,0.485553,0.123086,0.0,78.399412
weak_balancing,43,78.399412,75.278555,0.909479,0.506964,0.135976,0.0,78.665951
weak_balancing,44,78.665951,76.0353,0.891604,0.525882,0.146638,0.0,78.885034
weak_balancing,45,78.885034,76.680863,0.876804,0.542022,0.155401,0.0,79.064416
weak_balancing,46,79.064416,77.228434,0.864616,0.555711,0.162577,0.0,79.210744
weak_balancing,47,79.210744,77.690166,0.854625,0.567254,0.16843,0.0,79.329685
weak_balancing,48,79.329685,78.077149,0.846473,0.576929,0.173187,0.0,79.426042
weak_balancing,49,79.426042,78.399412,0.839848,0.584985,0.177042,0.0,79.503862
weak_balancing,50,79.503862,78.665951,0.834483,0.591649,0.180154,0.0,79.566543
weak_balancing,51,79.566543,78.885034,0.830154,0.597126,0.182662,0.0,79.616909
weak_balancing,52,79.616909,79.064416,0.82667,0.60161,0.184676,0.0,79.657292
weak_balancing,53,79.657292,79.210744,0.823872,0.605269,0.186292,0.0,79.689604
weak_balancing,54,79.689604,79.329685,0.821631,0.608242,0.187584,0.0,79.715409
weak_balancing,55,79.715409,79.426042,0.81984,0.610651,0.188616,0.0,79.735982
weak_balancing,56,79.735982,79.503862,0.818412,0.612597,0.189439,0.0,79.752358
weak_balancing,57,79.752358,79.566543,0.817274,0.614164,0.190094,0.0,79.765373
weak_balancing,58,79.765373,79.616909,0.816369,0.615423,0.190615,0.0,79.775705
weak_balancing,59,79.775705,79.657292,0.81565,0.616432,0.191028,0.0,79.783894
weak_balancing,60,79.783894,79.689604,0.815081,0.61724,0.191356,0.0,79.790379
weak_balancing,61,79.790379,79.715409,0.81463,0.617885,0.191615,0.0,79.795508
weak_balancing,62,79.795508,79.735982,0.814273,0.6184,0.19182,0.0,79.799561
weak_balancing,63,79.799561,79.752358,0.813991,0.618809,0.191982,0.0,79.80276
weak_balancing,64,79.80276,79.765373,0.813768,0.619134,0.19211,0.0,79.805283
weak_balancing,65,79.805283,79.775705,0.813592,0.619393,0.192211,0.0,79.807272
weak_balancing,66,79.807272,79.783894,0.813454,0.619597,0.192291,0.0,79.808837
weak_balancing,67,79.808837,79.790379,0.813345,0.619759,0.192353,0.0,79.810069
weak_balancing,68,79.810069,79.795508,0.813259,0.619888,0.192403,0.0,79.811038
weak_balancing,69,79.811038,79.799561,0.813192,0.619989,0.192442,0.0,79.811799
weak_balancing,70,79.811799,79.80276,0.813139,0.620069,0.192472,0.0,79.812397
weak_balancing,71,79.812397,79.805283,0.813097,0.620132,0.192496,0.0,79.812866
weak_balancing,72,79.812866,79.807272,0.813064,0.620182,0.192515,0.0,79.813234
weak_balancing,73,79.813234,79.808837,0.813039,0.620221,0.192529,0.0,79.813522
weak_balancing,74,79.813522,79.810069,0.813019,0.620252,0.192541,0.0,79.813748
weak_balancing,75,79.813748,79.811038,0.813003,0.620276,0.19255,0.0,79.813925
weak_balancing,76,79.813925,79.811799,0.812991,0.620295,0.192557,0.0,79.814064
weak_balancing,77,79.814064,79.812397,0.812981,0.62031,0.192563,0.0,79.814172
weak_balancing,78,79.814172,79.812866,0.812973,0.620322,0.192567,0.0,79.814257
weak_balancing,79,79.814257,79.813234,0.812967,0.620331,0.19257,0.0,79.814324
weak_balancing,80,79.814324,79.813522,0.812963,0.620338,0.192573,0.0,79.814375
weak_balancing,81,79.814375,79.813748,0.812959,0.620344,0.192575,0.0,79.814416
weak_balancing,82,79.814416,79.813925,0.812956,0.620348,0.192577,0.0,79.814448
weak_balancing,83,79.814448,79.814064,0.812954,0.620352,0.192578,0.0,79.814472
weak_balancing,84,79.814472,79.814172,0.812953,0.620354,0.192579,0.0,79.814492
weak_balancing,85,79.814492,79.814257,0.812951,0.620356,0.19258,0.0,79.814507
weak_balancing,86,79.814507,79.814324,0.81295,0.620358,0.19258,0.0,79.814519
weak_balancing,87,79.814519,79.814375,0.812949,0.620359,0.192581,0.0,79.814528
weak_balancing,88,79.814528,79.814416,0.812949,0.62036,0.192581,0.0,79.814535
weak_balancing,89,79.814535,79.814448,0.812948,0.620361,0.192581,0.0,79.81454
weak_balancing,90,79.81454,79.814472,0.812948,0.620362,0.192582,-8.0,71.814545
weak_balancing,91,71.814545,79.814492,1.30598,0.620362,0.0,0.0,72.500163
weak_balancing,92,72.500163,79.814507,1.268741,0.620363,0.0,0.0,73.148541
weak_balancing,93,73.148541,79.814519,1.23266,0.620363,0.0,0.0,73.760838
weak_balancing,94,73.760838,79.814528,1.197814,0.620363,0.0,0.0,74.338289
weak_balancing,95,74.338289,79.814535,1.164265,0.620363,0.0,0.0,74.88219
weak_balancing,96,74.88219,79.81454,1.132055,0.620364,0.0,0.0,75.393881
weak_balancing,97,75.393881,71.814545,1.101212,0.420364,0.015755,0.0,76.058974
weak_balancing,98,76.058974,72.500163,1.06034,0.437504,0.042359,0.0,76.639452
weak_balancing,99,76.639452,73.148541,1.023945,0.453714,0.065578,0.0,77.144105
weak_balancing,100,77.144105,73.760838,0.991757,0.469021,0.085764,0.0,77.581076
weak_balancing,101,77.581076,74.338289,0.963473,0.483457,0.103243,0.0,77.95785
weak_balancing,102,77.95785,74.88219,0.93878,0.497055,0.118314,0.0,78.281261
weak_balancing,103,78.281261,75.393881,0.917358,0.509847,0.13125,0.0,78.557521
weak_balancing,104,78.557521,76.058974,0.898893,0.526474,0.142301,0.0,78.787639
weak_balancing,105,78.787639,76.639452,0.883395,0.540986,0.151506,0.0,78.978542
weak_balancing,106,78.978542,77.144105,0.870459,0.553603,0.159142,0.0,79.136257
weak_balancing,107,79.136257,77.581076,0.859716,0.564527,0.16545,0.0,79.265996
weak_balancing,108,79.265996,77.95785,0.850842,0.573946,0.17064,0.0,79.372251
weak_balancing,109,79.372251,78.281261,0.843548,0.582032,0.17489,0.0,79.458878
weak_balancing,110,79.458878,78.557521,0.837586,0.588938,0.178355,0.0,79.52917
weak_balancing,111,79.52917,78.787639,0.832736,0.594691,0.181167,0.0,79.586049
weak_balancing,112,79.586049,78.978542,0.828805,0.599464,0.183442,0.0,79.631949
weak_balancing,113,79.631949,79.136257,0.825628,0.603406,0.185278,0.0,79.668892
weak_balancing,114,79.668892,79.265996,0.823068,0.60665,0.186756,0.0,79.698555
weak_balancing,115,79.698555,79.372251,0.82101,0.609306,0.187942,0.0,79.722317
weak_balancing,116,79.722317,79.458878,0.819361,0.611472,0.188893,0.0,79.741313
weak_balancing,117,79.741313,79.52917,0.818041,0.613229,0.189653,0.0,79.756472
weak_balancing,118,79.756472,79.586049,0.816988,0.614651,0.190259,0.0,79.76855
weak_balancing,119,79.76855,79.631949,0.816148,0.615799,0.190742,0.0,79.778157
weak_balancing,120,79.778157,79.668892,0.81548,0.616722,0.191126,0.0,79.785788
weak_balancing,121,79.785788,79.698555,0.814949,0.617464,0.191432,0.0,79.791842
weak_balancing,122,79.791842,79.722317,0.814528,0.618058,0.191674,0.0,79.796638
weak_balancing,123,79.796638,79.741313,0.814194,0.618533,0.191866,0.0,79.800434
weak_balancing,124,79.800434,79.756472,0.81393,0.618912,0.192017,0.0,79.803434
weak_balancing,125,79.803434,79.76855,0.813721,0.619214,0.192137,0.0,79.805804
weak_balancing,126,79.805804,79.778157,0.813556,0.619454,0.192232,0.0,79.807674
weak_balancing,127,79.807674,79.785788,0.813426,0.619645,0.192307,0.0,79.809148
weak_balancing,128,79.809148,79.791842,0.813323,0.619796,0.192366,0.0,79.810309
weak_balancing,129,79.810309,79.796638,0.813242,0.619916,0.192412,0.0,79.811223
weak_balancing,130,79.811223,79.800434,0.813179,0.620011,0.192449,0.0,79.811942
weak_balancing,131,79.811942,79.803434,0.813129,0.620086,0.192478,0.0,79.812507
weak_balancing,132,79.812507,79.805804,0.813089,0.620145,0.1925,0.0,79.812951
weak_balancing,133,79.812951,79.807674,0.813058,0.620192,0.192518,0.0,79.8133
weak_balancing,134,79.8133,79.809148,0.813034,0.620229,0.192532,0.0,79.813573
weak_balancing,135,79.813573,79.810309,0.813015,0.620258,0.192543,0.0,79.813788
weak_balancing,136,79.813788,79.811223,0.813,0.620281,0.192552,0.0,79.813956
weak_balancing,137,79.813956,79.811942,0.812988,0.620299,0.192558,0.0,79.814088
weak_balancing,138,79.814088,79.812507,0.812979,0.620313,0.192564,0.0,79.814191
weak_balancing,139,79.814191,79.812951,0.812972,0.620324,0.192568,0.0,79.814271
weak_balancing,140,79.814271,79.8133,0.812967,0.620332,0.192571,0.0,79.814335
weak_balancing,141,79.814335,79.813573,0.812962,0.620339,0.192573,0.0,79.814384
weak_balancing,142,79.814384,79.813788,0.812959,0.620345,0.192575,0.0,79.814423
weak_balancing,143,79.814423,79.813956,0.812956,0.620349,0.192577,0.0,79.814453
weak_balancing,144,79.814453,79.814088,0.812954,0.620352,0.192578,0.0,79.814476
weak_balancing,145,79.814476,79.814191,0.812952,0.620355,0.192579,0.0,79.814495
weak_balancing,146,79.814495,79.814271,0.812951,0.620357,0.19258,0.0,79.814509
weak_balancing,147,79.814509,79.814335,0.81295,0.620358,0.19258,0.0,79.81452
weak_balancing,148,79.81452,79.814384,0.812949,0.62036,0.192581,0.0,79.814529
weak_balancing,149,79.814529,79.814423,0.812949,0.620361,0.192581,0.0,79.814536
weak_balancing,150,79.814536,79.814453,0.812948,0.620361,0.192581,0.0,79.814541
weak_balancing,151,79.814541,79.814476,0.812948,0.620362,0.192582,0.0,79.814545
weak_balancing,152,79.814545,79.814495,0.812947,0.620362,0.192582,0.0,79.814549
weak_balancing,153,79.814549,79.814509,0.812947,0.620363,0.192582,0.0,79.814551
weak_balancing,154,79.814551,79.81452,0.812947,0.620363,0.192582,0.0,79.814553
weak_balancing,155,79.814553,79.814529,0.812947,0.620363,0.192582,0.0,79.814555
weak_balancing,156,79.814555,79.814536,0.812947,0.620363,0.192582,0.0,79.814556
weak_balancing,157,79.814556,79.814541,0.812947,0.620364,0.192582,0.0,79.814557
weak_balancing,158,79.814557,79.814545,0.812947,0.620364,0.192582,0.0,79.814558
weak_balancing,159,79.814558,79.814549,0.812947,0.620364,0.192582,0.0,79.814558
weak_balancing,160,79.814558,79.814551,0.812947,0.620364,0.192582,0.0,79.814559
lower_capacity,0,15.0,15.0,1.060714,0.0,0.0,0.0,16.060714
lower_capacity,1,16.060714,15.0,1.113819,0.0,0.0,0.0,17.174533
lower_capacity,2,17.174533,15.0,1.166468,0.0,0.0,0.0,18.341001
lower_capacity,3,18.341001,15.0,1.218186,0.0,0.0,0.0,19.559186
lower_capacity,4,19.559186,15.0,1.268462,0.0,0.0,0.0,20.827648
lower_capacity,5,20.827648,15.0,1.316757,0.0,0.0,0.0,22.144405
lower_capacity,6,22.144405,15.0,1.362515,0.0,0.0,0.0,23.50692
lower_capacity,7,23.50692,16.060714,1.405169,0.0,0.0,0.0,24.912089
lower_capacity,8,24.912089,17.174533,1.444158,0.0,0.0,0.0,26.356247
lower_capacity,9,26.356247,18.341001,1.478939,0.0,0.0,0.0,27.835185
lower_capacity,10,27.835185,19.559186,1.508998,0.0,0.0,0.0,29.344184
lower_capacity,11,29.344184,20.827648,1.533872,0.0,0.0,0.0,30.878056
lower_capacity,12,30.878056,22.144405,1.553155,0.0,0.0,0.0,32.431211
lower_capacity,13,32.431211,23.50692,1.566516,0.0,0.0,0.0,33.997727
lower_capacity,14,33.997727,24.912089,1.573708,0.0,0.0,0.0,35.571436
lower_capacity,15,35.571436,26.356247,1.57458,0.0,0.0,0.0,37.146016
lower_capacity,16,37.146016,27.835185,1.569079,0.0,0.0,0.0,38.715095
lower_capacity,17,38.715095,29.344184,1.557255,0.0,0.0,0.0,40.272349
lower_capacity,18,40.272349,30.878056,1.53926,0.0,0.0,0.0,41.811609
lower_capacity,19,41.811609,32.431211,1.515345,0.0,0.0,0.0,43.326955
