"scenario","time","state","delayed_state","inflow","balancing_outflow","threshold_penalty","shock"
"long_delay",81,250,250,20,12,5.775,0
"long_delay",82,250,250,20,12,5.775,0
"long_delay",83,250,250,20,12,5.775,0
"long_delay",84,250,242.225,20,11.5335,5.775,0
"long_delay",85,250,244.100125,20,11.6460075,5.775,0
"long_delay",86,250,246.059630625,20,11.7635778375,5.775,0
"long_delay",87,250,248.107314003125,20,11.8864388401875,5.775,0
"long_delay",88,250,250,20,12,5.775,0
"long_delay",89,250,250,20,12,5.775,0
"long_delay",90,250,250,20,12,5.775,0
"long_delay",91,250,250,20,12,5.775,0
"long_delay",92,250,250,20,12,5.775,0
"long_delay",93,250,250,20,12,5.775,0
"long_delay",94,250,250,20,12,5.775,0
"long_delay",95,250,250,20,12,5.775,0
"long_delay",96,250,250,20,12,5.775,0
"long_delay",97,250,250,20,12,5.775,0
"long_delay",98,250,250,20,12,5.775,0
"long_delay",99,250,250,20,12,5.775,0
"long_delay",100,250,250,20,12,5.775,0
"long_delay",101,250,250,20,12,5.775,0
"long_delay",102,250,250,20,12,5.775,0
"long_delay",103,250,250,20,12,5.775,0
"long_delay",104,250,250,20,12,5.775,0
"long_delay",105,250,250,20,12,5.775,0
"long_delay",106,250,250,20,12,5.775,0
"long_delay",107,250,250,20,12,5.775,0
"long_delay",108,250,250,20,12,5.775,0
"long_delay",109,250,250,20,12,5.775,0
"long_delay",110,250,250,20,12,5.775,0
"long_delay",111,250,250,20,12,5.775,0
"long_delay",112,250,250,20,12,5.775,0
"long_delay",113,250,250,20,12,5.775,0
"long_delay",114,250,250,20,12,5.775,0
"long_delay",115,250,250,20,12,5.775,0
"long_delay",116,250,250,20,12,5.775,0
"long_delay",117,250,250,20,12,5.775,0
"long_delay",118,250,250,20,12,5.775,0
"long_delay",119,250,250,20,12,5.775,0
"long_delay",120,250,250,20,12,5.775,0
"long_delay",121,250,250,20,12,5.775,0
"long_delay",122,250,250,20,12,5.775,0
"long_delay",123,250,250,20,12,5.775,0
"long_delay",124,250,250,20,12,5.775,0
"long_delay",125,250,250,20,12,5.775,0
"long_delay",126,250,250,20,12,5.775,0
"long_delay",127,250,250,20,12,5.775,0
"long_delay",128,250,250,20,12,5.775,0
"long_delay",129,250,250,20,12,5.775,0
"long_delay",130,250,250,20,12,5.775,0
"long_delay",131,250,250,20,12,5.775,0
"long_delay",132,250,250,20,12,5.775,0
"long_delay",133,250,250,20,12,5.775,0
"long_delay",134,250,250,20,12,5.775,0
"long_delay",135,250,250,20,12,5.775,0
"long_delay",136,250,250,20,12,5.775,0
"long_delay",137,250,250,20,12,5.775,0
"long_delay",138,250,250,20,12,5.775,0
"long_delay",139,250,250,20,12,5.775,0
"long_delay",140,250,250,20,12,5.775,0
"long_delay",141,250,250,20,12,5.775,0
"long_delay",142,250,250,20,12,5.775,0
"long_delay",143,250,250,20,12,5.775,0
"long_delay",144,250,250,20,12,5.775,0
"long_delay",145,250,250,20,12,5.775,0
"long_delay",146,250,250,20,12,5.775,0
"long_delay",147,250,250,20,12,5.775,0
"long_delay",148,250,250,20,12,5.775,0
"long_delay",149,250,250,20,12,5.775,0
"long_delay",150,250,250,20,12,5.775,0
"long_delay",151,250,250,20,12,5.775,0
"long_delay",152,250,250,20,12,5.775,0
"long_delay",153,250,250,20,12,5.775,0
"long_delay",154,250,250,20,12,5.775,0
"long_delay",155,250,250,20,12,5.775,0
"long_delay",156,250,250,20,12,5.775,0
"long_delay",157,250,250,20,12,5.775,0
"long_delay",158,250,250,20,12,5.775,0
"long_delay",159,250,250,20,12,5.775,0
"long_delay",160,250,250,20,12,5.775,0
"weak_balancing",0,12,0,0,0,0,0
"weak_balancing",1,12.96,12,0.96,0,0,0
"weak_balancing",2,13.9968,12,1.0368,0,0,0
"weak_balancing",3,15.116544,12,1.119744,0,0,0
"weak_balancing",4,16.32586752,12,1.20932352,0,0,0
"weak_balancing",5,17.6319369216,12,1.3060694016,0,0,0
"weak_balancing",6,19.042491875328,12,1.410554953728,0,0,0
"weak_balancing",7,20.5658912253542,12,1.52339935002624,0,0,0
"weak_balancing",8,22.2111625233826,12.96,1.64527129802834,0,0,0
"weak_balancing",9,23.9880555252532,13.9968,1.77689300187061,0,0,0
"weak_balancing",10,25.9070999672734,15.116544,1.91904444202025,0,0,0
"weak_balancing",11,27.9796679646553,16.32586752,2.07256799738187,0,0,0
"weak_balancing",12,30.2180414018277,17.6319369216,2.23837343717242,0,0,0
"weak_balancing",13,32.635484713974,19.042491875328,2.41744331214622,0,0,0
"weak_balancing",14,35.2463234910919,20.5658912253542,2.61083877711792,0,0,0
"weak_balancing",15,38.0660293703792,22.2111625233826,2.81970587928735,0,0,0
"weak_balancing",16,41.1113117200096,23.9880555252532,3.04528234963034,0,0,0
"weak_balancing",17,44.4002166576103,25.9070999672734,3.28890493760076,0,0,0
"weak_balancing",18,47.9522339902191,27.9796679646553,3.55201733260883,0,0,0
"weak_balancing",19,51.7884127094367,30.2180414018277,3.83617871921753,0,0,0
"weak_balancing",20,55.9314857261916,32.635484713974,4.14307301675493,0,0,0
"weak_balancing",21,60.4060045842869,35.2463234910919,4.47451885809533,0,0,0
"weak_balancing",22,65.2384849510299,38.0660293703792,4.83248036674295,0,0,0
"weak_balancing",23,70.4575637471123,41.1113117200096,5.21907879608239,0,0,0
"weak_balancing",24,76.0941688468813,44.4002166576103,5.63660509976898,0,0,0
"weak_balancing",25,82.1817023546318,47.9522339902191,6.0875335077505,0,0,0
"weak_balancing",26,88.7025861617192,51.7884127094367,6.57453618837054,0.0536523812831001,0,0
"weak_balancing",27,95.4912579672108,55.9314857261916,7.09620689293754,0.177944571785748,0.129590515660172,0
"weak_balancing",28,102.451184438207,60.4060045842869,7.63930063737687,0.312180137528608,0.367194028852379,0
"weak_balancing",29,109.579333189395,65.2384849510299,8.19609475505654,0.457154548530897,0.610791455337234,0
"weak_balancing",30,116.871676270505,70.4575637471123,8.76634665515161,0.613726912413368,0.860276661628829,0
"weak_balancing",31,124.323076637271,76.0941688468813,9.34973410164036,0.782825065406438,1.11550866946766,0
"weak_balancing",32,131.927164015309,82.1817023546318,9.94584613098166,0.965451070638953,1.37630768230448,0
"weak_balancing",33,139.677808811146,88.7025861617192,10.5541731212247,1.16107758485158,1.64245074053581,0
"weak_balancing",34,147.573572468632,95.4912579672108,11.1742247048917,1.36473773901632,1.91372330839012,0
"weak_balancing",35,155.615847696574,102.451184438207,11.8058857974905,1.5735355331462,2.1900750364021,0
"weak_balancing",36,163.806180847238,109.579333189395,12.4492678157259,1.78737999568185,2.47155466938008,0
"weak_balancing",37,172.146308697248,116.871676270505,13.104494467779,2.00615028811514,2.75821632965332,0
"weak_balancing",38,180.638200289506,124.323076637271,13.7717046957799,2.22969229911812,3.05012080440369,0
"weak_balancing",39,189.284104382075,131.927164015309,14.4510560231605,2.45781492045927,3.34733701013272,0
"weak_balancing",40,198.086554814934,139.677808811146,15.142728350566,2.69033426433439,3.64994365337262,0
"weak_balancing",41,207.048242607547,147.573572468632,15.8469243851947,2.92720717405895,3.95802941852269,0
"weak_balancing",42,216.171938093989,155.615847696574,16.5638594086038,3.16847543089721,4.27168849126414,0
"weak_balancing",43,225.460489882802,163.806180847238,17.2937550475191,3.41418542541713,4.59101783328963,0
"weak_balancing",44,234.91682266661,172.146308697248,18.0368391906241,3.66438926091745,4.91611714589806,0
"weak_balancing",45,244.543933677923,180.638200289506,18.7933458133288,3.91914600868519,5.24708879333136,0
"weak_balancing",46,250,189.284104382075,19.5635146942338,4.17852313146225,5.58403767872729,0
"weak_balancing",47,250,198.086554814934,20,4.44259664444802,5.775,0
"weak_balancing",48,250,207.048242607547,20,4.71144727822641,5.775,0
"weak_balancing",49,250,216.171938093989,20,4.98515814281968,5.775,0
"weak_balancing",50,250,225.460489882802,20,5.26381469648405,5.775,0
"weak_balancing",51,250,234.91682266661,20,5.54750467999831,5.775,0
"weak_balancing",52,250,244.543933677923,20,5.83631801033768,5.775,0
"weak_balancing",53,250,250,20,6,5.775,0
"weak_balancing",54,250,250,20,6,5.775,0
"weak_balancing",55,250,250,20,6,5.775,0
"weak_balancing",56,250,250,20,6,5.775,0
"weak_balancing",57,250,250,20,6,5.775,0
"weak_balancing",58,250,250,20,6,5.775,0
"weak_balancing",59,250,250,20,6,5.775,0
"weak_balancing",60,250,250,20,6,5.775,0
"weak_balancing",61,250,250,20,6,5.775,0
"weak_balancing",62,250,250,20,6,5.775,0
"weak_balancing",63,250,250,20,6,5.775,0
"weak_balancing",64,250,250,20,6,5.775,0
"weak_balancing",65,250,250,20,6,5.775,0
"weak_balancing",66,250,250,20,6,5.775,0
"weak_balancing",67,250,250,20,6,5.775,0
"weak_balancing",68,250,250,20,6,5.775,0
"weak_balancing",69,250,250,20,6,5.775,0
"weak_balancing",70,248.225,250,20,6,5.775,-10
"weak_balancing",71,250,250,19.858,6,5.712875,0
"weak_balancing",72,250,250,20,6,5.775,0
"weak_balancing",73,250,250,20,6,5.775,0
"weak_balancing",74,250,250,20,6,5.775,0
"weak_balancing",75,250,250,20,6,5.775,0
"weak_balancing",76,250,250,20,6,5.775,0
"weak_balancing",77,250,248.225,20,5.94675,5.775,0
"weak_balancing",78,250,250,20,6,5.775,0
"weak_balancing",79,250,250,20,6,5.775,0
"weak_balancing",80,250,250,20,6,5.775,0
"weak_balancing",81,250,250,20,6,5.775,0
"weak_balancing",82,250,250,20,6,5.775,0
"weak_balancing",83,250,250,20,6,5.775,0
"weak_balancing",84,250,250,20,6,5.775,0
"weak_balancing",85,250,250,20,6,5.775,0
"weak_balancing",86,250,250,20,6,5.775,0
"weak_balancing",87,250,250,20,6,5.775,0
"weak_balancing",88,250,250,20,6,5.775,0
"weak_balancing",89,250,250,20,6,5.775,0
"weak_balancing",90,250,250,20,6,5.775,0
"weak_balancing",91,250,250,20,6,5.775,0
"weak_balancing",92,250,250,20,6,5.775,0
"weak_balancing",93,250,250,20,6,5.775,0
"weak_balancing",94,250,250,20,6,5.775,0
"weak_balancing",95,250,250,20,6,5.775,0
"weak_balancing",96,250,250,20,6,5.775,0
"weak_balancing",97,250,250,20,6,5.775,0
"weak_balancing",98,250,250,20,6,5.775,0
"weak_balancing",99,250,250,20,6,5.775,0
"weak_balancing",100,250,250,20,6,5.775,0
"weak_balancing",101,250,250,20,6,5.775,0
"weak_balancing",102,250,250,20,6,5.775,0
"weak_balancing",103,250,250,20,6,5.775,0
"weak_balancing",104,250,250,20,6,5.775,0
"weak_balancing",105,250,250,20,6,5.775,0
"weak_balancing",106,250,250,20,6,5.775,0
"weak_balancing",107,250,250,20,6,5.775,0
"weak_balancing",108,250,250,20,6,5.775,0
"weak_balancing",109,250,250,20,6,5.775,0
"weak_balancing",110,250,250,20,6,5.775,0
"weak_balancing",111,250,250,20,6,5.775,0
"weak_balancing",112,250,250,20,6,5.775,0
"weak_balancing",113,250,250,20,6,5.775,0
"weak_balancing",114,250,250,20,6,5.775,0
"weak_balancing",115,250,250,20,6,5.775,0
"weak_balancing",116,250,250,20,6,5.775,0
"weak_balancing",117,250,250,20,6,5.775,0
"weak_balancing",118,250,250,20,6,5.775,0
"weak_balancing",119,250,250,20,6,5.775,0
"weak_balancing",120,250,250,20,6,5.775,0
"weak_balancing",121,250,250,20,6,5.775,0
"weak_balancing",122,250,250,20,6,5.775,0
"weak_balancing",123,250,250,20,6,5.775,0
"weak_balancing",124,250,250,20,6,5.775,0
"weak_balancing",125,250,250,20,6,5.775,0
"weak_balancing",126,250,250,20,6,5.775,0
"weak_balancing",127,250,250,20,6,5.775,0
"weak_balancing",128,250,250,20,6,5.775,0
"weak_balancing",129,250,250,20,6,5.775,0
"weak_balancing",130,250,250,20,6,5.775,0
"weak_balancing",131,250,250,20,6,5.775,0
"weak_balancing",132,250,250,20,6,5.775,0
"weak_balancing",133,250,250,20,6,5.775,0
"weak_balancing",134,250,250,20,6,5.775,0
"weak_balancing",135,250,250,20,6,5.775,0
"weak_balancing",136,250,250,20,6,5.775,0
"weak_balancing",137,250,250,20,6,5.775,0
"weak_balancing",138,250,250,20,6,5.775,0
"weak_balancing",139,250,250,20,6,5.775,0
"weak_balancing",140,250,250,20,6,5.775,0
"weak_balancing",141,250,250,20,6,5.775,0
"weak_balancing",142,250,250,20,6,5.775,0
"weak_balancing",143,250,250,20,6,5.775,0
"weak_balancing",144,250,250,20,6,5.775,0
"weak_balancing",145,250,250,20,6,5.775,0
"weak_balancing",146,250,250,20,6,5.775,0
"weak_balancing",147,250,250,20,6,5.775,0
"weak_balancing",148,250,250,20,6,5.775,0
"weak_balancing",149,250,250,20,6,5.775,0
"weak_balancing",150,250,250,20,6,5.775,0
"weak_balancing",151,250,250,20,6,5.775,0
"weak_balancing",152,250,250,20,6,5.775,0
"weak_balancing",153,250,250,20,6,5.775,0
"weak_balancing",154,250,250,20,6,5.775,0
"weak_balancing",155,250,250,20,6,5.775,0
"weak_balancing",156,250,250,20,6,5.775,0
"weak_balancing",157,250,250,20,6,5.775,0
"weak_balancing",158,250,250,20,6,5.775,0
"weak_balancing",159,250,250,20,6,5.775,0
"weak_balancing",160,250,250,20,6,5.775,0
"strong_threshold_response",0,12,0,0,0,0,0
"strong_threshold_response",1,12.96,12,0.96,0,0,0
"strong_threshold_response",2,13.9968,12,1.0368,0,0,0
"strong_threshold_response",3,15.116544,12,1.119744,0,0,0
"strong_threshold_response",4,16.32586752,12,1.20932352,0,0,0
"strong_threshold_response",5,17.6319369216,12,1.3060694016,0,0,0
"strong_threshold_response",6,19.042491875328,12,1.410554953728,0,0,0
"strong_threshold_response",7,20.5658912253542,12,1.52339935002624,0,0,0
"strong_threshold_response",8,22.2111625233826,12.96,1.64527129802834,0,0,0
"strong_threshold_response",9,23.9880555252532,13.9968,1.77689300187061,0,0,0
"strong_threshold_response",10,25.9070999672734,15.116544,1.91904444202025,0,0,0
"strong_threshold_response",11,27.9796679646553,16.32586752,2.07256799738187,0,0,0
"strong_threshold_response",12,30.2180414018277,17.6319369216,2.23837343717242,0,0,0
"strong_threshold_response",13,32.635484713974,19.042491875328,2.41744331214622,0,0,0
"strong_threshold_response",14,35.2463234910919,20.5658912253542,2.61083877711792,0,0,0
"strong_threshold_response",15,38.0660293703792,22.2111625233826,2.81970587928735,0,0,0
"strong_threshold_response",16,41.1113117200096,23.9880555252532,3.04528234963034,0,0,0
"strong_threshold_response",17,44.4002166576103,25.9070999672734,3.28890493760076,0,0,0
"strong_threshold_response",18,47.9522339902191,27.9796679646553,3.55201733260883,0,0,0
"strong_threshold_response",19,51.7884127094367,30.2180414018277,3.83617871921753,0,0,0
"strong_threshold_response",20,55.9314857261916,32.635484713974,4.14307301675493,0,0,0
"strong_threshold_response",21,60.4060045842869,35.2463234910919,4.47451885809533,0,0,0
"strong_threshold_response",22,65.2384849510299,38.0660293703792,4.83248036674295,0,0,0
"strong_threshold_response",23,70.4575637471123,41.1113117200096,5.21907879608239,0,0,0
"strong_threshold_response",24,76.0941688468813,44.4002166576103,5.63660509976898,0,0,0
"strong_threshold_response",25,82.1817023546318,47.9522339902191,6.0875335077505,0,0,0
"strong_threshold_response",26,88.6489337804361,51.7884127094367,6.57453618837054,0.1073047625662,0,0
"strong_threshold_response",27,95.0930446368646,55.9314857261916,7.09191470243489,0.355889143571496,0.291914702434889,0
"strong_threshold_response",28,101.268684361807,60.4060045842869,7.60744357094917,0.624360275057216,0.807443570949168,0
"strong_threshold_response",29,107.154375264746,65.2384849510299,8.10149474894459,0.914309097061793,1.30149474894459,0
"strong_threshold_response",30,112.726921439919,70.4575637471123,8.57235002117965,1.22745382482674,1.77235002117965,0
"strong_threshold_response",31,117.961271309106,76.0941688468813,9.01815371519351,1.56565013081288,2.21815371519351,0
"strong_threshold_response",32,122.830369167828,82.1817023546318,9.43690170472848,1.93090214127791,2.63690170472848,0
"strong_threshold_response",33,127.311433141002,88.6489337804361,9.82642953342625,2.31893602682617,3.02642953342625,0
"strong_threshold_response",34,131.40585046279,95.0930446368646,10.1849146512802,2.70558267821188,3.38491465128015,0
"strong_threshold_response",35,135.129729401082,101.268684361807,10.5124680370232,3.07612106170844,3.7124680370232,0
"strong_threshold_response",36,138.500466885197,107.154375264746,10.8103783520865,3.42926251588474,4.01037835208653,0
"strong_threshold_response",37,141.536851598802,112.726921439919,11.0800373508157,3.76361528639513,4.28003735081575,0
"strong_threshold_response",38,144.259175320255,117.961271309106,11.3229481279041,4.07767627854636,4.52294812790414,0
"strong_threshold_response",39,146.689353170186,122.830369167828,11.5407340256204,4.36982215006968,4.74073402562043,0
"strong_threshold_response",40,148.850667181726,127.311433141002,11.7351482536149,4.63868598846011,4.93514825361485,0
"strong_threshold_response",41,150.766316153958,131.40585046279,11.908053374538,4.8843510277674,5.10805337453805,0
"strong_threshold_response",42,152.458532389893,135.129729401082,12.0613052923167,5.1077837640649,5.26130529231665,0
"strong_threshold_response",43,153.948504376782,138.500466885197,12.1966825911915,5.31002801311181,5.39668259119146,0
"strong_threshold_response",44,155.256293280853,141.536851598802,12.3158803501425,5.4922110959281,5.51588035014252,0
"strong_threshold_response",45,156.400742761638,144.259175320255,12.4205034624683,5.65555051921532,5.62050346246827,0
"strong_threshold_response",46,157.399381571427,146.689353170186,12.512059420931,5.80136119021114,5.71205942093105,0
"strong_threshold_response",47,158.268341540523,148.850667181726,12.5919505257142,5.93104003090354,5.79195052571416,0
"strong_threshold_response",48,159.022362571286,150.766316153958,12.6614673232419,6.04597896923749,5.86146732324188,0
"strong_threshold_response",49,159.674850627892,152.458532389893,12.7217890057029,6.1475119433936,5.92178900570288,0
"strong_threshold_response",50,160.237940365285,153.948504376782,12.7739880502314,6.23691026260689,5.97398805023139,0
"strong_threshold_response",51,160.722562768434,155.256293280853,12.8190352292228,6.3153775968512,6.01903522922284,0
"strong_threshold_response",52,161.138518202736,156.400742761638,12.8578050214747,6.38404456569829,6.05780502147474,0
"strong_threshold_response",53,161.49455530845,157.399381571427,12.8910814562189,6.44396289428562,6.09108145621888,0
"strong_threshold_response",54,161.798454816019,158.268341540523,12.919564424676,6.49610049243141,6.11956442467603,0
"strong_threshold_response",55,162.057113061742,159.022362571286,12.9438763852815,6.54134175427716,6.14387638528152,0
"strong_threshold_response",56,162.276622024068,159.674850627892,12.9645690449393,6.58049103767354,6.16456904493934,0
"strong_threshold_response",57,162.462345602151,160.237940365285,12.9821297619255,6.61427642191713,6.18212976192546,0
"strong_threshold_response",58,162.618991836045,160.722562768434,12.9969876481721,6.64335376610606,6.19698764817209,0
"strong_threshold_response",59,162.750680743881,161.138518202736,13.0095193468836,6.66831109216416,6.2095193468836,0
"strong_threshold_response",60,162.861007425374,161.49455530845,13.0200544595105,6.68967331850702,6.22005445951047,0
"strong_threshold_response",61,162.953100136413,161.798454816019,13.0288805940299,6.70790728896114,6.2288805940299,0
"strong_threshold_response",62,163.029673352708,162.057113061742,13.036248010913,6.72342678370451,6.23624801091301,0
"strong_threshold_response",63,163.093076031264,162.276622024068,13.0423738682167,6.73659732144409,6.24237386821665,0
"strong_threshold_response",64,163.145335295135,162.462345602151,13.0474460825011,6.74774073612906,6.24744608250113,0
"strong_threshold_response",65,163.188195784972,162.618991836045,13.0516268236108,6.7571395101627,6.2516268236108,0
"strong_threshold_response",66,163.22315494034,162.750680743881,13.0550556627978,6.76504084463285,6.25505566279779,0
"strong_threshold_response",67,163.251494494817,162.861007425374,13.0578523952272,6.77166044552243,6.25785239522716,0
"strong_threshold_response",68,163.274308486632,162.953100136413,13.0601195595854,6.77718600818476,6.26011955958537,0
"strong_threshold_response",69,163.29252808547,163.029673352708,13.0619446789306,6.78178040116249,6.26194467893059,0
"strong_threshold_response",70,153.306943523594,163.093076031264,13.0634022468376,6.78558456187585,6.26340224683759,-10
"strong_threshold_response",71,153.318223405886,163.145335295135,12.2645554818875,6.7887201177081,5.46455548188752,0
"strong_threshold_response",72,153.326931658788,163.188195784972,12.2654578724709,6.79129174709834,5.46545787247087,0
"strong_threshold_response",73,153.333542362367,163.22315494034,12.266154532703,6.79338929642037,5.46615453270301,0
"strong_threshold_response",74,153.338452692678,163.251494494817,12.2666833889894,6.79508966968903,5.46668338898938,0
"strong_threshold_response",75,153.34199418348,163.274308486632,12.2670762154143,6.79645850919794,5.46707621541426,0
"strong_threshold_response",76,153.344442498352,163.29252808547,12.2673595346784,6.79755168512819,5.46735953467842,0
"strong_threshold_response",77,153.946025886936,153.306943523594,12.2675553998682,6.19841661141564,5.46755539986817,0
"strong_threshold_response",78,154.546932482583,153.318223405886,12.3156820709549,6.19909340435316,5.51568207095492,0
"strong_threshold_response",79,155.147316583056,153.326931658788,12.3637545986067,6.19961589952726,5.56375459860666,0
"strong_threshold_response",80,155.747304041314,153.333542362367,12.4117853266445,6.20001254174203,5.61178532664449,0
"strong_threshold_response",81,156.346996879753,153.338452692678,12.4597843233051,6.20030716156069,5.65978432330512,0
"strong_threshold_response",82,156.946477228745,153.34199418348,12.5077597503803,6.20051965100882,5.70775975038027,0
"strong_threshold_response",83,157.545810678843,153.344442498352,12.5557181782996,6.20066654990113,5.75571817829956,0
"strong_threshold_response",84,158.109049125627,153.946025886936,12.6036648543075,6.23676155321619,5.80366485430747,0
"strong_threshold_response",85,158.636233176672,154.546932482583,12.6487239300502,6.272815948955,5.84872393005018,0
"strong_threshold_response",86,159.127394181689,155.147316583056,12.6908986541338,6.30883899498336,5.89089865413378,0
"strong_threshold_response",87,159.58255593921,155.747304041314,12.7301915345351,6.34483824247884,5.93019153453511,0
"strong_threshold_response",88,160.001736126425,156.346996879753,12.7666044751368,6.3808198127852,5.96660447513681,0
"strong_threshold_response",89,160.3849474927,156.946477228745,12.800138890114,6.41678863372467,6.00013889011399,0
"strong_threshold_response",90,160.73219885197,157.545810678843,12.830795799416,6.4527486407306,6.03079579941601,0
"strong_threshold_response",91,161.045655904432,158.109049125627,12.8585759081576,6.48654294753764,6.05857590815757,0
"strong_threshold_response",92,161.327481913832,158.636233176672,12.8836524723546,6.51817399060034,6.08365247235456,0
"strong_threshold_response",93,161.57983826293,159.127394181689,12.9061985531065,6.54764365090133,6.10619855310653,0
"strong_threshold_response",94,161.804884906578,159.58255593921,12.9263870610344,6.5749533563526,6.12638706103442,0
"strong_threshold_response",95,162.004780738992,160.001736126425,12.9443907925262,6.60010416758549,6.14439079252621,0
"strong_threshold_response",96,162.18168388943,160.3849474927,12.9603824591194,6.62309684956201,6.16038245911937,0
"strong_threshold_response",97,162.337751958312,160.73219885197,12.9745347111544,6.64393193111817,6.17453471115441,0
"strong_threshold_response",98,162.475012604046,161.045655904432,12.987020156665,6.66273935426592,6.18702015666496,0
"strong_threshold_response",99,162.595363689216,161.327481913832,12.9980010083237,6.6796489148299,6.19800100832368,0
"strong_threshold_response",100,162.70057339344,161.57983826293,13.0076290951373,6.69479029577582,6.20762909513729,0
"strong_threshold_response",101,162.792280299046,161.804884906578,13.0160458714752,6.70829309439466,6.21604587147523,0
"strong_threshold_response",102,162.871993454706,162.004780738992,13.0233824239237,6.72028684433953,6.22338242392366,0
"strong_threshold_response",103,162.94109242134,162.18168388943,13.0297594763765,6.73090103336581,6.22975947637649,0
"strong_threshold_response",104,163.000827303842,162.337751958312,13.0352873937072,6.74026511749872,6.23528739370723,0
"strong_threshold_response",105,163.052326547599,162.475012604046,13.0400661843073,6.74850075624276,6.24006618430733,0
"strong_threshold_response",106,163.096604726246,162.595363689216,13.0441861238079,6.75572182135297,6.24418612380791,0
"strong_threshold_response",107,163.13457032264,162.70057339344,13.0477283780997,6.76203440360642,6.24772837809967,0
"strong_threshold_response",108,163.167033504697,162.792280299046,13.0507656258112,6.76753681794274,6.25076562581116,0
"strong_threshold_response",109,163.194713897414,162.871993454706,13.0533626803757,6.77231960728237,6.25336268037574,0
"strong_threshold_response",110,163.218248352134,162.94109242134,13.0555771117931,6.77646554528042,6.25557711179315,0
"strong_threshold_response",111,163.238198713903,163.000827303842,13.0574598681707,6.7800496382305,6.25745986817071,0
"strong_threshold_response",112,163.255059121047,163.052326547599,13.0590558971123,6.78313959285593,6.25905589711227,0
"strong_threshold_response",113,163.269262837473,163.096604726246,13.0604047296838,6.78579628357475,6.2604047296838,0
"strong_threshold_response",114,163.281188618114,163.13457032264,13.0615410269978,6.78807421935837,6.26154102699782,0
"strong_threshold_response",115,163.291166607833,163.167033504697,13.0624950894491,6.7900220102818,6.26249508944915,0
"strong_threshold_response",116,163.299483773988,163.194713897414,13.0632933286266,6.79168283384486,6.2632933286266,0
"strong_threshold_response",117,163.30638887286,163.218248352134,13.063958701919,6.79309490112803,6.26395870191902,0
"strong_threshold_response",118,163.312096950025,163.238198713903,13.0645111098288,6.7942919228342,6.26451110982877,0
"strong_threshold_response",119,163.316793402763,163.255059121047,13.064967756002,6.79530354726285,6.26496775600204,0
"strong_threshold_response",120,163.320637632514,163.269262837473,13.065343472221,6.79615577024837,6.26534347222101,0
"strong_threshold_response",121,163.323766315427,163.281188618114,13.0656510106011,6.79687131708686,6.26565101060114,0
"strong_threshold_response",122,163.326296318957,163.291166607833,13.0659013052342,6.79746999646995,6.26590130523419,0
"strong_threshold_response",123,163.328327292518,163.299483773988,13.0661037055166,6.79796902643926,6.26610370551659,0
"strong_threshold_response",124,163.329943960146,163.30638887286,13.0662661834014,6.79838333237158,6.26626618340145,0
"strong_threshold_response",125,163.331218143145,163.312096950025,13.0663955168117,6.79872581700153,6.26639551681172,0
"strong_threshold_response",126,163.332210538979,163.316793402763,13.0664974514516,6.79900760416576,6.2664974514516,0
"strong_threshold_response",127,163.332972281028,163.320637632514,13.0665768431183,6.79923825795085,6.26657684311834,0
"strong_threshold_response",128,163.333546302103,163.323766315427,13.0666377824823,6.79942597892564,6.26663778248227,0
"strong_threshold_response",129,163.333968522965,163.326296318957,13.0666837041682,6.79957777913744,6.26668370416822,0
"strong_threshold_response",130,163.334268885414,163.328327292518,13.0667174818372,6.79969963755108,6.26671748183722,0
"strong_threshold_response",131,163.334472247805,163.329943960146,13.0667415108331,6.79979663760879,6.26674151083314,0
"strong_threshold_response",132,163.334599159217,163.331218143145,13.0667577798244,6.7998730885887,6.26675777982443,0
"strong_threshold_response",133,163.334666526878,163.332210538979,13.0667679327373,6.79993263233875,6.26676793273734,0
"strong_threshold_response",134,163.334688190016,163.332972281028,13.0667733221502,6.7999783368617,6.26677332215024,0
"strong_threshold_response",135,163.33467541189,163.333546302103,13.0667750552013,6.80001277812616,6.2667750552013,0
"strong_threshold_response",136,163.334637300512,163.333968522965,13.0667740329512,6.80003811137791,6.26677403295121,0
"strong_threshold_response",137,163.334581167387,163.334268885414,13.066770984041,6.80005613312485,6.26677098404097,0
"strong_threshold_response",138,163.334512832519,163.334472247805,13.066766493391,6.80006833486833,6.26676649339099,0
"strong_threshold_response",139,163.334436882966,163.334599159217,13.0667610266015,6.800075949553,6.26676102660152,0
"strong_threshold_response",140,163.334356891353,163.334666526878,13.0667549506373,6.80007999161268,6.26675495063728,0
"strong_threshold_response",141,163.334275599952,163.334688190016,13.0667485513083,6.80008129140097,6.26674855130827,0
"strong_threshold_response",142,163.334195075239,163.33467541189,13.0667420479962,6.8000805247134,6.26674204799619,0
"strong_threshold_response",143,163.334116837208,163.334637300512,13.0667356060191,6.80007823803073,6.26673560601912,0
"strong_threshold_response",144,163.334041967165,163.334581167387,13.0667293469767,6.80007487004324,6.26672934697666,0
"strong_threshold_response",145,163.333971197214,163.334512832519,13.0667233573732,6.80007076995114,6.2667233573732,0
"strong_threshold_response",146,163.333904984236,163.334436882966,13.0667176957771,6.80006621297796,6.26671769577711,0
"strong_threshold_response",147,163.333843570755,163.334356891353,13.0667123987389,6.8000614134812,6.26671239873888,0
