scenario_id,policy,growth,external_shock,shock_time,final_state,maximum_state,cumulative_cost,resilience_score
98,Policy_C_high_resilience,0.042068,7.397558,24,72.747341,72.747341,479.258950,0.000000
99,Policy_A_low_intervention,0.033909,15.726872,32,74.931683,74.931683,470.988327,0.000000
99,Policy_B_moderate_intervention,0.033909,15.726872,32,31.173250,31.173250,39.600000,57.789425
99,Policy_C_high_resilience,0.033909,15.726872,32,43.882452,43.882452,75.809358,36.567431
100,Policy_A_low_intervention,0.045450,3.879654,38,159.639603,159.639603,4807.895696,0.000000
100,Policy_B_moderate_intervention,0.045450,3.879654,38,66.515899,66.515899,322.719005,0.000000
100,Policy_C_high_resilience,0.045450,3.879654,38,89.782898,89.782898,989.971156,0.000000
101,Policy_A_low_intervention,0.060111,3.830377,21,369.503698,369.503698,30648.295147,0.000000
101,Policy_B_moderate_intervention,0.060111,3.830377,21,156.472590,156.472590,4577.192197,0.000000
101,Policy_C_high_resilience,0.060111,3.830377,21,210.258682,210.258682,9242.574449,0.000000
102,Policy_A_low_intervention,0.043632,12.692014,29,136.691412,136.691412,3166.442731,0.000000
102,Policy_B_moderate_intervention,0.043632,12.692014,29,57.329127,57.329127,164.636033,4.010754
102,Policy_C_high_resilience,0.043632,12.692014,29,79.036369,79.036369,639.672560,0.000000
103,Policy_A_low_intervention,0.071946,6.391284,26,724.168183,724.168183,115670.565530,0.000000
103,Policy_B_moderate_intervention,0.071946,6.391284,26,309.333218,309.333218,21268.996890,0.000000
103,Policy_C_high_resilience,0.071946,6.391284,26,414.497857,414.497857,38851.836874,0.000000
104,Policy_A_low_intervention,0.053304,5.691698,23,247.670022,247.670022,13148.436506,0.000000
104,Policy_B_moderate_intervention,0.053304,5.691698,23,104.456021,104.456021,1532.454863,0.000000
104,Policy_C_high_resilience,0.053304,5.691698,23,141.203657,141.203657,3559.577225,0.000000
105,Policy_A_low_intervention,0.055778,10.864581,34,284.665420,284.665420,17782.324487,0.000000
105,Policy_B_moderate_intervention,0.055778,10.864581,34,119.880798,119.880798,2277.258756,0.000000
105,Policy_C_high_resilience,0.055778,10.864581,34,162.571583,162.571583,5059.871932,0.000000
106,Policy_A_low_intervention,0.053935,4.894451,44,261.468438,261.468438,14941.621148,0.000000
106,Policy_B_moderate_intervention,0.053935,4.894451,44,109.638642,109.638642,1789.549714,0.000000
106,Policy_C_high_resilience,0.053935,4.894451,44,147.430246,147.430246,3993.194319,0.000000
107,Policy_A_low_intervention,0.043224,13.116319,40,135.832645,135.832645,3182.202470,0.000000
107,Policy_B_moderate_intervention,0.043224,13.116319,40,56.417930,56.417930,155.757610,6.788755
107,Policy_C_high_resilience,0.043224,13.116319,40,77.571483,77.571483,606.627032,0.000000
108,Policy_A_low_intervention,0.074491,14.264361,40,837.811681,837.811681,153249.374059,0.000000
108,Policy_B_moderate_intervention,0.074491,14.264361,40,357.517910,357.517910,28775.349451,0.000000
108,Policy_C_high_resilience,0.074491,14.264361,40,479.183101,479.183101,51943.695343,0.000000
109,Policy_A_low_intervention,0.041842,14.949918,20,118.071782,118.071782,2071.929757,0.000000
109,Policy_B_moderate_intervention,0.041842,14.949918,20,50.314811,50.314811,89.648523,26.724003
109,Policy_C_high_resilience,0.041842,14.949918,20,70.166798,70.166798,413.796759,0.000000
110,Policy_A_low_intervention,0.068115,4.775927,31,586.784464,586.784464,77137.480475,0.000000
110,Policy_B_moderate_intervention,0.068115,4.775927,31,249.424796,249.424796,13464.046507,0.000000
110,Policy_C_high_resilience,0.068115,4.775927,31,333.847421,333.847421,25026.081740,0.000000
111,Policy_A_low_intervention,0.042885,16.468818,25,126.589502,126.589502,2530.809486,0.000000
111,Policy_B_moderate_intervention,0.042885,16.468818,25,53.562462,53.562462,119.037537,17.273784
111,Policy_C_high_resilience,0.042885,16.468818,25,74.710868,74.710868,520.578553,0.000000
112,Policy_A_low_intervention,0.044294,15.221891,42,144.257048,144.257048,3736.941688,0.000000
112,Policy_B_moderate_intervention,0.044294,15.221891,42,59.882208,59.882208,205.788704,0.000000
112,Policy_C_high_resilience,0.044294,15.221891,42,82.477027,82.477027,750.851056,0.000000
113,Policy_A_low_intervention,0.065539,9.171901,26,497.842999,497.842999,55590.827918,0.000000
113,Policy_B_moderate_intervention,0.065539,9.171901,26,211.972762,211.972762,9335.153606,0.000000
113,Policy_C_high_resilience,0.065539,9.171901,26,285.885311,285.885311,18047.638761,0.000000
114,Policy_A_low_intervention,0.072085,3.314958,37,738.992402,738.992402,120668.220758,0.000000
114,Policy_B_moderate_intervention,0.072085,3.314958,37,314.820849,314.820849,22144.694242,0.000000
114,Policy_C_high_resilience,0.072085,3.314958,37,419.911335,419.911335,39944.603504,0.000000
115,Policy_A_low_intervention,0.061897,3.561168,24,410.818600,410.818600,38049.241754,0.000000
115,Policy_B_moderate_intervention,0.061897,3.561168,24,173.987389,173.987389,5930.947988,0.000000
115,Policy_C_high_resilience,0.061897,3.561168,24,233.404807,233.404807,11673.233924,0.000000
116,Policy_A_low_intervention,0.058543,16.450932,41,333.588574,333.588574,24916.024690,0.000000
116,Policy_B_moderate_intervention,0.058543,16.450932,41,140.388700,140.388700,3496.294109,0.000000
116,Policy_C_high_resilience,0.058543,16.450932,41,190.601241,190.601241,7398.685270,0.000000
117,Policy_A_low_intervention,0.030548,17.300308,36,60.724437,60.724437,190.096523,0.000000
117,Policy_B_moderate_intervention,0.030548,17.300308,36,25.052145,25.052145,39.600000,64.522640
117,Policy_C_high_resilience,0.030548,17.300308,36,35.682212,35.682212,62.416841,48.266199
118,Policy_A_low_intervention,0.042707,5.125433,28,134.338935,134.338935,3070.075598,0.000000
118,Policy_B_moderate_intervention,0.042707,5.125433,28,56.047033,56.047033,151.680162,8.012231
118,Policy_C_high_resilience,0.042707,5.125433,28,76.054175,76.054175,564.479495,0.000000
119,Policy_A_low_intervention,0.058931,2.469189,25,348.159135,348.159135,27200.610272,0.000000
119,Policy_B_moderate_intervention,0.058931,2.469189,25,146.959240,146.959240,3923.028816,0.000000
119,Policy_C_high_resilience,0.058931,2.469189,25,197.025015,197.025015,7981.727476,0.000000
120,Policy_A_low_intervention,0.055495,17.925810,38,276.705404,276.705404,16748.114801,0.000000
120,Policy_B_moderate_intervention,0.055495,17.925810,38,116.318350,116.318350,2096.051321,0.000000
120,Policy_C_high_resilience,0.055495,17.925810,38,158.928363,158.928363,4789.809958,0.000000
121,Policy_A_low_intervention,0.052410,8.242204,28,233.954121,233.954121,11588.031079,0.000000
121,Policy_B_moderate_intervention,0.052410,8.242204,28,98.514167,98.514167,1280.161263,0.000000
121,Policy_C_high_resilience,0.052410,8.242204,28,133.663976,133.663976,3086.584136,0.000000
122,Policy_A_low_intervention,0.044439,8.342462,21,144.707197,144.707197,3675.950084,0.000000
122,Policy_B_moderate_intervention,0.044439,8.342462,21,60.964682,60.964682,218.354952,0.000000
122,Policy_C_high_resilience,0.044439,8.342462,21,83.369484,83.369484,769.037142,0.000000
123,Policy_A_low_intervention,0.070253,10.431063,28,652.293067,652.293067,94360.973045,0.000000
123,Policy_B_moderate_intervention,0.070253,10.431063,28,278.502940,278.502940,16999.940012,0.000000
123,Policy_C_high_resilience,0.070253,10.431063,28,374.838966,374.838966,31669.382823,0.000000
124,Policy_A_low_intervention,0.034313,6.824199,27,80.757034,80.757034,640.103375,0.000000
124,Policy_B_moderate_intervention,0.034313,6.824199,27,33.556805,33.556805,39.600000,55.167515
124,Policy_C_high_resilience,0.034313,6.824199,27,46.010272,46.010272,86.021101,32.184481
125,Policy_A_low_intervention,0.040907,0.460631,28,123.920138,123.920138,2497.625355,0.000000
125,Policy_B_moderate_intervention,0.040907,0.460631,28,51.446762,51.446762,103.564931,22.695576
125,Policy_C_high_resilience,0.040907,0.460631,28,69.142326,69.142326,401.808933,0.000000
126,Policy_A_low_intervention,0.050791,14.225620,27,206.904712,206.904712,8698.189398,0.000000
126,Policy_B_moderate_intervention,0.050791,14.225620,27,87.454280,87.454280,861.636884,0.000000
126,Policy_C_high_resilience,0.050791,14.225620,27,120.159755,120.159755,2308.203147,0.000000
127,Policy_A_low_intervention,0.055710,15.082053,40,283.002334,283.002334,17631.135278,0.000000
127,Policy_B_moderate_intervention,0.055710,15.082053,40,118.861797,118.861797,2237.616657,0.000000
127,Policy_C_high_resilience,0.055710,15.082053,40,161.646286,161.646286,5002.245846,0.000000
128,Policy_A_low_intervention,0.068223,0.253597,33,596.270634,596.270634,79771.693135,0.000000
128,Policy_B_moderate_intervention,0.068223,0.253597,33,253.197131,253.197131,13947.383775,0.000000
128,Policy_C_high_resilience,0.068223,0.253597,33,337.402596,337.402596,25610.479414,0.000000
129,Policy_A_low_intervention,0.072210,4.706757,22,735.920536,735.920536,119324.101107,0.000000
129,Policy_B_moderate_intervention,0.072210,4.706757,22,314.583877,314.583877,22038.324531,0.000000
129,Policy_C_high_resilience,0.072210,4.706757,22,421.105449,421.105449,40111.092486,0.000000
130,Policy_A_low_intervention,0.035885,13.872949,23,83.744562,83.744562,704.202903,0.000000
130,Policy_B_moderate_intervention,0.035885,13.872949,23,35.336218,35.336218,39.603391,53.209482
130,Policy_C_high_resilience,0.035885,13.872949,23,49.416476,49.416476,107.236574,24.194561
131,Policy_A_low_intervention,0.040263,5.943762,33,116.326509,116.326509,2074.294774,0.000000
131,Policy_B_moderate_intervention,0.040263,5.943762,33,48.351373,48.351373,77.350207,31.343449
131,Policy_C_high_resilience,0.040263,5.943762,33,65.791697,65.791697,330.511911,0.000000
132,Policy_A_low_intervention,0.073221,5.073909,27,781.892694,781.892694,134161.576991,0.000000
132,Policy_B_moderate_intervention,0.073221,5.073909,27,334.013906,334.013906,24983.217970,0.000000
132,Policy_C_high_resilience,0.073221,5.073909,27,446.611349,446.611349,45137.727979,0.000000
133,Policy_A_low_intervention,0.034695,14.614220,42,80.772781,80.772781,659.194496,0.000000
133,Policy_B_moderate_intervention,0.034695,14.614220,42,33.198635,33.198635,39.600000,55.561501
133,Policy_C_high_resilience,0.034695,14.614220,42,46.408832,46.408832,87.904747,31.369336
134,Policy_A_low_intervention,0.063617,1.446320,43,458.307862,458.307862,47547.154398,0.000000
134,Policy_B_moderate_intervention,0.063617,1.446320,43,193.850913,193.850913,7678.511407,0.000000
134,Policy_C_high_resilience,0.063617,1.446320,43,258.865372,258.865372,14656.494606,0.000000
135,Policy_A_low_intervention,0.033928,1.906363,39,81.856726,81.856726,690.067365,0.000000
135,Policy_B_moderate_intervention,0.033928,1.906363,39,33.762365,33.762365,39.600000,54.941398
135,Policy_C_high_resilience,0.033928,1.906363,39,45.649383,45.649383,84.496099,32.886458
136,Policy_A_low_intervention,0.037254,1.175946,22,99.576103,99.576103,1318.631105,0.000000
136,Policy_B_moderate_intervention,0.037254,1.175946,22,41.267009,41.267009,45.300212,45.546247
136,Policy_C_high_resilience,0.037254,1.175946,22,55.633158,55.633158,171.309923,4.541541
137,Policy_A_low_intervention,0.060975,16.059795,21,367.073280,367.073280,29714.260289,0.000000
137,Policy_B_moderate_intervention,0.060975,16.059795,21,157.617730,157.617730,4572.755329,0.000000
137,Policy_C_high_resilience,0.060975,16.059795,21,216.156173,216.156173,9752.312124,0.000000
138,Policy_A_low_intervention,0.049831,15.756442,39,199.409496,199.409496,8126.372269,0.000000
138,Policy_B_moderate_intervention,0.049831,15.756442,39,83.363751,83.363751,748.234598,0.000000
138,Policy_C_high_resilience,0.049831,15.756442,39,114.245809,114.245809,2025.775441,0.000000
139,Policy_A_low_intervention,0.038684,8.319885,33,104.667357,104.667357,1515.482233,0.000000
139,Policy_B_moderate_intervention,0.038684,8.319885,33,43.489222,43.489222,51.605619,41.840732
139,Policy_C_high_resilience,0.038684,8.319885,33,59.586286,59.586286,223.199882,0.000000
140,Policy_A_low_intervention,0.043520,11.079418,24,135.522535,135.522535,3083.211110,0.000000
140,Policy_B_moderate_intervention,0.043520,11.079418,24,57.081819,57.081819,161.684595,4.873080
140,Policy_C_high_resilience,0.043520,11.079418,24,78.556774,78.556774,626.131265,0.000000
141,Policy_A_low_intervention,0.074991,6.519227,29,863.095577,863.095577,161997.648577,0.000000
141,Policy_B_moderate_intervention,0.074991,6.519227,29,369.175146,369.175146,30679.197129,0.000000
141,Policy_C_high_resilience,0.074991,6.519227,29,493.697006,493.697006,55064.841387,0.000000
142,Policy_A_low_intervention,0.068468,5.036067,31,598.367913,598.367913,80121.304673,0.000000
142,Policy_B_moderate_intervention,0.068468,5.036067,31,254.435072,254.435072,14056.727903,0.000000
142,Policy_C_high_resilience,0.068468,5.036067,31,340.589277,340.589277,26078.546752,0.000000
143,Policy_A_low_intervention,0.057258,9.800457,40,313.174728,313.174728,21855.532479,0.000000
143,Policy_B_moderate_intervention,0.057258,9.800457,40,131.737805,131.737805,2960.477421,0.000000
143,Policy_C_high_resilience,0.057258,9.800457,40,177.877486,177.877486,6295.193348,0.000000
144,Policy_A_low_intervention,0.059396,7.216805,33,354.269416,354.269416,28142.994288,0.000000
144,Policy_B_moderate_intervention,0.059396,7.216805,33,149.567633,149.567633,4091.618252,0.000000
144,Policy_C_high_resilience,0.059396,7.216805,33,201.475657,201.475657,8392.171047,0.000000
145,Policy_A_low_intervention,0.031766,2.903450,44,71.773814,71.773814,421.562717,0.000000
145,Policy_B_moderate_intervention,0.031766,2.903450,44,29.512090,29.512090,39.600000,59.616701
145,Policy_C_high_resilience,0.031766,2.903450,44,40.057818,40.057818,65.648730,42.806654
146,Policy_A_low_intervention,0.041141,0.529863,25,125.536880,125.536880,2586.607702,0.000000
146,Policy_B_moderate_intervention,0.041141,0.529863,25,52.138910,52.138910,110.121134,20.622972
146,Policy_C_high_resilience,0.041141,0.529863,25,70.081031,70.081031,422.446283,0.000000
147,Policy_A_low_intervention,0.058980,13.302375,35,341.433914,341.433914,26023.188722,0.000000
147,Policy_B_moderate_intervention,0.058980,13.302375,35,144.130836,144.130836,3714.602273,0.000000
147,Policy_C_high_resilience,0.058980,13.302375,35,195.481811,195.481811,7821.457546,0.000000
148,Policy_A_low_intervention,0.043146,2.947036,45,140.287267,140.287267,3483.647687,0.000000
148,Policy_B_moderate_intervention,0.043146,2.947036,45,58.282003,58.282003,184.073344,0.000000
148,Policy_C_high_resilience,0.043146,2.947036,45,78.590156,78.590156,638.142201,0.000000
149,Policy_A_low_intervention,0.051633,8.541660,30,223.906835,223.906835,10519.700553,0.000000
149,Policy_B_moderate_intervention,0.051633,8.541660,30,94.132957,94.132957,1111.297395,0.000000
149,Policy_C_high_resilience,0.051633,8.541660,30,127.773274,127.773274,2741.920256,0.000000
150,Policy_A_low_intervention,0.032995,1.692854,26,77.325908,77.325908,557.367477,0.000000
150,Policy_B_moderate_intervention,0.032995,1.692854,26,31.933413,31.933413,39.600000,56.953246
150,Policy_C_high_resilience,0.032995,1.692854,26,43.179326,43.179326,73.745300,37.753682
151,Policy_A_low_intervention,0.040908,1.576469,42,123.551179,123.551179,2479.960402,0.000000
151,Policy_B_moderate_intervention,0.040908,1.576469,42,51.259846,51.259846,101.745068,23.265156
151,Policy_C_high_resilience,0.040908,1.576469,42,69.030432,69.030432,399.537678,0.000000
152,Policy_A_low_intervention,0.064578,0.634199,20,483.688983,483.688983,52877.144486,0.000000
152,Policy_B_moderate_intervention,0.064578,0.634199,20,204.905491,204.905491,8712.407287,0.000000
152,Policy_C_high_resilience,0.064578,0.634199,20,273.531539,273.531539,16488.836920,0.000000
153,Policy_A_low_intervention,0.072452,7.445733,28,744.909631,744.909631,122121.870374,0.000000
153,Policy_B_moderate_intervention,0.072452,7.445733,28,318.211030,318.211030,22563.058384,0.000000
153,Policy_C_high_resilience,0.072452,7.445733,28,426.507506,426.507506,41143.725730,0.000000
154,Policy_A_low_intervention,0.069722,3.482068,39,646.490978,646.490978,93270.855404,0.000000
154,Policy_B_moderate_intervention,0.069722,3.482068,39,274.850714,274.850714,16631.867834,0.000000
154,Policy_C_high_resilience,0.069722,3.482068,39,366.881055,366.881055,30402.308045,0.000000
155,Policy_A_low_intervention,0.072935,10.748204,20,747.920140,747.920140,122316.345149,0.000000
155,Policy_B_moderate_intervention,0.072935,10.748204,20,321.963605,321.963605,22988.442133,0.000000
155,Policy_C_high_resilience,0.072935,10.748204,20,434.633588,434.633588,42609.530513,0.000000
156,Policy_A_low_intervention,0.032417,3.649452,38,74.146740,74.146740,475.071561,0.000000
156,Policy_B_moderate_intervention,0.032417,3.649452,38,30.545498,30.545498,39.600000,58.479952
156,Policy_C_high_resilience,0.032417,3.649452,38,41.537415,41.537415,68.737715,40.561300
157,Policy_A_low_intervention,0.061625,16.883398,39,397.750107,397.750107,35637.700287,0.000000
157,Policy_B_moderate_intervention,0.061625,16.883398,39,167.976237,167.976237,5451.496234,0.000000
157,Policy_C_high_resilience,0.061625,16.883398,39,227.736287,227.736287,11055.930901,0.000000
158,Policy_A_low_intervention,0.048690,2.205697,22,192.730856,192.730856,7521.147791,0.000000
158,Policy_B_moderate_intervention,0.048690,2.205697,22,80.727295,80.727295,672.086281,0.000000
158,Policy_C_high_resilience,0.048690,2.205697,22,108.628459,108.628459,1758.036241,0.000000
159,Policy_A_low_intervention,0.067938,8.058846,42,581.457421,581.457421,75913.810029,0.000000
159,Policy_B_moderate_intervention,0.067938,8.058846,42,246.742821,246.742821,13182.514376,0.000000
159,Policy_C_high_resilience,0.067938,8.058846,42,330.462745,330.462745,24529.674061,0.000000
160,Policy_A_low_intervention,0.054489,14.959322,32,259.780323,259.780323,14531.718041,0.000000
160,Policy_B_moderate_intervention,0.054489,14.959322,32,109.552512,109.552512,1750.816451,0.000000
160,Policy_C_high_resilience,0.054489,14.959322,32,149.738917,149.738917,4118.655281,0.000000
161,Policy_A_low_intervention,0.038074,0.224821,20,105.145354,105.145354,1562.009389,0.000000
161,Policy_B_moderate_intervention,0.038074,0.224821,20,43.547336,43.547336,52.348482,41.628234
161,Policy_C_high_resilience,0.038074,0.224821,20,58.547179,58.547179,210.397530,0.000000
162,Policy_A_low_intervention,0.056595,16.317979,38,296.317686,296.317686,19384.225087,0.000000
162,Policy_B_moderate_intervention,0.056595,16.317979,38,124.672540,124.672540,2541.116671,0.000000
162,Policy_C_high_resilience,0.056595,16.317979,38,169.812456,169.812456,5625.542977,0.000000
163,Policy_A_low_intervention,0.031433,1.682233,41,70.759908,70.759908,396.682336,0.000000
163,Policy_B_moderate_intervention,0.031433,1.682233,41,29.113925,29.113925,39.600000,60.054683
163,Policy_C_high_resilience,0.031433,1.682233,41,39.386933,39.386933,64.638942,43.746586
164,Policy_A_low_intervention,0.047806,8.897902,28,178.064220,178.064220,6181.760226,0.000000
164,Policy_B_moderate_intervention,0.047806,8.897902,28,74.765790,74.765790,500.987111,0.000000
164,Policy_C_high_resilience,0.047806,8.897902,28,101.900020,101.900020,1449.921960,0.000000
165,Policy_A_low_intervention,0.070250,1.816314,31,666.693764,666.693764,98965.964486,0.000000
165,Policy_B_moderate_intervention,0.070250,1.816314,31,283.674105,283.674105,17783.651646,0.000000
165,Policy_C_high_resilience,0.070250,1.816314,31,378.340003,378.340003,32362.109675,0.000000
166,Policy_A_low_intervention,0.057698,3.808315,31,323.814538,323.814538,23409.902146,0.000000
166,Policy_B_moderate_intervention,0.057698,3.808315,31,136.475422,136.475422,3242.693576,0.000000
166,Policy_C_high_resilience,0.057698,3.808315,31,183.273008,183.273008,6748.751691,0.000000
167,Policy_A_low_intervention,0.036578,6.983675,43,93.774879,93.774879,1098.326422,0.000000
167,Policy_B_moderate_intervention,0.036578,6.983675,43,38.687427,38.687427,40.966001,49.250630
167,Policy_C_high_resilience,0.036578,6.983675,43,52.866906,52.866906,139.977023,13.850999
168,Policy_A_low_intervention,0.038952,8.192389,20,104.433217,104.433217,1481.923389,0.000000
168,Policy_B_moderate_intervention,0.038952,8.192389,20,43.889370,43.889370,53.001610,41.121371
168,Policy_C_high_resilience,0.038952,8.192389,20,60.247251,60.247251,232.483386,0.000000
169,Policy_A_low_intervention,0.034387,12.667318,27,77.878056,77.878056,545.748106,0.000000
169,Policy_B_moderate_intervention,0.034387,12.667318,27,32.570350,32.570350,39.600000,56.252615
169,Policy_C_high_resilience,0.034387,12.667318,27,45.432611,45.432611,82.671988,33.489731
170,Policy_A_low_intervention,0.057758,16.117917,32,313.747053,313.747053,21718.124584,0.000000
170,Policy_B_moderate_intervention,0.057758,16.117917,32,132.665054,132.665054,2975.486890,0.000000
170,Policy_C_high_resilience,0.057758,16.117917,32,181.053452,181.053452,6526.088997,0.000000
171,Policy_A_low_intervention,0.039153,14.197224,42,106.202529,106.202529,1611.389222,0.000000
171,Policy_B_moderate_intervention,0.039153,14.197224,42,43.864725,43.864725,52.739223,41.200958
171,Policy_C_high_resilience,0.039153,14.197224,42,60.764791,60.764791,243.004642,0.000000
172,Policy_A_low_intervention,0.052319,5.857281,39,236.978543,236.978543,12028.298558,0.000000
172,Policy_B_moderate_intervention,0.052319,5.857281,39,99.300697,99.300697,1327.653426,0.000000
172,Policy_C_high_resilience,0.052319,5.857281,39,133.902811,133.902811,3116.723369,0.000000
173,Policy_A_low_intervention,0.051144,9.044642,33,218.018537,218.018537,9927.164717,0.000000
173,Policy_B_moderate_intervention,0.051144,9.044642,33,91.491364,91.491364,1016.571482,0.000000
173,Policy_C_high_resilience,0.051144,9.044642,33,124.219896,124.219896,2544.871114,0.000000
174,Policy_A_low_intervention,0.062313,3.183260,39,423.990215,423.990215,40669.873839,0.000000
174,Policy_B_moderate_intervention,0.062313,3.183260,39,179.162966,179.162966,6381.711483,0.000000
174,Policy_C_high_resilience,0.062313,3.183260,39,239.759124,239.759124,12402.873726,0.000000
175,Policy_A_low_intervention,0.057342,12.989321,43,313.744648,313.744648,21983.329815,0.000000
175,Policy_B_moderate_intervention,0.057342,12.989321,43,131.844809,131.844809,2977.443261,0.000000
175,Policy_C_high_resilience,0.057342,12.989321,43,178.424483,178.424483,6349.645304,0.000000
176,Policy_A_low_intervention,0.073500,5.389621,35,797.752878,797.752878,139609.694814,0.000000
176,Policy_B_moderate_intervention,0.073500,5.389621,35,340.354607,340.354607,26010.506198,0.000000
176,Policy_C_high_resilience,0.073500,5.389621,35,454.485166,454.485166,46768.750301,0.000000
177,Policy_A_low_intervention,0.042812,0.770232,22,138.114990,138.114990,3332.576425,0.000000
177,Policy_B_moderate_intervention,0.042812,0.770232,22,57.471822,57.471822,172.203355,2.340325
177,Policy_C_high_resilience,0.042812,0.770232,22,77.254499,77.254499,599.912898,0.000000
178,Policy_A_low_intervention,0.071283,16.873099,32,687.110402,687.110402,104244.950995,0.000000
178,Policy_B_moderate_intervention,0.071283,16.873099,32,293.424147,293.424147,18971.294560,0.000000
178,Policy_C_high_resilience,0.071283,16.873099,32,396.278414,396.278414,35433.806649,0.000000
179,Policy_A_low_intervention,0.045117,6.842209,42,155.447605,155.447605,4511.234677,0.000000
179,Policy_B_moderate_intervention,0.045117,6.842209,42,64.673711,64.673711,288.093441,0.000000
179,Policy_C_high_resilience,0.045117,6.842209,42,87.707866,87.707866,919.731573,0.000000
180,Policy_A_low_intervention,0.034977,9.058663,30,83.128020,83.128020,707.317065,0.000000
180,Policy_B_moderate_intervention,0.034977,9.058663,30,34.540308,34.540308,39.600000,54.085661
180,Policy_C_high_resilience,0.034977,9.058663,30,47.617551,47.617551,95.320917,28.556510
181,Policy_A_low_intervention,0.035880,12.097575,24,85.059858,85.059858,750.974288,0.000000
181,Policy_B_moderate_intervention,0.035880,12.097575,24,35.732535,35.732535,39.619730,52.770266
181,Policy_C_high_resilience,0.035880,12.097575,24,49.696084,49.696084,109.648157,23.404676
182,Policy_A_low_intervention,0.051186,5.553895,22,218.848749,218.848749,9987.837061,0.000000
182,Policy_B_moderate_intervention,0.051186,5.553895,22,92.199874,92.199874,1041.575531,0.000000
182,Policy_C_high_resilience,0.051186,5.553895,22,124.769608,124.769608,2573.124148,0.000000
183,Policy_A_low_intervention,0.031716,15.710443,39,66.418595,66.418595,295.810850,0.000000
183,Policy_B_moderate_intervention,0.031716,15.710443,39,27.302127,27.302127,39.600000,62.047660
183,Policy_C_high_resilience,0.031716,15.710443,39,38.558462,38.558462,63.625154,44.860661
184,Policy_A_low_intervention,0.074418,11.229734,32,830.646711,830.646711,150417.880622,0.000000
184,Policy_B_moderate_intervention,0.074418,11.229734,32,355.170783,355.170783,28311.395342,0.000000
184,Policy_C_high_resilience,0.074418,11.229734,32,476.493480,476.493480,51305.208491,0.000000
185,Policy_A_low_intervention,0.070338,8.351881,26,657.195176,657.195176,95784.577036,0.000000
185,Policy_B_moderate_intervention,0.070338,8.351881,26,280.658985,280.658985,17292.513528,0.000000
185,Policy_C_high_resilience,0.070338,8.351881,26,377.174172,377.174172,32080.811089,0.000000
186,Policy_A_low_intervention,0.052816,8.840174,38,241.891979,241.891979,12560.821337,0.000000
186,Policy_B_moderate_intervention,0.052816,8.840174,38,101.431445,101.431445,1412.536905,0.000000
186,Policy_C_high_resilience,0.052816,8.840174,38,137.305965,137.305965,3322.945740,0.000000
187,Policy_A_low_intervention,0.066423,1.916525,36,536.859367,536.859367,64950.260218,0.000000
187,Policy_B_moderate_intervention,0.066423,1.916525,36,227.658044,227.658044,11039.624457,0.000000
187,Policy_C_high_resilience,0.066423,1.916525,36,303.943866,303.943866,20607.198028,0.000000
188,Policy_A_low_intervention,0.068631,0.873388,23,608.719610,608.719610,82985.363693,0.000000
188,Policy_B_moderate_intervention,0.068631,0.873388,23,258.716325,258.716325,14603.388922,0.000000
188,Policy_C_high_resilience,0.068631,0.873388,23,345.026441,345.026441,26807.571303,0.000000
189,Policy_A_low_intervention,0.054743,17.477968,38,264.995570,264.995570,15265.101757,0.000000
189,Policy_B_moderate_intervention,0.054743,17.477968,38,111.324138,111.324138,1850.349314,0.000000
189,Policy_C_high_resilience,0.054743,17.477968,38,152.145521,152.145521,4301.343708,0.000000
190,Policy_A_low_intervention,0.061596,0.161700,43,409.133039,409.133039,37884.477305,0.000000
190,Policy_B_moderate_intervention,0.061596,0.161700,43,172.780488,172.780488,5859.285090,0.000000
190,Policy_C_high_resilience,0.061596,0.161700,43,230.641479,230.641479,11393.695169,0.000000
191,Policy_A_low_intervention,0.054051,5.903231,24,258.701374,258.701374,14460.833361,0.000000
191,Policy_B_moderate_intervention,0.054051,5.903231,24,109.129268,109.129268,1743.180293,0.000000
191,Policy_C_high_resilience,0.054051,5.903231,24,147.483971,147.483971,3975.112753,0.000000
192,Policy_A_low_intervention,0.038821,15.860715,21,97.996452,97.996452,1180.759956,0.000000
192,Policy_B_moderate_intervention,0.038821,15.860715,21,41.702461,41.702461,45.779343,44.971424
192,Policy_C_high_resilience,0.038821,15.860715,21,58.485792,58.485792,203.936667,0.000000
193,Policy_A_low_intervention,0.063608,16.691795,23,430.144234,430.144234,41107.012783,0.000000
193,Policy_B_moderate_intervention,0.063608,16.691795,23,184.460032,184.460032,6699.639570,0.000000
193,Policy_C_high_resilience,0.063608,16.691795,23,252.234532,252.234532,13727.494471,0.000000
194,Policy_A_low_intervention,0.036911,8.311231,20,92.387994,92.387994,1006.172402,0.000000
194,Policy_B_moderate_intervention,0.036911,8.311231,20,38.790108,38.790108,41.039815,49.122918
194,Policy_C_high_resilience,0.036911,8.311231,20,53.346634,53.346634,143.490176,12.620667
195,Policy_A_low_intervention,0.071327,3.520793,30,705.919717,705.919717,110399.197131,0.000000
195,Policy_B_moderate_intervention,0.071327,3.520793,30,300.780124,300.780124,20105.496762,0.000000
195,Policy_C_high_resilience,0.071327,3.520793,30,401.667805,401.667805,36512.180548,0.000000
196,Policy_A_low_intervention,0.066639,10.979145,40,537.041542,537.041542,64915.624110,0.000000
196,Policy_B_moderate_intervention,0.066639,10.979145,40,227.699005,227.699005,11033.191048,0.000000
