scenario_id,policy,growth,external_shock,shock_time,final_state,maximum_state,cumulative_cost,resilience_score
98,Policy_C_high_resilience,0.055970,0.183883,34,166.629592,166.629592,5392.581655,0.000000
99,Policy_A_low_intervention,0.035350,8.694227,35,85.752171,85.752171,798.125326,0.000000
99,Policy_B_moderate_intervention,0.035350,8.694227,35,35.490256,35.490256,39.607692,53.039179
99,Policy_C_high_resilience,0.035350,8.694227,35,48.825086,48.825086,103.694340,25.553537
100,Policy_A_low_intervention,0.045588,17.359880,38,153.659704,153.659704,4337.190377,0.000000
100,Policy_B_moderate_intervention,0.045588,17.359880,38,64.047730,64.047730,270.508426,0.000000
100,Policy_C_high_resilience,0.045588,17.359880,38,88.556011,88.556011,941.777696,0.000000
101,Policy_A_low_intervention,0.066139,1.209587,29,528.365445,528.365445,62938.950893,0.000000
101,Policy_B_moderate_intervention,0.066139,1.209587,29,224.065224,224.065224,10654.036779,0.000000
101,Policy_C_high_resilience,0.066139,1.209587,29,299.081953,299.081953,19919.936049,0.000000
102,Policy_A_low_intervention,0.051185,4.705782,29,221.162938,221.162938,10276.022276,0.000000
102,Policy_B_moderate_intervention,0.051185,4.705782,29,92.815996,92.815996,1069.015505,0.000000
102,Policy_C_high_resilience,0.051185,4.705782,29,125.234173,125.234173,2605.018261,0.000000
103,Policy_A_low_intervention,0.047027,5.689926,29,172.800628,172.800628,5788.135309,0.000000
103,Policy_B_moderate_intervention,0.047027,5.689926,29,72.326113,72.326113,445.533000,0.000000
103,Policy_C_high_resilience,0.047027,5.689926,29,97.988083,97.988083,1293.691902,0.000000
104,Policy_A_low_intervention,0.055235,10.297457,45,279.363367,279.363367,17241.403951,0.000000
104,Policy_B_moderate_intervention,0.055235,10.297457,45,117.157794,117.157794,2166.493079,0.000000
104,Policy_C_high_resilience,0.055235,10.297457,45,158.282216,158.282216,4766.991266,0.000000
105,Policy_A_low_intervention,0.053485,4.889721,24,251.499449,251.499449,13621.327029,0.000000
105,Policy_B_moderate_intervention,0.053485,4.889721,24,105.951170,105.951170,1601.696368,0.000000
105,Policy_C_high_resilience,0.053485,4.889721,24,142.970367,142.970367,3677.679273,0.000000
106,Policy_A_low_intervention,0.063746,14.403065,33,447.784442,447.784442,45056.093688,0.000000
106,Policy_B_moderate_intervention,0.063746,14.403065,33,189.960046,189.960046,7260.744855,0.000000
106,Policy_C_high_resilience,0.063746,14.403065,33,257.236787,257.236787,14400.921826,0.000000
107,Policy_A_low_intervention,0.037076,14.467911,36,92.487427,92.487427,1022.446486,0.000000
107,Policy_B_moderate_intervention,0.037076,14.467911,36,38.341292,38.341292,40.603998,49.703780
107,Policy_C_high_resilience,0.037076,14.467911,36,53.428106,53.428106,143.771287,12.474826
108,Policy_A_low_intervention,0.058039,15.696576,23,311.681929,311.681929,21202.684099,0.000000
108,Policy_B_moderate_intervention,0.058039,15.696576,23,133.152736,133.152736,2973.522366,0.000000
108,Policy_C_high_resilience,0.058039,15.696576,23,182.663562,182.663562,6631.217851,0.000000
109,Policy_A_low_intervention,0.074156,8.394469,33,823.096118,823.096118,148009.983089,0.000000
109,Policy_B_moderate_intervention,0.074156,8.394469,33,351.603732,351.603732,27770.036273,0.000000
109,Policy_C_high_resilience,0.074156,8.394469,33,470.594806,470.594806,50086.386061,0.000000
110,Policy_A_low_intervention,0.071973,1.262749,31,735.832163,735.832163,119705.806410,0.000000
110,Policy_B_moderate_intervention,0.071973,1.262749,31,313.486187,313.486187,21953.850953,0.000000
110,Policy_C_high_resilience,0.071973,1.262749,31,417.671440,417.671440,39522.145653,0.000000
111,Policy_A_low_intervention,0.048028,9.197532,31,180.964931,180.964931,6440.601676,0.000000
111,Policy_B_moderate_intervention,0.048028,9.197532,31,75.852784,75.852784,529.784566,0.000000
111,Policy_C_high_resilience,0.048028,9.197532,31,103.327141,103.327141,1512.778208,0.000000
112,Policy_A_low_intervention,0.064272,3.607707,37,473.607204,473.607204,50697.393753,0.000000
112,Policy_B_moderate_intervention,0.064272,3.607707,37,200.489893,200.489893,8285.901533,0.000000
112,Policy_C_high_resilience,0.064272,3.607707,37,268.250073,268.250073,15812.645788,0.000000
113,Policy_A_low_intervention,0.064198,13.792287,20,446.168729,446.168729,44257.613327,0.000000
113,Policy_B_moderate_intervention,0.064198,13.792287,20,191.706974,191.706974,7341.471380,0.000000
113,Policy_C_high_resilience,0.064198,13.792287,20,261.438944,261.438944,14840.915470,0.000000
114,Policy_A_low_intervention,0.041604,13.820387,20,117.367589,117.367589,2045.108528,0.000000
114,Policy_B_moderate_intervention,0.041604,13.820387,20,49.904823,49.904823,86.717580,27.761179
114,Policy_C_high_resilience,0.041604,13.820387,20,69.399589,69.399589,397.943329,0.000000
115,Policy_A_low_intervention,0.040795,17.109238,45,116.674479,116.674479,2142.483967,0.000000
115,Policy_B_moderate_intervention,0.040795,17.109238,45,48.123140,48.123140,76.411017,31.782342
115,Policy_C_high_resilience,0.040795,17.109238,45,66.820026,66.820026,355.541105,0.000000
116,Policy_A_low_intervention,0.074160,9.582691,39,825.694686,825.694686,149097.477639,0.000000
116,Policy_B_moderate_intervention,0.074160,9.582691,39,352.317999,352.317999,27929.883672,0.000000
116,Policy_C_high_resilience,0.074160,9.582691,39,471.193667,471.193667,50248.096272,0.000000
117,Policy_A_low_intervention,0.057525,9.143916,24,312.104185,312.104185,21479.248319,0.000000
117,Policy_B_moderate_intervention,0.057525,9.143916,24,132.346139,132.346139,2959.815047,0.000000
117,Policy_C_high_resilience,0.057525,9.143916,24,179.499173,179.499173,6396.552009,0.000000
118,Policy_A_low_intervention,0.031626,8.975974,33,68.203696,68.203696,329.031889,0.000000
118,Policy_B_moderate_intervention,0.031626,8.975974,33,28.192514,28.192514,39.600000,61.068235
118,Policy_C_high_resilience,0.031626,8.975974,33,38.994022,38.994022,64.099529,44.286670
119,Policy_A_low_intervention,0.030977,2.516224,43,68.603498,68.603498,349.606998,0.000000
119,Policy_B_moderate_intervention,0.030977,2.516224,43,28.198039,28.198039,39.600000,61.062157
119,Policy_C_high_resilience,0.030977,2.516224,43,38.250687,38.250687,63.405931,45.243058
120,Policy_A_low_intervention,0.058329,5.082246,24,332.592691,332.592691,24660.119340,0.000000
120,Policy_B_moderate_intervention,0.058329,5.082246,24,140.642468,140.642468,3492.124733,0.000000
120,Policy_C_high_resilience,0.058329,5.082246,24,189.404799,189.404799,7273.851988,0.000000
121,Policy_A_low_intervention,0.030766,3.172147,20,66.840413,66.840413,307.077185,0.000000
121,Policy_B_moderate_intervention,0.030766,3.172147,20,27.668921,27.668921,39.600000,61.644187
121,Policy_C_high_resilience,0.030766,3.172147,20,37.619708,37.619708,62.962557,46.025810
122,Policy_A_low_intervention,0.060192,16.134595,21,350.469044,350.469044,27003.064902,0.000000
122,Policy_B_moderate_intervention,0.060192,16.134595,21,150.445004,150.445004,4068.282587,0.000000
122,Policy_C_high_resilience,0.060192,16.134595,21,206.485495,206.485495,8792.385570,0.000000
123,Policy_A_low_intervention,0.074424,9.015911,27,829.354369,829.354369,149844.163916,0.000000
123,Policy_B_moderate_intervention,0.074424,9.015911,27,355.153248,355.153248,28286.204296,0.000000
123,Policy_C_high_resilience,0.074424,9.015911,27,476.458496,476.458496,51278.138267,0.000000
124,Policy_A_low_intervention,0.038920,0.072386,25,110.597599,110.597599,1814.243527,0.000000
124,Policy_B_moderate_intervention,0.038920,0.072386,25,45.825210,45.825210,62.725912,37.047086
124,Policy_C_high_resilience,0.038920,0.072386,25,61.569441,61.569441,257.105879,0.000000
125,Policy_A_low_intervention,0.044560,16.091347,44,146.661300,146.661300,3919.675902,0.000000
125,Policy_B_moderate_intervention,0.044560,16.091347,44,60.808244,60.808244,222.823745,0.000000
125,Policy_C_high_resilience,0.044560,16.091347,44,83.778950,83.778950,794.381808,0.000000
126,Policy_A_low_intervention,0.055068,0.737593,45,281.293537,281.293537,17468.727340,0.000000
126,Policy_B_moderate_intervention,0.055068,0.737593,45,118.137588,118.137588,2209.044684,0.000000
126,Policy_C_high_resilience,0.055068,0.737593,45,158.083972,158.083972,4745.975811,0.000000
127,Policy_A_low_intervention,0.040448,9.907182,33,115.379842,115.379842,2012.035135,0.000000
127,Policy_B_moderate_intervention,0.040448,9.907182,33,48.034307,48.034307,74.566560,32.248950
127,Policy_C_high_resilience,0.040448,9.907182,33,65.946256,65.946256,331.837050,0.000000
128,Policy_A_low_intervention,0.034669,11.549676,20,78.653310,78.653310,563.730936,0.000000
128,Policy_B_moderate_intervention,0.034669,11.549676,20,33.201678,33.201678,39.600000,55.558154
128,Policy_C_high_resilience,0.034669,11.549676,20,46.193962,46.193962,86.571380,31.872366
129,Policy_A_low_intervention,0.038004,13.711704,41,99.089963,99.089963,1300.220636,0.000000
129,Policy_B_moderate_intervention,0.038004,13.711704,41,40.915959,40.915959,44.207748,46.150896
129,Policy_C_high_resilience,0.038004,13.711704,41,56.738982,56.738982,184.138951,0.759330
130,Policy_A_low_intervention,0.063055,2.310598,23,440.803266,440.803266,43883.661177,0.000000
130,Policy_B_moderate_intervention,0.063055,2.310598,23,186.721035,186.721035,7017.989995,0.000000
130,Policy_C_high_resilience,0.063055,2.310598,23,249.955150,249.955150,13569.102235,0.000000
131,Policy_A_low_intervention,0.044288,8.539347,38,146.708290,146.708290,3879.038507,0.000000
131,Policy_B_moderate_intervention,0.044288,8.539347,38,61.071630,61.071630,222.947661,0.000000
131,Policy_C_high_resilience,0.044288,8.539347,38,83.196920,83.196920,770.302627,0.000000
132,Policy_A_low_intervention,0.052446,15.544286,34,230.789301,230.789301,11226.598530,0.000000
132,Policy_B_moderate_intervention,0.052446,15.544286,34,97.036023,97.036023,1217.559105,0.000000
132,Policy_C_high_resilience,0.052446,15.544286,34,132.883882,132.883882,3036.488342,0.000000
133,Policy_A_low_intervention,0.072256,7.854172,22,730.014409,730.014409,117176.051186,0.000000
133,Policy_B_moderate_intervention,0.072256,7.854172,22,312.808611,312.808611,21719.874660,0.000000
133,Policy_C_high_resilience,0.072256,7.854172,22,420.383809,420.383809,39921.784592,0.000000
134,Policy_A_low_intervention,0.050237,7.897737,44,209.571752,209.571752,9170.359879,0.000000
134,Policy_B_moderate_intervention,0.050237,7.897737,44,87.541573,87.541573,894.030871,0.000000
134,Policy_C_high_resilience,0.050237,7.897737,44,118.406867,118.406867,2247.699189,0.000000
135,Policy_A_low_intervention,0.054391,16.180321,26,253.191549,253.191549,13614.583493,0.000000
135,Policy_B_moderate_intervention,0.054391,16.180321,26,107.534373,107.534373,1640.786710,0.000000
135,Policy_C_high_resilience,0.054391,16.180321,26,147.837048,147.837048,3969.849469,0.000000
136,Policy_A_low_intervention,0.038225,16.793600,40,98.919881,98.919881,1286.768003,0.000000
136,Policy_B_moderate_intervention,0.038225,16.793600,40,40.872053,40.872053,44.047548,46.231232
136,Policy_C_high_resilience,0.038225,16.793600,40,57.099669,57.099669,188.102042,0.000000
137,Policy_A_low_intervention,0.053528,5.356458,21,250.747813,250.747813,13502.745149,0.000000
137,Policy_B_moderate_intervention,0.053528,5.356458,21,105.853441,105.853441,1594.091509,0.000000
137,Policy_C_high_resilience,0.053528,5.356458,21,143.053755,143.053755,3679.362888,0.000000
138,Policy_A_low_intervention,0.057904,8.590656,25,320.324149,320.324149,22713.552882,0.000000
138,Policy_B_moderate_intervention,0.057904,8.590656,25,135.704265,135.704265,3166.785766,0.000000
138,Policy_C_high_resilience,0.057904,8.590656,25,183.771520,183.771520,6765.005277,0.000000
139,Policy_A_low_intervention,0.064997,12.647560,29,480.097407,480.097407,51682.836022,0.000000
139,Policy_B_moderate_intervention,0.064997,12.647560,29,204.266741,204.266741,8570.118952,0.000000
139,Policy_C_high_resilience,0.064997,12.647560,29,276.381316,276.381316,16786.708834,0.000000
140,Policy_A_low_intervention,0.074668,16.061406,23,818.001492,818.001492,144951.966668,0.000000
140,Policy_B_moderate_intervention,0.074668,16.061406,23,352.779413,352.779413,27711.390642,0.000000
140,Policy_C_high_resilience,0.074668,16.061406,23,477.921999,477.921999,51425.653436,0.000000
141,Policy_A_low_intervention,0.032231,10.142722,25,69.337233,69.337233,346.776658,0.000000
141,Policy_B_moderate_intervention,0.032231,10.142722,25,28.950958,28.950958,39.600000,60.233947
141,Policy_C_high_resilience,0.032231,10.142722,25,40.183034,40.183034,65.762892,42.646084
142,Policy_A_low_intervention,0.051475,16.518921,37,218.548732,218.548732,9975.107978,0.000000
142,Policy_B_moderate_intervention,0.051475,16.518921,37,91.620266,91.620266,1019.944648,0.000000
142,Policy_C_high_resilience,0.051475,16.518921,37,125.587664,125.587664,2619.914466,0.000000
143,Policy_A_low_intervention,0.074441,6.140305,21,830.341873,830.341873,150158.336054,0.000000
143,Policy_B_moderate_intervention,0.074441,6.140305,21,356.080917,356.080917,28441.813365,0.000000
143,Policy_C_high_resilience,0.074441,6.140305,21,477.208556,477.208556,51438.965431,0.000000
144,Policy_A_low_intervention,0.069916,12.255862,27,635.716215,635.716215,89613.040282,0.000000
144,Policy_B_moderate_intervention,0.069916,12.255862,27,271.733513,271.733513,16098.976416,0.000000
144,Policy_C_high_resilience,0.069916,12.255862,27,366.696390,366.696390,30257.232167,0.000000
145,Policy_A_low_intervention,0.060219,12.915631,34,366.744637,366.744637,30130.574866,0.000000
145,Policy_B_moderate_intervention,0.060219,12.915631,34,155.036911,155.036911,4461.453245,0.000000
145,Policy_C_high_resilience,0.060219,12.915631,34,210.067112,210.067112,9213.504896,0.000000
146,Policy_A_low_intervention,0.043665,16.398699,24,132.320429,132.320429,2850.162548,0.000000
146,Policy_B_moderate_intervention,0.043665,16.398699,24,56.103924,56.103924,147.090750,8.867534
146,Policy_C_high_resilience,0.043665,16.398699,24,78.206638,78.206638,611.645973,0.000000
147,Policy_A_low_intervention,0.054861,16.066609,33,265.185899,265.185899,15199.808328,0.000000
147,Policy_B_moderate_intervention,0.054861,16.066609,33,111.803390,111.803390,1857.738400,0.000000
147,Policy_C_high_resilience,0.054861,16.066609,33,152.921964,152.921964,4341.335369,0.000000
148,Policy_A_low_intervention,0.049263,13.126641,27,189.934869,189.934869,7143.353406,0.000000
148,Policy_B_moderate_intervention,0.049263,13.126641,27,80.142208,80.142208,638.691317,0.000000
148,Policy_C_high_resilience,0.049263,13.126641,27,110.044689,110.044689,1805.976474,0.000000
149,Policy_A_low_intervention,0.058049,1.355074,32,332.882056,332.882056,24842.854609,0.000000
149,Policy_B_moderate_intervention,0.058049,1.355074,32,140.218229,140.218229,3487.518201,0.000000
149,Policy_C_high_resilience,0.058049,1.355074,32,187.657152,187.657152,7139.589544,0.000000
150,Policy_A_low_intervention,0.065758,13.551668,42,509.672548,509.672548,58611.545221,0.000000
150,Policy_B_moderate_intervention,0.065758,13.551668,42,215.819024,215.819024,9800.342411,0.000000
150,Policy_C_high_resilience,0.065758,13.551668,42,290.494693,290.494693,18734.834612,0.000000
151,Policy_A_low_intervention,0.046575,0.434821,29,172.282265,172.282265,5796.709198,0.000000
151,Policy_B_moderate_intervention,0.046575,0.434821,29,71.865241,71.865241,440.531353,0.000000
151,Policy_C_high_resilience,0.046575,0.434821,29,96.405887,96.405887,1237.669960,0.000000
152,Policy_A_low_intervention,0.063416,15.196249,22,426.514790,426.514790,40435.791407,0.000000
152,Policy_B_moderate_intervention,0.063416,15.196249,22,182.907967,182.907967,6573.335727,0.000000
152,Policy_C_high_resilience,0.063416,15.196249,22,249.770123,249.770123,13442.455573,0.000000
153,Policy_A_low_intervention,0.059091,6.942791,34,348.627085,348.627085,27245.016740,0.000000
153,Policy_B_moderate_intervention,0.059091,6.942791,34,147.097250,147.097250,3926.045408,0.000000
153,Policy_C_high_resilience,0.059091,6.942791,34,198.068047,198.068047,8073.639400,0.000000
154,Policy_A_low_intervention,0.070523,11.771825,26,657.871207,657.871207,95748.225408,0.000000
154,Policy_B_moderate_intervention,0.070523,11.771825,26,281.458145,281.458145,17353.377768,0.000000
154,Policy_C_high_resilience,0.070523,11.771825,26,379.672456,379.672456,32476.067305,0.000000
155,Policy_A_low_intervention,0.048555,5.466004,36,190.166955,190.166955,7295.861190,0.000000
155,Policy_B_moderate_intervention,0.048555,5.466004,36,79.489292,79.489292,635.595485,0.000000
155,Policy_C_high_resilience,0.048555,5.466004,36,107.418848,107.418848,1702.430860,0.000000
156,Policy_A_low_intervention,0.059331,17.318137,38,347.085058,347.085058,26951.629851,0.000000
156,Policy_B_moderate_intervention,0.059331,17.318137,38,146.370066,146.370066,3870.886527,0.000000
156,Policy_C_high_resilience,0.059331,17.318137,38,199.055942,199.055942,8159.773724,0.000000
157,Policy_A_low_intervention,0.067901,7.891218,39,579.327779,579.327779,75306.428954,0.000000
157,Policy_B_moderate_intervention,0.067901,7.891218,39,245.935065,245.935065,13072.841675,0.000000
157,Policy_C_high_resilience,0.067901,7.891218,39,329.552896,329.552896,24377.615695,0.000000
158,Policy_A_low_intervention,0.056200,11.370280,25,286.728377,286.728377,17911.199585,0.000000
158,Policy_B_moderate_intervention,0.056200,11.370280,25,121.594284,121.594284,2346.597835,0.000000
158,Policy_C_high_resilience,0.056200,11.370280,25,165.612096,165.612096,5270.438537,0.000000
159,Policy_A_low_intervention,0.039963,9.128303,36,112.942910,112.942910,1904.775866,0.000000
159,Policy_B_moderate_intervention,0.039963,9.128303,36,46.894937,46.894937,67.639013,34.887766
159,Policy_C_high_resilience,0.039963,9.128303,36,64.255225,64.255225,301.068246,0.000000
160,Policy_A_low_intervention,0.070724,4.001100,42,684.455509,684.455509,104170.434810,0.000000
160,Policy_B_moderate_intervention,0.070724,4.001100,42,291.174912,291.174912,18808.325482,0.000000
160,Policy_C_high_resilience,0.070724,4.001100,42,388.547080,388.547080,34168.093598,0.000000
161,Policy_A_low_intervention,0.070421,12.728461,31,658.235600,658.235600,96057.216283,0.000000
161,Policy_B_moderate_intervention,0.070421,12.728461,31,280.824052,280.824052,17306.681252,0.000000
161,Policy_C_high_resilience,0.070421,12.728461,31,378.270205,378.270205,32265.061592,0.000000
162,Policy_A_low_intervention,0.052195,2.511305,22,235.744966,235.744966,11859.446829,0.000000
162,Policy_B_moderate_intervention,0.052195,2.511305,22,99.052458,99.052458,1313.867185,0.000000
162,Policy_C_high_resilience,0.052195,2.511305,22,133.188319,133.188319,3069.282134,0.000000
163,Policy_A_low_intervention,0.052518,12.781608,35,234.192924,234.192924,11636.402487,0.000000
163,Policy_B_moderate_intervention,0.052518,12.781608,35,98.351648,98.351648,1275.732067,0.000000
163,Policy_C_high_resilience,0.052518,12.781608,35,134.051036,134.051036,3112.815313,0.000000
164,Policy_A_low_intervention,0.055289,7.916145,43,281.032256,281.032256,17431.721980,0.000000
164,Policy_B_moderate_intervention,0.055289,7.916145,43,117.951117,117.951117,2200.680274,0.000000
164,Policy_C_high_resilience,0.055289,7.916145,43,159.029806,159.029806,4816.556359,0.000000
165,Policy_A_low_intervention,0.070317,11.102217,31,656.532000,656.532000,95649.630289,0.000000
165,Policy_B_moderate_intervention,0.070317,11.102217,31,279.967880,279.967880,17208.995774,0.000000
165,Policy_C_high_resilience,0.070317,11.102217,31,376.572704,376.572704,31983.731493,0.000000
166,Policy_A_low_intervention,0.057712,12.054450,45,321.696672,321.696672,23199.605803,0.000000
166,Policy_B_moderate_intervention,0.057712,12.054450,45,135.182274,135.182274,3187.872083,0.000000
166,Policy_C_high_resilience,0.057712,12.054450,45,182.603190,182.603190,6711.646731,0.000000
167,Policy_A_low_intervention,0.067404,14.479241,24,542.488666,542.488666,65467.802279,0.000000
167,Policy_B_moderate_intervention,0.067404,14.479241,24,232.428366,232.428366,11404.100005,0.000000
167,Policy_C_high_resilience,0.067404,14.479241,24,315.626489,315.626489,22159.769274,0.000000
168,Policy_A_low_intervention,0.060829,8.813084,28,380.943134,380.943134,32529.720793,0.000000
168,Policy_B_moderate_intervention,0.060829,8.813084,28,161.436486,161.436486,4925.358445,0.000000
168,Policy_C_high_resilience,0.060829,8.813084,28,218.058450,218.058450,10016.217977,0.000000
169,Policy_A_low_intervention,0.071198,14.036487,30,685.168277,685.168277,103685.174089,0.000000
169,Policy_B_moderate_intervention,0.071198,14.036487,30,292.740210,292.740210,18880.269915,0.000000
169,Policy_C_high_resilience,0.071198,14.036487,30,394.807070,394.807070,35170.244514,0.000000
170,Policy_A_low_intervention,0.062735,2.711481,41,434.887383,434.887383,42808.268172,0.000000
170,Policy_B_moderate_intervention,0.062735,2.711481,41,183.809703,183.809703,6781.864202,0.000000
170,Policy_C_high_resilience,0.062735,2.711481,41,245.799177,245.799177,13098.377520,0.000000
171,Policy_A_low_intervention,0.050204,15.453760,36,202.937409,202.937409,8419.911282,0.000000
171,Policy_B_moderate_intervention,0.050204,15.453760,36,85.042373,85.042373,795.003750,0.000000
171,Policy_C_high_resilience,0.050204,15.453760,36,116.612609,116.612609,2138.551611,0.000000
172,Policy_A_low_intervention,0.070076,2.600228,39,660.400685,660.400685,97206.240435,0.000000
172,Policy_B_moderate_intervention,0.070076,2.600228,39,280.844259,280.844259,17417.110342,0.000000
172,Policy_C_high_resilience,0.070076,2.600228,39,374.614112,374.614112,31724.232149,0.000000
173,Policy_A_low_intervention,0.033914,13.279991,30,75.825940,75.825940,494.601906,0.000000
173,Policy_B_moderate_intervention,0.033914,13.279991,30,31.586301,31.586301,39.600000,57.335069
173,Policy_C_high_resilience,0.033914,13.279991,30,44.148574,44.148574,76.945698,36.047430
174,Policy_A_low_intervention,0.060941,2.641310,30,391.270298,391.270298,34548.101945,0.000000
174,Policy_B_moderate_intervention,0.060941,2.641310,30,165.298782,165.298782,5254.055189,0.000000
174,Policy_C_high_resilience,0.060941,2.641310,30,221.385290,221.385290,10392.861159,0.000000
175,Policy_A_low_intervention,0.057902,10.217055,34,322.714899,322.714899,23170.993291,0.000000
175,Policy_B_moderate_intervention,0.057902,10.217055,34,136.114167,136.114167,3207.267531,0.000000
175,Policy_C_high_resilience,0.057902,10.217055,34,184.144978,184.144978,6812.284775,0.000000
176,Policy_A_low_intervention,0.054778,0.832937,24,275.988902,275.988902,16751.157002,0.000000
176,Policy_B_moderate_intervention,0.054778,0.832937,24,115.976681,115.976681,2094.218596,0.000000
176,Policy_C_high_resilience,0.054778,0.832937,24,155.310507,155.310507,4540.403165,0.000000
177,Policy_A_low_intervention,0.056546,13.261451,40,298.333864,298.333864,19723.003184,0.000000
177,Policy_B_moderate_intervention,0.056546,13.261451,40,125.401647,125.401647,2592.598129,0.000000
177,Policy_C_high_resilience,0.056546,13.261451,40,170.057877,170.057877,5654.945133,0.000000
178,Policy_A_low_intervention,0.039781,8.260899,28,111.057565,111.057565,1794.803782,0.000000
178,Policy_B_moderate_intervention,0.039781,8.260899,28,46.349090,46.349090,64.527781,36.110444
178,Policy_C_high_resilience,0.039781,8.260899,28,63.492943,63.492943,286.501547,0.000000
179,Policy_A_low_intervention,0.061784,16.420328,24,388.361097,388.361097,33459.932940,0.000000
179,Policy_B_moderate_intervention,0.061784,16.420328,24,166.100167,166.100167,5216.504942,0.000000
179,Policy_C_high_resilience,0.061784,16.420328,24,227.203462,227.203462,10916.952765,0.000000
180,Policy_A_low_intervention,0.034570,8.519855,32,81.604863,81.604863,665.513094,0.000000
180,Policy_B_moderate_intervention,0.034570,8.519855,32,33.828077,33.828077,39.600000,54.869115
180,Policy_C_high_resilience,0.034570,8.519855,32,46.572984,46.572984,89.048743,30.959969
181,Policy_A_low_intervention,0.062210,17.503100,39,411.070670,411.070670,38084.169046,0.000000
181,Policy_B_moderate_intervention,0.062210,17.503100,39,173.687217,173.687217,5906.687558,0.000000
181,Policy_C_high_resilience,0.062210,17.503100,39,235.493710,235.493710,11903.596241,0.000000
182,Policy_A_low_intervention,0.041283,2.004057,44,126.148559,126.148559,2626.975211,0.000000
182,Policy_B_moderate_intervention,0.041283,2.004057,44,52.340707,52.340707,112.147519,19.995718
182,Policy_C_high_resilience,0.041283,2.004057,44,70.526649,70.526649,432.973661,0.000000
183,Policy_A_low_intervention,0.063171,16.499837,37,434.083329,434.083329,42430.816481,0.000000
183,Policy_B_moderate_intervention,0.063171,16.499837,37,183.721152,183.721152,6734.042358,0.000000
183,Policy_C_high_resilience,0.063171,16.499837,37,248.915586,248.915586,13426.362158,0.000000
184,Policy_A_low_intervention,0.051892,16.910594,36,223.309191,223.309191,10450.867255,0.000000
184,Policy_B_moderate_intervention,0.051892,16.910594,36,93.721941,93.721941,1094.080545,0.000000
184,Policy_C_high_resilience,0.051892,16.910594,36,128.551327,128.551327,2785.279041,0.000000
185,Policy_A_low_intervention,0.054802,12.598512,20,259.191208,259.191208,14303.383204,0.000000
185,Policy_B_moderate_intervention,0.054802,12.598512,20,110.652830,110.652830,1785.583635,0.000000
185,Policy_C_high_resilience,0.054802,12.598512,20,151.635923,151.635923,4229.788510,0.000000
186,Policy_A_low_intervention,0.046234,3.199242,26,166.552642,166.552642,5311.019623,0.000000
186,Policy_B_moderate_intervention,0.046234,3.199242,26,69.622674,69.622674,386.307857,0.000000
186,Policy_C_high_resilience,0.046234,3.199242,26,93.938039,93.938039,1138.795155,0.000000
187,Policy_A_low_intervention,0.036891,4.202024,23,95.482899,95.482899,1141.775073,0.000000
187,Policy_B_moderate_intervention,0.036891,4.202024,23,39.720273,39.720273,42.255199,47.856660
187,Policy_C_high_resilience,0.036891,4.202024,23,53.987845,53.987845,151.396978,10.333975
188,Policy_A_low_intervention,0.047333,17.785832,42,171.748999,171.748999,5754.974937,0.000000
188,Policy_B_moderate_intervention,0.047333,17.785832,42,71.479176,71.479176,430.763603,0.000000
188,Policy_C_high_resilience,0.047333,17.785832,42,98.447005,98.447005,1319.240160,0.000000
189,Policy_A_low_intervention,0.051572,15.771405,35,219.439318,219.439318,10040.478053,0.000000
189,Policy_B_moderate_intervention,0.051572,15.771405,35,92.132534,92.132534,1034.410234,0.000000
189,Policy_C_high_resilience,0.051572,15.771405,35,126.266853,126.266853,2653.903285,0.000000
190,Policy_A_low_intervention,0.054835,0.537331,33,277.470890,277.470890,16957.739991,0.000000
190,Policy_B_moderate_intervention,0.054835,0.537331,33,116.538140,116.538140,2124.803294,0.000000
190,Policy_C_high_resilience,0.054835,0.537331,33,155.952996,155.952996,4588.808754,0.000000
191,Policy_A_low_intervention,0.070800,14.739359,24,659.448628,659.448628,95852.387793,0.000000
191,Policy_B_moderate_intervention,0.070800,14.739359,24,283.169732,283.169732,17516.486037,0.000000
191,Policy_C_high_resilience,0.070800,14.739359,24,383.735061,383.735061,33130.317701,0.000000
192,Policy_A_low_intervention,0.036134,9.839199,38,89.691813,89.691813,935.612574,0.000000
192,Policy_B_moderate_intervention,0.036134,9.839199,38,37.070769,37.070769,39.887924,51.244569
192,Policy_C_high_resilience,0.036134,9.839199,38,51.083770,51.083770,121.889288,19.429995
193,Policy_A_low_intervention,0.039532,8.355682,32,109.943519,109.943519,1751.781098,0.000000
193,Policy_B_moderate_intervention,0.039532,8.355682,32,45.742959,45.742959,61.374474,37.407850
193,Policy_C_high_resilience,0.039532,8.355682,32,62.641543,62.641543,272.017101,0.000000
194,Policy_A_low_intervention,0.057399,6.467093,29,315.131230,315.131230,22050.673059,0.000000
194,Policy_B_moderate_intervention,0.057399,6.467093,29,132.999074,132.999074,3018.740268,0.000000
194,Policy_C_high_resilience,0.057399,6.467093,29,179.358172,179.358172,6404.168354,0.000000
195,Policy_A_low_intervention,0.054916,5.161845,32,274.775458,274.775458,16541.179302,0.000000
195,Policy_B_moderate_intervention,0.054916,5.161845,32,115.570651,115.570651,2064.442798,0.000000
195,Policy_C_high_resilience,0.054916,5.161845,32,155.667956,155.667956,4557.844760,0.000000
196,Policy_A_low_intervention,0.055977,4.217000,24,291.409442,291.409442,18712.734702,0.000000
196,Policy_B_moderate_intervention,0.055977,4.217000,24,122.922554,122.922554,2445.755095,0.000000
